DATE,REVENUE,CONSENSUS,PROJ,LR,LR_CON,LR_CON_PROJ,RIDGE,LASSO,RIDGE_CON,LASSO_CON,QUAD,CUBIC,acc_CON,acc_PROJ,acc_LR,acc_LR_CON,acc_LR_CON_PROJ,acc_RIDGE,acc_LASSO,acc_RIDGE_CON,acc_LASSO_CON,acc_QUAD,acc_CUBIC
2017Q4,130.7,127.8,127.795591,,,,,,,,,,,,,,,,,,,,
2018Q1,146.2,137.5,148.123241,,,,,,,,,,,,,,,,,,,,
2018Q2,151.7,145.7,126.418223,,,,,,,,,,,,,,,,,,,,
2018Q3,152.2,144.7,138.736689,,,,,,,,,,,,,,,,,,,,
2018Q4,165.7,162.6,145.459179,,,,,,,,,,,,,,,,,,,,
2019Q1,169.7,179.6,124.646545,141.11432446109183,184.0942355368106,180.71466230291344,141.31647964486484,142.71718417589491,180.0937697723851,180.55659918018642,137.60772694112916,183.79674843818066,0.05833824395992937,-0.26548883323512074,-0.16844829427759678,0.08482165902658001,0.06490667238016168,-0.16725704393126195,-0.15900303962348306,0.06124790673179192,0.06397524561099854,-0.18911180352899726,0.08306864135639769
2019Q2,168.3,174.4,172.093504,155.48566297053958,170.49287859387044,182.39864160394345,155.43394425003305,152.70000000000002,182.01333547972288,177.68447169166964,236.40882569847508,-1605.399105370714,0.036244800950683276,0.02254013071895411,-0.07613985163078096,0.013029581662926004,0.0837708948540905,-0.0764471524062208,-0.09269162210338677,0.08148149423483586,0.055760378441293,0.4046870213813136,-10.538913282060095
2019Q3,164.0,166.2,158.500548,160.6016511711137,164.01610201490598,164.95733591149454,160.56841084273776,160.6009064414826,164.92972504229857,164.59196749266732,158.54371553227276,177.21104095374176,0.013414634146341475,-0.03353324390243895,-0.020721639200526165,9.818301771935545e-05,0.005837414094478799,-0.020924324129647842,-0.020726180234862168,0.005669055135966827,0.0036095578821178087,-0.033270027242239264,0.08055512776671803
2019Q4,177.0,180.4,174.327943,166.8618185129837,173.92762031680843,175.2605629239917,166.8075917411792,166.8605411888017,175.2119857439651,174.5892384078465,172.22740585524525,164.04317989398987,0.019209039548022666,-0.01509636723163843,-0.05727786150856673,-0.01735807730616712,-0.009827328113041212,-0.05758422745096492,-0.057285078029368885,-0.010101775457824314,-0.013620121989567857,-0.026963808727427985,-0.07320237348028324
2020Q1,164.0,164.6,176.469619,171.72339988438955,163.40004704876918,165.32311528534893,171.67710527852964,171.72245088305,165.34323121361894,164.86765292932967,177.29560373036617,171.2834324327623,0.003658536585365857,0.076034262195122,0.047093901734082566,-0.003658249702626959,0.008067776130176396,0.04681161755200991,0.04708811514054867,0.008190434229383703,0.005290566642254024,0.08107075445345213,0.04441117337050193
2020Q3,163.2,161.6,165.083438,165.02825368336394,161.2992459926332,162.14539180011042,165.01184364032264,164.5998184273193,162.15515127378023,161.94017188283945,163.76238879482275,172.01280735345972,-0.009803921568627416,0.01154067401960801,0.011202534824533927,-0.01164677700592398,-0.0064620600483429325,0.011101983090212375,0.008577318794848576,-0.006402259351836692,-0.007719535031620928,0.003446009772198222,0.054000045057964075
2020Q4,179.6,176.9,163.217333,164.06128821041347,172.56531238554402,172.6838892658723,164.04927135526998,164.0609366626665,172.6449742069965,172.03901101730162,162.5610352237482,167.3539281014373,-0.015033407572383028,-0.09121752227171487,-0.08651843980838825,-0.03916863927870806,-0.03850841165995378,-0.08658534880139201,-0.08652039720118865,-0.03872508793431795,-0.042099047787852895,-0.09487174151587852,-0.06818525555992594
2021Q1,186.1,177.5,183.744983,174.50760306472642,174.19659423526318,175.69013800493983,174.47452325258132,174.50665748377327,175.6798875681959,174.70342803257725,177.62302201705685,149.7616265644392,-0.04621171413218694,-0.012654578183772136,-0.062291224799965406,-0.06396241679063308,-0.055936926357120775,-0.06246897768629056,-0.06229630583679058,-0.05599200661904402,-0.061238968121562265,-0.04555066084332693,-0.1952626192131155
2021Q2,197.5,189.1,193.143676,182.02212572184473,185.37880804156416,187.91316679218045,181.98415843314172,182.02111469186354,187.8806319402286,186.6807020972377,192.24721865610059,181.14683590789218,-0.0425316455696203,-0.022057336708860786,-0.07836898368686207,-0.061373123840181454,-0.04854092763452933,-0.07856122312333313,-0.07837410282600732,-0.0487056610621337,-0.05478125520385968,-0.026596361234933696,-0.08280083084611556
