Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
IEP,0.15206716671906503,-0.01216922363175073,0.010029886052306921,0.0021140775197625874,0.0016194750166933633,0.15555123376491406,0.12444098701193126,0.12444098701193125,42.25330679399036,50.96604776863013,51.43000030517578,-0.023912506152101276,0.18640228176452278,-0.0138199849184393,0.0933778381296177,0.1649728040409028,0.0068067753619947,0.0094966695270366,0.0109350853776773,0.2393345091153521,0.2754132249318088,0.156846500106992,0.1840656097506646,0.3735078472525078,-0.023912506152101276,0.0,0.2725774585388299,2.0
TECL,0.14502521056749068,0.2392995682558962,0.0016899016667512123,-0.0006742638898686956,0.003537596089213685,-0.00028213135155087145,-0.002225705081240696,-0.002225705081240697,65.60499387145597,55.182474021927646,28.709999084472656,-0.3778981985867683,1.3132831960392926,0.3378378522506893,0.2027648963163881,-0.6448022023889418,0.0834780240575876,0.0716909995737532,0.0613521507175929,0.9688609635379556,0.7192145742527345,0.7987114364752314,0.924007648252554,0.9692347724296804,-0.6827624410555508,-0.49005523175824417,3.154559544750415,0.279
CRF,0.11545824157650227,-0.00403010666126063,0.007411919765909787,0.002475070428688322,0.0024742116057655658,0.2444130977557415,0.14946625158611715,0.14946625158611715,55.40673831694364,51.069392084533,8.09000015258789,-0.16151951643788387,0.3844142730693647,0.0183334668826262,0.0739769010230404,-0.2795901016822371,0.0178743672541722,0.0217348650812593,0.0236761163810546,0.4784689964772657,0.4540078089355223,0.4168783521854587,0.4660363764824037,0.4967868756470387,-0.3397852876762223,-0.21260574901041474,0.8559406198777095,0.173
CLM,0.10785756840570124,-0.0017577868626163704,0.006748072688100542,0.0026316492629356613,-0.010685476324428273,0.24823164991142493,0.15187193944419772,0.15187193944419772,56.849597854010526,50.69757037581553,8.34000015258789,-0.1715481163620669,0.42155044862539914,0.0124537571631968,0.0642706292914401,-0.2821002927380281,0.0198186954400154,0.0208840242886667,0.0239251373254909,0.4517432062914746,0.4197934994864974,0.3859627341808208,0.4513505212849802,0.4718485092993003,-0.3339337618895327,-0.19601095577740857,0.8145220775277755,0.181
LQDW,0.08513952722988138,0.016952356365071426,0.0012182701269598125,-0.0003647105571771293,0.0024001235404948447,0.21638268062497454,0.2030243296236859,0.13506308879373397,86.82468683907376,56.84943920721864,35.70800018310547,-0.0568906069684183,0.10130740457218224,0.0188022597148309,0.0063729383259074,,0.0030680848702771,0.0063895568464312,,0.760018733885553,0.3217701442274969,0.3881975413859233,0.3426831189169086,0.8073865111139732,,,0.6240217786918364,0.975
HYGW,0.07550196734303581,0.00618667309465968,0.0012489809084109565,-0.0005378322657817752,0.0022346742129155635,0.21471583101361033,0.1342685352920208,0.1327179735385745,82.76222874959431,61.48335481004953,37.380001068115234,-0.010968233313940812,0.05805350897623973,0.0191674064227995,0.0440332285564939,,0.0031078931384024,0.0054596144254375,,0.8230735152323665,0.6553980292906093,0.6918779681177308,0.6533587618224399,0.8592254815316238,,,0.6072231327298769,0.698
LABU,0.06511472943204913,0.11114016813203928,-0.006877342887650617,-0.004482678090944908,0.0091755659642113,-0.007088791800122076,-0.00767103344009766,-0.00767103344009766,45.98446427171348,47.43569421816385,6.869999885559082,-0.46826626586756825,1.9633026790482457,0.122549021899448,0.139303423967448,-0.8510407622579204,0.0862364595131658,0.0747906305961735,0.0872571665796927,0.7327863649575046,0.5289844747306314,0.5794840565467492,0.6542038834428414,0.7364272209218423,-0.8537986882280265,-0.7250478907257724,3.199075374931412,0.005
TLTW,0.062370054423316404,-0.015654146065103843,3.97869616213374e-05,-6.631101194047342e-06,0.0001330132138070491,0.20605121840404958,0.1315621469130417,0.12851726759455123,81.68069114060167,56.87128811736117,34.7599983215332,-0.08257488057628648,0.1857930458292656,0.0562138706380628,-0.0138660735514651,,0.0088553017858233,0.0112406439081638,,0.9248410965667546,0.0387124783786061,0.0830095906336303,0.0927858102357159,0.9263191463270202,,,0.7564931839603813,0.621
JEPQ,0.062197251330105896,0.05500560404959602,0.0015872843932998974,-7.038745637512972e-05,0.00018720708538519796,0.1203095280933866,0.1132428611822102,0.07450000269883356,71.07122172218074,57.18655940202609,44.09999847412109,-0.08295462721380376,0.201989824425574,0.0827399697952397,0.0602630923193003,,0.0175067266224734,0.017032898956321,,0.9816507337780416,0.7724427037988943,0.8430795315445875,0.9481804006450492,0.9863881223568732,,,0.7914589737054902,0.681
SVOL,0.038057728661706466,-0.0002076906288397341,0.00426470310348713,-0.00028582564687318725,-0.0015064658414214332,0.16905652234193738,0.10416521776988963,0.10450760907542055,82.29936268294594,65.86394285258551,22.07999992370605,-0.020138645008663913,0.10420595866653759,0.046445475095677,0.0680510954548583,-0.0781021977447015,0.0061240084226669,0.0069844582315045,0.0122882168417027,0.4971380278550606,0.5182078931424153,0.4893177018574288,0.4838508383950549,0.5303815394793259,-0.0905537872305392,-0.07186235263099838,0.3609930306605426,0.32
