Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
CLM,0.13589720894650123,0.028546717252796335,0.015976572503358308,0.003990916914677144,-0.004045401741808543,0.2513922403314898,0.15386311140883857,0.1538631114088386,59.55735485201655,44.9122486781039,8.239999771118164,-0.28170580972374126,0.3921872312727408,0.0089623223729222,-0.1876500662176441,-0.2647870471038309,0.0233223636529309,0.0223338258184296,0.0240783660253107,0.4714452318366113,0.4272381673589722,0.3862422649789441,0.4511799864555418,0.5023370692071287,-0.3554249651593301,0.5514097598384124,0.9078552207777972,0.181
CRF,0.1266100356000723,0.03367012894828241,0.018990642905268446,0.0030361479695661326,-0.015593426952557577,0.24665285305568174,0.1508772974250795,0.1508772974250795,60.80771297049844,46.33549983720541,8.020000457763672,-0.26154780461071847,0.3541837999043951,0.0183220544396003,-0.1736595494008732,-0.2646203143874558,0.0264517759387622,0.0233617755816369,0.0238615331160447,0.4818016615761098,0.4510251111248924,0.4097401439963123,0.4538793689240222,0.5108808720024425,-0.3588660709541228,0.5597365147843294,0.9570473738214708,0.173
IEP,0.0741509706526035,1.985572928682649e-05,0.027484456917703227,0.002893088045726285,0.003280421817026195,0.14738393846558645,0.11790715077246917,0.11790715077246916,78.80286217526704,63.39581593816918,54.27999877929688,0.0,0.0,0.0470678746050732,0.0490915542796972,0.1048670386730514,0.0062659194085692,0.0110412313605092,0.0114531511932053,0.375287865385104,0.3646015401693818,0.2292957186213562,0.2929380197759131,0.4940457359521479,0.0,0.0,0.4181494934957213,2.0
SVOL,0.06839401163274582,-0.002269045066386312,0.0013588964529891233,-0.00010359817681828277,0.005994433562469438,0.1826188611581601,0.10871320344049692,0.11305188252964085,64.28834817207118,46.04437166157606,21.200000762939453,-0.08730631474411443,0.09565784901824648,0.0231660938943947,-0.0814557697998777,-0.1446944521096407,0.0064119921955742,0.0098955576296318,0.0123030164866798,0.5681476319191834,0.4825931859567243,0.5374043798368884,0.5747122382757301,0.5757302915958409,-0.15289456431890092,0.18049059524210098,0.4613578056064935,0.32
RYLD,0.06717555873719708,0.022354176892743164,0.012265290099466907,0.00011708053450712958,-0.0026224540683176347,0.1280904366132862,0.07387441701027692,0.07810697506637031,56.57414292539616,49.52539669026427,19.350000381469727,-0.12562240853443063,0.1436706632930418,0.0303514203399122,-0.0697114859988684,-0.1492361932071717,0.01622053185513,0.0145509280158324,0.0119417885296178,0.8110951132869579,0.7098860462240376,0.6869974344376679,0.7394237403033809,0.83140168845806,-0.16545703544213464,0.19826065579474705,0.630674205131542,0.207
TLT,0.05544964553140627,0.007000020768647202,-0.004873329007370678,-0.003578458496355554,0.021912523551652612,0.02929188256139701,0.023133506049117614,0.02313350604911761,36.97087503518883,33.92163352967594,95.08999633789062,-0.20496092336432548,0.25779981058496904,-0.0477669161156251,-0.1529795886856405,-0.3261422071779629,0.0143280591216555,0.0133768289020246,0.0121795919188376,0.0378197605590143,0.0157770614686871,0.0555207815167536,0.0515071984739019,0.1298527753783024,-0.373282258502471,0.5956146344453577,0.1615675917833283,0.244
XYLD,0.03359359947302023,-0.00699652867008477,0.00641406167749894,-0.00041663118236414325,-0.004488139386390067,0.12522975021912744,0.06979458445009948,0.07630474263805029,59.84182583645258,49.85111801907786,39.869998931884766,-0.1337004857873889,0.15433517345200265,0.0437172286804112,-0.0683846337602327,-0.1176629646551267,0.0151483941240161,0.0140609531271888,0.0100237939211345,0.8506310192667106,0.7752568684214222,0.8051983399585749,0.8202227858189358,0.8593306946252985,-0.14899519825507745,0.1750815012436755,0.7082768282619082,0.405
JEPI,0.024411070430996603,-0.00037250316513834847,0.008456281508452006,-0.0035885104693020625,-0.0012949934957219007,0.11403696358095762,0.06455839377185525,0.0705482870560033,66.79377956585608,52.66288854483732,53.43000030517578,-0.06261306701491298,0.0667953273207289,0.0449833598477045,-0.0564918470049189,-0.0487134558410377,0.0121774880940599,0.0123234243211664,0.0094224982566232,0.8893836633943859,0.8613129223488096,0.9437610750749752,0.8766613784504027,0.9557904033503376,-0.09153450382277495,0.10075727059304662,0.6400104117841716,0.481
LQD,0.010336033691406796,0.005048227502050652,-0.003936942321157066,-0.0015044233159091141,0.018215736647100307,0.03697316309799145,0.022035092751734618,0.022035092751734615,48.77733950449662,39.34358528731475,100.76000213623048,-0.11515619249598785,0.13014296028224814,-0.0052324886415874,-0.0930707076894425,-0.217483176867277,0.0081812716168364,0.008611532775691,0.0070597648030128,0.4155702198635908,0.3142257634981861,0.4374386274291896,0.4580593857525696,0.4991528151930294,-0.233552486111535,0.3047207824142306,0.3470236784084474,0.339
HYG,-0.006537105107993932,0.0022444279353427696,-0.0013782351109676613,1.4584098892171595e-05,0.01878149425942209,0.050609559296199785,0.02933102235660587,0.029331022356605865,64.14828822354033,51.018190813579245,73.23999786376953,-0.06626379283898243,0.0709662882629929,0.0249090232591906,-0.0404112880194665,-0.1173339193430561,0.0071969952056217,0.009329078659353,0.0072281058718645,0.7587486958993616,0.6127251906565412,0.7243181853284502,0.7993258382555362,0.8071604018469407,-0.12863833869932673,0.1476291009949986,0.4928842901600574,0.351
QQQ,-0.008248322812608145,0.06646905854337223,0.00010508118376032696,3.148255055959657e-05,0.0004085545512869206,0.0068044581908308106,0.005343566552664648,0.005343566552664648,69.8279146195144,51.325287249695776,284.2099914550781,-0.1451367580271654,0.1697777502893001,0.0816745631021051,-0.1118574133831449,-0.2432844388921051,0.018555271771758,0.019639368436663,0.0191099985305882,0.9905486232360388,0.7121137940220501,0.8298798518767774,0.9318882454402302,0.9906919000024444,-0.2921068293917649,0.4126425307095154,0.9920913556650448,0.519
TBF,-0.05175993552987648,-0.007307443620669916,0.00496712398793472,0.0036736445198061523,-0.02306904703447714,-0.007740450347450842,-0.008032360277960674,-0.008032360277960674,62.23428834128738,65.87618516068827,23.979999542236328,-0.02796921491381177,0.028774001135500882,0.050372300585781,0.1812808100237468,0.4376498263489459,0.0142770778464933,0.0137158091605225,0.0122198124359132,0.0365695962158021,0.0155254686506417,0.0545104754123277,0.0503597040745569,0.1298786538629855,-0.02796921491381177,0.028774001135500882,-0.1623057077203813,0.035
