Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt
FNGU,0.2577980759709644,0.550752671227474,0.0031562067210753474,-0.09480523272462346,-0.02364446498582414,0.0,0,0,47.22758729737599,45.02521203517207,8.0600004196167,-0.7646715205951329,3.2493794313758597,0.0535948129592245,-0.113311299854924,-0.7843766669527519,0.0653349232066522,0.0875245553499296,0.069543299227449,0.892292390779433,0.6617358007677222,0.5652811230275085,0.7733803232435577,0.9315009356255916,-0.8345987996032965,5.045905335641872,3.79662534922488
CLM,0.17619249012744556,0.006285088925612532,-0.0036792697828697623,0.09207802266581784,-0.0016981312734410628,0.1836527644889956,0.15426832217075628,0.15426832217075628,44.24994306508381,43.16733865810447,8.869999885559082,-0.3576667192916375,0.5568242064263027,0.0337995296540474,-0.1673257458430385,-0.1193508081994603,0.0178371453811514,0.0419092647062523,0.0220286770696865,0.1136200657254994,0.0735841415154108,0.1467451556327359,0.1171039354216599,0.1677090276417319,-0.3576667192916375,0.5568242064263027,0.7421166112839369
ZIM,0.15931862469159647,-0.03836800096148507,0.0036093818307128315,0.010116666908616756,-0.008559361271428114,0.184108532576111,0.19638243474785175,0.19638243474785175,53.45845447079273,43.56934724504164,46.43999862670898,-0.3733836172318341,0.5958727340998642,-0.0167266763325049,-0.2392001468396677,0.6516134817149966,0.0424230546466078,0.0454503996411973,0.0385342642882945,0.3813874260837494,0.2250176294700888,0.1905675516947607,0.198679585514221,0.3853329687941159,-0.3733836172318341,0.5958727340998642,2.2604948394371647
USOI,0.13767417282579106,-0.11916275258581412,-1.8848302876344915e-05,-0.00022674804875614236,7.020186553816569e-05,0.29054620451664936,0.3621176296466076,0.24405881179398545,36.56248073434502,38.06973910100663,4.760000228881836,-0.18909704911715264,0.2331931939713361,-0.07031243451638,-0.1376179426925874,0.1632265691411418,0.0361480113715517,0.0223546594797469,0.0186449584531383,0.8096852495137746,0.0332538826031345,0.0055581192703005,0.0051083877370102,0.8210156985632082,-0.18909704911715264,0.2331931939713361,0.671017988046857
GNK,0.12729749412132155,-0.04624605054769112,0.00025887860160832087,0.002438431022785327,-0.008040639203762122,0.1392479398506082,0.14853113584064875,0.14853113584064875,41.13357801918552,37.9508990265806,17.020000457763672,-0.36799107816970456,0.5822561445873324,-0.1190475814384568,-0.18290924051355,0.0318223135349797,0.0344827298310377,0.0411120164361433,0.0371330345370587,0.2902776709789526,0.0867095284819226,0.0551364198532933,0.0558982745661175,0.3273377761554329,-0.36799107816970456,0.5822561445873324,1.857946531130472
GOGL,0.11898615314536305,-0.05053803103428329,-0.00030131890403529765,0.0007060668857740579,-0.005793148692465567,0.14292408520110195,0.14995313857164796,0.1524523575478421,47.93153312633528,40.91841231901503,10.670000076293944,-0.33561641151226274,0.5051545783606564,-0.0833333538160285,-0.2033581366894098,0.3514003908179759,0.03795628383967,0.0391550488768194,0.0393524158430126,0.3277208296554311,0.0777033334842937,0.051716222343545,0.0561059677116081,0.3744820738510137,-0.33561641151226274,0.5051545783606564,1.912840070940446
GGB,0.10402226402669533,0.06109898082127138,-0.0024824898535841075,0.022314112079636683,-0.010106215895577392,0.08022988681639501,0.08533333520414277,0.08557854593748801,50.47482236186597,41.68474462206283,4.349999904632568,-0.3175330854961854,0.46527249709540386,0.013986000772276,-0.1877769960588187,-0.1473107550636132,0.0434035742177629,0.0369508580246925,0.0291414663749315,0.7250286859096828,0.3022492982227517,0.3254346956633011,0.3249539557892043,0.7477245256794715,-0.3175330854961854,0.46527249709540386,1.1780830866947454
PBR,0.09412545612238318,-0.12766132356667317,0.004445929403658801,-0.0028090728727355376,-0.01312151864682461,0.21611755110692468,0.3294176447725228,0.18153874292981673,43.31836799340466,42.21878939418338,11.229999542236328,-0.24121625692501247,0.3178985569030228,-0.0385274615737845,-0.1492421393003699,0.4688174465283081,0.0287859825087909,0.0284379220760016,0.0272056238996894,0.5781228971578896,0.2458513097422633,0.146411265534564,0.1452138922543437,0.6627417422061048,-0.24121625692501247,0.3178985569030228,1.1378633979144772
SOXL,0.08912156843633859,0.13686735551664225,0.0131107183833071,-0.19328520458470558,0.2077792915538918,0.001389808105701704,0.0011674388087894313,0.0011674388087894313,62.85318169012167,44.94205852869392,15.109999656677246,-0.7656217196768854,3.26660695104255,0.1534350547081442,-0.3281458510247906,-0.6165299349000537,0.0700056458127594,0.0824253650636775,0.0697829977286774,0.8529645715689298,0.7280619236611063,0.5967992456534397,0.8137492316198262,0.9062269110056832,-0.7929481790711105,3.8297087922904236,3.458784758706513
SBLK,0.08885137790711124,-0.045646355464420335,0.0023375848630981257,-0.005602721139608206,-0.006670722871452299,0.1252104365042763,0.2222222200815391,0.1335577989378947,55.694886735567984,44.57618560521081,23.76000022888184,-0.26914790970185154,0.36826590944284443,-0.0492196700080759,-0.1633643048337099,0.56288228853523,0.0437615310618667,0.0411174042182527,0.0399180759877072,0.313441071869867,0.1087379766646351,0.0597725212800359,0.0677957054012372,0.3484373364282982,-0.26914790970185154,0.36826590944284443,1.9014129233864363
FSK,0.07331938094880064,0.04147837234508058,8.581341007129452e-05,0.0005076207761187005,-0.0030536787516914554,0.09215016962011213,0.10609458682188572,0.09829351426145294,57.70147616040056,52.60555374750273,20.51000022888184,-0.08107966066469652,0.08823361198354274,0.0561277110353082,-0.0066888930806154,0.101250808414371,0.0168026859723529,0.0198871467386802,0.0154219048492335,0.7856687519966585,0.3921810186809804,0.3641225001925536,0.378085526394105,0.7900308723435294,-0.08107966066469652,0.08823361198354274,1.2017722013955876
RYLD,0.044412676174333504,0.03806206338198339,0.002777249911157123,-0.0015584701831826472,-0.009115281737776447,0.10444818427656824,0.07670882395516139,0.08773647479231732,63.55309642195505,46.874972950366505,20.795000076293945,-0.11808987038086038,0.13390238575880575,0.0124147589776315,-0.0174663237080338,-0.0682995157324568,0.0016891391092339,0.0117747287891369,0.0108044496305712,0.7871078534257567,0.7125030252371773,0.5881683587574593,0.6810632798474454,0.8101038694865055,-0.1297935877866495,0.14915264466567457,0.6441890899939906
IVR,0.043155866475033375,-0.04143521003736957,-0.002800818987367326,0.003919727623948728,0.00407397081758392,0.17990496146326926,0.15397149154667722,0.15112016762914618,55.26452014064356,48.225390875716,14.729999542236328,-0.45300945792296266,0.8281851752002714,0.0034059425082517,-0.1582857404436384,-0.5248577851771734,0.0380806138430661,0.0537539800008329,0.0290821974024387,0.6699809297953733,0.2014613858811517,0.3075788319770469,0.2849512293594589,0.6881883677876272,-0.5460340801772139,1.202808528865709,1.77971272540978
IEP,0.02961584715851171,0.01718825930555493,0.0018808127842820646,-0.006443727299322848,-0.0027533183340966703,0.11614401892609699,0.12388695352117014,0.12388695352117013,75.27081922969525,57.67672299042402,51.65999984741211,-0.03391729304266966,0.03510806352128171,0.0735661054468914,-0.0078214594865674,0.0430780106467851,0.0078702751386813,0.0118353086125223,0.0117059806928344,0.3550097583797793,0.2967595827252888,0.2364539973157301,0.2795071622607264,0.368506950155488,-0.03391729304266966,0.03510806352128171,0.4143510628887377
ORC,0.02768639184406933,-0.027082837036843513,-7.234875487797231e-05,-0.01062976250612074,-0.0011645311883304256,0.13917525362697325,0.11690721304665753,0.11690721304665752,54.25895994875778,49.95099755805631,2.9100000858306885,-0.31685890966306784,0.463826454220152,0.0210526958617058,0.0006453753470061,-0.3333159453474665,0.0219019452052619,0.0279354002830474,0.019307063980078,0.7308850150125086,0.1998378777959759,0.2487439051213529,0.2392351452990685,0.7684538231993541,-0.3567757950801729,0.554667862856066,1.0055372811464856
SHY,0.0073987088619097575,-0.00010842349579545814,-6.953944900532536e-05,0.005048725603515469,0.0003916615148129134,0.0070848976887748485,0.007557224201359838,0.007557224201359838,44.95831900435376,45.08482895527074,82.56999969482422,-0.029538916398569093,0.030438022603594517,-0.0026573404791672,-0.0060808197172368,-0.0386100238619386,0.0013088796871718,0.0017005248497395,0.0011334167802605,0.0357879279228354,0.0059122314356476,0.0656961791868637,0.040598758105782,0.1693793148819967,-0.03996889257275138,0.041632914041569435,0.0170327753169743
