Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr
ZIM,0.44794056137425536,-0.006273077476585912,0.02750190131513363,-0.0012271877234284463,-0.004127620049591644,0.2012711886095725,0.21468926785021064,0.21468926785021067,21.3515382829215,35.37726630979333,42.47999954223633,-0.4268160111908291,0.7446404985553916,-0.1573100641015706,-0.2910426295876772,0.4515959554386597,0.0350487262831694,0.0479931298525644,0.0387840999059965,0.3360760403038741,0.2355786110246359,0.1840029759841162,0.2016286747674783,0.3437058925505899,-0.4268160111908291,0.7446404985553916
GOGL,0.3521130740388202,-0.009865119963884422,-0.0017769230656834443,0.0011326495673786333,-0.009684104725562054,0.1457934985122772,0.15296367057025803,0.15551306507976234,22.43755441797169,36.28128014433884,10.460000038146973,-0.3486923794531277,0.5353727922918317,-0.1763779373826445,-0.1915630743925116,0.2741411304571879,0.0451522771662331,0.0415199851473157,0.0392907926580769,0.3050833005507064,0.0842149611701782,0.0601235181596476,0.058363449999674,0.3477639357248647,-0.3486923794531277,0.5353727922918317
SOXL,0.3348097803184476,0.0799320589627932,0.06982875620512424,-0.09152317737702122,0.28229901408077834,0.0017721518416858836,0.001488607547016142,0.001488607547016142,26.66171118421189,36.50294385632084,11.850000381469728,-0.8356154274789003,5.083295924084629,-0.1350364564636182,-0.5280764598394879,-0.7263386113880745,0.0735882860017566,0.0906114521798269,0.069118983734905,0.8609619689609277,0.7586076239699745,0.5853506071165258,0.817090199635472,0.9104947098522916,-0.8376198403216316,5.158387834946907
PBR,0.3149753004383218,0.13972590837999482,0.022856029660119157,0.00171893097770656,-0.022559646050320632,0.21402116114135475,0.32622221783266664,0.17977777535873798,32.971736756830126,39.68851744982226,11.34000015258789,-0.23378378334839556,0.3051146377063645,-0.0232557719270966,-0.0634550016858964,0.3475765023523101,0.0307725328998368,0.0306399428248759,0.0272893268148654,0.5409370477850913,0.2585454573459558,0.159831511990896,0.1484963404991084,0.6237005264852704,-0.23378378334839556,0.3051146377063645
SBLK,0.29562545140876145,-0.008166498869236715,0.017380232680015477,-0.00011123608108621672,-0.015391855451861705,0.13204615665029293,0.2343541872650577,0.14084923376031244,26.501548720130625,37.98211401165324,22.530000686645508,-0.30698241003222015,0.4429648171650198,-0.1587005187090739,-0.2158600453109632,0.3494761504417651,0.0518274586028009,0.0433109458525844,0.0396855143143907,0.2703531811863373,0.1167972853082353,0.0695585796900426,0.0692070457595169,0.3002983231740898,-0.30698241003222015,0.4429648171650198
GGB,0.29432641241442,-0.04718920591256331,-0.009651837835075863,0.011541333155318342,-0.014490653525980071,0.08596059234450852,0.09142857271713914,0.09169129850080909,18.629794581077014,31.41809212780933,4.059999942779541,-0.36303087480907426,0.569934806024168,-0.1154684514573556,-0.2528524233752348,-0.2055241880928053,0.0282946284294744,0.0330044664716207,0.0283809758872646,0.6810926490071002,0.3070563478864195,0.3390542382920818,0.3235774086882907,0.7024233983843389,-0.36303087480907426,0.569934806024168
USOI,0.2495440582218546,-0.10102608787775048,0.0006446155523873312,-6.335217188601978e-05,4.992519328668561e-05,0.2887265158693199,0.359849689713398,0.24253027333022872,23.744136061176,34.01794019633847,4.789999961853027,-0.18398636196961204,0.2254697144691109,-0.1338155912983172,-0.0943831851387131,0.146579843970255,0.0342011237345385,0.0207928312203053,0.01816836163863,0.8054786503654532,0.0494377656544072,0.0048678673454838,0.0068148312343666,0.8151845828333116,-0.18398636196961204,0.2254697144691109
LIFZF,0.22281126805696766,-0.004761270897865353,0.026785961574949155,0.0016647115923251888,-0.013268225147703431,0.13970028240010876,0.1064129377396776,0.14901363456011602,28.76749787479689,36.70042728334352,21.020000457763672,-0.444916360201807,0.8015303069706063,-0.083516461766567,-0.1982466168483292,-0.3834675261451368,0.0369031962255774,0.0337185677272074,0.0279459648098902,0.4200959405121715,0.3210725322536739,0.2284156202489602,0.2399789455253258,0.4479164923360889,-0.444916360201807,0.8015303069706063
MSB,0.21159404112265412,0.09592594884340051,0.021601555644945845,-0.004012237858685555,-0.007904410937695627,0.11731727611921092,0.13820598050433056,0.12513842786049165,38.32243700215217,43.97652709043281,24.07999992370605,-0.25316487221075334,0.33898361604945193,-0.0421638620396644,0.0277421941982085,-0.223426296065651,0.0338437384593121,0.0276589692288699,0.0367459463670322,0.4770373196914215,0.3114452557255108,0.2151827049297099,0.2318702654470876,0.4963612462819309,-0.25316487221075334,0.33898361604945193
KIROY,0.18043958936767868,-0.006920618155765531,-0.01477632899707486,-0.012390382568573095,0.03640346892167958,0.11553658536585366,0.10583414634146343,0.12323902439024391,33.70961849771837,42.06377804781892,10.25,-0.34504790735818547,0.526829231076124,-0.0961199416156218,-0.1040209461566632,-0.1890703084887698,0.0267778017095486,0.0416569515159365,0.0373222992219956,0.2923012025559265,0.1553397759679123,0.1284386272511688,0.1593750152779044,0.3032142812935013,-0.34504790735818547,0.526829231076124
FNGU,0.16329386718659442,0.36008165493845257,0.013113134617673506,-0.04342805304658076,-0.02211683568815283,0.0,0,0,53.97959620045147,45.813278619220775,8.539999961853027,-0.786606700045744,3.6861827443240465,0.1779310292211071,-0.313504803061264,-0.7798401711706449,0.0725247430441714,0.0991623173125602,0.0688470342389245,0.8983651136609765,0.6836723765893337,0.5372661135676775,0.7688881835373141,0.936354429612222,-0.8247486139528679,4.706088964860228
VALE,0.12423458801190823,-0.04478271157944485,-7.571287388317255e-05,0.0028353956806166816,-0.0159052771989856,0.07186366952439315,0.18088469955766523,0.07665458082601935,26.992443070053834,35.529515737936336,13.789999961853027,-0.3504474677722761,0.5395213633766793,-0.0763563509725816,-0.1712740103565366,-0.3222132599779261,0.0286504587088373,0.0282545906031538,0.0267028798898825,0.6386277527594508,0.2524312160094475,0.2242940116383618,0.2214031011596791,0.6779054974789345,-0.3504474677722761,0.5395213633766793
IEP,0.11649397610957489,0.003362020734829775,0.008520618128289416,-0.0021297285013678665,0.011498795946055176,0.12317799451391546,0.13138986081484316,0.13138986081484316,46.42781734057659,43.44387513393952,48.709999084472656,-0.08908463200907701,0.09779682629085329,-0.0113659705315219,-0.051848645180788,0.003650041233723,0.0110915569608014,0.013277159428705,0.0116632977319407,0.2407416208974239,0.2826478068225019,0.2481346908963579,0.2787331467052583,0.3073458721688044,-0.08908463200907701,0.09779682629085329
CLM,0.1150986193522028,-0.0008346758338260505,-0.015115457879261721,0.04267450160235429,0.007665362155361229,0.18406778867612553,0.1546169424879454,0.15461694248794544,52.308141893927306,42.51950050454575,8.850000381469727,-0.35911501097596665,0.5603423658320383,0.1048689299107736,-0.107485079785267,-0.1236858330076235,0.0438158517058995,0.0436979799861426,0.021818498624596,0.1071081645642135,0.0687861102566077,0.1421203689977065,0.1117877838497174,0.160088321317502,-0.35911501097596665,0.5603423658320383
TBF,0.08437735480304896,0.00710427776866116,0.00014395165764236886,-0.018209405789174574,-0.015652877236266575,0.0017766496773869984,0.0018950929892127984,0.0018950929892127984,30.416189865975014,46.65251780239336,19.700000762939453,-0.07163047123467381,0.07715728383495946,-0.0413624576972333,0.0,0.1747167695406555,0.0138705825076598,0.0135743543151671,0.0108280157625853,0.001554444954528,0.0001557213397774,0.0127994854902979,0.0039136931521722,0.084443258598638,-0.07163047123467381,0.07715728383495946
ORC,0.0565998792958503,0.02760005145416406,0.0014459550338926216,-0.006119604831043923,-0.0019053965500575953,0.1377550993597245,0.11571428346216857,0.11571428346216857,58.79890769476022,50.5620141212793,2.940000057220459,-0.3202061379639438,0.4710341705717844,0.1178706955476465,0.0041534991801468,-0.3355980329667192,0.0215322305284477,0.0274364592824532,0.019349317867435,0.7422915923955176,0.2205440289871633,0.2496470344353081,0.255197011278839,0.776638585819304,-0.35072671723217197,0.5401835044513721
