Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt
USOI,0.17926444336249012,0.03380963578742615,-0.00036753558497591796,5.9134451171916626e-05,8.073208051656664e-05,0.28752599094643844,0.3583534346164549,0.24152183239500827,50.74577852798948,43.38628294180478,4.809999942779541,-0.1805792101269491,0.2203742110996787,0.0234042846762589,-0.1576182293090671,0.1584902154311758,0.0218884778363173,0.0239634511759081,0.0184455051051149,0.7884815916435103,0.0475925251688915,0.0049566450764818,0.0109635691522631,0.8111685672142295,-0.1805792101269491,0.2203742110996787,0.6989581462017243
MSB,0.1569702088245523,0.004598842160404717,0.0053139470457381,-0.0003804798316259131,-0.003317293669456257,0.10903126270308186,0.1284446167348164,0.11630001354995398,34.7734807600831,47.38293660895691,25.90999984741211,-0.1331837070491515,0.15364698164101465,-0.0152033305454096,-0.0324869610502752,-0.1502467788882304,0.0438718819378418,0.0319216932724907,0.0374234171895278,0.4802216350361689,0.2753138333263535,0.2065217256858531,0.2194909805648623,0.4875565877690149,-0.19640788586500824,0.24441241073704045,0.6243507286186304
GOGL,0.14644817069325886,0.005404233919245834,0.007271019727230319,0.002116290703345211,-5.748982940155206e-05,0.1367713051277231,0.1434977627569554,0.14588939213623797,57.08084656558687,45.971438449189634,11.149999618530272,-0.3057285187228366,0.4403587457753939,0.1006909666896533,-0.2708554585112259,0.481404960117533,0.0254123849415063,0.0347569851592558,0.0391643838901148,0.3938137511878061,0.1878879273111533,0.1248342909235,0.1462863330790313,0.4002907792744427,-0.3057285187228366,0.4403587457753939,1.888357833613119
PBR,0.14236579743900818,0.06643259944814181,0.021718199613752466,0.0019548943639408783,-0.005269486043930359,0.18125466301502244,0.2762778121842823,0.15225391693261883,82.97741735835521,60.63149329767971,13.390000343322754,-0.09527025873248307,0.10530245043012565,0.2284404414619811,-0.095270258732483,0.7133638072454382,0.0211047037529699,0.0283905925735305,0.0273316734961535,0.585303317494845,0.2209548229334103,0.1026176837128314,0.1067690576594421,0.7104350017311926,-0.09527025873248307,0.10530245043012565,1.178594861223969
ZIM,0.13617546207751102,-0.042535332893645576,0.021617683786626634,0.0027722005480212484,-0.02787665213581388,0.17698198627514447,0.1887807853601541,0.1887807853601541,55.67103583130549,47.85050415186488,48.310001373291016,-0.3481516105246709,0.5340990576119964,0.0824557521197297,-0.2754948837928249,0.8559957101340459,0.0447774694706505,0.046374888288555,0.038488032166618,0.2949567552508726,0.2504160331777054,0.2117753942122213,0.2443254537935399,0.3154488611627554,-0.3481516105246709,0.5340990576119964,1.3305554943384006
SBLK,0.13388773466450515,0.005179043770672101,0.014525629868767629,0.0033484607366160092,0.000914069285174565,0.11429119944381334,0.202842868256583,0.12191061274006756,62.0352874366409,51.48638795597426,26.030000686645508,-0.1993232226836391,0.24894342927206337,0.1604993460762021,-0.1586170070965553,0.7149436293659477,0.0290417964795712,0.0399899894567048,0.0396268347703812,0.3413845915652087,0.1769512599601963,0.109922702470235,0.1307665561983964,0.3501417737779767,-0.1993232226836391,0.24894342927206337,1.8861663313832704
SOXL,0.13062258196449614,0.026704920857043173,0.0512568888427117,0.0479780106863947,0.11773906805330327,0.0010841507016078743,0.0009106865893506143,0.0009106865893506144,69.74591681275275,54.065116863665885,19.3700008392334,-0.6202768103676684,1.6334973141046603,0.3766880781354127,-0.1406388619137187,-0.5294271076843606,0.0740170631619921,0.0804278261484793,0.070773273833456,0.865442063975236,0.6799301847815171,0.6022646565411861,0.8333400761314734,0.9092023779910148,-0.7345735250639085,2.7675216846427126,3.509158096789047
GNK,0.09195357093618856,0.005174450646127148,0.004993642921566559,0.0021986869655484086,0.0002485861124891784,0.12305295803922184,0.13125648857516997,0.13125648857516997,65.32646182819809,49.35012090449924,19.26000022888184,-0.28481247639718055,0.39823468251013794,0.1765424093761851,-0.2363203507827502,0.1761382854714854,0.0269943181925995,0.0364405969409633,0.0365494335675817,0.3481106956651569,0.1687192375758185,0.1102010532334393,0.1276320250305521,0.3550500185587807,-0.28481247639718055,0.39823468251013794,1.8343066396221144
TBF,0.07869645736750902,0.0038068469134351314,0.017954706958257648,0.014787734678299868,-0.00019252110311468275,0.001794871794871795,0.0019145299145299148,0.0019145299145299148,38.10610914259768,45.13918134267066,19.5,-0.0810555781814768,0.08820509299253798,-0.0196078130525942,0.0,0.2037036470152466,0.0101945595761737,0.0125402003883123,0.0108714087382052,0.0010720037601117,0.0098300118538577,0.0070864105735036,0.0004670038620012,0.1774998289040478,-0.0810555781814768,0.08820509299253798,0.0231610190361374
ARKK,0.048189401048685764,0.13848702033488217,-0.0145853369412404,0.010279721560205514,-0.011687988555106301,0.012716543874387589,0.010681896854485574,0.010681896854485574,54.07091255754152,51.77905703925686,46.18000030517578,-0.4008822105843495,0.6691208601489698,0.0714617619511992,0.0832746692027586,-0.6163062574503078,0.0402611734045264,0.0475598903768902,0.0379486417919958,0.8141539842299541,0.4445140119189867,0.4169042385191915,0.6145070902540226,0.8840906264086117,-0.6292009593266336,1.6968786062229624,1.923070021790053
