Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,hedge_ratio,shedge_ratio,B_Mkt_Delta,R2_Hedge_3mo,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,ADV_21,Dollar_ADV_21,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_3mo,R2_Mom_3mo,R2_Vol_3mo,R2_Qual_3mo,R2_multi_ols_3mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
TSLY,0.4601383686682779,0.05412386238058513,-0.0001727813462688299,-0.0015438950402085567,-0.0032405709602343173,-0.5948246949605815,-0.131280889823125,0.6020054592461973,0.2271520193598527,0.6729626180551458,0.3985897106050388,0.42030344937474184,41.78836754976963,49.64559009629576,16.711999893188477,28461.904761904763,475655.349340893,-0.23209118603901113,0.2550315344201515,-0.0617034910978621,0.1531879881518532,,0.0316486215872901,0.0352007376689219,,0.7800614385577278,0.0097708486871412,0.0234433406557645,0.1070381640213705,0.7805177416341256,,,0.6690920762517523,0.903
OARK,0.371935559338518,0.010891885131985796,0.0002151418114977624,0.008234235352425881,0.015253711514957165,-1.3497645911017495,-0.5650560217528778,0.6712808363992229,0.6042258713532624,0.6356963086867009,0.47329453425085294,0.39682567447262157,41.73710045740933,42.39356037258923,17.054000854492188,11857.142857142857,202211.72441755023,-0.19798716594040788,0.03464181640042119,-0.0707279031750313,-0.0523449333323582,,0.0240231836386565,0.0273593018046726,,0.7275692865202508,0.0641515520123665,0.2898117050796488,0.5022441572710488,0.732997058046835,,,0.7105022232906897,1.09
LQDW,0.36595970146532886,0.0128929339196334,2.1251629242912648e-05,-0.002067527310748445,-0.0011960161488503763,-4.099609994590758,-4.099609994590758,0.6109966997987814,0.3932012278648283,0.21338154724446134,0.13434288723779675,0.13317237476401064,17.533356217903453,29.529776936197507,33.369998931884766,78058.76190476191,2604820.801386152,-0.14915864627077857,0.0,-0.0272838812637938,-0.0232409114540065,,0.00591760003496,0.0056194701204838,,0.4310329705642944,0.0069932788029686,0.0504010968253263,0.0607528718971061,0.4382552167809189,,,0.5350071551765342,0.608
TLTW,0.2276979399827179,-0.021723139073398078,-0.00010984668475938612,1.838209243113952e-05,0.00043389702867261445,-3.1914721152621777,-3.1914721152621777,0.8705384561957386,0.7350293033549296,0.2000902110928936,0.10506824051080814,0.12476183298852297,24.68756735739668,36.2517780778871,32.310001373291016,83424.52380952382,2695446.478851864,-0.1787820272539863,0.0,-0.0383927726015714,-0.0137361712850395,,0.0102215675421365,0.0104950042712146,,0.7297364632733907,0.006336950037324,0.0170436546472579,0.0378835883046153,0.7398873494460505,,,0.6858420130821361,0.464
HYGW,0.18004121874509896,0.010901209636016507,0.0012859240404182973,0.0007210609938582415,-0.003831374054783608,-3.4195894409927403,-3.4195894409927403,0.5433816272808493,0.243726124469947,0.1992241379310345,0.11322579310344828,0.12295820689655172,32.33791171485893,39.46769048899437,36.25,13010.47619047619,471629.7619047619,-0.0744287207298816,0.012400163301346412,-0.0159351133872287,0.0006901732762465,,0.0066753319748452,0.0048974259692593,,0.4735695457290171,0.0705921198893096,0.1177126453946387,0.1608415131849828,0.5439393441125273,,,0.557804083714411,0.576
CRF,0.15589607108935075,-0.010474312355441745,-0.003724476817853397,-0.034477569764709434,0.07557455949681527,-1.700953061276291,-0.9235229618126848,8.245915609763701,0.3050076833458101,0.172051971271124,0.10387874190080813,0.10387874190080812,31.95554823033685,44.9749025454251,7.619999885559082,782505.0,5962688.0104494095,-0.24103586508851926,0.07932010585244664,-0.0280612580034439,0.0732394349170661,-0.442166912834725,0.007149253783841,0.0120067575500348,0.0244265797701922,0.3237723839256956,0.0558793032985601,0.2670420613168784,0.3496142093123086,0.3998524215076421,-0.5010600612643092,-0.2904593475249959,0.7739920631933692,0.117
IEP,0.1110394052746905,0.0008049802495502673,-0.0002558976907412631,-0.0009141342117702182,0.0010448425601540742,-2.256877312873605,-1.3451538849184177,2.3380186312846125,0.0882334855908112,0.14858840968289763,0.1188707277463181,0.11887072774631811,47.25060284152181,55.063794387348814,53.84000015258789,396840.5714285714,21365896.426267352,-0.01608189050592146,0.1021494746025493,-0.0092013249649611,0.0735792325909467,-0.0057248636113678,0.0043132443992178,0.0064233901933955,0.0107780977845543,0.1231337391294179,0.017828253038611,0.0780302394943657,0.1048127714471363,0.1321197408071621,-0.13709236220067145,-0.01423161817181362,0.1809183203009837,2.0
SVOL,0.10280338794422804,0.009469843984331027,0.0008384113640105456,0.005161530945609851,-0.01118301662586944,-3.8533986320445313,-2.2792763274561847,20.531069486463327,0.3196496777806594,0.1705819443400354,0.1038189635062631,0.1054686249342223,46.32077787155378,47.01167574772523,22.149999618530277,136708.2380952381,3028087.42165947,-0.03275109224862682,0.06901546103112666,-0.0207781256969685,0.0109538919575351,-0.0574468247433925,0.0064941932422907,0.0060171543357682,0.0103001270452997,0.3347571212613331,0.1558124491774932,0.2619851369545113,0.3223338600462346,0.3386548092440481,-0.16262529308990026,-0.07452311272766698,0.3556408618479931,0.32
JEPQ,0.09313134164364362,-0.002217990434461765,0.003556601051390192,-0.0052673292496250015,-0.004998748371577553,-4.15138085530099,-2.286656081711439,0.4671103120644065,0.7810948188203624,0.14684385286430682,0.07555999869013946,0.0912166273045133,39.24817632826797,45.9161472649402,42.16999816894531,944135.0,39814171.22123718,-0.10845668395055219,0.04770181786199523,-0.0339061467399065,0.0323133352296318,,0.0095028584655374,0.0080795842618716,,0.7833002709397281,0.3210818285187398,0.5957977292715035,0.7701458967707993,0.8100139093231605,,,0.5599522683064796,0.441
SOXL,0.08960277563120365,-0.01308734294710728,0.005658538369326969,0.06845783887953823,0.059239893015517714,-1.016142407483872,-1.016142407483872,2.7768654539115176,0.9982711493950588,0.0001265821240645764,-0.0018987343007483386,-0.0018987343007483386,49.235306995755934,52.07912886357044,15.010000228881836,84126081.33333333,1262732500.0682652,-0.1623883836508292,1.1659452526249612,-0.1442417647997849,0.5522233826738978,-0.5896664987004168,0.0541968769927993,0.0627279837214455,0.0789105386793953,0.8326579023714326,0.205630678226109,0.4800505207526762,0.7645833362071107,0.8358430461581625,-0.8479596412912591,-0.6068451216233905,3.800551389381054,0.038
