Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,hedge_ratio,shedge_ratio,B_Mkt_Delta,R2_Hedge_3mo,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,ADV_20,Dollar_ADV_20,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_3mo,R2_Mom_3mo,R2_Vol_3mo,R2_Qual_3mo,R2_multi_ols_3mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
SARK,1.1598393113613006,0.20364271071496376,6.603990643473127e-06,1.5465297053085385e-05,-2.2339950867578534e-06,0.8353507118307064,0.4142979755378787,-0.2199907511891533,0.3202869364256752,1.6558998099113122,1.0404418802441266,1.0404418802441266,44.79883271656412,38.6827113819727,33.060001373291016,1341630.0,44354289.642448425,-0.2856525011819958,0.053201720806445696,-0.0947425805340346,-0.2008701419663091,-0.364841462864966,0.0308459969060556,0.0220712398330784,0.0332326747728392,0.9986468546944276,0.2847647879071948,0.1371953363602244,0.2523475545153973,0.998690761036972,-0.5448085874943644,-0.3288863196966385,-0.9966335100706945,13.748
SDOW,0.4199518691666956,0.13967254981311292,1.244004001156814e-05,0.0007186036074350148,-0.0002851457972377229,-0.334930010733331,-0.334930010733331,-3.1971011263562987,0.9950521182281836,0.03619516530667758,0.026956132245342067,0.026956132245342067,18.571313556639208,34.67651745346133,22.34000015258789,4458800.0,99609592.68035889,-0.26270624702645595,0.0008960778690472182,-0.1180418389310714,-0.1440613093458547,-0.3252793796203229,0.0104766601633334,0.0189855035457846,0.0302715762992449,0.9950521182281836,0.5552457493807237,0.7643698410901235,0.6514456502357505,0.9952918336289224,-0.4871323653480688,-0.30376840720700793,-2.970925525752417,0.258
TSLY,0.4050376253789127,0.046637275431231875,-1.598291037054267e-05,5.864095950339625e-05,8.29331304856819e-05,-0.6639261858188111,-0.1210763339868089,0.7357639039978442,0.2665603060454603,0.5885261335388775,0.47793049495695655,0.36710846412949283,34.70277370018462,49.43798740827248,16.520000457763672,1066215.0,17613872.288074493,-0.10070769172305216,0.3048973662618648,-0.0333528197621405,0.1592982777378015,,0.0282932185433483,0.0274746297525519,,0.6930825468343953,0.0869396214523888,0.0094281068711403,0.1235889383075611,0.7005743931731383,,,0.7019677003638732,1.066
KLIP,0.2940942648622036,-0.013566214733151167,-0.0002541065903495488,-0.0014361452790108843,0.0024682240462984514,-0.4061152078132136,-0.4172013284315831,0.398012695768289,0.0350911904589772,0.5670194805194806,0.3184272727272727,0.35370727272727276,54.46537023208635,48.22272885874482,19.25,142785.0,2748611.25,-0.2391304118380464,0.05769226335411215,0.0217621997925403,-0.0282685250398487,,0.0077202934137016,0.0143259863255622,,0.4879341661904594,0.2009087960056986,0.1765506493033427,0.1134140365483038,0.567945464184356,,,0.4129898123383183,0.835
IEP,0.18238051869164995,0.010221994047187514,-0.003402159905659579,-0.0010376315827366125,0.015321184771117971,-0.0428680695472455,-0.1158371254842602,0.1907255499587516,0.0098227217994731,0.2556727314133788,0.20453818513070307,0.20453818513070307,50.36145582420767,49.894265434574486,31.290000915527344,1234705.0,38633920.58040619,-0.42502752722650894,0.5167233246927878,0.0841995929932235,-0.0288640679683837,-0.3819869592056448,0.0703955746465862,0.0577812568680617,0.0376739921035852,0.1132328293572388,0.1670971142060693,0.0926263434342957,0.0594146494956534,0.2117218141867831,-0.624157416830703,-0.00856260203915693,1.876975642504728,2.0
OARK,0.17077326602589488,-0.10876329605610652,-6.488917256707091e-05,0.00033067754112426424,-0.0025675952192527633,-1.2100295253659934,-0.6304685324158349,0.4576232337098974,0.6195192981974339,0.43809530720235573,0.23749388127923723,0.2723370435374841,54.52349890923772,55.840189708751055,16.959999084472656,126975.0,2153495.8837509155,-0.17565861888634904,0.1777777453999454,0.0469134744284607,0.085787401327219,,0.0130073461091293,0.0139773567437342,,0.620665685535529,0.2663900423015313,0.1603908703895552,0.2518497257421487,0.6389839297068272,,,0.5110811179690815,0.555
SQQQ,0.15783977365429877,0.2165091165698483,2.0260073303318018e-05,-0.00026930598810382875,0.002924100841368148,1.0079022526999932,0.3638142443591154,-2.4720629066797977,0.9969359558860524,0.04911275426950402,0.027278035189787532,0.027278035189787532,49.17505760941376,36.86617921534563,18.030000686645508,110554325.0,1993294555.6616304,-0.5974547819132763,0.08223294428458283,-0.073007713141053,-0.2946008973642695,-0.6059877327801133,0.033359874362421,0.0318330730244358,0.0467093762222325,0.995746118193913,0.3535445156450724,0.2188311988658993,0.7530815297594488,0.9962123526640226,-0.7412239739334934,-0.3042870017651419,-2.9456300829135684,0.266
APLY,0.10244886745640068,-0.017645975933854762,-1.1024129302991594e-05,0.00010712143000537933,0.0005222370120402962,-2.014537888859374,-0.9011086934738908,0.8221039912599205,0.4363214151853815,0.24014524455272893,0.20663755282341537,0.14762850406821923,46.71182432398072,53.59825962606852,22.100000381469727,61215.0,1352851.5233516693,-0.030786758306172057,0.10649380935337138,0.0060087384835623,0.0409797860571103,,0.0082818942908294,0.0095852672023145,,0.763172864589123,0.2455574133326674,0.1933435056722516,0.3585474585547307,0.7639341750283563,,,0.8445868923104904,0.633
LABU,0.08367933981201052,0.15535718683649288,-0.0010468903253771033,0.0008576261389727712,0.009848546905696037,-1.005227904463507,-1.005227904463507,2.051877132440066,0.9973930590584472,-0.004202898586335245,-0.005362318869068196,-0.005362318869068196,51.004199659288346,48.91933325437433,6.210000038146973,29424720.0,182727512.322464,-0.32499998185945556,0.40497735994472994,0.1089285971254723,-0.0590908897152943,-0.3504184345636296,0.0372894423782809,0.0378544949297379,0.0619833897600388,0.3669032218320788,0.1692134700610622,0.0921524145456859,0.0591831447108123,0.4727957224985665,-0.6578947329571683,-0.28792571556206026,2.406476754446297,0.009
TLTW,0.0785316813007096,0.0019464687454808429,-1.1994414027231415e-05,2.847495262400003e-06,-1.5543430536774936e-05,-3.2207072771287555,-3.2207072771287555,0.8977885945918251,0.7274439135356793,0.16904782712853272,0.12001290501994695,0.10520513109097561,52.76734641458522,48.8460997002186,32.93000030517578,639390.0,21055112.895126343,-0.07108604805442376,0.02809870621851651,0.0280987062185165,0.0042695756553681,,0.0067854704811719,0.008093403703853,,0.727146449547363,0.0340405229169473,0.0033574811441714,0.0112715198935542,0.7508634984849796,,,0.6618779774341704,0.538
