Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
ZIM,0.585601696,0.063547996,0.034406549,-0.024690031,-0.003332135,0.707634999,0.566107999,0.566107999,62.65085001,40.79212821,26.85000038,-0.565364493,1.300778433,0.165364554,-0.4110891,-0.11656001,0.038260007,0.038804011,0.038838125,0.257782622,0.190683737,0.134252347,0.214359296,0.330614079,-0.598160978,1.488558714,1.167775421,4.75
GOGL,0.294530272,0.02859928,0.056642422,-0.011199077,0.01490425,0.278422277,0.222737822,0.222737822,61.21541968,47.8037936,8.619999886,-0.428334065,0.749273376,0.169606516,-0.159253207,0.137251525,0.024051248,0.034389101,0.038026008,0.250989011,0.169280815,0.054592824,0.085007021,0.336445443,-0.428334065,0.749273376,1.203224573,0.6
SBLK,0.267026421,0.011811201,0.061914404,-0.010676836,0.024897689,0.249545529,0.261774912,0.199636423,62.84177815,49.36628728,20.17000008,-0.336992276,0.508278054,0.174723354,-0.165529184,0.157445551,0.024877446,0.034972918,0.038679479,0.089951132,0.082296364,0.019596867,0.043795489,0.183092777,-0.336992276,0.508278054,0.719294476,1.65
CLM,0.244828654,-0.00394631,0.013854421,-0.013082924,-0.019613944,0.254630456,0.155903187,0.155903187,26.14920855,35.83575031,8.140000343,-0.305990563,0.440902598,-0.046838363,-0.221747553,-0.267360325,0.02398162,0.020916153,0.023731158,0.59643257,0.494360699,0.454256159,0.567813803,0.634884717,-0.377217467,0.605696927,1.023799678,0.181
CRF,0.215723617,-0.004114112,0.021925896,-0.01179615,-0.028345335,0.250751236,0.153459278,0.153459278,29.04334791,36.7832958,7.894999981,-0.28879718,0.406068666,-0.026510442,-0.215798605,-0.266329895,0.026139542,0.021569076,0.023366456,0.602803947,0.541516468,0.479997164,0.568925069,0.644611952,-0.38252437,0.619497113,1.036975649,0.173
SVOL,0.159394901,-0.013905146,0.005241768,0.002145565,0.000129137,0.186050531,0.110795967,0.115213835,34.04909559,36.50145366,20.81999969,-0.106607861,0.119329302,-0.004304168,-0.102140992,-0.128733523,0.007371031,0.009976659,0.012359952,0.603464304,0.535577773,0.578598503,0.592583328,0.614749496,-0.168078635,0.202036686,0.492108783,0.32
TLT,0.141016844,0.023438834,-0.004926662,0.015939704,0.023820267,0.027959704,0.022067764,0.022067764,30.22410862,35.05422239,99.38999939,-0.178445133,0.217204158,-0.040107171,-0.135228475,-0.302599952,0.009758136,0.012294678,0.011942551,0.050356563,0.029982001,0.081096052,0.061045763,0.132274238,-0.344941862,0.526582057,0.195394805,0.244
IEP,0.099648195,0.019041091,0.028973023,-0.005257438,-0.003706871,0.151285927,0.121028742,0.121028742,68.18769387,58.16085424,52.88000107,0,0,0.066129087,0.0023319,0.128851908,0.012309843,0.012585391,0.011689357,0.331432242,0.361109976,0.221582211,0.248413226,0.428284299,0,0,0.411845328,2
LQD,0.098261859,0.014050702,-0.003998456,0.008688354,0.021972577,0.036738136,0.021887026,0.021887026,31.95579145,35.15542671,101.3499985,-0.1109986,0.124857622,-0.009965226,-0.106778584,-0.220319102,0.00827614,0.008226633,0.006924846,0.384242686,0.281721997,0.423364677,0.410586306,0.456433423,-0.232291849,0.302578329,0.351327389,0.339
RIV,0.096868478,-0.031125571,0.023781902,-0.014189828,0.005538192,0.149648906,0.088728811,0.088728811,38.30891652,40.4128304,12.39000034,-0.16784371,0.20169734,0.009779941,-0.164322494,-0.174652336,0.035239653,0.023203651,0.016064742,0.223567204,0.209121617,0.153552286,0.214504378,0.275241737,-0.195694877,0.243309251,0.649840731,0.17
JEPI,0.093432767,0.001111827,0.011664199,0.012286796,-0.001982518,0.117618615,0.085556898,0.093394892,50.13502045,43.54186278,51.84999847,-0.11839919,0.134300229,0.009283333,-0.084709714,-0.049580165,0.014517591,0.011184797,0.009221252,0.814825289,0.843830379,0.913108039,0.795781336,0.937491567,-0.11839919,0.134300229,0.576602967,0.481
RYLD,0.06604823,0.02226694,0.014422003,9.40E-06,-0.003168164,0.129501308,0.074719062,0.078995824,57.36084516,45.79499946,19.14999962,-0.151598416,0.178687097,0.032901762,-0.088569595,-0.158038124,0.014517736,0.012935965,0.011625276,0.764398611,0.711178682,0.655755483,0.706105372,0.804520874,-0.174082835,0.210775175,0.547982766,0.207
HYG,0.050533418,0.005165833,0.001150831,0.001767097,0.025296313,0.051812017,0.030088571,0.030088571,44.12512652,42.65800605,71.73999786,-0.085387371,0.093359055,0.005221148,-0.080580639,-0.134316762,0.010503568,0.009083433,0.007091935,0.80622636,0.652507682,0.763470803,0.830707556,0.834702513,-0.146484359,0.171624692,0.538574308,0.351
XYLD,0.044105832,-0.02072782,0.007622472,0.0028484,-0.006571032,0.12776483,0.071266873,0.077901843,52.2713565,43.52208003,39.11999893,-0.16449709,0.196883923,0.011375352,-0.09394756,-0.112229418,0.016813083,0.012789127,0.009771995,0.834918691,0.757804637,0.79958841,0.80448295,0.855005109,-0.165003702,0.1976101,0.640075341,0.405
TBF,-0.102707515,-0.024954229,0.004690376,-0.0157868,-0.026212702,-0.007673615,-0.007978892,-0.007978892,69.05180671,64.74191873,22.93000031,0,0,0.042272741,0.156912243,0.388014508,0.010887616,0.012827005,0.011995828,0.049018551,0.030246567,0.079035419,0.059988669,0.12911262,0,0,-0.197828615,0.035
