Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,hedge_ratio,R2_Hedge_3mo,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,ADV_21,Dollar_ADV_21,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_3mo,R2_Mom_3mo,R2_Vol_3mo,R2_Qual_3mo,R2_multi_ols_3mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
SOXL,0.16950167618266282,0.11629687708678908,0.023002672942814245,0.07187184452863987,0.07086604552012826,-1.014277304598814,0.9983508243976674,0.0022580648932323134,-0.0001935480854141497,-0.00019354808541414796,71.63073174090714,55.28042908025985,12.399999618530272,100544761.28571428,1246755001.5880744,-0.4381513461715961,0.7893217785985154,0.337648220733928,0.3419913339488867,-0.7933333396911622,0.0621058349263169,0.0827066807053769,0.0819302264317421,0.8766492014064019,0.536465551834169,0.6448749599035726,0.8607418956291741,0.9009761434286916,-0.8926912413773549,-0.6582533436192721,3.859556941275189,0.038
TLTW,0.0790547568427617,0.01488950182203248,-0.00018027814113490075,-0.0014742990208810227,0.000876496999712629,-3.408245680925445,0.7264193640455111,0.19387992143166985,0.11028515789293661,0.120849350501952,61.915460837505854,51.848981678274455,34.349998474121094,33052.23809523809,1135344.3281377156,-0.13821226135293263,0.0608399425886903,0.0556237709793689,0.0437556558306158,,0.0121013281181825,0.0104184250822428,,0.7247717231630517,0.0030848134327028,0.0929132235967231,0.1153569161152546,0.7819518173132007,,,0.6370839729743265,0.517
IEP,0.06446405325186733,0.01609885927294155,0.0037730735848992792,0.0027926869500602787,-0.0010684935264864113,-1.7223634174069051,0.0667269702006383,0.15082955999078834,0.12066364799263068,0.12066364799263068,74.74940764960093,60.08437007930382,53.040000915527344,519033.4285714286,27529533.52661787,-0.03370374375464069,0.08577282645414952,0.0565737073590753,-0.0206794485790288,-0.0045044645132911,0.0098105626415164,0.0089115315808119,0.0113902682425107,0.0887338277138397,0.057261318436603,0.062427978330136,0.0687338680486683,0.0937491837127254,-0.13848915754604074,-0.012769768056794417,0.1648101688443386,2.0
TECL,0.06426643668552424,0.17695922701640132,0.005199273324903304,-0.017561709054156962,-0.0072097073800356385,-0.9944849155062996,0.9992801188297594,-0.007999183321439339,-0.00839934665715147,-0.00839934665715147,64.67839347594786,50.52219795359044,24.489999771118164,3985644.8095238097,97608440.4729964,-0.4693391340976394,0.22756886388759123,0.1290917089957646,0.1411929550750941,-0.6718917474359654,0.0497708118529522,0.0633550463102748,0.0618405232352458,0.9752836220780856,0.6148331464444616,0.795210420964999,0.9284914521631428,0.9782177693916472,-0.7454058115422729,-0.4110515420314791,3.269942068781779,0.049
CLM,0.06394632802781425,-0.023429816830758742,-0.01855881617676347,-0.0171768084531629,0.0306758572881121,-1.6185563507387477,0.2699404122700883,0.2589610409408444,0.15863145579273194,0.15863145579273197,69.31201495112744,50.47956390922608,8.010000228881836,1806303.238095238,14468489.350572858,-0.25901943404680694,0.10941834648851367,0.0694259644397883,-0.0475623811876001,-0.4429763445663743,0.0176392936342518,0.018609748187126,0.0247981155766402,0.2903675096520485,0.129672259589513,0.2554580075549197,0.3202743877054491,0.3894843815973799,-0.5044612257091228,-0.25806447178878156,0.6715016168060266,0.181
LQDW,0.06104828036255616,-0.0003007435072683131,-0.003022009434767973,-0.00783929360927323,-0.001001109147249655,-3.210797381206998,0.2516327355556353,0.20193410224560626,0.10751726480226267,0.12596048441473195,68.1420244433385,51.18981396031911,35.16999816894531,11136.09523809524,391656.4491330102,-0.11942915928329134,0.03523382130647623,0.0330445017038123,0.0034522634969853,,0.005704285395834,0.0057013653596962,,0.3767586498245698,0.0889638866353278,0.2390258518813189,0.2394847688218846,0.4309202595366007,,,0.4930512404437276,0.516
SVOL,0.05962459596675444,0.017185609661503305,0.002548129193209499,0.00570894949255715,-0.0037979287747938665,-4.786325248288978,0.3529695616779649,0.1690071558599083,0.11265100469651523,0.10447650819174223,69.42724735962355,58.77284056296611,22.350000381469727,75033.23809523809,1676992.9000514802,-0.050955367068648894,0.07866800782491667,0.0261707840612566,0.0592417050900986,-0.1798164997625788,0.0045180619102813,0.007830379636687,0.0120535947747466,0.3540061816107054,0.2513714913010518,0.2764627723744841,0.3410107238178496,0.3750337752395859,-0.2509038529407993,-0.14859004457789604,0.2867073106212052,0.349
HYGW,0.05784832626127362,-0.00283559355395123,-0.0015628464919779537,-0.005264665040712662,-0.0008693010639480422,-2.7760642578578003,0.1432564800408128,0.19716295743777165,0.11494689596248714,0.12165966318579614,67.40738235127793,53.278377088196585,37.165000915527344,5028.761904761905,186893.94079444525,-0.06929275633568188,0.03795456540619502,0.0252414045662714,0.0133054176150888,,0.00697224469981,0.005517892379925,,0.54350529344611,0.2065198916295564,0.3548609880917945,0.3830732759492802,0.5552215493583896,,,0.5207910575070167,0.599
CRF,0.05754034171677151,-0.024179091885053825,-0.01995838559780767,-0.019119213222430792,0.03057167880166542,-1.5093240527550735,0.2642142306018842,0.2546380390764976,0.1559079646181935,0.1559079646181935,70.05349887513995,51.22894247244965,7.78000020980835,916392.1428571428,7129531.063695295,-0.24539283286492908,0.10198304148219894,0.0672153978764589,-0.0406904390676756,-0.4426933962357601,0.0179759141197948,0.0194974046224337,0.0246776783803002,0.2797117243358664,0.128940067187943,0.2501696593256485,0.30736073117583,0.370430002372195,-0.5010600612643092,-0.271378042574988,0.6992264822014663,0.173
JEPQ,0.053623878334296875,0.04210214985316,0.0057678450088314345,-0.00048362815301001655,-0.0022886491006629496,-3.7960621688990206,0.9274860685482648,0.1459756943958314,0.10027883925196295,0.09066968746937379,63.42483167446926,48.975227395759084,41.959999084472656,671287.5714285715,28167225.882560734,-0.15911828053328703,0.04248444930366846,0.0236642441153016,0.030198859711767,,0.0100196513768246,0.0137523459248241,,0.929385751010178,0.6027850616953472,0.7533217073492791,0.8829183992963214,0.933366604818785,,,0.7288502003459303,0.576
