Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr
SOXL,0.40861075535077357,0.1675993922268425,0.0889777263339972,0.06192493884882111,0.3270267064543855,0.0013291139080058001,0.001116455682724872,0.001116455682724872,43.83771827457058,41.34483744405392,15.800000190734863,-0.783493124784898,3.618790969138918,-0.1600212312954851,-0.2955862694710275,-0.611247391890763,0.0998190745432998,0.0955088894271104,0.0686546854912575,0.9007788037324808,0.8201010822712433,0.6318483099042873,0.8475224911613763,0.9328113236167196,-0.783493124784898,3.618790969138918
ZIM,0.2833513503600566,0.06216365452516522,0.0775330798224336,-0.007059741200802572,-0.039911270069494714,0.17823639321297224,0.1901188194271704,0.1901188194271704,35.777958812987826,40.39581304434843,47.970001220703125,-0.352739243428534,0.5449723930383026,-0.0798004942242537,-0.0490435304415807,0.3936854264499732,0.0448851404995557,0.0505916726396599,0.0390198591498873,0.3029830400495354,0.2707418036329042,0.2299411398918555,0.2370044093670784,0.3378959218597069,-0.352739243428534,0.5449723930383026
FNGU,0.2686342050900364,0.5009267073050038,0.014458509652491366,0.03367398936409567,-0.02229430999296235,0.0,0,0,59.92157637797251,46.86113239519237,9.229999542236328,-0.7693653314177873,3.3358615864099237,0.0707656223637736,-0.154761952587016,-0.7495251038146353,0.1048266693899853,0.1006737421260133,0.0682306471769217,0.8942804149646922,0.7375411552463661,0.5526525668975169,0.7681871400024202,0.929693881490984,-0.810588967187732,4.279523505851613
KIROY,0.2438268201678369,0.08983432893436492,-0.03615301332403419,0.013331336033065872,0.09274143602812676,0.11051644317465076,0.10123558163889479,0.11788420605296081,36.94180487541218,44.1019195150266,10.71560001373291,-0.3152971070334609,0.4604874760604658,-0.0608588819426404,0.0651689430189099,-0.1522343206347158,0.031082516065752,0.0416962597492006,0.0370365702359798,0.292951557795124,0.149555403707228,0.1399130896251664,0.1771727873668795,0.3165296579225712,-0.3152971070334609,0.4604874760604658
GOGL,0.2292963457861736,0.1166963164613414,0.016237268779957965,-0.004532662660783915,-0.03428758620310111,0.12572135083366306,0.13190436808777767,0.13410277422257394,38.98080679465521,43.57685979385419,12.130000114440918,-0.24470731520481137,0.3239900506532354,-0.0941000893633409,0.0686957716313767,0.3824091225418222,0.0431391945523065,0.0423170252343682,0.0389830534933356,0.3087106975599992,0.0944931066848139,0.0778635852134309,0.0681508109184076,0.3555377868317357,-0.24470731520481137,0.3239900506532354
USOI,0.1990266349594964,0.05125485356943988,-0.001069240685617566,0.0001288061945143345,0.0016734132359311387,0.2624288434545413,0.32707400497883143,0.2204402285018147,37.04131362053366,42.89359002992538,5.269999980926514,-0.10221463651279472,0.1138519747256399,-0.0991452877198779,0.009188443632369,0.2733331989181498,0.0236295305303521,0.0159666330481286,0.0172663667744146,0.8114265979967943,0.0279019707992199,0.0056463398111579,0.021271886196579,0.8316602871802772,-0.10221463651279472,0.1138519747256399
SBLK,0.18876122741071635,0.09444949029400701,0.04618133466161528,-0.0028690608756817095,-0.04416149700086024,0.11459938770873933,0.2033898376813928,0.12223934688932195,45.921724034522704,45.301076939401774,25.959999084472656,-0.2014764557130756,0.2523112275831423,-0.0370919893901606,0.0108572799389201,0.3582470914056657,0.0526990511486398,0.0449443323330292,0.0397043441725574,0.259978338014267,0.1263773055980804,0.0880446057260131,0.0838839137600233,0.295157756226046,-0.2014764557130756,0.2523112275831423
LIFZF,0.1425478498494676,0.0497843098484095,0.017593653112703254,0.005472365150949495,0.024103191781259983,0.13613410682005034,0.05298013278493903,0.14520971394138701,48.09564030484886,43.575649599974064,24.15999984741211,-0.38048652562382246,0.6141698951858237,-0.0824154987687711,-0.1130690143019639,-0.3263561931279897,0.0382094311346992,0.0323696488176902,0.0279719017158423,0.375645137694232,0.3072365664502587,0.2448969970510808,0.2852575389092713,0.4043186496705164,-0.38048652562382246,0.6141698951858237
PBR,0.13731037271184615,-0.007172013425544753,0.02468631178741063,-0.0006361775971263035,-0.03519837634722127,0.2060271693561282,0.3140373585617166,0.17306282225914768,42.114384082083205,42.41060808636254,11.779999732971191,-0.2040540823542868,0.25636676793047397,-0.108251347543249,-0.0234479691139422,0.3963488719533425,0.0372163477141936,0.0310154832137833,0.0273014867089167,0.5325949494926652,0.2364340786355366,0.1827245568706832,0.1838026856231586,0.5830922724658745,-0.2040540823542868,0.25636676793047397
IVR,0.12917102361178814,0.09513377830045043,-0.03846711329927676,0.00437655499885547,0.06321999495914536,0.19865067239042827,0.17001499055905334,0.16686656480795975,55.08150207894966,40.97037519896152,13.34000015258789,-0.519999983528743,1.0833332618435052,-0.0943652025013849,-0.2244186301821938,-0.6277876800205382,0.0982311056560556,0.0536610921777879,0.0282636725700982,0.7466470142574073,0.2405081831312543,0.3655912399630855,0.3660874036795121,0.7821012971737532,-0.6296122633575739,1.6998734058125806
