Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr
USOI,0.3614950893058572,0.2853192365784981,0.0002827290333656049,-6.160670008373143e-06,1.9194794281929138e-05,0.2777108423098566,0.3461204806020634,0.23327710754027953,41.93935095426679,41.2347914247358,4.980000019073486,-0.15161837884786067,0.17871483194314886,-0.03300972294095,-0.0669280874308347,0.1920600606084817,0.0347922446617767,0.0214524366011048,0.0183350430709998,0.8012956748420922,0.0380199805176799,0.0050204719589761,0.0060545430746975,0.8124153871766159,-0.15161837884786067,0.17871483194314886
FNGU,0.2921156361536252,0.4425786527099218,0.02145460840666535,-0.0028967389295713585,-0.003923534952819818,0.0,0,0,42.56809651968223,44.30821763954337,8.0,-0.785350150208181,3.658750057220459,-0.1416308731809584,-0.0783410462290312,-0.7868371899757926,0.0744073443329858,0.0927427037396297,0.0694769553469296,0.89955553500869,0.6851838318358074,0.5787029013755332,0.7846011828723158,0.9348183678854004,-0.8358300825948897,5.091249942779541
ZIM,0.22250438450225374,-0.08072980494103574,0.025052076740053313,-1.212965480626784e-05,-0.00035345692672102467,0.19489400975995583,0.20788694374395286,0.2078869437439529,35.94588724767129,38.36153492909803,43.869998931884766,-0.4080607050894519,0.6893624204338669,-0.0535059250028022,-0.2302697616383091,0.5037923160311422,0.0351447272616651,0.0457810681099467,0.0385658151207296,0.3731885615151913,0.2439319827126657,0.2051743239951566,0.2184904443056037,0.3782290455242884,-0.4080607050894519,0.6893624204338669
SOXL,0.18894942694135025,0.10636926544529675,0.08306693310491317,-0.006050175005306387,0.056915713974149545,0.0016266460300702159,0.0013663826652589813,0.0013663826652589813,40.48621222147017,39.5907795255917,12.90999984741211,-0.8000570357637989,4.001426300845764,-0.183428241317839,-0.3453346705408154,-0.6907958217387519,0.0716770433291693,0.0866045376128014,0.0696599601888231,0.8610447203648975,0.7464355899183154,0.6075556399980057,0.8237021412814842,0.914795308518502,-0.8230947030222384,4.652741987288873
GOGL,0.1743901295867926,-0.12827643390083324,-0.0020132591760111643,-8.80430391087983e-05,-0.0013371030900783767,0.1474854910537234,0.15473887585964424,0.15731785712397164,29.06236680866201,37.06680697343129,10.34000015258789,-0.3561643526504843,0.5531914147915069,-0.0953630904186687,-0.1519612099004483,0.2741414394963919,0.0411688953248532,0.039740388574346,0.0393668166950346,0.3581817377181722,0.0911404003160671,0.0609526417761895,0.0654985245793373,0.4102515049385835,-0.3561643526504843,0.5531914147915069
PBR,0.16932406646360076,-0.026286114566215293,0.02749606745256875,-0.0001322464285680844,-0.003448159989608536,0.21012986665981898,0.320290903801676,0.17650908799424794,45.05368031632109,43.1403403224248,11.550000190734863,-0.2195945917645713,0.28138527673852964,0.0547945563398135,-0.0410683201191474,0.502348471372392,0.0332937579736167,0.0285950414382279,0.0270462000911199,0.5664583907965226,0.2519384282897643,0.1500269010235488,0.1494948124357544,0.6525310427959436,-0.2195945917645713,0.28138527673852964
SBLK,0.1377468432780248,-0.11513621424577272,0.013507934998327047,-0.00025843730328817667,-0.0016165871496519192,0.13316920231333895,0.23634735738300156,0.14204714913422822,35.01941997539488,39.35643808804038,22.34000015258789,-0.3128267823443457,0.45523715754170246,-0.0791426239975119,-0.1474557444826181,0.3400493340136972,0.0464571247653695,0.0431780507522302,0.0400008759369962,0.3372875625292761,0.122935594778148,0.0712981305749933,0.0784471463305026,0.3733035566130603,-0.3128267823443457,0.45523715754170246
ORC,0.09302183121626036,0.004835632387090279,-0.0003358966312122366,-0.00027638842120610523,-0.0005655581934690267,0.14361702467640808,0.12063830072818278,0.12063830072818278,42.12768258357672,45.88336170248573,2.819999933242798,-0.345136170656164,0.527035018871,-0.030927886575027,-0.0236833171039493,-0.3772276944128265,0.0204340168251783,0.0274712603620103,0.019247968978502,0.7333088773673376,0.2123759157738266,0.2698131664094236,0.2550179029151931,0.7627249224831568,-0.37722769441282655,0.6057232973087361
IVR,0.08725230490726979,0.007605973268147206,-0.016927351303168064,0.00025734675840153204,0.0007031852876106648,0.18675123878533748,0.15983087153401712,0.15687104057968349,46.89494306247765,45.260852463134405,14.1899995803833,-0.48941529577195875,0.958538890255068,0.0581655288476172,-0.1502994651429198,-0.558991093212254,0.0405611972288662,0.0537368238380179,0.0289926819023255,0.6693539378779384,0.2034911487448832,0.3145916360693359,0.2889044321540313,0.6873428468818239,-0.562676414665003,1.2866363341322735
FSK,0.0740650035376671,0.04628913312406149,0.0011789023936322352,3.973090065624464e-05,-0.0008117154435675633,0.09269249909637133,0.10671898308661588,0.09887199903612941,59.90062794698867,52.1352707142896,20.38999938964844,-0.08645612144862158,0.094638170621554,0.0564766940764864,0.0530370446255397,0.0733606503882187,0.0158858671633032,0.0239048774820818,0.0153368148495866,0.7797151214646632,0.4073854054017649,0.3834128383188715,0.3905871053006166,0.7829613001080884,-0.08645612144862158,0.094638170621554
