Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,hedge_ratio,R2_Hedge_3mo,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,ADV_21,Dollar_ADV_21,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_3mo,R2_Mom_3mo,R2_Vol_3mo,R2_Qual_3mo,R2_multi_ols_3mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
LABU,0.12156321015068038,0.21764356707728652,0.01701763877786059,-0.008732857216812363,0.020499712906062204,-1.0036364461591352,0.9984806676551868,-0.007569866207481535,-0.008055892965985228,-0.008055892965985228,72.53790243662458,58.001124663016135,8.229999542236328,58843823.809523806,484284643.0158161,-0.3630031351673897,0.36710956284250384,0.1962208437993773,0.0365238643483571,-0.6772549199123008,0.0574906348975131,0.0609534409047207,0.085762119167596,0.7370628162757045,0.4424498250875276,0.4886165277473233,0.5981230665106256,0.7513093325695239,-0.8276679737156796,-0.4893280448258607,3.296196812610406,0.005
CLM,0.0936489113175319,-0.014773237933541258,-0.020863816836854916,0.010073460006882506,-0.028467649776857007,-1.599633384511494,0.2739851128393508,0.26697737036327207,0.16368174332886143,0.1636817433288614,48.25058097729545,45.70318465094402,7.78000020980835,1861733.3333333333,14484285.72394053,-0.2802960307300143,0.07756238724237341,0.0657534255523308,-0.1179137778911902,-0.4660260554039627,0.0155864456627856,0.017880949777382,0.0248377099103821,0.311330101114102,0.155696736755355,0.2781291140387643,0.3321615790050675,0.3816391976807244,-0.5010366512125735,-0.2529370960518741,0.7190956797212946,0.181
CRF,0.08283107357936478,-0.01646547233856124,-0.021361432177846286,0.011674717140832815,-0.02976545484215458,-1.4799951217241225,0.2653161644062535,0.26204041650244553,0.16057146239654066,0.1605714623965407,50.89269690877202,46.83409683090946,7.570000171661377,952785.7142857144,7212588.020699365,-0.26576140993573194,0.07223799334494707,0.0661972215974462,-0.1062573868941733,-0.4569583644526028,0.0173015837282535,0.0188519252867376,0.0247314839923137,0.2964475141931475,0.1513525500071564,0.2696522512062151,0.3165398616528542,0.365004306776459,-0.5010600612643092,-0.271378042574988,0.7463260099566326,0.173
LQDW,0.06250898956300863,-0.00336601991451977,-0.003407920778779643,0.004067620990378018,0.0007674316963335266,-3.336190571230384,0.2661332322345091,0.20088855195812147,0.10695248001087757,0.12530178773361653,72.07965900673331,53.684418504460574,35.349998474121094,8814.285714285714,311584.9865504673,-0.11492239134726523,0.04053215549655298,0.0347148155492789,0.002694579580988,,0.0055299483167526,0.0057061556289884,,0.3819978485061407,0.0883479376952165,0.2315299087966662,0.2370548607545768,0.4302875435146392,,,0.4921603092939391,0.516
HYGW,0.06236470455507381,0.005133811836020299,-0.001812386864456651,0.0026929399146653145,0.0007540992241187764,-2.91223041614127,0.1541967445217147,0.1958319607466238,0.11415215194138198,0.12082113527037298,74.0663227147291,56.601450983675285,37.40900039672852,5190.476190476191,194170.52586873376,-0.06318238154730416,0.044769051326567944,0.0326846645267158,0.0092810409487418,,0.0039296291194761,0.0053620924697586,,0.5454948096767653,0.2102889446896726,0.3520279390866488,0.3822954775544311,0.5549558940887264,,,0.5224872939052199,0.599
TLTW,0.05617524168819311,-0.019846005001870472,-0.0005689456360946986,0.000703242253469139,-0.0010349588314524812,-3.4075968407716157,0.7326681007837923,0.1914060005980958,0.10885899726514296,0.11929078037680034,64.93294988943092,54.68401668577045,34.7859992980957,39690.47619047619,1380672.8769029889,-0.12727368258052263,0.074305069506303,0.0618437448218918,0.0273478638822306,,0.0127588185597989,0.0099888974220379,,0.7301409715869357,0.0095756913148131,0.1068843846187133,0.1305388415329197,0.7803599629101154,,,0.6435049840731624,0.517
IEP,0.046653330051994985,0.0029085266137625406,-0.00022877181906551716,-0.0006520657257226166,-0.0003788042144739915,-1.5946231976061194,0.0547773370681171,0.1505740605904301,0.1204592484723441,0.12045924847234409,74.52545910064944,60.43658825863034,53.130001068115234,498038.09523809527,26460764.53196208,-0.032064098034315425,0.08761520425147062,0.0594217238597403,-0.0213667310342656,-0.0253164060889876,0.0095020029356891,0.008904567659241,0.0113263067367886,0.0660597597964135,0.0331078080584922,0.0457552307360764,0.056179607769793,0.0689284796660919,-0.13848915754604074,-0.012769768056794417,0.1400217895150489,2.0
SVOL,0.04636667803442407,0.015836912917366695,0.006162614540515422,-0.004321596519123333,0.008502759845285127,-4.661670597551472,0.3521687256522139,0.16601600876139014,0.11062638639209905,0.10259208551967577,81.53547987731476,64.47496851514576,22.739999771118164,79138.09523809524,1799600.2676010132,-0.034394882895269485,0.09749037281394801,0.0378822423316489,0.0562006059397475,-0.1778741902905058,0.005212864315755,0.0077571501297048,0.0120565252094334,0.3557877013539506,0.2606970870364081,0.2673814742753686,0.3353739886712099,0.4010716766860474,-0.2459971012187182,-0.14301311392438099,0.2990627869303234,0.349
JEPI,0.03742241161513145,0.00221830513358073,0.0092333472144382,0.011231932358366732,0.0026291945859084408,-5.215185261629637,0.5974474670666123,0.11757719762343678,0.07929353567026114,0.07277863450276517,65.63437596112016,54.81801334905966,55.70000076293945,4143614.285714286,230799318.87561256,-0.03683211137253373,0.09473269641585658,0.0177233917196464,0.0145719346962758,-0.1119260255283038,0.0075604992255165,0.0069637256097331,0.009808661609599,0.7444402568932005,0.7284851818745632,0.8440563111186863,0.7110296511667464,0.8529775704164456,-0.1851376971947739,-0.07383082794755769,0.5036491974040452,0.61
JEPQ,0.033259090970180705,0.016118422526794324,0.0057242759174537874,0.00016835331100073866,0.0021114246815598253,-3.8142524354878655,0.926760458486608,0.14418071155464315,0.09903260830793795,0.08953884827942518,70.75383188556565,52.027464978688265,42.470001220703125,665261.9047619047,28253673.90732538,-0.14889779715382312,0.05515530983113348,0.039657351458858,-0.0218792489245575,,0.0086164949453893,0.0107263620566259,,0.928260410384118,0.5916558657354046,0.7413684859090028,0.8783159907341831,0.9311604909233148,,,0.7251961164495622,0.576
