Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr
ZIM,0.26043302063006496,0.004897155101890685,0.05338929307613561,0.004064981631453412,-0.022402479875622133,0.18060836443686842,0.192648922065993,0.192648922065993,33.97318000082375,39.81860456301356,47.34000015258789,-0.3612398679357752,0.5655328969395572,-0.0184532323429524,-0.128163489636675,0.4958042100416635,0.0383476169975543,0.04916300167439,0.0386810572492668,0.3196963825848942,0.2671044908866979,0.2215544695484747,0.2301031585671895,0.3457105803137429,-0.3612398679357752,0.5655328969395572
SOXL,0.22363887127850368,0.07550746516700495,0.0749228592946979,-0.057893307007819944,0.22027261240846188,0.0014423076507406336,0.0012115384266221322,0.0012115384266221322,36.74541882356459,39.71364957307036,14.5600004196167,-0.7980219942753394,3.9510341307321077,-0.0636655793553002,-0.3366742636200763,-0.6662965399663394,0.0864565911941021,0.0961693860834062,0.0686617189654805,0.9020745692118536,0.8199376990218523,0.6317445474597638,0.8466627844734398,0.9330397779162948,-0.800484800257767,4.0121494567429785
GOGL,0.20553148134370894,0.008737521174963198,0.015555029674815687,0.004379623753656006,-0.025336730731950603,0.13192041043633154,0.13840829947418393,0.14071510446542032,32.11911391233828,40.9033158996598,11.5600004196167,-0.2801992027377461,0.389273259773367,-0.0954616071084109,-0.057144710611679,0.3525318256526644,0.0432765058769637,0.0411529962303545,0.0390657390500013,0.3169953973883899,0.0996083165842982,0.0759650852174514,0.0649471217224245,0.3704684433553368,-0.2801992027377461,0.389273259773367
SBLK,0.15829284363177987,0.007109802525205841,0.04183122224935709,0.0033161978851441493,-0.03381244240291129,0.118667731799542,0.2106102937484308,0.12657891391951145,40.43564162062327,43.336011365379335,25.06999969482422,-0.22885263029315672,0.2967689955036177,-0.0141565318926988,-0.102213473184366,0.3494856689465933,0.0505642861594457,0.0431449193880371,0.0397251894455856,0.2690468630158497,0.1311171034159535,0.0845745864615739,0.0787785652484097,0.3140637034201181,-0.22885263029315672,0.2967689955036177
PBR,0.14255950451061286,0.003405563306637256,0.027589310115347678,0.00186122901997783,-0.03064089847754084,0.20412110428263927,0.31113203475031903,0.17146172759741699,45.05268376435506,43.40135996754962,11.890000343322754,-0.19662160877766988,0.24474346201733477,-0.0555996664639635,-0.0180317282490801,0.4176923155645664,0.0353493534848967,0.0310442964094993,0.027301516791625,0.5462205093341037,0.252712895033132,0.1774081838275819,0.1706356120842779,0.6193008505678056,-0.19662160877766988,0.24474346201733477
IEP,0.10157474303421861,0.0023981393930982385,0.014857726613597796,0.0011186732456490423,-0.00041182368745995427,0.12302644953215011,0.13122821283429345,0.13122821283429345,41.9066938777147,42.60066874563682,48.77000045776367,-0.08796255904544259,0.09644621492005756,-0.0282924528352077,-0.0422399131235191,0.0175674315079259,0.0138756785200269,0.0136964300513639,0.0117066067111226,0.2980465856006982,0.2947976646696337,0.2702437780694379,0.2852995862086254,0.3347192328000485,-0.08796255904544259,0.09644621492005756
MSB,0.0987508909313746,0.04192026315590162,0.021434087745035472,-0.005247231389026178,-0.0026620228972337756,0.11331728702038946,0.13349378095711717,0.12087177282174875,46.11838242767714,46.783522499747775,24.93000030517578,-0.2268023246390275,0.29333032401208836,-0.0370799191620102,-0.0063769609905743,-0.1828487067559385,0.0348380635764236,0.0287857624434395,0.0366628529433855,0.4547321020485406,0.2920144849465844,0.2148893665096913,0.2437907411591623,0.4709026262116413,-0.2268023246390275,0.29333032401208836
KIROY,0.09568415573167209,0.006776100220596173,-0.030058868248940225,-0.013428770707249372,0.06768352758709262,0.10746369789537415,0.09843919736280506,0.11462794442173242,46.87643815344027,46.44706185680648,11.020000457763672,-0.29584659895355414,0.4201450969545768,-0.0350262360646218,0.0825147472894292,-0.1281516515445941,0.0329082725705355,0.0418658063591503,0.0370796699746571,0.2963757419854429,0.1491805122337723,0.1375338712929269,0.174371910313271,0.3220368555679135,-0.29584659895355414,0.4201450969545768
LIFZF,0.09137972275874252,0.0037123976144279452,0.02107879176300536,-0.004174929465240304,0.007390575512948881,0.13635986258549956,0.05306799152004848,0.14545052009119952,47.69544613669514,43.45162145822584,24.1200008392334,-0.3815121847581311,0.616846727382875,-0.0409542264381582,-0.1311238962405101,-0.3114750251380935,0.0359480248236185,0.0321924406636364,0.0279370806406165,0.3834451381708821,0.3183321339116278,0.2437672523990508,0.2789395648349521,0.413243753234653,-0.3815121847581311,0.616846727382875
FNGU,0.07986636017423594,0.2172590266505385,0.016463218495548004,-0.03238231490231268,-0.019786360163802766,0.0,0,0,46.4576752350052,43.9695189208249,8.180000305175781,-0.7956021936129463,3.892420411334407,0.1752873937273169,-0.2495412301419188,-0.7885211933651093,0.0895811433008402,0.1022227474699111,0.0685028482824441,0.8928309341619377,0.7319362268523767,0.5496140315720347,0.7674529546804942,0.9283883731231628,-0.8321362531906894,4.957212435726084
