Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,hedge_ratio,shedge_ratio,B_Mkt_Delta,R2_Hedge_3mo,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,ADV_20,Dollar_ADV_20,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_3mo,R2_Mom_3mo,R2_Vol_3mo,R2_Qual_3mo,R2_multi_ols_3mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
TSLY,0.4961984360807,0.15931062642796304,0.0002056436254596782,-3.308512414221975e-05,-0.002974299829366378,-0.6121126034665302,-0.222960626051123,0.6339535244498185,0.263199815452678,0.6824456464063081,0.41103331350946715,0.4262777572359741,55.72041959106963,49.71893149222827,16.200000762939453,73181.2,1185535.4958328246,-0.25561731381375064,0.21658161471185133,0.0540013587222079,-0.0036287602211018,,0.0169382202707387,0.031631185116864,,0.7158447460238231,0.0557434212044514,0.0470334842356167,0.1596934821752607,0.7181649457096182,,,0.6562045175936643,0.902
OARK,0.4160109573756867,-0.019139368076270914,0.00015124308915335805,0.00012665340862437098,0.01101562607435128,-0.938513813111232,-0.45437414375477,0.7417669963513565,0.6720943386528045,0.6537254934293772,0.3604993580665097,0.4081840608605077,40.09798732255933,41.343146471962136,15.695599555969238,33055.4,518824.3215623856,-0.26186984570066174,0.050856969219676085,0.0067735344674655,-0.1986317164627866,,0.0252455073767338,0.0292180512801219,,0.6735717013667839,0.0337017101168807,0.1680103430194695,0.3909954717621329,0.6760346383520467,,,0.7112930566522084,0.769
CRF,0.1917006106047163,0.00906660040876165,-0.00036929270432603186,-0.0001380075283518131,0.06691815540053019,-1.373928633054351,-0.9273558674880492,8.324027771874599,0.1683737513104681,0.1878000005434042,0.11380000034234465,0.11380000034234465,32.024933100153575,35.736755633190576,7.019999980926514,778175.7,5462793.399157476,-0.2067796973630529,0.015918977705274617,-0.0195530543951333,-0.0930232314577491,-0.4931408095613663,0.0141244860135449,0.0108394934807296,0.0245128332300146,0.2209450616636822,0.0348087426777385,0.1627198882885894,0.2581077053817761,0.2940700405326788,-0.5116607750036226,-0.37455826006665605,0.5646027036432739,0.117
CLM,0.16925404113088371,0.008138169424833593,-0.0004279936934470408,-0.0002158835822891019,0.05942734276124922,-1.2564044691593326,-0.858478716575427,8.051191383057677,0.1394430566271403,0.18645410956948022,0.11295208902877253,0.11295208902877253,35.01704600721147,37.89004308899914,7.429999828338623,1510137.2,11220319.13676777,-0.19239130626328727,0.02908587870490753,-0.0132802627733621,-0.061868717580191,-0.4749116587530791,0.0131753022495859,0.0108814757630637,0.024709520441668,0.1875846624324979,0.0253321800136243,0.1419619484633625,0.2199967424541836,0.2553922806846762,-0.5010366512125735,-0.36420182173540383,0.517720571488212,0.123
TMF,0.15563000973614838,0.19164966786752008,4.094600416672803e-05,1.3856822903818992e-07,2.24898345316408e-06,-1.0272024522957417,-1.0272024522957417,2.587292135644568,0.9954028510107508,0.0065680477112549495,0.0032544381690039603,0.0032544381690039603,43.6754541973854,48.97750177815352,8.449999809265137,30777930.65,260073508.1220756,-0.1739980266491854,0.34554132594893816,-0.0011820601461872,-0.0894396495246786,-0.532632751940131,0.0386907183477822,0.0349347079918739,0.0381639178512482,0.99723045742833,0.0813988938109628,0.001409777614978,0.0015904674007068,0.9972514599977682,-0.680894303230436,-0.48018295815036804,2.9243587334138272,0.035
SOXL,0.14685304925725984,0.02684661987685642,-0.0005703030440711245,0.001735567919753717,0.15598224490315687,-1.0178925943286092,-1.0178925943286092,3.1082411283829314,0.9980984645640048,-0.0036020473916946617,-0.004881637913355729,-0.004881637913355729,45.54012831946883,51.44393523519351,15.630000114440918,86053275.2,1345012701.224016,-0.12779017589862784,1.2554113277933525,0.0269382286608952,0.0255905740931738,-0.627945709618622,0.0550309029090823,0.0591139127147718,0.0764972358851075,0.7408292119825695,0.1012338902622554,0.3217097883678788,0.681186451887482,0.7616523135549282,-0.8479596412912591,-0.6068451216233905,3.631360888331266,0.025
TLTW,0.12114774598793843,0.05083791235569045,0.00014089143785651833,2.403979761543516e-07,4.734266473845488e-05,-3.502867267717957,-3.502867267717957,0.6603702797365691,0.8731544523432953,0.17491643027102252,0.06500557491293876,0.10890235107074418,54.493183998619976,52.58137834752548,34.099998474121094,91884.9,3133274.9497947693,-0.07135083495326378,0.0554007126198941,0.0139755394314116,-0.0271041593043733,,0.0064528544850246,0.0087429576479253,,0.879944278818508,0.0207662067205426,0.0024021781582586,0.0133146723998103,0.8970383854985251,,,0.7544647062225437,0.309
LQDW,0.09953327771242156,0.019477099397343357,0.0001275551047738467,-2.359369925129281e-05,-0.0009191543466918821,-5.272465276692519,-5.272465276692519,0.5808167679175,0.5433106258734604,0.20291025692203743,0.09952024677514316,0.1265754618608836,59.71806414917872,49.23498142382998,34.22999954223633,25547.8,874501.1823051452,-0.084024604747027,0.02577167029903138,0.0115248046066753,-0.0374016248507135,,0.0029181049394395,0.0052225909291722,,0.6298298976517717,0.011962378050694,0.0494432059073878,0.0530356644357229,0.6922962779526767,,,0.6247272676779211,0.466
IEP,0.0780113780589976,-0.02159345873888042,-0.0004739338980465386,-1.6058092480186748e-05,-0.0022065524863124943,-1.3117073035779052,-0.9547242136561924,2.4291041360689416,0.0817695850390678,0.1556723116367939,0.12453784930943512,0.12453784930943512,54.18157447452706,43.74480726884829,51.38999938964844,779846.4,40076306.02001953,-0.060855295262581155,0.03608872924585449,0.0208581492625714,-0.0421249221240063,0.0003893412143183,0.0094345717434953,0.0096163895043963,0.0111304141334158,0.1920021088056384,0.0402740266719245,0.0901693632336618,0.1223553426072163,0.2031743319469774,-0.13709236220067145,-0.01423161817181362,0.2903644922549502,2.0
HYGW,0.06972559054995177,-0.020665861036079765,0.0020506353492559235,-4.8162668015156765e-05,-0.004464113402733621,-2.521981002487499,-2.521981002487499,0.5762755511896157,0.1193526221531069,0.18701929252869645,0.07200812231960894,0.11526915429307875,57.12261740786671,47.52327942873713,36.40689849853516,9546.65,347563.91755104065,-0.036089540447657664,0.01678206855758746,0.006215778478916,-0.0312161595359509,,0.0038588799566869,0.004998275086727,,0.6577446773724923,0.2221915407230936,0.2232015113184042,0.2816983624354319,0.7463699190933702,,,0.6509190383461114,0.38
SVOL,0.06364538198287918,-0.01639733216863665,0.0010204075399143035,0.00019498383303303958,-0.03902060244968524,-2.664605986040266,-1.9893068927893016,19.1588713734066,0.2556698008088676,0.17514654805237537,0.10665187507652805,0.10834432527299648,47.36432923938679,44.88107107630542,21.59000015258789,215673.4,4656388.738909149,-0.05720521780630783,0.04198845888342606,-0.0009255186116972,-0.0446902748599048,-0.1255569183643214,0.0122840104875816,0.0086036233818778,0.0102392699347448,0.3740276285384596,0.2527391963480571,0.2696807633952862,0.313931160509056,0.4448976360278867,-0.16262529308990026,-0.07452311272766698,0.4667521676936824,0.32
JEPQ,0.027994081403022484,0.008461089715266509,0.0009565870171870371,-0.00021485380078075462,-0.011239380631221787,-4.42247946913598,-2.3659019120074074,0.5047643800228352,0.7766143540462835,0.1348570986649595,0.07057739537745693,0.08366497215892449,69.83396529723476,59.25779642587653,44.18999862670898,1204027.3,53205964.73352013,-0.009636941180393377,0.0978881646387324,0.0361077853630473,0.0231535084926259,,0.0066770396023055,0.0086120450882881,,0.7750367068176022,0.2146195992755369,0.5176153930490225,0.7315741044109829,0.8021395320504111,,,0.5225535510979052,0.433
JEPI,0.02691584594244271,-0.002422248818320661,0.002672526638570535,-0.000894959255110566,-0.0050425469685556855,-3.893997646279764,-3.459044129425341,6.940126581926943,0.3905936468177912,0.11321335367031228,0.054523530238439595,0.07002941281229674,58.91546581936505,48.75364014810415,53.54999923706055,4699721.35,251670074.70689717,-0.05688622070583871,0.052476378005001934,0.0136285705290781,-0.0297155178557072,-0.126427407772536,0.0084266691966715,0.0070519113144349,0.00940198593709,0.6626569121677086,0.5538798273787817,0.7857377391369309,0.6016954671208427,0.8122739796749003,-0.18238789261789567,-0.08757835132620329,0.5254592643245445,0.411
TECL,0.023662833404251973,0.030130529047894705,6.360234837808646e-05,0.0003399166406716958,0.04877924701858146,-1.0057607119676952,-1.0057607119676952,2.352253090106114,0.999085958008568,-0.007629310311415775,-0.00810344824913262,-0.00810344824913262,56.43899231290368,56.36927661609853,32.47999954223633,3464070.25,112513000.13427448,-0.037058998427639045,0.6280700902314498,0.0965563343001225,0.1440648200252932,-0.4638494790274776,0.0346102464644175,0.0420223042816942,0.058523938225597,0.941868770388396,0.1677544869163836,0.4951250216438955,0.8762272675420072,0.9463466049712416,-0.7010787923059028,-0.4946059241553109,2.869529505579383,0.077
