Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt
GOGL,0.21952027442722405,0.06827063029728792,0.005714306671672815,9.812526886803604e-05,0.0001067447654987873,0.1396520136763184,0.14652014549646525,0.1489621479214063,48.634284013071785,44.2852726725834,10.920000076293944,-0.3200497858389455,0.47069591151439494,0.0234301779018202,-0.2885993612432483,0.4139860695121575,0.0219019457916937,0.0347780675686175,0.0391620960231211,0.3893701513017558,0.1851232030129289,0.1167375603272721,0.1402961016942832,0.3976198857497168,-0.3200497858389455,0.47069591151439494,1.8977773550797203
SBLK,0.17213001708105966,0.06599271434680004,0.00980620236255477,0.0001655932958858018,0.0006126654676530791,0.11431316209825208,0.2028818473542087,0.12193403957146888,61.94773331326756,51.46879305498409,26.024999618530277,-0.19947705437768493,0.2491834312414547,0.0953282562217814,-0.1585201973481345,0.6570468265943448,0.0248327870302106,0.0399902037473632,0.039576176280646,0.3494473615651158,0.1854032322901913,0.1092194136459977,0.13441560684696,0.3610820130854659,-0.19947705437768493,0.2491834312414547,1.9294754430251764
ZIM,0.16448211621737852,0.014189281301275038,0.011631437795358069,7.238473335722213e-05,-0.009444235063171134,0.17161782521825783,0.18305901356614168,0.18305901356614168,61.34264288537951,49.97149469802807,49.81999969482422,-0.32777715500776317,0.48760192761903,0.0727821095621503,-0.2676760166359035,0.7933522182594923,0.0441386553379295,0.0465608038860477,0.0383156113920043,0.2984921473959326,0.2533888991392516,0.2161593694403483,0.249556833213159,0.3188720361611665,-0.32777715500776317,0.48760192761903,1.3417786772504672
MSB,0.15386836570412757,0.09161990863449104,0.008851057283767977,0.00011029955792334273,-0.000494890549986438,0.10359369096364401,0.12203886850513529,0.11049993702788695,47.86385383532755,52.17934802320791,27.270000457763672,-0.08768503107777437,0.0961126738733249,0.0179171155592654,-0.0222301522213329,-0.1081694065525967,0.0467496987312692,0.0323166947199234,0.0375683387675089,0.3604434182504065,0.2102839755936146,0.1238998835716791,0.1473997450695942,0.3772870282161158,-0.1542278097502472,0.18235147895404835,0.6156899103384799
PBR,0.1427014112737696,0.09400309705901579,0.011785148306444532,6.868607046803023e-05,-0.0016145142586607905,0.1699579863714061,0.2590588283736814,0.14276470855198112,88.46779909127422,65.8689623749093,14.279999732971191,-0.035135165612308894,0.036414598563544676,0.2715939728460121,0.0014024897453261,0.8092683518306987,0.0255172516225026,0.0297515049193446,0.0276233101654894,0.5919162198362549,0.2225404140341159,0.1080935291588081,0.1106226604257574,0.7157194360096835,-0.035135165612308894,0.036414598563544676,1.1786956539007751
GNK,0.1352387007320472,0.06560126905169449,0.0037212917280248117,0.00010754440456094728,0.0003754199799922135,0.12292530682540925,0.13112032728043654,0.13112032728043654,65.61673432631098,49.44987108920531,19.280000686645508,-0.2840697932357613,0.3967841984481424,0.1327849687483959,-0.2343129287936315,0.1604287271136355,0.0260892821159122,0.036450138649572,0.0365397913700122,0.3610579666849629,0.179723276709239,0.113341586996771,0.1348357779289889,0.3685941954009178,-0.2840697932357613,0.3967841984481424,1.885799295675593
USOI,0.07413500638760116,-0.11005338430302854,-0.00024184839005331684,1.1664848995119708e-06,1.5736557204117312e-05,0.2839835795686532,0.35393840667454546,0.2385462068376687,55.7800622649544,45.17847624482077,4.869999885559082,-0.1703577545989604,0.2053388138601977,0.0231091704596588,-0.148601387379437,0.1543229823085554,0.0218734931876043,0.0240807642190102,0.0184348021588583,0.7871174843576858,0.0417857195215063,0.0028103631950114,0.0075101913754309,0.8089845595222133,-0.1703577545989604,0.2053388138601977,0.699171908765709
ARKK,0.05700859366095869,0.12156498553387418,-0.005163629013519358,0.0004889420782026677,-0.0007176358843180307,0.013012408289413883,0.01093042296310766,0.010930422963107662,48.43970700301816,50.210730917368615,45.130001068115234,-0.4145044110529218,0.7079547974022191,0.0231240182192222,-0.0061660158607736,-0.6258012314638027,0.0408929718286157,0.0466824851994688,0.0379674136495331,0.824144257997306,0.4677814008836258,0.4261366130233505,0.6399474565448904,0.8861173593226811,-0.6376318538098928,1.759624460686938,1.937501734673176
TBF,0.04261230131769394,-0.0027087370399814957,0.010250873334105038,0.0006251456536195338,-2.3233091540903376e-05,0.0017911974595757293,0.0019106106235474447,0.0019106106235474445,40.42285999505622,45.68339494155303,19.540000915527344,-0.07917052083832365,0.08597739606512222,-0.0121334561570667,0.0046272570209549,0.1995088899536008,0.0101790756303157,0.0125367171189899,0.0108675353468755,0.0007625396428247,0.0094781448132897,0.0086860914696997,0.0002292228517734,0.1833189114156879,-0.07917052083832365,0.08597739606512222,0.0198367254750098
CLM,0.03780003320802929,0.007846713220754642,-0.011114605756338512,-0.0008759703853353752,0.0013270900357140432,0.16487854060031867,0.13849797410426767,0.13849797410426767,78.59363943901877,55.31202691219123,9.880000114440918,-0.2845261590995135,0.39767513895604134,0.1138669945786785,-0.095051813433032,-0.0413113356620862,0.0137391362570122,0.0335352477582141,0.0222319465800445,0.1367389332751882,0.0752455315583325,0.1702774723225674,0.1428085431204528,0.2017812051957397,-0.2845261590995135,0.39767513895604134,0.755590913320458
SOXL,0.029363186114022444,0.02727666802008327,0.028213947243480877,0.0017179680119525623,0.03369769494867044,0.001059001516933707,0.0008895612742243138,0.0008895612742243138,71.83700876098902,54.97927518177772,19.82999992370605,-0.611259138090127,1.5724077347748522,0.3123759347633736,-0.2149643806799026,-0.543420346968936,0.0727662503457802,0.0782295462841399,0.0707026371799313,0.8612272340531203,0.6689078869242326,0.5894384407037089,0.8251014959555616,0.9059603356299456,-0.72827017296399,2.680125994661156,3.46632746191471
