Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,hedge_ratio,R2_Hedge_3mo,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,ADV_21,Dollar_ADV_21,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_3mo,R2_Mom_3mo,R2_Vol_3mo,R2_Qual_3mo,R2_multi_ols_3mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
SOXL,0.3644686629059046,0.2899106431796349,0.004476933295221544,-0.006575017774152607,0.21980276493580325,-1.013876594024962,0.9984098552283432,0.0031830011726141447,0.0005464009380913154,0.0005464009380913171,64.63437852814022,52.21698234054268,11.529999732971191,101609280.95238096,1171554982.2483473,-0.47757136871754613,0.6637806664614823,0.1789366102025797,0.2022940093342737,-0.8240769061350506,0.0673897990546172,0.0843345346323096,0.0820295517556531,0.8711211207341596,0.5229247500064328,0.6262916526590778,0.848106801875506,0.8955652298208038,-0.8214617620616613,-0.6582533436192721,3.9420550152883154,0.038
TECL,0.27140973650071754,0.4011285272739655,0.0012674492151106068,0.001276361829420077,-0.023989108609838817,-0.9950233032671671,0.9992681256488188,-0.007857455260082864,-0.008285964208066291,-0.008285964208066291,53.42167653430339,46.6712459205774,22.8700008392334,4084752.380952381,93418290.38044158,-0.5044420350363608,0.1463659130138153,0.0255606108374013,0.0106054656370859,-0.7019806948674574,0.0492115320822555,0.0642070206724426,0.0617549695113492,0.9750331444289831,0.6110407400024742,0.7872261206839866,0.9258475984458624,0.9775827612393998,-0.7081419007006464,-0.4110515420314791,3.2879046896360524,0.049
CRF,0.13816623156727997,-0.015271621499661716,-0.0033879471982175913,0.001364272395047305,0.0874142117222194,-1.5092697486908324,0.2690226060241129,0.2605989439654943,0.1596633346982614,0.15966333469826144,62.66814077014063,47.74619444371122,7.610000133514404,892785.7142857143,6794099.404914039,-0.2618816853746233,0.07790371036721666,0.052558798539203,-0.0604938549233021,-0.448150822729095,0.0178009533084073,0.0193770914464751,0.0246553294700319,0.2844275360719662,0.1301598538184951,0.2500545256212029,0.3101076424157664,0.3667721256449394,-0.4621907887864072,-0.271378042574988,0.7110910723564314,0.173
CLM,0.13623628716053013,-0.012277427033070228,-0.0030596080749205738,0.0010351821086889935,0.08278295889154551,-1.5927568546644784,0.2748745297228308,0.26273670554177125,0.16101012449131588,0.1610101244913159,64.2202532294212,48.186850610794345,7.900000095367432,1783500.0,14089650.170087814,-0.2691952091850567,0.09418287048976914,0.0618279616410144,-0.0584028877120718,-0.4463910412091547,0.0180353301427175,0.0186217047463261,0.0247907002623604,0.2941237033190157,0.1302352796442196,0.2496016737111855,0.3201242620224197,0.3768956400141097,-0.457789961507426,-0.25806447178878156,0.6926194223676079,0.181
JEPQ,0.11192004854078123,0.09549983815398028,0.0009791865289897992,1.7669547398373825e-05,-0.007709292814411384,-3.773280174728965,0.927061644302034,0.14843798898912738,0.10198837521245127,0.09222093306315025,51.45525567624975,44.71524578711387,41.27999877929688,634621.9523809524,26197193.419600718,-0.17274554074134763,0.025590031783773393,0.0002422660872862,0.0009698617653297,,0.0099372851515467,0.0139699365132051,,0.9293540007962688,0.596494707942819,0.7458117089554431,0.8799694903618875,0.9330372475739152,,,0.7326001442966502,0.576
LQDW,0.07236370163727156,0.001406203937216379,-0.00044194334990784535,0.0006365651662629487,-0.0036231641007717823,-3.1785409284389603,0.2534777713851797,0.2027376487927206,0.10795132414346562,0.12646671873941398,66.26329493640591,49.06231749952182,35.032901763916016,12491.52380952381,437614.3265006656,-0.12286171836549464,0.03119836942547005,0.0002255599626819,0.0007113329571084,,0.0092327836159667,0.0055998427581593,,0.3798689282589531,0.0935255948775378,0.2344442700053308,0.2378444714141949,0.4255834003414185,,,0.4935428750086194,0.516
SVOL,0.07201931188408482,0.014591516259532481,0.0004163915342726389,-0.0004860286679449355,-0.01413250512061319,-4.852727194319498,0.3636117296658776,0.17113985568246937,0.11409456563028589,0.10582010907995569,55.74456413029718,54.27060630444393,22.07999992370605,72305.95238095238,1596515.423054922,-0.062420355030889496,0.0656370972693523,0.0013605754051493,0.0327409162963856,-0.1819495179759365,0.0070794172020427,0.0078599990756141,0.0120399275865712,0.3651360907169564,0.2568671496455963,0.283555031331971,0.3502223106011655,0.387574107723408,-0.20173535627217754,-0.14859004457789604,0.2913213621666694,0.349
HYGW,0.06914550562206269,0.006349595263963474,-0.0002170307994297702,0.0004229234328935181,-0.003107008475730747,-2.85117757548136,0.1626557277163288,0.19762854593286455,0.11522490091564094,0.12195298393770466,64.90193765336255,52.09237133094254,37.08039855957031,5418.190476190476,200908.66232881093,-0.07141141699976328,0.03559176708932399,0.0011988136493159,0.005706526546807,,0.0090408794189919,0.0055630073108843,,0.5626444406059778,0.2094169016529148,0.3425177695402055,0.3736077407635264,0.5726424764088547,,,0.5337807775959312,0.599
TLTW,0.06207586618743757,-0.006044151968660926,-4.5507441067226365e-05,0.00010673561845181755,0.002783344996979424,-3.412965860708373,0.719869979827966,0.19393738992060122,0.1103182872053788,0.12088555564997877,66.21014313250843,51.87967923544432,34.34000015258789,32384.61904761905,1112087.823036739,-0.13846310360292158,0.0605311618226807,0.0076290583205393,0.0559655494835553,,0.0156197070207384,0.0099008300083375,,0.7192216818840182,0.0050821373155788,0.0912761585127017,0.1169676354663789,0.7709978720455368,,,0.6301267124564612,0.517
IEP,0.05392048277841856,-0.0022750257217864058,0.00044226618046021955,-0.00019648137752734373,0.0007811404263840844,-1.7667646834821569,0.0705434926464674,0.1520623437975387,0.12164987503803096,0.12164987503803096,70.85368036411025,57.75543858782022,52.61000061035156,521142.8571428572,27417326.03236607,-0.041537598918735874,0.0769703634325063,0.044678315582417,-0.0362703707034605,-0.0071711843004084,0.0106785556989412,0.0088626994681791,0.0114956678362966,0.0825099762175238,0.0547250236881702,0.0641729070992266,0.0713489297284496,0.0830412319786482,-0.05377694147170187,-0.012769768056794417,0.1602467082858787,2.0
