Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt
GNK,0.4744689117438127,0.0033783681422707885,0.03581230809987285,0.09109648294235392,0.005872523408495978,0.09445843760642882,0.10075566678019075,0.10075566678019074,18.685219507326103,34.9901604153119,15.880000114440918,-0.4103230622173859,0.6958438357117038,-0.1479017510721215,-0.2459638880750405,-0.031850398983952,0.0413246116409201,0.0561244272350625,0.0420164806858025,0.064494716465796,0.0299375203614881,0.2136735712229821,0.1931699910121251,0.465492215749185,-0.4103230622173859,0.6958438357117038,-0.8301847788447249
GOGL,0.27839648788576304,0.07146336600152972,0.05446838193887125,0.008985038854477467,0.00011418645108146719,0.13990826177713456,0.14678899596289527,0.14923547922894354,45.0477877870648,46.12175884390413,10.899999618530272,-0.3212951443961538,0.47339449798144795,-0.0189018942066988,-0.1660290839297631,0.3750630491593052,0.0413300231201388,0.0357799657581792,0.0396133943727008,0.2924086453962351,0.1754750359472363,0.0767977462865738,0.0822152496144329,0.4043041401172672,-0.3212951443961538,0.47339449798144795,1.185136429932801
ZIM,0.2386742663318195,0.01874033311445347,0.07851645631757985,0.012140863431551886,-0.010470926859521917,0.16797641932590032,0.17917484728096034,0.17917484728096034,52.16460744680439,50.96752798782104,50.900001525878906,-0.3132046558524926,0.45603782629199596,0.0173896215832418,-0.016235023711756,0.62089649682325,0.0259718838521756,0.0369761840294213,0.0386511045875717,0.2371102002618915,0.2500584066927844,0.2153610872337272,0.2249250320753533,0.270536451663019,-0.3132046558524926,0.45603782629199596,0.6461391267576919
SBLK,0.23815958402590393,0.06104474390526817,0.05218749735864068,0.007490461965327091,0.0012435054922918251,0.11486486655665903,0.20386100686358305,0.12252252432710296,48.87938538741088,50.37454706157561,25.899999618530277,-0.20332202535442,0.255212308894158,-0.0159574498922405,-0.0350223743932052,0.5239301672892993,0.0236330896569007,0.0356313923074547,0.0393755586073223,0.172504797864634,0.0993750349733623,0.0304214496418928,0.0355516703999273,0.2840921549569304,-0.20332202535442,0.255212308894158,0.9134635738864192
MSB,0.17708512296487552,0.02367124511923848,0.11888723830304779,0.001875908733970985,8.919476145036127e-05,0.10336626446711383,0.12177094801647956,0.11025734876492142,51.27098550947662,51.84939976697838,27.32999992370605,-0.06468170547781793,0.06915475283295014,-0.0308510927551731,0.0352272847959815,-0.0866031884126889,0.0195290624504373,0.0323273688568521,0.0377296005629943,0.0473480123994647,0.0826575508804853,0.0031342547895307,0.005900701047387,0.3059673157464788,-0.15236694143810692,0.17975577981422175,0.1374781225106794
SOXL,0.1768221572740185,-0.15399606645275454,0.10756407556458146,0.12259146066556545,0.25395677471832934,0.0009933775121243858,0.000834437110184484,0.0008344371101844841,57.902179009737615,55.1237803592617,21.13999938964844,-0.5413493492207723,1.1803086909416631,0.0612449452149534,0.2727271892135707,-0.5082785369040608,0.0709593084018639,0.0737392800085043,0.0721932266090011,0.3322154034220836,0.4114923083720037,0.2998117230045787,0.3984634499081654,0.625654791757517,-0.7103192940095102,2.452076646184472,1.0707951525576205
PBR,0.15317991320119118,0.035241776811451325,0.02870395952737677,0.03331170170462351,-0.05778394125567312,0.26791697907084194,0.47536782356927315,0.22505026241950724,69.31188499567978,58.60176506292424,13.729999542236328,-0.07229734018303458,0.07793158661127353,0.1976051470671422,0.0760187536015031,0.7442642732872298,0.0647700786533229,0.0720833043694908,0.0400091323941289,0.1060023814668218,0.0210920436816756,0.1827315231804465,0.2109575378137838,0.5110492759249814,-0.07229734018303458,0.07793158661127353,-0.4652419943202318
IVR,0.13364781015468088,0.14400502093412987,0.006973428416042029,-0.0003636040749428298,-0.004177228178654868,0.15515222551739904,0.1327868858390419,0.1303278694346152,52.92290355066185,55.8237636054095,17.079999923706055,-0.3010741719199569,0.43076698531375057,0.0023473595087817,0.5903166003445659,-0.3943130280368103,0.0198893711093036,0.0449738740515373,0.0296167447879187,0.2377339883581349,0.0430207306138179,0.0197184750427193,0.0130627741075549,0.5692584160389017,-0.4547262746710351,0.8339412914068025,0.8196174827713726
USOI,0.11098917484859014,-0.1615972071929315,0.0018216729050516765,0.004119785024430667,-0.0032054072599687036,0.3052979991050619,0.38050329363515056,0.25645031924825196,37.25855198541248,40.55801906066128,4.53000020980835,-0.2282793359242299,0.29580565423581384,-0.0483193294147205,-0.2066549597995379,0.136333205786244,0.0201790461544848,0.032129440284864,0.0211720401006423,0.6724774509560894,0.0301921331750701,0.2179648937902515,0.2088757961364949,0.8613302437210631,-0.2282793359242299,0.29580565423581384,0.8749280112421904
GGB,0.07241928215650073,0.008571327106848575,0.055295774037322845,-0.00944186509385761,-0.02165690218697652,0.07316561874119988,0.07781970681012434,0.07804332665727987,45.413401459045055,49.89715964040754,4.769999980926514,-0.251639714819455,0.33625476899638773,0.0258064264726858,-0.0479042389203417,-0.0486070941692486,0.0551604418154605,0.0401603146618051,0.0309772311203715,0.5745328163960146,0.4447111827050181,0.3622634723737232,0.3306490085701634,0.6698488639246822,-0.251639714819455,0.33625476899638773,0.7234451039225418
