Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,hedge_ratio,shedge_ratio,B_Mkt_Delta,R2_Hedge_3mo,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,ADV_21,Dollar_ADV_21,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_3mo,R2_Mom_3mo,R2_Vol_3mo,R2_Qual_3mo,R2_multi_ols_3mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
LQDW,0.3253963001601942,0.012395126235675302,-3.645281964129297e-05,-0.0012724774958145692,-0.00044359910308205546,-4.100911869963987,-4.100911869963987,0.5979500139304105,0.3394904767910436,0.2074644432798631,0.13058316232333772,0.12944459926631377,19.753373587921136,36.321947238070585,34.306400299072266,61345.23809523809,2104534.2945371354,-0.1410515403440542,0.009813697068590477,-0.0417206416150448,-0.0300706436226014,,0.0052489830197969,0.0060456732537323,,0.4097066340673895,0.0116944742402114,0.0632882467075141,0.0603737367104137,0.4141752661907362,,,0.4893870328733536,0.608
TLTW,0.20683456823983368,0.0024543463221396414,-0.00021793044664882632,-4.208248505595285e-05,0.00010575622390698237,-3.334052725307188,-3.334052725307188,0.7176241199288086,0.6926243093248072,0.19227381841449823,0.10090000474112397,0.11983750560113388,28.716273663966103,42.43461242583706,33.599998474121094,63468.0,2132524.7031555176,-0.15702858836011568,0.037677497398454385,-0.0521862411566549,-0.0427350445928348,,0.006676166334287,0.0110569064190399,,0.6891648400073411,0.0067306430711761,0.0156263898203895,0.0249772304356963,0.6993281358046823,,,0.6203576879745508,0.464
HYGW,0.17458775257300677,0.0032483908202315696,0.0013643647750056936,-0.0012093123723636951,-0.0015702945647394107,-3.0695482445937667,-3.0695482445937667,0.5514343097751113,0.1538742991823135,0.19594118585163187,0.11131254205862982,0.12088994708652807,34.41059853893197,44.062350999680646,36.836700439453125,14533.857142857143,535379.3418012346,-0.07751424493123471,0.028785697665796528,-0.0247100875562394,-0.0081663692832436,,0.0047455408507537,0.0053526773662391,,0.4267717831509255,0.0825551718345658,0.1448260213377495,0.1489047305074318,0.4949129665712468,,,0.5038107490685715,0.576
LABU,0.12561744366489236,0.10123937073734224,0.026154270174980624,0.021584258905054686,-0.023214158338013775,-1.0044123167108563,-1.0044123167108563,3.753798109906405,0.9972912754203686,-0.00732262375344901,-0.007858099002759208,-0.007858099002759208,37.24815448570829,48.1750539077917,7.46999979019165,44300532.333333336,330924967.23537844,-0.3115207808702608,0.24086375645502467,-0.1293706460821213,0.0303447986471241,-0.5882028643036012,0.0461376671130333,0.0545738825964195,0.0826497743239148,0.6411886501743012,0.2165700108944009,0.3356649849787777,0.5059979554948237,0.6674485449538173,-0.7855386055151741,-0.46630593102865936,3.1699122513555897,0.005
TMF,0.10878747039591119,0.011845438553226468,-9.339119955093606e-07,4.600538563649753e-06,3.9794281748404955e-07,-1.0059701029548402,-1.0059701029548402,2.4421128415069187,0.9972602373843344,0.012650601889125366,0.008120481511300294,0.008120481511300294,29.88351439074919,44.00765996940232,8.300000190734863,13798241.476190476,114525406.88418666,-0.3279352279868424,0.32165603717203695,-0.1390041602556638,-0.158214961486935,-0.6216955337876717,0.0222635666773492,0.0351810596066978,0.0384649657785864,0.9973629426855668,0.0003950812917543,0.0308394143967741,0.0312549413415718,0.9974249047100168,-0.7413509047690234,-0.49135090476902343,2.96790504984859,0.047
CRF,0.10428035851123808,0.018273199623233725,-0.0070750658565597495,-0.01301767946608331,0.026453449192976923,-1.5714592098218276,-0.8826028312583097,8.418726177650322,0.2895519179161898,0.16688162916764185,0.10062142637561437,0.10062142637561436,41.2409770039948,50.83655393955428,7.840000152587891,740382.2857142857,5804597.232973371,-0.22376239044784751,0.1104816170156031,-0.0150753624351761,-0.0150753624351761,-0.4149253450913313,0.0109536090723719,0.01776761470743,0.0246495825919471,0.3262992760689032,0.0696285022036976,0.2698579432985919,0.3511933849324371,0.3948117477261006,-0.5010600612643092,-0.28621903507027846,0.8183723929171989,0.117
SDOW,0.10044944002196485,0.09984078552751341,0.00045870965045833765,0.0020806310157765614,0.0006710997035418082,-0.3365714061599714,-0.3365714061599714,-3.071160494401572,0.9986346637809752,0.005689446307402287,0.00255155704592183,0.00255155704592183,42.62333088281751,44.666941966681854,24.729999542236328,10956609.142857144,270956939.08731955,-0.43175553120140964,0.03646265337928467,-0.0020178023819074,-0.0159172157536224,-0.1667789997318916,0.0182229909451537,0.0261998268316881,0.0371678582045188,0.9986346637809752,0.6433531496015656,0.8870795464493768,0.7881803831044047,0.9987900907416482,-0.4517463152715777,0.0,-2.9670811171235605,0.097
CLM,0.07381415824283895,0.0053649841942559695,-0.007977351541786635,-0.016785434778707156,0.014658677050010782,-1.6590636455076773,-0.9388394266620996,8.240566418199593,0.2762783086002822,0.16868235632358544,0.10175588448385883,0.10175588448385882,44.88224336845072,52.365991527431525,8.15999984741211,1446352.142857143,11802233.265018463,-0.22800377644213254,0.13019391752579357,-0.0024450436451716,-0.0085054311929156,-0.4108303521543881,0.0118556201449496,0.0161503394866076,0.0248033181128157,0.3231714592526874,0.0686912111107351,0.2851081087567665,0.3360467935602211,0.3874130711063245,-0.5010366512125735,-0.26952318591804647,0.753545797105383,0.123
SVOL,0.05630180327626208,-0.0220452506086473,0.003562737303213122,0.0012755004969844414,-0.008696898111237415,-3.239807059156195,-2.0036905565021503,19.69831877620755,0.2512144644055332,0.16692536938014127,0.10154959815403737,0.103164982709489,55.18764835502439,54.93003119375944,22.6200008392334,159431.61904761905,3606343.356657482,-0.0394903791064084,0.09169891838048061,-0.0078946668355395,0.0152603295381263,-0.0864296999138227,0.0057751601360198,0.0065913603637398,0.0108036545166805,0.2899272119303988,0.1711612592569812,0.2448443067548317,0.2638691711352861,0.3093826788599855,-0.18992884391761,-0.07928688513954785,0.3485222169338086,0.32
IEP,0.0469880570555562,-0.00746924791024647,-0.00017584883069223788,0.0013505152632618492,0.0027239115853929484,-1.8105298050721232,-0.7593618612153449,2.410128329817061,0.0911664926209498,0.1472211994393785,0.1177769595515028,0.1177769595515028,69.5237706154911,63.403627048328566,54.34000015258789,365360.6190476191,19853696.094797224,-0.006944463809175905,0.11238488945655134,0.0158907916890806,0.0758266077673159,-0.0112809123401155,0.0038491633888511,0.0066572954482312,0.0108337727080043,0.0932761575054557,0.0021923448788522,0.0351730510904507,0.080336431783019,0.1265811726024234,-0.13848915754604074,-0.015827289164900837,0.1956627357238867,2.0
