Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,hedge_ratio,R2_Hedge_3mo,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,ADV_21,Dollar_ADV_21,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_3mo,R2_Mom_3mo,R2_Vol_3mo,R2_Qual_3mo,R2_multi_ols_3mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
SOXL,0.2757118480244926,0.1629123078002714,-0.0021689961416555942,0.016034342370017947,0.16214740319887228,5.008347824466929,0.8262613476043983,0.005094340080082124,0.002075472064065699,0.0020754720640657007,47.77141947356973,46.293228111512384,10.06999969482422,96903097.23809524,975814159.6151408,-0.5437245204318784,0.4531024450599981,-0.0579981206638036,0.2220873755507066,-0.8603328722893295,0.0667239744164527,0.0844539772860979,0.0816437023163896,0.8730533045163533,0.5669978230450323,0.6365544344934023,0.854629415607016,0.8961771564752818,-0.8583087134084006,-0.6894610976559283,3.961031476338553,0.038
TECL,0.1946877762577338,0.22211427146526988,-0.0011242299249969825,-0.002647922849242393,-0.017148496335841347,4.196197324922995,0.9397720623757688,-0.0077367205143938755,-0.008189376411515101,-0.008189376411515101,37.70756885879968,42.75787878602631,21.64999961853028,4013708.952380952,86896797.28793918,-0.5308775969077725,0.08521297195882149,-0.0558220963632775,-0.0356347936401775,-0.7558637850245171,0.0444870642107321,0.0644584382344856,0.0616378360512092,0.9758622773168996,0.6580374915832679,0.795983632576272,0.9322564575771194,0.9791450790900202,-0.7478747068120708,-0.4625596826626879,3.290549468542683,0.049
JEPQ,0.16403161448638423,0.052540605969451246,-0.0005024592551294242,-1.912621718198503e-05,-0.005896339525934891,-0.2464343763229429,0.9292840958021666,0.15022549307066776,0.10322941376049218,0.0933470606345207,33.869468652420736,40.26648832487464,40.79999923706055,629888.0476190476,25699431.8622907,-0.18236476975053717,0.011904750641601458,-0.0204082174712578,-0.0051206801528297,,0.0107236632852979,0.0139478073465869,,0.9314578641416764,0.6431354343301328,0.7587009576264967,0.8877936103102244,0.9365990039009854,,,0.7356216350911602,0.576
CRF,0.15874881189025963,0.0044652443159642966,0.001557302985741497,-0.005425386345057261,0.06957259085163335,-0.1813870447783561,0.27800991622753,0.26651757615844945,0.16339207297982317,0.16339207297982317,54.09928893404205,43.74913799814581,7.448400020599365,871973.1428571428,6494804.775219236,-0.2775557985014826,0.05501417577447043,0.00518220971363,-0.0666165410029463,-0.46337176086548,0.0268850494326683,0.01916211969433,0.0246171639808488,0.3030153414404343,0.160746333743754,0.2831657722902313,0.3273424307727737,0.3817860064419078,-0.47361129177380046,-0.271378042574988,0.7291105463562806,0.173
CLM,0.15461491873375718,0.0032760948107649402,0.0014325212397680689,-0.003627710097570661,0.06585542031778303,-0.175922747191106,0.283913102678286,0.2687831817128941,0.16481940447912327,0.1648194044791233,55.79245386570366,44.33998817625208,7.730000019073486,1718539.5238095238,13284310.55182616,-0.2849213950957852,0.07063715286732686,0.0091384037931836,-0.0664250883617291,-0.4650518947330976,0.0236392057312853,0.0187091133353313,0.024784715703238,0.310733869580125,0.1554796939210465,0.2760245556444658,0.3360506547134944,0.389953106720812,-0.46945777755785023,-0.25806447178878156,0.7078974432819435,0.181
TMF,0.13111219021910447,0.18580994498491404,-7.306311752857983e-08,2.6914922431266126e-05,0.00012513947635285665,-0.9957947295542028,0.9966373103807336,0.012461171155373601,0.007968936924298882,0.007968936924298882,50.33410150561238,48.53947683691808,8.369999885559082,17207520.19047619,144026942.0250413,-0.41139242416428257,0.3328024850200624,-0.0832420831714715,0.1755618005746424,-0.6783243759297591,0.0419541708529299,0.0433000203442067,0.0379829405401732,0.9955871031562168,0.009361544086388,0.0800522313566092,0.0790424528197439,0.9956004052700942,-0.677829098035519,-0.4526558692231306,2.9741992255691927,0.047
LQDW,0.10791315719796929,0.005567464056203113,0.0001399571979898352,-0.0016670318687503115,-0.002987880219099014,-0.0767420757881675,0.2361389371296508,0.20623466238959048,0.10984033906548366,0.12866983730544201,46.3462160483326,39.26220314459272,34.44850158691406,17646.47619047619,607894.6630510603,-0.1374936712221767,0.013996468376066051,-0.0197062484354649,-0.0138411093155625,,0.0083395427096173,0.0051250287477601,,0.36783900840909,0.0937786058254591,0.2339594492290782,0.2339735047936997,0.4180342055792481,,,0.4770487074992821,0.516
LABU,0.10603757360386445,0.22771769748038934,0.0006688807185017281,0.002194298848254426,-0.04465797695977278,3.6403290658146137,0.6304068329640453,-0.007179125589623593,-0.007743300471698874,-0.007743300471698874,57.27100478227748,51.0871283759398,7.090000152587891,61240934.66666666,434198236.1312917,-0.4512383815231654,0.17774089286570027,0.1307815269786023,-0.0097764938988818,-0.8196387711803756,0.0676747405349401,0.0689038841903065,0.0863214469362126,0.7743949690830257,0.4659384198546051,0.5442503747814997,0.6532477371975486,0.7876278727101164,-0.7986939265515918,-0.6331629861301858,3.3457838265806616,0.005
TLTW,0.10362861021583501,0.03622249896977559,1.5209112118104116e-05,-0.00030240396882581447,0.0020705745584838012,-0.2082215075247261,0.7098794080687105,0.1990694578046857,0.11327681079922863,0.124118758416952,50.37658042358286,44.01561851850201,33.470001220703125,33644.380952380954,1126077.4715459915,-0.16029001613391325,0.03366275838888777,-0.030978565908005,0.0082540692326891,,0.0148040027889929,0.0097789299680474,,0.7177639903268214,0.0045007028314298,0.0927342448905423,0.1120698774501481,0.7743261292682193,,,0.6216038132427649,0.517
HYGW,0.08393757193337535,-0.006491514753870506,7.034506640870199e-05,-0.0010408318952258035,-0.0021827088918286944,-0.0548174700948274,0.1522594697511792,0.19986117603330145,0.11655801424001101,0.1233595409009799,53.37460921590172,46.19885340694052,36.68000030517578,8608.619047619048,315764.14929380873,-0.08143841946271346,0.024409332382162585,-0.0101200916721519,-0.0023119566403851,,0.0086579142246234,0.005337979558747,,0.5553723640258921,0.2222859516901039,0.3442882228034927,0.3731726732487163,0.5627748700582504,,,0.5228602726330783,0.599
