Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt
PBR,0.248530909112464,0.16573588515163523,0.0018636218444189581,-0.002286259221812634,6.264097988149498e-05,0.20814751558840403,0.31726930089292055,0.17484391309425937,55.27041700690808,46.32000406407781,11.65999984741211,-0.21216218262540731,0.2692967739634804,0.0282186675942144,-0.154540157626892,0.6208430536908414,0.0276771720100419,0.0283095736866032,0.0270607300411228,0.5934331705981919,0.2493800322133696,0.1446994540760605,0.1499829152458637,0.6822497476346767,-0.21216218262540731,0.2692967739634804,1.1577523197305184
USOI,0.2285087873622022,0.05949461843432209,-1.6592975389246053e-05,-6.0023772844421866e-05,-4.219627561668679e-07,0.2887265158693199,0.359849689713398,0.24253027333022872,41.5432385770265,40.21713216702158,4.789999961853027,-0.18398636196961204,0.2254697144691109,0.0,-0.1351908891539326,0.2463831826032698,0.0290005543429437,0.0231385427203787,0.0183806412079314,0.8179329217344439,0.0323041732740858,0.0044142757623383,0.0056416283109861,0.8289515978990893,-0.18398636196961204,0.2254697144691109,0.6793823610619808
ZIM,0.1890240238903224,0.05691136492400011,0.0015239863096386391,0.0019053285413632404,3.984349402307536e-05,0.1702170033430054,0.18156480356587243,0.18156480356587243,68.42400720023159,49.22897861989125,50.22999954223633,-0.3222450139888545,0.47545945163073333,0.1824387966928873,-0.1946970643407745,0.8780011042944327,0.0322081000862945,0.0460432379926849,0.0385265528051846,0.3588688241173706,0.2258298505467978,0.1924970941766994,0.20282588769995,0.3616082700909033,-0.3222450139888545,0.47545945163073333,1.841076613153916
CLM,0.10241877707657343,0.005289441765784223,-0.0016284882075950254,0.03191435889719495,-3.232162456757627e-05,0.1784227798007813,0.14987513503265626,0.1498751350326563,57.31123187975407,46.2464820307416,9.130000114440918,-0.33883844396386753,0.5124896341452587,0.0316383865426106,-0.2632222131580285,-0.0776894169004195,0.0178524192440342,0.0366872589941136,0.0220609167794412,0.1152381676207318,0.0685038665926494,0.1450503711363084,0.1200359055203875,0.1741391301880326,-0.33883844396386753,0.5124896341452587,0.6884643101670831
GOGL,0.09638230570243321,-0.05049691744100863,0.00022970719591969768,0.0003549987199241744,3.857521194253981e-05,0.13851044217052458,0.14532243112973073,0.14774447164855956,57.14964629362112,43.6326509897016,11.010000228881836,-0.3144457910954369,0.45867385395807747,0.0525812799932166,-0.2550044532642149,0.4987496379642706,0.028360877324839,0.0373380941018095,0.0392157296080815,0.3784869333940724,0.1122547723833546,0.0714489650629255,0.079600077383189,0.4146521617507838,-0.3144457910954369,0.45867385395807747,1.9773610573838771
GGB,0.09118933460020502,0.06337963452547524,-0.0011844286020688047,0.013225871486768343,6.837744291515242e-05,0.07860360259060041,0.08360360252616296,0.0838438427633071,55.400318227476944,43.67135442625871,4.440000057220459,-0.3034130561196058,0.43557097758596885,0.0935960886198348,-0.2113676790464205,-0.0921681796945137,0.0411731551743589,0.0366288356923557,0.0291347793314271,0.7123105130313596,0.3090950261042865,0.3400693206049061,0.3360029642526062,0.7407102257552163,-0.3034130561196058,0.43557097758596885,1.191201036881352
IVR,0.07423698255071459,0.045628825385381405,-0.0011683778633794109,0.0013808092136523154,-2.3674009868436503e-05,0.1727509761173594,0.14784875993742305,0.14511081993858188,63.42737785216735,51.245959184308674,15.34000015258789,-0.40933738027860356,0.6930138569995841,-0.0216836827787343,-0.1382022016804813,-0.4887866267242915,0.0380502728178398,0.0543410341541454,0.0292486177838937,0.6765356202033018,0.2131551982121525,0.3124747565376462,0.2952556364682637,0.6942974413292575,-0.5272343858950329,1.1152130573057546,1.7813889753207544
SHY,0.06813823035683812,6.0857847761265834e-05,-2.5405662871358106e-05,0.0021741620654637194,-3.5884478845634483e-06,0.00709693070282893,0.007570059416350858,0.007570059416350859,33.8388571096832,41.92770702882375,82.43000030517578,-0.030047152521164633,0.0309779517625679,-0.0062687964098523,-0.0062121256439364,-0.040574089191565,0.0010274797982547,0.0016750485924872,0.0011346016583747,0.0362852506330614,0.0053082160360945,0.0687046040762763,0.0413134971902338,0.1917418061401149,-0.04159664804786434,0.043402026884753475,0.0168860813460112
SBLK,0.06457037612288355,-0.04608623369052183,0.0013946866468991159,-0.002118904850258691,4.3154379604110536e-05,0.11689587075895985,0.2074656126411119,0.12468892880955718,69.74319409205359,49.91261299469922,25.450000762939453,-0.21716388566890565,0.2774065755186377,0.1296049705859421,-0.1582276280968174,0.7895970475088254,0.0376960536789281,0.0412416891934144,0.0397186648839164,0.3559467085183327,0.1417237748318992,0.0780325190281713,0.0900235035723333,0.3877633398443486,-0.21716388566890565,0.2774065755186377,1.9758624403886236
RYLD,0.05703723602461526,0.02911107858131255,0.0011263344498072887,-0.00015727190570447906,4.6474701041754835e-05,0.10452357691190356,0.07676419380607367,0.08779980460599898,56.38829851199884,47.24368623783389,20.780000686645508,-0.1187259902952883,0.13472085751748186,0.0058083659302847,-0.0419252380697775,-0.0519873910473862,0.0049430511413962,0.01099216739711,0.0108023360133551,0.7713058662193584,0.7068108983915056,0.5839253700149203,0.6724316405125215,0.7940957992143945,-0.13042126583442393,0.1499821243438899,0.6325499286789147
MSB,0.05689910371355326,0.060712702648263825,0.001102641100745603,0.0011926043243849366,4.872319904161194e-05,0.10003541157564763,0.11784702645088681,0.10670443901402414,78.61787935742424,60.1700848971762,28.239999771118164,-0.1241435255542408,0.14173957626196532,0.1727574692937068,0.1364184844108216,0.0004995776598979,0.0181652044819559,0.0265605688871635,0.0367379660738427,0.4742299576433112,0.2916773973022097,0.2184645200261543,0.2244705460775187,0.4876255730536956,-0.1241435255542408,0.14173957626196532,0.6199726828430464
ORC,0.05547310550334521,0.029524695275689395,-2.0084206452531e-05,-0.003805723086622668,1.0126951485765466e-05,0.13682432256100213,0.1149324309512418,0.11493243095124178,59.54393871569084,51.98720975845985,2.9600000381469727,-0.2256579930528927,0.29141902548017984,0.0068027144684554,0.0143999869269297,-0.306851700653534,0.0222121783227196,0.0283041417250505,0.0193788729235758,0.7344306276328122,0.2161105713978632,0.2611689689511363,0.252631151625204,0.7673373290776153,-0.3457238436622778,0.5284066067720541,1.0086480906878976
ARKK,0.05438665248438168,0.1718227675085412,-0.0013411576168149638,-0.015629024102871075,8.387563200575594e-05,0.012822052615337334,0.010770524196883359,0.01077052419688336,61.274100155253386,52.0234126117246,45.79999923706055,-0.40581216724091684,0.6829695003287886,0.0184567043323831,0.0631382843638859,-0.6062576986093638,0.0372868544826578,0.0475562411608448,0.03740093632388,0.7976783594423805,0.4775932503992305,0.4123169997659051,0.5918372070256575,0.8732602399665693,-0.6322521509806144,1.7192545181883188,1.8873935130492936
