Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
ZIM,0.7253164521518438,-0.03188224071671997,0.04117524722653139,0.01828925853824012,-0.038432117187241405,0.8242950381295968,0.6594360305036775,0.6594360305036775,33.78215385956974,34.101549819243814,23.049999237060547,-0.62687717107292,1.6800825960596248,-0.0705645182998571,-0.4979109324847547,-0.3030218861559085,0.0425188208555812,0.0356374519710548,0.0386229880699723,0.2253681704510912,0.2372101606462293,0.1618951809099655,0.185872474640189,0.2933201820991444,-0.6550321057088284,1.8988204889465625,1.0613037345569898,4.75
TLT,0.4056142850982404,0.03444598336678446,-0.0022032692852657133,-0.012836856970640713,0.039671326691620344,0.029360034620147732,0.02318802769611819,0.023188027696118187,15.723073248607855,28.898068943600336,94.87999725341795,-0.21572468070201734,0.27506243712363143,-0.0696215519690204,-0.1540249881482244,-0.3220716055202809,0.0086916364633367,0.0124554474551772,0.01199842975754,0.0469798274624773,0.0253936406226562,0.0723437976518325,0.0641995353821301,0.1484653703343541,-0.37466650602705287,0.5991467107361781,0.1768485972140865,0.244
CLM,0.35506126401950805,0.035944728294955354,0.012188542052633098,0.01611963807075401,0.006226702548812163,0.27135091948648,0.1664370792764824,0.1664370792764824,22.45969060713737,33.49903440848047,7.659999847412109,-0.3322653469969078,0.49760087409357356,-0.1317267435261305,-0.2080838411910787,-0.2999182346636391,0.0138739892331909,0.0208543930144511,0.0238191144223916,0.5111033872729707,0.459613757676872,0.3976914632147771,0.492218205047661,0.5593513974991591,-0.4007955779936341,0.6688795397263876,0.9194191425377438,0.181
SBLK,0.3251104293981579,-0.00150013602690188,0.0382096874309655,0.006211926180331822,0.004473725344056046,0.26758816992242607,0.2807017623557105,0.21407053593794087,39.260442071096406,44.04130022850292,18.809999465942383,-0.3816968323196053,0.6173295759612007,-0.031909461116593,-0.2039193856189851,0.0305923797550768,0.0310692022357636,0.0360971957963245,0.0388233831426845,0.0604113630427035,0.0595247015949024,0.0117379354887199,0.0195358440713844,0.1321131037581335,-0.3816968323196053,0.6173295759612007,0.5619269803802617,1.65
GOGL,0.3225580851837203,-0.0037632472978100756,0.03737509265597138,0.010860656815448903,0.008130106114244027,0.28673835517498214,0.2293906841399857,0.22939068413998573,45.05491547546548,45.53690635652205,8.369999885559082,-0.4449137038989005,0.8015216859503718,-0.007117487241354,-0.1319683707681807,0.0790469434877354,0.0217483614411312,0.034991824808248,0.0379765651042855,0.211202415557465,0.1594293277504932,0.0558193012016813,0.0753191180120219,0.2923761519419653,-0.4449137038989005,0.8015216859503718,1.0710612303777725,0.6
CRF,0.2918015011158175,0.037229873148470004,0.016350748403332425,0.012827595923571529,-0.008475117124657233,0.26571165439199274,0.16288434226695542,0.16288434226695542,26.942524881025424,35.12632149345934,7.46999979019165,-0.31218984666209537,0.4538895582553635,-0.1142319850530667,-0.1919252489363723,-0.2995452553306543,0.0154884246580345,0.0215140489841323,0.023498562479693,0.5391878471885754,0.5195934776472244,0.4458632801553616,0.5132809081282546,0.5834524790842341,-0.4028341593395731,0.6745766953013665,0.9632778741014928,0.173
LQD,0.14991471557566133,0.021675991618783835,-0.001962641636886155,-0.0062464845790624855,0.02942208848368312,0.037608065777688354,0.022435081439943667,0.022435081439943664,25.93679709771237,32.43657565578898,99.1999969482422,-0.12885568536022252,0.1479154293895668,-0.0410826498344544,-0.0996210364320504,-0.2292527006566651,0.0068988317674779,0.0084607491664304,0.0070034531880348,0.4128774935851239,0.3001780976976204,0.4427096149330385,0.4581701974876379,0.5079656711144717,-0.24684828023875005,0.3277537231369547,0.3481797408006034,0.339
RIV,0.1420227128689862,-0.02505372272378683,0.01852491909216012,0.015964673190778718,0.0149015779860762,0.15528381285056292,0.09227880209585465,0.09227880209585465,35.22547773689122,39.20174976683728,11.979999542236328,-0.18297791857525025,0.22395712764111275,-0.0763716776940857,-0.1266515624821846,-0.2088637410229978,0.0201097373842597,0.0215829103150251,0.0157768295507626,0.2345027690762661,0.2439829443020129,0.1642541801030554,0.226167480234665,0.3143763131116772,-0.21155313038188017,0.2683162791734397,0.6000641693781881,0.17
SVOL,0.11809378275688578,-0.007775134358398798,0.00264589951575346,-0.0014431093609160097,0.008243208500901577,0.18586679322528812,0.11068445212509205,0.11509807973193151,44.02337274010514,39.26811226298809,20.84000015258789,-0.10280491247673917,0.11458479198825744,-0.0160528870485806,-0.079749870189046,-0.1462926828772807,0.0071873111202743,0.0099507758757065,0.0123254938216327,0.5780391945585308,0.5084195291705929,0.5560853588191426,0.581727353682618,0.5896028993780797,-0.1672794609391951,0.20088307312302334,0.4664324751956912,0.32
IEP,0.09111058715510854,0.011241085836100081,0.01741125411315514,0.009179514983397098,0.0019657927306405113,0.14930943871978822,0.11944755097583057,0.11944755097583058,71.7177797712038,60.50176400100565,53.58000183105469,-0.0018628627710989276,0.0018663395054818732,0.0163126060401881,0.0660565782012585,0.0971631203457761,0.0081168701798665,0.0115981677668155,0.0114475567157406,0.3742789755789933,0.3802785144684811,0.2221947684768191,0.2759184854120059,0.5080644782590762,-0.0018628627710989276,0.0018663395054818732,0.4221715494625874,2.0
