Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
ZIM,0.741803384,0.019074018,0.047646414,0.018249662,0.038320438,24.9%,26.6%,26.6%,13.83950517,31.54277331,34.33000183,-0.53678419,1.158820962,-0.301099296,-0.183590905,-0.117086932,0.04922204,0.045238984,0.040197651,0.26819581,0.278299791,0.243115141,0.267717937,0.308635249,-0.53678419,1.158820962,0.751490518,2.85
USOI,0.214490767,-0.005152154,0.000668168,0.002536406,-0.004313535,30.9%,38.6%,26.0%,35.56681524,41.35346745,4.46999979,-0.238500873,0.313199141,-0.019736876,-0.048936176,0.082226663,0.016130812,0.029872887,0.020961152,0.673189154,0.045833025,0.239014143,0.217437949,0.854407877,-0.238500873,0.313199141,0.845655681,0.228
PBR,0.094523,-0.022637732,0.031251847,0.026747469,-0.103593806,25.5%,45.2%,21.4%,56.27526291,58.07867255,14.43999958,-0.045604794,0.047783972,0.057101006,0.300900818,0.822175224,0.028005773,0.073284879,0.040191198,0.11761974,0.055023699,0.224935171,0.254308084,0.524256879,-0.045604794,0.047783972,-0.482663119,2.59
GOGL,0.217053318,-0.022587258,0.02712976,0.006144446,0.003182684,15.5%,16.3%,16.6%,37.05768675,40.80787524,9.819999695,-0.388542963,0.635437878,-0.063870361,-0.019960155,0.066672357,0.034546616,0.030667454,0.03945595,0.317501802,0.209138106,0.121656466,0.128958482,0.378631199,-0.388542963,0.635437878,1.210951513,0.5
SBLK,0.395891902,-0.019044565,0.022685434,0.006078737,0.006285794,15.0%,26.5%,16.0%,20.3871679,33.13575458,19.88999939,-0.388188237,0.634489659,-0.20408165,-0.058238703,-0.011723038,0.039568723,0.03159787,0.039663816,0.170420333,0.106150346,0.053918886,0.06037214,0.220526296,-0.388188237,0.634489659,0.954509969,1.65
IVR,0.107415492,-0.029041608,-0.000486652,-0.001455984,-0.011688083,16.8%,14.4%,14.1%,31.93943055,46.11363295,15.76000023,-0.29419666,0.416825259,-0.039024354,0.027379405,-0.444682276,0.020480803,0.027966087,0.029733149,0.249203258,0.053861773,0.021527962,0.01526201,0.590649472,-0.496866857,0.987545474,0.822356128,0.9
CLM,0.127034637,0.012553414,0.009606337,-0.014110152,-0.026039772,16.3%,13.7%,13.7%,34.81675663,49.22538257,9.989999771,-0.276560382,0.38228537,-0.032913858,0.103867355,-0.127283261,0.01589874,0.027382757,0.02473584,0.456053775,0.436046088,0.484637716,0.449644224,0.490641465,-0.276560382,0.38228537,0.732465791,0.181
IEP,0.140798632,-0.012417985,0.007824955,0.004346132,-0.005422462,11.8%,12.5%,12.5%,35.97413314,45.25799668,51.02000046,-0.070504627,0.075852585,-0.010473253,0.046349512,0.038982668,0.013251483,0.013148446,0.012249069,0.316403391,0.25682384,0.221766789,0.243300707,0.38165248,-0.070504627,0.075852585,0.23104184,2
MSB,0.260164489,0.013672395,0.065351266,0.001723849,0.004444365,11.4%,13.4%,12.1%,29.19221409,42.18572142,24.81999969,-0.150581784,0.177276377,-0.101375853,0.005265255,-0.135563136,0.035446595,0.032376459,0.038034587,0.057259957,0.064641091,0.003234687,0.008363273,0.310738821,-0.230213966,0.299062279,0.152938697,1.04
GNK,0.37876635,0.002577736,0.032708778,0.054554456,0.040539418,10.7%,11.4%,11.4%,22.3721845,30.33829437,14.01000023,-0.479762344,0.92219842,-0.101347011,-0.151423378,-0.24421631,0.026066106,0.054089198,0.041788408,0.105751285,0.067407424,0.242593664,0.218443779,0.477651101,-0.479762344,0.92219842,-0.997746774,0.5
