Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr
GOGL,0.3100902814236777,-0.013785245216754631,0.0005086584350315295,-0.0003509963361838908,-0.009832887914518376,0.15159045093341106,0.15904571901210343,0.16169648099563846,25.3508990278185,35.78073837014748,10.0600004196167,-0.37359895677764954,0.596421351496752,-0.1706512510548007,-0.2118597947350403,0.2372453886587935,0.0330499454332269,0.0391039163981955,0.0394086527430863,0.3468434650288222,0.0929711863814097,0.0601776604603486,0.0671485692463011,0.3945736374027624,-0.37359895677764954,0.596421351496752
USOI,0.26685813566317,0.020258116881882223,0.00016557907520099502,-7.648882878938817e-05,9.361489477977768e-05,0.2942553310903724,0.3667404404149336,0.24717447811591278,30.36736773796131,36.02453284538726,4.699999809265137,-0.19931858587804896,0.2489361965478205,-0.1081594257541469,-0.104900961317893,0.1271355034143011,0.0371725964492166,0.0229612141935192,0.0186837780239853,0.800561332087572,0.0385498924518892,0.0048017803805074,0.006301300222281,0.8118602652651211,-0.19931858587804896,0.2489361965478205
ZIM,0.2404890976321024,-0.00937977454399529,0.01696014223719701,0.00424020214862224,-0.011483627050215243,0.19256756094966715,0.20540539834631164,0.20540539834631164,40.111465233253256,39.26984339726609,44.400001525878906,-0.40090936318318093,0.6691965097524382,-0.0744215051902783,-0.2383990457995473,0.4935154933667123,0.0329370095132668,0.0456498676081391,0.0385563111651561,0.3864370754149147,0.2445429517804433,0.209805499028359,0.2199771358474308,0.3919523356140899,-0.40090936318318093,0.6691965097524382
SOXL,0.23913714867119193,0.04261115354045649,0.05938416920906477,-0.07735841320484287,0.30036779961472354,0.0016191210152388625,0.0013600616528006444,0.0013600616528006446,41.16178811845013,39.7336534250426,12.970000267028809,-0.799127782324963,3.978289240664231,-0.17911391705967,-0.3850165873309726,-0.7005427166473825,0.0718365838471751,0.0857943487868519,0.0696164233822805,0.8623480821337819,0.74590311525442,0.6160871606953395,0.8290862167982422,0.9156390469455872,-0.8222725192750241,4.626591880562625
SBLK,0.2231177114297463,-0.012225417384188246,0.01371441075857322,-0.003075466192856217,-0.010416560885314749,0.13412984486324706,0.23805229609342668,0.14307183452079686,33.88570642024474,39.0068472016075,22.18000030517578,-0.31774834050099854,0.46573480046106575,-0.1456085867721693,-0.2070572787819046,0.3435274066138931,0.0377849103746772,0.0417243082194708,0.0399982094247302,0.3236949741993798,0.1259882202424043,0.070374579720128,0.0805070511482308,0.3584956527349578,-0.31774834050099854,0.46573480046106575
PBR,0.1763875839455627,-0.046843661191134145,0.021164300650816845,-0.001974840780940497,-0.018231869803903313,0.21611755110692468,0.3294176447725228,0.18153874292981673,37.65880449954217,40.843201600140254,11.229999542236328,-0.24121625692501247,0.3178985569030228,-0.0466893211546907,-0.0828754333762084,0.4421842557995046,0.0238868387550886,0.0287614933893419,0.0271018540442864,0.5697209119232107,0.2538847282405901,0.1494291545965783,0.1538589742323828,0.6572225965908207,-0.24121625692501247,0.3178985569030228
GGB,0.1712418940058562,0.09289469900710474,-0.010867611417631144,0.009087151847531295,-0.014039440561053006,0.08270142591266581,0.08796208968132249,0.08821485430684353,37.54904135877163,36.91221168288924,4.21999979019165,-0.33792866686002687,0.5104112652897221,-0.0622222688462998,-0.1532250664671909,-0.1756311767829669,0.03210575131309,0.0348027372547538,0.0285499300360096,0.7096592239807731,0.31214536110833,0.3377895318434549,0.3437646028540554,0.7306983455905687,-0.33792866686002687,0.5104112652897221
ARKK,0.15603576423049484,0.34067698402722846,-0.014289278308846801,-0.015985317142839947,-0.02249637336180075,0.0132502257230065,0.011130189607325458,0.01113018960732546,52.99726687227192,49.78442759122184,44.31999969482422,-0.4904575996283719,0.9625452156104437,-0.0107142756788096,0.078870441074816,-0.6417678385446617,0.0521151589228723,0.0547953202030264,0.0373162103361173,0.8079888286679655,0.4829711770935263,0.425839090892533,0.5998143755972337,0.8809192896483051,-0.6441357024494685,1.810059921389004
IVR,0.1354210936280824,0.09539131587673988,-0.012363452472479773,0.004117111661276898,0.00241250709093482,0.18288475099095913,0.15652174160282842,0.15362319083240566,51.25009506717326,46.71195327638563,14.489999771118164,-0.47862068596333895,0.9179894044083317,0.0862068669697262,-0.1218181956898082,-0.5419474225527374,0.0405776423903387,0.0538361707793354,0.0290181849596401,0.6704593337121529,0.2036513521253253,0.3148810850799133,0.2905774710221782,0.6888368136228431,-0.5534306667514708,1.239293936118694
FNGU,0.1010981090171425,0.19439977923770893,0.011930768731121505,-0.03816325434940233,-0.026926869742204415,0.0,0,0,39.84817613758514,43.59096881841239,7.769999980926514,-0.7915213339014608,3.796653867342675,-0.1581798086369213,-0.1404867241466434,-0.7985480932744424,0.0745685727310488,0.0926533884095719,0.0694663247675442,0.8961720640067724,0.668789649583029,0.5729616101929091,0.7790651905969252,0.934870936474696,-0.8405499681116982,5.271557228038197
