Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,hedge_ratio,shedge_ratio,B_Mkt_Delta,R2_Hedge_3mo,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,ADV_20,Dollar_ADV_20,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_3mo,R2_Mom_3mo,R2_Vol_3mo,R2_Qual_3mo,R2_multi_ols_3mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
SARK,0.8349116805365947,0.06295282801119673,-0.00010837212643036464,-5.9702840981605584e-06,0.00011036370541983148,0.9363867537090697,0.5937927525738771,-0.0778294138003044,0.468032066092272,1.314740918447753,0.8255117786220844,0.8255117786220845,51.557662997250254,47.71550693863456,41.59000015258789,1663362.15,69179232.07230891,-0.39637156412882446,0.1102509655379873,0.0079981057799138,-0.0307620531232378,-0.4067893340390696,0.0268875181711671,0.0231551844587986,0.0370403644330332,0.9981376714767384,0.1718657376563006,0.2983921442565316,0.3816317233987267,0.9982350959719812,-0.48216752860337564,-0.04755315159187945,-0.9885709595404268,13.748
IEP,0.7145861689955938,0.0003133887453913708,0.03014068220866854,-0.00017560153338712998,0.0037185538929413184,-0.0944558093216822,-0.1546789240387426,0.6077243899936081,0.0326599786801442,0.38778479522258613,0.3102278361780689,0.3102278361780689,14.05631538874932,22.98658117324837,20.6299991607666,6234214.6,128611841.96603888,-0.6209114322877893,0.0,-0.3481832730042671,-0.5950932511904363,-0.5980124847341494,0.0786633859042581,0.0762442855622312,0.0329227120582639,0.076712034489807,0.1587665899944238,0.1100870219241814,0.080223535029925,0.1609272620212133,-0.624157416830703,-0.00856260203915693,1.2792086620549514,2.0
TSLY,0.354788915846045,-0.024512315767015704,7.202816739236965e-05,-6.512365362366749e-05,-0.003188097529385725,-0.525968019534142,-0.3147237962003546,0.7482004729974264,0.204184868327221,0.65826130714525,0.2174684192740772,0.41104162350150747,72.6598297525282,53.00033945963604,14.630000114440918,239813.8,3508475.921444511,-0.3277581314066159,0.15560823781775213,0.0781135183091414,-0.1051987906360033,,0.0164948192683041,0.0262161515418278,,0.7642031366890157,0.0725621480839885,0.0912771767142275,0.1398221564243038,0.7779664426838507,,,0.7826057731644337,0.44
TMF,0.31756493015241083,0.17631521683054396,-3.5987605957001854e-05,-2.7505887140221342e-05,-0.0005824610625049571,-1.0288241208775786,-1.0288241208775786,2.6634235451547017,0.9947916548566323,0.009047619294764971,0.005238095435811978,0.005238095435811977,23.267179367802985,38.768648106644704,7.349999904632568,22087616.0,162343975.4935608,-0.2815249038588107,0.0,-0.1342756062684149,-0.1270784040339744,-0.4768683412915927,0.0100221600145766,0.0290624161395852,0.0371277609558518,0.9961429684923128,0.1017404452136915,0.0472687552783305,0.0991472563194474,0.9966084158731128,-0.5583684886160328,-0.2805907630004686,2.8899094893023705,0.035
OARK,0.29988008250193215,-0.0432798061966497,0.0009560647432909478,0.0004019814065217264,0.0048940588669431516,-1.0540246361430483,-0.6449489424030987,0.582518755030714,0.7153353200398527,0.5256740807105761,0.16709807395716725,0.3275116708476629,53.96879333740006,49.94414238858813,15.59000015258789,45383.8,707533.4489250183,-0.2668359576120828,0.08263892816540763,0.0110246482135429,-0.0225705116603278,,0.0134506714636335,0.0155117287036731,,0.7204844938159009,0.1522259059482438,0.1902438516165757,0.2922127668223223,0.7379079225290796,,,0.6739520780322078,0.365
TLTW,0.2941800296281278,0.03666748257470277,5.604400080578158e-05,6.684791122798271e-06,0.00011174046558383911,-3.870512811009265,-3.870512811009265,0.477696203463805,0.6824123668691982,0.1780724739142553,0.11979114959107408,0.11089065856598083,21.027792340538063,36.32629780507645,32.560001373291016,269133.75,8762995.26959896,-0.0815232532426271,0.007737542227610694,-0.0372560122088361,-0.0434782462523738,,0.002801039570011,0.0063136000310351,,0.6895309461312783,0.0084793764679005,0.0047882762325668,0.0099802092420343,0.7380929482250733,,,0.529334610658391,0.531
LQDW,0.2443312964111246,0.020014796834773238,0.00011896130780491486,1.1822174391142074e-05,5.183207070807214e-05,-4.206709533721097,-4.206709533721097,0.2981211246816003,0.2465776236844736,0.1830071771127312,0.09755089359165153,0.11403652158102065,24.526493996207403,35.032702973397846,33.400001525878906,25395.9,848223.0987510681,-0.06703904364045732,0.0008990888508981776,-0.0180801962312158,-0.0239625852008479,,0.0023509341563889,0.003613383230686,,0.3083322804977142,0.0127196197307247,0.0059816106684469,0.0083840721762736,0.3630187155722763,,,0.409400028449414,0.446
HYGW,0.15804862959394145,-0.0027761294390227145,0.002362876770164639,0.0003050197796359649,0.0027974025861434806,1.030221095732199,1.030221095732199,0.5235265938586428,0.019495171987939,0.17922616476086534,0.07848932143499528,0.11035948379934515,33.6536347979738,39.483684636393455,35.50279998779297,12370.2,439176.7364089966,-0.060026487754640145,0.00041707128672729965,-0.0083016551843921,-0.0238437989980676,,0.0027126047198761,0.004674489277935,,0.3619149605732819,0.3031739834905619,0.208768145404751,0.3124970181096018,0.4851144947334564,,,0.5909586242182758,0.401
SVOL,0.14932890310819447,-0.016102638137850196,0.0027195323355653795,0.0002381429845371199,-0.011473613277683535,-2.373820537885125,-2.1326517161088208,14.695454868479713,0.3272980401115984,0.17340734570730182,0.1055724809479488,0.10724862779560014,32.05919148305588,46.0986347030253,21.799999237060547,219184.75,4778227.382775307,-0.04803495195605301,0.02733270228435125,-0.0113378688730207,0.0106629367403985,-0.0467862511109867,0.0052854248505393,0.0060892410526199,0.0086734238456108,0.5285542610255411,0.4498288820271808,0.4229974989783813,0.4448036653100461,0.5882328616054381,-0.12016985203347685,-0.027600833952782677,0.6325501306449052,0.32
JEPI,0.13178137216594804,-0.006539649018200017,-0.00044644419569144574,-0.0010866823262566925,-0.0016094738495286216,-3.678942387935962,-3.205761197500624,6.316536006034967,0.5597175149053272,0.11114093653685796,0.058927167157218754,0.06872379001822052,30.3693856229862,44.16156483596759,53.88999938964844,4761336.7,256588431.8569107,-0.0508981939376546,0.0337617165830002,-0.0131844206675699,0.0072897082177278,-0.0533989267386489,0.0054989499823228,0.0053860003832041,0.0084522127280955,0.8198511244315333,0.5400561615833464,0.807474294396628,0.7643131523943711,0.875304570306669,-0.13025639199803019,-0.029401730268429405,0.6647453396592014,0.445
