Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,hedge_ratio,shedge_ratio,B_Mkt_Delta,R2_Hedge_3mo,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,ADV_21,Dollar_ADV_21,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_3mo,R2_Mom_3mo,R2_Vol_3mo,R2_Qual_3mo,R2_multi_ols_3mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
LQDW,0.2679034976696956,0.01200077279541329,-7.486134882219849e-05,0.0007235050691905988,0.00040364147833170784,-4.061305803446833,-4.061305803446833,0.5981466312703173,0.332185418128085,0.20646364211832893,0.1299472537633476,0.12881409453454723,24.030842079096328,38.51309536341698,34.470001220703125,61539.0,2121249.4051208496,-0.13695537291150317,0.014629313107453967,-0.0265461347291613,-0.0219888703268062,,0.0066279766077479,0.0060344117491602,,0.4029950226085814,0.0098866248080969,0.0652546762810389,0.0603954329226901,0.4092499468750715,,,0.4824985402090463,0.608
SOXL,0.20600876583728095,0.32641984214509595,0.00858708875353402,-0.010284154229552726,-0.028757683684598304,-1.0183628435568366,-1.0183628435568366,2.5645194357139705,0.99807243868286,-0.0007429963889313846,-0.002594397111145108,-0.002594397111145107,55.49044260832445,58.21762919554108,16.420000076293945,93273613.04761904,1531552733.3581166,-0.24609735727134607,1.3694084391096482,0.1898550615468914,0.2650231629719255,-0.6462731425250503,0.0742120280419561,0.0678715687203074,0.0804736225274492,0.8330417960806882,0.2004515589194399,0.4483434991254649,0.7799738239853139,0.8378326284741003,-0.8496746191384609,-0.5275487764089183,3.954519327292772,0.038
HYGW,0.1894113007493247,-0.002420911501353113,0.0013449291988944334,0.000656473934752135,0.0012552543585052911,-3.056712466354123,-3.056712466354123,0.5513531590262719,0.1531097198827077,0.1959670680770993,0.11132762579842256,0.12090625288857255,31.97909064442429,43.72544638701146,36.83200073242188,15800.0,581945.6115722656,-0.07763193768703525,0.028654442930185375,-0.0167120360837078,-0.0034631589616178,,0.0054282841793946,0.0053865982927602,,0.4171447602297067,0.0820355032750365,0.1511790122861285,0.1480009560059997,0.484426347154531,,,0.4906552622767843,0.576
TECL,0.18044147815174927,0.29385240995561734,0.009023633217957192,0.0016528289090914589,-0.002077708614308667,-1.0045149022060806,-1.0045149022060806,2.237832908900282,0.999148397852175,-0.008484848491997333,-0.008787878793597867,-0.008787878793597867,63.825177004315655,60.67556635273112,32.34000015258789,3917848.142857143,126703209.53781618,-0.29924162333010906,0.6210525772342317,0.1929177213016857,0.1641468449687433,-0.501771709628387,0.0489644301121587,0.0480354183381707,0.061108600664211,0.9579268524255972,0.284346102348361,0.601786258050146,0.9138496008236954,0.9646706036938884,-0.7010787923059028,-0.3085105933014737,3.026716557274398,0.049
TLTW,0.14858038224194625,-0.013057805259430774,-0.0003401387961963521,2.383013168401735e-05,-0.00010179872989351614,-3.3312760612147554,-3.3312760612147554,0.7170626521752408,0.6864148395298657,0.19019847400872347,0.09979328900376415,0.11853003862549578,36.02759459040106,45.322156466347856,33.959999084472656,66267.33333333333,2250438.5793304443,-0.14799673608390174,0.04879548993941363,-0.0274913841583872,-0.0299914106655279,,0.0085345731689203,0.0109951838391166,,0.6827732093648013,0.0089703128828152,0.0161870770011858,0.025426042878188,0.6958286203737483,,,0.6155011341541913,0.464
LABU,0.13387937253616378,0.06765068889768389,0.02388382016883078,-0.01042161692992762,0.023084956413708845,-1.005418664692783,-1.005418664692783,3.7125452433827575,0.9972899705681156,-0.007286295751620243,-0.007829036601296194,-0.007829036601296194,33.57083955650123,47.37592543446929,7.369999885559082,46290223.809523806,341158944.1786947,-0.4295665756936171,0.2242524765630971,-0.0635324024486285,0.0774853393491032,-0.6268354488324516,0.0525951815406641,0.0550951884988227,0.0827331516161827,0.6486457507821246,0.2093472859837777,0.3247604447027831,0.5152661925360797,0.6778064908500839,-0.7855386055151741,-0.3644859751706927,3.200224169689608,0.005
SVOL,0.12103209752049461,0.0313639230700844,0.0029778272913569383,-0.0008067320547568049,0.0061910509210138225,-3.3241167478414453,-2.020042179829366,19.556842632664875,0.2622384597502732,0.16807575073949027,0.1022635546918868,0.10388972296587887,46.246269560428416,52.10333363219307,22.46999931335449,160939.61904761905,3616313.1294915336,-0.04585987085751009,0.08445946225838363,-0.0044306771299008,0.0288461152181791,-0.1222656649013509,0.0058837120923737,0.0068768423708012,0.010986892825114,0.3007641621336268,0.1649966522422216,0.2428204393516299,0.2794535635529054,0.3124452536882074,-0.18992884391761,-0.07928688513954785,0.3539325624908284,0.32
SDOW,0.11705941202584856,0.09258345745604109,0.0006029763632653125,-0.0006313653891324941,-0.0004213581336269977,-0.3362857296523428,-0.3362857296523428,-3.0818864181399594,0.9985162825189564,0.005830273209985229,0.0026642185679881837,0.0026642185679881837,37.891822607618174,43.45398874493125,24.51000022888184,10613257.57142857,260130945.50489616,-0.43681066242936073,0.027242229752847624,-0.0433255493361168,-0.0207750876347803,-0.1271367416141018,0.0204136043942733,0.0262464479501102,0.0372678639341803,0.9985162825189564,0.638466008913378,0.8758739083135696,0.7823079966162271,0.9986168603112276,-0.4517463152715777,0.0,-2.969249642413425,0.097
JEPQ,0.0926769672571938,0.05049190258328215,0.00827907899827764,-7.161246910904244e-05,-0.0014884014090407233,-4.32981872625831,-2.3392510036050136,0.6984850319145575,0.7878833648966641,0.14339527392063117,0.07374652483287499,0.08904402256999763,54.9241312831566,53.80598957984651,43.15999984741211,967994.0952380951,41778625.00277201,-0.13507016978689523,0.07229813285495923,0.006060566719942,-0.0128088142190131,,0.006400141030752,0.009766956138649,,0.7900047758145389,0.3636602065340263,0.5978164420986041,0.8046732878844275,0.8337722592132614,,,0.5415023943559247,0.441
IEP,0.07810642914787987,-0.017371889581811076,-0.00032947285744619156,-0.00016825844512943208,-0.0013119570285536673,-1.7979405874357397,-0.8070385855377312,2.4078127942331613,0.0879963360542875,0.14861600832019248,0.118892806656154,0.11889280665615398,51.670663261606336,59.2358019224578,53.83000183105469,352571.4285714286,18978920.64557757,-0.018953838547019486,0.10194480066507716,0.0022342719908317,0.0648863035311269,-0.023757663639722,0.0039323789516651,0.0066443188564943,0.0108568900081353,0.097942213944156,0.0033477494497099,0.0411089586754879,0.084031710546781,0.1258742819979185,-0.13848915754604074,-0.013129488530041922,0.1997243387270294,2.0
