Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
GNK,0.4065795839011214,-0.0003428726619460976,0.04667935788650933,0.09292527575689745,0.039477398506677544,0.0979112291044475,0.10443864437807733,0.10443864437807733,23.206749358613138,34.06549723796914,15.31999969482422,-0.4311177303670579,0.7578329531086045,-0.0980030069216695,-0.2305374278134159,-0.1436650651439318,0.0572453669198374,0.0535560028943828,0.0416980184161576,0.117687859753209,0.07144449030522,0.2798523588858008,0.2425851674157964,0.5124970449323665,-0.4311177303670579,0.7578329531086045,-1.0678603282235168,0.5
SBLK,0.39714760186788634,0.007639307832496404,0.030127817807155562,0.0070977581376634544,0.005111258346348493,0.13059701098885643,0.2317822581583737,0.13930347838811352,21.74450294784224,39.20912132655499,22.780000686645508,-0.2992924680787501,0.427128943880664,-0.1506338200651941,-0.1224960905229456,0.2282461165073503,0.031360102815299,0.0315438622244218,0.039420925424717,0.1424645304971294,0.0692542614835879,0.0234800741129492,0.031138131386644,0.2312058772308208,-0.2992924680787501,0.427128943880664,0.8460088325756798,1.65
SOXL,0.3111823377640349,0.005315106837546068,0.02058027450747464,0.1025527899998796,0.41311420413508454,0.0010869565389085307,0.0009130434926831656,0.0009130434926831657,51.76682451224882,51.00758998606474,19.31999969482422,-0.5761299052502217,1.3592133825584614,-0.0232558632888146,0.2227847760504133,-0.5683749754023553,0.0813273045042452,0.0712476564050904,0.0729723226020236,0.3294043371652015,0.3540731013887159,0.2965427625462618,0.3922362378114381,0.6045721164944391,-0.7352586890767266,2.7772722228825764,1.043155519009348,0.007
ZIM,0.2035926601114782,-0.05897899686292423,0.05751252775856885,0.02489838907566708,-0.011548408130210682,0.17716536049246118,0.18897638452529192,0.18897638452529192,41.76637117725736,47.03234536761922,48.2599983215332,-0.3488263032969878,0.5356885652217627,-0.0909776194607761,0.0060453844788503,0.3233158593919256,0.0431344302697271,0.0382782260482448,0.0389940483199033,0.2245105855664589,0.2183102188835493,0.1907957571249106,0.2111554080188644,0.2629218031690463,-0.3488263032969878,0.5356885652217627,0.6402437089210257,2.85
USOI,0.2024138588252055,0.079009420267992,0.0005461729138833369,0.0042022066279232785,-0.0030414430495374735,0.297419348738899,0.37068386336534026,0.24983225294067518,51.91523451337896,45.56020297187289,4.650000095367432,-0.20783642486825238,0.2623655408968866,-0.0189872742819777,-0.1176470375337801,0.1514179489183698,0.0241410917568394,0.0317335009024692,0.0208404149969202,0.6958054252548425,0.039786809685674,0.2464192708104562,0.2198068417582137,0.8633520340153698,-0.20783642486825238,0.2623655408968866,0.8870043064096004,0.228
ORC,0.1808259183635529,0.07703377607395968,0.0031118166836199956,0.002007075849199636,-0.006918605872634361,0.14111498820534105,0.11853659009248647,0.11853659009248647,31.061059561512888,42.19487644551452,2.869999885559082,-0.13892857099427303,0.16134384014424086,-0.1196319343696545,-0.020477877075452,-0.3559153644683793,0.0338050079231352,0.0230533287909793,0.0203788200564379,0.3695317554278216,0.1207736184289178,0.0769756029089792,0.0770763450561468,0.5865551913130407,-0.36561740891435013,0.5763358169849071,0.5910510966070216,0.045
GOGL,0.18042609693954167,0.00802468460263374,0.044515555794100055,0.009117588660394471,0.0029082557411981825,0.14042357718329734,0.14732965474968904,0.14978514899551718,54.08930587109552,47.44934067795892,10.859999656677246,-0.32378580212860586,0.47882136037342593,-0.055652203767196,-0.1046991299078159,0.2895783253210799,0.0270980403196925,0.0314932069980094,0.0395519683880099,0.2778880834797005,0.179121990470828,0.0911578658727119,0.0996101896744722,0.3597116201455314,-0.32378580212860586,0.47882136037342593,1.104257205339365,0.5
IVR,0.13491084350175206,0.1372647894415577,0.0005648618967524658,-0.0005350301609788224,-0.0062974008649166625,0.1602176453032869,0.1371221205840961,0.134582822054761,49.60259462862691,51.845364690611575,16.540000915527344,-0.259264738768902,0.3500099864801973,-0.0372525831361962,0.23988011441804,-0.4190484740157945,0.023023747866217,0.031586135000068,0.0297282833322343,0.2461777514373718,0.0480128396831268,0.0191055225765106,0.0138674761525706,0.5898169413778311,-0.4719655763208481,0.8938159240307926,0.8354228084929781,0.9
IEP,0.1276271591807044,0.010882339695122662,0.013629869997389112,0.004643265502385002,-0.005062271620934717,0.11596443381054403,0.12369539606458031,0.1236953960645803,42.23869218838895,48.32454884418966,51.7400016784668,-0.05738746121712823,0.06088128351361477,-0.0567000343148892,0.0585106495060443,0.0712187072254517,0.021365817752585,0.0129471230576444,0.0123314585881252,0.3342448967806385,0.2845461093076366,0.2593403436962245,0.2666956308953543,0.3780027178739763,-0.05738746121712823,0.06088128351361477,0.2411274799525058,2.0
MSB,0.1275168042374788,-0.01298252392834879,0.0965037870707639,0.0006496392598130752,0.0007849067901036593,0.10129078744435248,0.11932592588134688,0.10804350660730931,51.876114160495405,52.62994035522729,27.88999938964844,-0.04551676779465885,0.047687341441810416,0.0268777447105135,0.1223339622338837,0.0011688205962745,0.031169070196473,0.0317463805094145,0.0380045052559028,0.0346119188304654,0.0536546369799847,0.0006890141210479,0.0025586612752301,0.2674911029305113,-0.13499869916094387,0.15606762559778176,0.1197468219433088,1.04
