Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt
GOGL,0.24493612960679442,0.04722146194253576,0.0014934594290762389,-0.0016997777177167536,-0.0003518396966138308,0.1449619708784863,0.15209124813480532,0.1546261022703854,39.200375470370304,42.17986776732947,10.520000457763672,-0.34495636316346723,0.5266158523871773,-0.0445049737449395,-0.31643923176857,0.3580514416297473,0.032804264627308,0.0354951321041839,0.0394648529661106,0.35695217868733,0.1703412657244011,0.107923986263587,0.1292865597342068,0.3644144261137897,-0.34495636316346723,0.5266158523871773,1.8258256884910105
SBLK,0.1908591685763508,0.04809394176959913,0.002000805647444261,-0.002315012607079967,-0.0006579217190471974,0.11698780826968755,0.20762878240805047,0.12478699548766671,48.87998751356964,49.20270005810842,25.43000030517578,-0.21777909510588744,0.27841124386130756,-0.0007858725801217,-0.1965244188251045,0.6335061856011768,0.0311769439415056,0.041222648962032,0.039801543584307,0.3340132601149896,0.1639567403997417,0.0984956385249306,0.1193679889475969,0.343352521317938,-0.21777909510588744,0.27841124386130756,1.8770699227525856
GNK,0.15453697814742792,0.04536816831894718,0.0010491383928389892,-0.0024662451082553116,-0.0011896075910106602,0.12533051396742034,0.13368588156524838,0.13368588156524835,51.551604080549374,47.667312519039136,18.90999984741211,-0.29780914841736106,0.42411425290737026,0.0112298971072151,-0.2630553406133694,0.1593191061830361,0.0259899368446558,0.0372179106034641,0.0366514624779181,0.3386072411116386,0.1687069678793691,0.1021812334798603,0.1255919462780357,0.3472568417635671,-0.29780914841736106,0.42411425290737026,1.821957756418964
ZIM,0.1409578611051212,-0.04899367711994432,0.0037413072062574093,0.00022069650019468546,0.015707865706215872,0.17413442496350404,0.18574338662773765,0.18574338662773765,56.71715056067424,48.93152678169128,49.09999847412109,-0.33749215444461034,0.5094160872339344,-0.022496537495786,-0.2363919728597727,0.7388211886731,0.0405862510396963,0.0456135776057477,0.0382948989470283,0.294707896025412,0.2475184458836202,0.2202790180675757,0.2447998300736217,0.3154345120647129,-0.33749215444461034,0.5094160872339344,1.3538008167778186
GGB,0.12859855105947424,0.06669780198952073,-0.002910433016601531,0.007186620844939147,0.005593515112129305,0.07860360259060041,0.08360360252616296,0.0838438427633071,44.63501858725049,44.6554539696445,4.440000057220459,-0.3034130561196058,0.43557097758596885,0.0,-0.2661157161581586,-0.1458406566914883,0.0238470234478151,0.0342389194992302,0.0290597946438536,0.6865168746826471,0.3229414240934749,0.3378046937073716,0.32637389899453,0.7220540080750508,-0.3034130561196058,0.43557097758596885,1.0938443257211548
PBR,0.10082539269281648,-0.011921767386416654,0.006547432108099268,-0.0017699245152001252,0.0023575043289861164,0.17638081101959568,0.26884883273731,0.14815988125646037,71.12622795053072,60.74880020906031,13.760000228881836,-0.07027026678716475,0.0755813913193184,0.1801029510249789,-0.0050614385546188,0.8318645057672653,0.0315971461113947,0.0297606106407543,0.0275212203267274,0.5713763147731199,0.2747328897111301,0.1251832163380021,0.1370987248549842,0.6804999239587117,-0.07027026678716475,0.0755813913193184,1.1946386801202546
USOI,0.08619053808336156,-0.21256528621326198,-0.0001235717231274103,-2.3672504775608763e-05,-2.3851451923686833e-05,0.29999999131142724,0.37390020609087565,0.2519999927015989,36.067636093260894,39.404526509110326,4.610000133514404,-0.21465072855357825,0.27331881031511496,-0.0375782525620291,-0.1996527864011346,0.1188121962803279,0.0210673564933157,0.0246021048515512,0.0185466196468114,0.7928046386232949,0.0423399129757239,0.0032929081100069,0.0068304615216924,0.8141134275022327,-0.21465072855357825,0.27331881031511496,0.7053375944264147
MSB,0.08564642412646523,-0.0198675578982933,0.0040785729647489066,-0.0034985193371213923,-0.0012707114997306279,0.1062030059957432,0.12511278016064895,0.11328320639545941,43.06903101735537,49.61763643439347,26.600000381469727,-0.11009981246836209,0.12372152968497696,-0.058073633248599,-0.0513552242168511,-0.0995663138810549,0.0495152968780918,0.0332640357460944,0.0377491567091105,0.3448228704563325,0.1969121012876354,0.0918998952733867,0.1333085301810375,0.379476785833318,-0.17500769322961485,0.21213251541062372,0.6039813596181455
TBF,0.08267068743141465,0.0006869842797564621,0.004053357279248517,-0.0014073676205305498,0.00038538263298288917,0.0018238665464278365,0.0019454576495230255,0.0019454576495230257,33.43860220975272,42.38626440497912,19.190000534057617,-0.09566441305298823,0.10578419608139744,-0.0462226772556743,-0.0351935081483778,0.1948942199377321,0.0115092365906941,0.0126796865999977,0.0109613428659831,0.0039778689752559,0.0170192370391436,0.0016137086328437,0.0017705188298948,0.1456572266156699,-0.09566441305298823,0.10578419608139744,0.0470620924539788
IEP,0.05863211575250798,0.04718704173623788,0.0021977942514541057,0.0007809328995866671,0.0027785154801644105,0.11177347179376758,0.11922503658001875,0.11922503658001875,77.26117191495212,64.0087150478013,53.68000030517578,-0.005373372410006461,0.005402401525310463,0.0504892741310218,0.0494623402507006,0.0748633838876475,0.0079974645607504,0.0108200590513128,0.0116739441798909,0.2873039513673595,0.2489257219998879,0.2043579405797141,0.2139776649002867,0.3111870065029861,-0.005373372410006461,0.005402401525310463,0.3771184035772595
CLM,0.0348346424890038,-0.006602931174584618,-0.004521409097156542,0.01470562966904807,0.0012578840841048823,0.15986261698538015,0.1342845982677193,0.13428459826771932,84.21869496119207,58.61914943803104,10.1899995803833,-0.26207712003009986,0.3551551620689548,0.1161007067530899,-0.0105503133137098,-0.0170085750795547,0.0135371836213398,0.0330538041858636,0.0222737795945368,0.1381584675215738,0.0755173513606745,0.1685820220706156,0.143906391937484,0.1982769405148446,-0.26207712003009986,0.3551551620689548,0.7820817632591397
RYLD,0.017818203286702257,0.013403077670433956,0.0033699956334555543,-0.00010406820032991884,0.002812189598820609,0.10254957359321787,0.07531444650688644,0.086141641818303,75.0367326931614,54.91139608203654,21.18000030517578,-0.10176211849286465,0.11329083374007798,0.0192492591584627,-0.0051667733969582,-0.0630544551999354,0.0029811071586759,0.0091912039661371,0.0106793450546606,0.721793138825032,0.6570382609855591,0.5315326260296069,0.6118290385298848,0.7576957963928915,-0.11368251942178276,0.12826388050884252,0.5866841581112203
ARKK,0.015017913101894435,0.12445380785634051,-0.0029681553569631766,-0.006856098831414417,0.003355873695264316,0.011801648308052148,0.009913384578763803,0.009913384578763803,68.05952054909766,56.56906328035574,49.7599983215332,-0.3544369857359624,0.5490354588235384,0.0864628635466939,0.1708234899184282,-0.5857762074340687,0.047861475657622,0.0479650330045719,0.0384083815141845,0.8199533406842692,0.4506080411582974,0.4463943813630033,0.6361788887237456,0.8781143383830334,-0.600455618891261,1.5028508653406454,1.93588316236641
SHY,0.01109773209922908,3.542918791777614e-05,-9.739333402944722e-05,0.0011515968184524212,0.0003000602920686254,0.007073760841443833,0.007545344897540087,0.007545344897540089,43.46485770010069,48.37212297180262,82.69999694824219,-0.024384681198518665,0.024994155717516398,0.0032754657535705,-0.0051726250376857,-0.0384574306904379,0.0018950509044023,0.0018072555189252,0.0011918556319243,0.0528403606101385,0.0093230550781353,0.0955859934195886,0.055803496728779,0.2220527833064551,-0.038457430690437944,0.03999555705375846,0.0217815555492662
