Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,hedge_ratio,shedge_ratio,B_Mkt_Delta,R2_Hedge_3mo,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,ADV_20,Dollar_ADV_20,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_3mo,R2_Mom_3mo,R2_Vol_3mo,R2_Qual_3mo,R2_multi_ols_3mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
SARK,0.9505606456773552,0.030781739673558746,-0.0005094024297533947,4.0477300709177945e-07,7.567507340577944e-05,0.9471270571475812,0.5121212087120401,-0.1356269295047193,0.3878005557370566,1.4836062474871663,0.9318969359169149,0.9318969359169149,42.31066871714532,40.77723116307332,36.880001068115234,1472977.9,54323426.52531013,-0.4647314912719839,0.027870679214908156,-0.0008127547933051,-0.1922908192868621,-0.347833747733358,0.0191889207536608,0.0192607665171383,0.0342803470421281,0.997818335462975,0.1546794506716574,0.2304588272065182,0.2892818759523541,0.9979832868469424,-0.4796983534735264,-0.0008700342138963091,-0.9896580309231056,13.748
KLIP,0.34388316453629497,0.010740619449292612,0.014046937950503225,1.7514030773528184e-06,0.0015532429712646963,-0.2348528165279221,-0.3721745224392384,0.4234115654231657,0.0106105021604709,0.5665488977389177,0.32269349301195605,0.3534108055755181,57.84005116132812,47.86054028772567,19.63999938964844,70516.3,1384940.0889602662,-0.22371541573491793,0.0791208003486048,0.0046035885473223,-0.0045615891878367,,0.0070913654367076,0.0133417720528374,,0.3914449766881318,0.1481818134795747,0.1115220322765262,0.0611519160432372,0.4598403867908287,,,0.3577932888759952,0.863
IEP,0.32391335932166077,-0.03169483833900498,0.15488089919651374,-1.0871769563401065e-05,0.012367291420981925,-0.0523963715928827,-0.1294491756766022,0.2832732170953483,0.0125636071919165,0.2978406484814779,0.23827251878518232,0.23827251878518232,44.45001174834279,40.10910957057007,26.86000061035156,2012095.9,54044897.10208587,-0.5064314311998788,0.3019874795454647,-0.084526227993819,-0.4736429305726577,-0.4419281110686375,0.0279766495532936,0.0833051928203855,0.0351322867789007,0.1120818117575475,0.1534169661492842,0.0945646648074253,0.056268604870276,0.1986126470616254,-0.624157416830703,-0.00856260203915693,1.762336285409589,2.0
TSLY,0.2561609577628308,-0.07682457709026641,0.0007805001049354128,-1.2953960780637503e-06,0.00044728286560690394,-0.5878707294108989,-0.1622719526204454,0.6076764896221274,0.2337542626068698,0.5880154089099497,0.36230602077127294,0.3667867076132683,49.64937497084921,55.68829789296098,16.309999465942383,538403.35,8781358.35096159,-0.08606977180646835,0.2883096099939044,0.0251413967546541,0.2883096099939044,,0.0339850134912694,0.0208184326780277,,0.7302816768090838,0.0273155863377851,0.0310770366260323,0.1147557924494835,0.7484695213746397,,,0.7164027291800188,0.803
OARK,0.2233526925798315,-0.019477213579328485,0.002420749554129175,-5.164326296406909e-06,-0.0027935548526267103,-1.2061279837418128,-0.620992202195941,0.5839845914010974,0.7509145596376201,0.47273760850568985,0.22334862914947834,0.2941616933585846,58.52801622682927,55.93687521056884,16.530000686645508,79359.5,1311812.5894918442,-0.19655870687432608,0.14791674475979133,0.0141105190399037,0.1384297634651321,,0.01540760584686,0.0131542204541052,,0.7511638744833457,0.1351004350361688,0.1540057539181073,0.2680498727143995,0.7698379731022698,,,0.6169196856542788,0.51
LABU,0.11900279546858573,-0.15443169138902993,0.015140815627960052,3.3597486317015274e-05,0.017509793471637978,-1.008582939759504,-1.008582939759504,2.2056595983014127,0.9967219494402396,-0.0038671208344374245,-0.00509369666754994,-0.005093696667549939,20.87878311539249,42.678411048979314,5.869999885559082,28218568.1,165642991.51764116,-0.3619565209504111,0.3280542498272814,-0.1869806016430276,0.0850277358819178,-0.2245707064137619,0.0374647413092728,0.0483243455059046,0.0648914586355665,0.3927781095807678,0.1249906596617222,0.1758054473679292,0.081953546253634,0.4846485999958468,-0.6578947329571683,-0.28792571556206026,2.9205581286398123,0.009
SQQQ,0.10509777711708754,0.09086028331761621,0.00015832231063907945,8.653065161661982e-07,0.0029215618647691413,1.0078371779745623,0.4118300254084916,-2.1500785287171635,0.9969263858020104,0.04389170692943206,0.023988775365542198,0.023988775365542198,40.39117743626359,34.74200933130067,19.780000686645508,124863703.0,2469804131.0771008,-0.6593766008163333,0.033978126209852855,-0.0439825917797424,-0.384758950299777,-0.6122328692903398,0.0317236173758972,0.0327068221808879,0.047690516871012,0.9957951424454006,0.211962812548122,0.3101850193192508,0.7548151312010005,0.9961014910978924,-0.7028580308031781,-0.0980117711679267,-2.9400034193321547,0.266
TMF,0.09825586104092207,0.1502268889586187,-9.811006240341136e-06,2.2947531547021945e-08,7.557743320496567e-05,-1.0217342115156918,-1.0217342115156918,2.675279684150981,0.9942332794130896,0.014396442540273351,0.009517154032218684,0.00951715403221868,51.21900720980291,48.56658931274009,7.869999885559082,19392183.35,152616480.74524075,-0.19364757161888757,0.07074829764266632,0.0115680814040683,-0.0943613043060757,-0.3330508679365567,0.0228503563291857,0.0281784334410916,0.0358800032108591,0.9944235643062193,0.0025695788447931,0.0021814410628707,0.0194725179354606,0.9950625054118284,-0.5583684886160328,-0.31364275347365134,2.8455430373488007,0.048
HYGW,0.08979334754437464,0.0077842563260509,0.007102149830114201,-4.161016507173671e-06,-0.0020929392937136517,0.1170282416532465,0.1170282416532465,0.466253076319866,0.0003103926252684,0.17688378141527203,0.0888770257927015,0.10888378229162136,54.49178504360648,45.972332632707726,35.52000045776367,11684.15,415021.0133485794,-0.0595710874432227,0.005264074995821932,0.0005633931764414,-0.0112459450789353,,0.0020030001349167,0.003351914755266,,0.1967182889351605,0.1867940356345229,0.1431337557658873,0.224854326877685,0.2919757733755751,,,0.4496567391971843,0.45
SVOL,0.08729867023380093,-0.016530777057529616,0.0028534568019412563,-2.0466064151275565e-06,0.0056861620257950725,-1.9630287778919384,-1.827729618792727,18.77202912626098,0.126581335536419,0.1653402546222711,0.10056583478250337,0.10216636041203078,47.39708571608616,59.686775865007895,22.82999992370605,372436.65,8502728.691085339,-0.010403111152706757,0.07587185025676857,2.220446049250313e-16,0.0549907840860131,0.0075022099487507,0.0039478487126182,0.0054769797792572,0.008107316389317,0.2568052948277666,0.1563854249587308,0.1801431884778719,0.2140670857568193,0.2756802251721758,-0.12016985203347685,-0.020382146827459535,0.3829036707603659,0.32
