Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
SOXL,0.32160686206836403,0.19432333697545376,0.010252948512352743,0.0013564475648896977,0.10895254047976607,0.004401440589049706,0.0015211524712397655,0.0015211524712397655,35.93244517185676,47.506192915477854,11.109999656677246,-0.4949539524041895,0.6031745933449357,-0.1473522728811395,0.5013512856077338,-0.8114905729744144,0.0614573157827836,0.0848022351595817,0.0813137022268084,0.8699981381756634,0.5808897947248444,0.6478171941843582,0.8488735467115325,0.8928443847313663,-0.8470653727559343,-0.6971867654997279,3.859312678378034,0.04
CLM,0.30663571745226154,0.02669464252473217,0.007821704638865133,0.00019003385054980492,0.006049416145242363,0.26238913298343575,0.16079115377956452,0.16079115377956452,24.233071204064697,43.478188898852096,7.909999847412109,-0.19697947398908122,0.0831174298853552,-0.0500607410117103,0.0594806610363185,-0.2909627680559349,0.0098619615896337,0.0164127180747604,0.0238793135089688,0.4510464726221678,0.3873944690964963,0.3941914464482846,0.44875062580779,0.4585277475679488,-0.3543803200420209,-0.19601098720955923,0.8030497243360798,0.181
TECL,0.2902446248192528,0.2819919662086293,0.0018641203671409515,-0.0002748324653232092,-0.014266192914071113,0.0016736403536878799,-0.0006610877170496951,-0.0006610877170496951,33.13730704032994,44.90497297084458,23.89999961853028,-0.4821235356811807,0.1979949225329669,-0.1767137770160355,0.0727109013446209,-0.698422717747252,0.0543399598824209,0.0692375417178049,0.061527040904674,0.9711531417872208,0.6646372025491016,0.7945256141984528,0.9193609943896668,0.972779656440196,-0.7359116064250798,-0.49005523175824417,3.2467553740186466,0.279
CRF,0.25165733616682,0.049212718242617054,0.011330558892335703,0.00024284245774821642,-0.007734818841778165,0.25706069905687673,0.15743424040583234,0.15743424040583234,30.74119967186204,45.21679803579298,7.710000038146973,-0.18348670923425703,0.09568342915427874,-0.042763932191702,0.0623931794653316,-0.2843389387476456,0.0110156945025554,0.0167280230293967,0.0236530683722017,0.4686590493667183,0.4175558846233863,0.4128909372841195,0.4569653682975816,0.4806190874501453,-0.35708209470531094,-0.21260570701580694,0.851245468072352,0.173
JEPQ,0.18668886179544292,0.056842577487587295,0.00207891203314654,-3.139334673338752e-05,0.00037074251191796583,0.13400592598474448,0.09436059673151531,0.08312873337038902,31.169832018712185,46.437242766340056,42.18000030517578,-0.11201439892348575,0.06734972256927274,-0.0402730472591075,0.0310780892943032,,0.0121252044065209,0.0146184680224182,,0.9694697080959168,0.70655682773007,0.8225188196491399,0.9382511300069049,0.9745799886930094,,,0.7527665591937674,0.546
LABU,0.15524011726323156,0.2123839628919863,0.0042333112957912335,0.0002616687804114325,-0.0105346720133202,-0.00699699692819491,-0.0075975975425559275,-0.0075975975425559275,43.635282888920976,47.056229029245394,6.659999847412109,-0.4845201386931798,0.15826084302819288,-0.1706102031278855,-0.0876712776165458,-0.809278344884482,0.0612283531126804,0.0707257125134101,0.0862134706865251,0.7948949517219485,0.5612668764498261,0.59386327695273,0.6936888205304785,0.7975090821818267,-0.8433678321798779,-0.6961429930103659,3.2425704580045918,0.005
IEP,0.14256680662743337,0.006710700872911142,0.021319995824707127,0.00023705304349085074,0.0008697160019326012,0.15775981353645085,0.1262078508291607,0.1262078508291607,50.53013680613663,48.10843425934179,50.709999084472656,-0.03757737457351584,0.1418203988277833,0.0027684277337016,-0.0100796221340626,0.1806349998063852,0.0035913897736883,0.0068186990337967,0.0107876206325655,0.2249085098197805,0.2937424631816505,0.1803922935671702,0.1962882142115048,0.3497232758555018,-0.03757737457351584,0.0,0.2565432434929882,2.0
JEPI,0.14025718287974426,0.00391017343941789,0.004509461266237553,-0.0004148491146249108,-0.0046012201600721435,0.11952079601501217,0.08062258346720494,0.07400310148945767,31.886578175799677,51.13951732551558,54.81999969482422,-0.02680635695271727,0.10421166464353449,-0.0238604016422488,0.067383517602944,-0.0280767324323698,0.0078694913640027,0.0080202787446525,0.0096308600992569,0.8435052096815974,0.8512669117680107,0.935413689057524,0.7982885861281044,0.944196309138568,-0.04719713571721673,-0.02095243727718099,0.5610861579524686,0.61
LQDW,0.11063681177784732,0.02996844725271456,0.0019039037525743743,-4.170572116591088e-05,-0.0027412774693351487,0.2081760051661205,0.11016361172598842,0.12989288325465592,63.85494700976229,58.012539936688185,35.3489990234375,-0.05230805985193698,0.043700114940133705,0.0011044363814718,0.0208492108974567,,0.0014600603564295,0.0036558415074179,,0.685146426677079,0.2901207359245998,0.3715019331050755,0.3283425709969448,0.7135054533463067,,,0.5309441932023128,0.531
SVOL,0.09328373590140954,0.006969746099404184,0.007281312497015646,5.262940723090581e-06,0.00032778167825030393,0.16946339526831605,0.10476393901903909,0.1047639390190391,53.46218532787718,58.60623948084566,21.959999084472656,-0.014362728559728422,0.09191327829080809,-0.0047135648765678,0.0788956760637793,-0.0430091966460415,0.0082890359744543,0.0072921676352101,0.0115327304896687,0.4641534442215155,0.4667146603667917,0.4510011628373386,0.451270045968254,0.4888850169103493,-0.08219496183772035,-0.06882068611191161,0.3335438361575553,0.32
