Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,hedge_ratio,shedge_ratio,B_Mkt_Delta,R2_Hedge_3mo,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,ADV_21,Dollar_ADV_21,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_3mo,R2_Mom_3mo,R2_Vol_3mo,R2_Qual_3mo,R2_multi_ols_3mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
TSLY,0.40450582389436374,0.06310043352698087,-6.849638270004391e-06,0.0001058386300458524,-0.00048366938141742417,-0.5455747522710703,-0.1060598261691948,0.6074071111838518,0.2103941829852758,0.647056986329918,0.38309291267426615,0.40398290138784837,53.02068992123871,53.27294778045757,17.371000289916992,29933.33333333333,519971.94201151526,-0.20181041675430844,0.30452090040720936,0.0075402281760355,0.1876794618945307,,0.0331291773856656,0.0356159884120247,,0.7727202950085781,0.0052580913264598,0.0121381529142765,0.091301904471491,0.7735289911474426,,,0.6702098021826685,0.903
OARK,0.3437650539955482,0.057726499527905595,1.1064748609986375e-05,-0.0012250457157715004,0.0028471671357378652,-1.2894862827589313,-0.5271974678347975,0.672964492765234,0.5709736506745905,0.6246821186124571,0.4650509982029149,0.389886734725848,49.17889206109318,44.54433800319024,17.350000381469727,13657.142857142857,236951.4337812151,-0.18406694736313356,0.05259968393301473,-0.039100541866176,-0.046546139398388,,0.0249327915679778,0.0274424507719054,,0.7072075729557276,0.0414269546403341,0.2418226535603627,0.46534089281113,0.7124599070395281,,,0.6990927652967163,1.09
LABU,0.3256133181960575,0.4502502452416768,0.00039400037298682587,-0.003005405827921691,-0.024973282344814333,-1.0112985091153528,-1.0112985091153528,3.800895864147424,0.997358085429344,-0.007023809430888448,-0.007619047544710758,-0.007619047544710758,45.2498799457007,45.24438256432797,6.71999979019165,38714242.85714286,260159703.87742865,-0.33858268788229107,0.1162790384523229,-0.0601399020196353,-0.0495050032491696,-0.5867158858795558,0.0572407676932473,0.0508454479352715,0.0817878622656059,0.6295182283574459,0.1633710222710318,0.3084270641787723,0.4439300392479957,0.6787664229105881,-0.769067779273282,-0.46186439094102305,3.205870707236478,0.005
LQDW,0.17325393584836912,0.03378876076570122,1.7009798804762773e-06,0.0003128816883296912,-0.00022100502693347902,-4.263076495093422,-4.263076495093422,0.634551368891696,0.4145792326473749,0.206341621147858,0.10123202232215489,0.12873722132315055,35.91888120505488,35.89101054778815,33.66999816894531,78285.71428571429,2635879.856654576,-0.1375070515421929,0.008990088302756938,-0.0117405790860536,-0.0099679706301165,,0.0067549566051573,0.0057706639691689,,0.4399416113885415,0.0063696159540943,0.0451238829265467,0.0580575079904837,0.4468949132070724,,,0.5543841605071611,0.466
CRF,0.11649911518606727,0.023142069871175834,-0.0002820583443017092,0.005853115029026107,0.013638133020651078,-1.6103898178823663,-0.8805873165075645,8.228134013968779,0.3023727002900149,0.17108982088352576,0.10327258715662124,0.10327258715662122,41.29885713193417,46.56552295818382,7.659999847412109,776961.9047619047,5951528.071921212,-0.23705180512786117,0.08498582287471623,-0.0116129229145665,0.0788732324368279,-0.4453294993002821,0.0068485344087796,0.01201536733472,0.0244170971696583,0.3200986084373499,0.0478897422008816,0.2633809685504605,0.3456227804754298,0.396572291289842,-0.5010600612643092,-0.2904593475249959,0.8034587738459567,0.117
TLTW,0.10613229359649717,0.013616866304627448,-4.256095011674264e-06,-1.0924672697291645e-05,0.00010422606813932444,-3.199582493875396,-3.199582493875396,0.8737464158812458,0.7482527188265571,0.18103138534249202,0.06735350056138642,0.11275477276576998,45.274321490658174,42.96280234528706,32.970001220703125,84038.09523809524,2770736.1025855653,-0.14953432883288187,0.020427106758271307,-0.0045289165464688,0.016651276917847,,0.0120231036456967,0.0108497607326289,,0.7443261662779975,0.0032036665149383,0.0216870399314327,0.0469520502406284,0.7533180332426281,,,0.6987343166842864,0.309
IEP,0.09862083219511908,0.0009403477077374369,-7.509224893150929e-06,-0.0003387112158773238,-0.00012792874737557446,-1.707225049759168,-1.078672395462333,2.32113811970616,0.0533591602451819,0.14839547435806627,0.11871637948645301,0.11871637948645303,50.68272337529653,55.811460231940416,53.90999984741211,404080.9523809524,21784004.08119928,-0.014802656345419662,0.10358242643490811,-0.009371524048015,0.0643632423163413,-0.0077305718661416,0.0043029936988455,0.0062894395629749,0.0107763913501528,0.0957471985774061,0.0058199082399159,0.0446233927308482,0.07063769846219,0.1102886550079262,-0.13709236220067145,-0.01423161817181362,0.1584834448790834,2.0
HYGW,0.09227759764794694,-0.010857597141585728,9.426782186891965e-05,1.4552754188087084e-06,-0.0008044153094391525,-3.603257160610005,-3.603257160610005,0.5747217165247711,0.2601881865318196,0.18647168788189422,0.07178529531828692,0.11492416336559336,45.79927940493911,44.24422068066648,36.5099983215332,13100.0,478280.97801208496,-0.06779018337623832,0.019661469320057856,-0.0016407266555025,0.0069224043272022,,0.0068712779586791,0.0050188352999728,,0.4930789684524331,0.0681347110733707,0.1127013208669361,0.158747651396547,0.5622174820143563,,,0.5930201678305557,0.38
CLM,0.06717550481039902,0.0047424379776621435,-0.00030518866681524936,0.008259699886717731,0.006587719522549975,-1.71111923337857,-0.9425829092820316,8.07325688815365,0.2906762287374109,0.170022213640462,0.10259999459349105,0.10259999459349105,52.87915316019357,51.07720938609818,8.100000381469727,1426961.9047619049,11558391.972914197,-0.22413786331087782,0.12188374194602525,-0.0024629931491653,0.0990502723536022,-0.4243069966483804,0.0076188940927579,0.0115399358069548,0.0246242953549433,0.3195482753973796,0.044894655566425,0.2798641000819875,0.3347374027945148,0.3980874090493083,-0.5010366512125735,-0.27850729870601487,0.7407542569568697,0.123
JEPI,0.06275854848910008,0.0024568930615291636,0.00028378627448419417,0.008071472544162657,0.0012058657635879166,-4.295273092471921,-3.588976714791667,7.654209155248384,0.3961279100028372,0.11217647864531999,0.05400805238201478,0.06937618154655159,48.337220957780985,45.00006517011233,54.02999877929688,4956161.904761905,267781421.66428345,-0.048432547712605856,0.06191033107417998,-0.0140511034394854,-0.0084419688933813,-0.0922379307164585,0.0071560886634398,0.0060857567372792,0.0093828822981525,0.6057628349703965,0.5022691313686687,0.7522261118527446,0.5866450497918994,0.7607473147501966,-0.18238789261789567,-0.08757835132620329,0.4743071632518428,0.411
