Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr
ZIM,0.5259621046763784,0.0695752658145607,0.01576723039701754,-0.002515771443718767,0.004741759190286742,0.2033293734869917,0.21688466505279116,0.21688466505279114,20.43410526688088,34.99341435149309,42.04999923706055,-0.4326180190242981,0.7624810683630521,-0.1807910045383971,-0.3242829718524115,0.4781089618253649,0.0330218570779817,0.0474507435565945,0.0387452826971841,0.3693415754262718,0.2554398693505221,0.1919283634098848,0.217162238359908,0.3784783053186646,-0.4326180190242981,0.7624810683630521
GOGL,0.5200727026434641,0.1082524039712076,-0.00010237241872742601,-0.0006779145935150694,-0.007074512735045294,0.15219560182937947,0.1596806314275457,0.16234197528467142,19.090338622728915,34.49887584066194,10.020000457763672,-0.3760896145101018,0.6027942846548289,-0.2190178864109214,-0.2540457530748233,0.2240550961170471,0.0445066842990092,0.0413684529587945,0.0393865673681744,0.3464956110173138,0.0980319490943736,0.0651690284962797,0.0679012595473805,0.3911191489504578,-0.3760896145101018,0.6027942846548289
SBLK,0.459581053703646,0.09088133382386773,0.010443086871227192,-0.0013776292483853156,-0.012067380555866454,0.1408617368268999,0.2499999900658929,0.15025251928202654,21.12819500748564,35.307694763469826,21.1200008392334,-0.3503536779562233,0.5392991017851319,-0.2169076241401459,-0.2831921096879632,0.263793490911054,0.0530617863808082,0.0439347640766456,0.0398933443434241,0.3140257572935491,0.1363107040668836,0.0761513631031001,0.0813973626896455,0.3471172929031614,-0.3503536779562233,0.5392991017851319
GGB,0.362420534899542,0.14894962592425132,-0.005194771251461974,0.003958996964704363,-0.016011599063551762,0.08512195319947856,0.09053658747176631,0.0907967500794438,22.77228870595705,32.37950457389822,4.099999904632568,-0.35675532282181244,0.5546183831428524,-0.1106291136900772,-0.244129454539189,-0.1720914401148898,0.028694527399723,0.033092748420828,0.0283230544015845,0.6813319427503786,0.3087730983049941,0.3391121615708605,0.3247829770869621,0.702456016860705,-0.35675532282181244,0.5546183831428524
PBR,0.3342150523687027,0.12674136699489885,0.012332932013784279,0.0004967798111053595,-0.024232815050020656,0.21864864113442908,0.3332756642221102,0.18366485855292042,28.54660078440387,38.07444474634131,11.100000381469728,-0.2499999838906366,0.33333330469446576,-0.0389610218038019,-0.1290795049835965,0.4229096617794363,0.0313691621277007,0.029582788708409,0.0269181011705719,0.5416743020878044,0.2588130935465497,0.1595276546187254,0.1481744076872592,0.6242508416731356,-0.2499999838906366,0.33333330469446576
KIROY,0.3160183746142917,0.07116777126407343,-0.007518828330816674,-0.00446990143273391,0.042041604459804705,0.12010649505428932,0.11002028780653837,0.12811359472457526,27.87794308861057,39.84417816088754,9.859999656677246,-0.369968057698699,0.5872211119127175,-0.1117117731691732,-0.1212121727258841,-0.2355059818437311,0.0280797137659572,0.0419494998147718,0.0373758231233414,0.2800192765116981,0.1550817046578971,0.1243409496551322,0.1595210073785847,0.291781265367196,-0.369968057698699,0.5872211119127175
SOXL,0.2974478300005743,0.015282500935142156,0.03733907854028701,-0.031674534512135595,0.3010008552705142,0.001736972682792308,0.0014590570535455386,0.0014590570535455386,29.629387449550787,37.053412060467416,12.09000015258789,-0.8298554857592889,4.877356695645534,-0.1831081083258021,-0.5685224855434277,-0.7189797577742685,0.0674124922390919,0.088452707876207,0.0691337191318458,0.8609710888204397,0.7568200513511045,0.586251722405967,0.816031032703785,0.910916005126626,-0.8343311314691088,5.036137077941931
LIFZF,0.28693008746399146,0.05052159003629425,0.014165453161964017,0.0002369179966322114,-0.012333573595763907,0.14244482331326863,0.10850351806133808,0.15194114486748653,26.301700187195426,35.62160170442796,20.614999771118164,-0.45561137687013087,0.8369230316582872,-0.1176120542054555,-0.2128196050375421,-0.384344066103199,0.0357860060488301,0.0337878588535576,0.0279493588958599,0.4249543357343229,0.3227733934215133,0.2283811066149262,0.2407060947916045,0.4528356271461218,-0.45561137687013087,0.8369230316582872
VALE,0.26927068283857664,0.14213576043986414,-0.0005617654848872562,0.0013742108690507646,-0.018878193932125455,0.07186366952439315,0.18088469955766523,0.07665458082601935,26.992443070053834,35.529515737936336,13.789999961853027,-0.3504474677722761,0.5395213633766793,-0.0631793674120292,-0.1692771298218433,-0.3061635905174794,0.0286399356974775,0.0282604824037502,0.0266668751966477,0.642532295050348,0.2473027864401717,0.224140678232997,0.2173008331314256,0.6871870504332,-0.3504474677722761,0.5395213633766793
USOI,0.25542101294841235,-0.1425399869875181,0.00028719174751983277,-1.6411026076456396e-05,2.4075908854870095e-05,0.2942553310903724,0.3667404404149336,0.24717447811591278,21.580361663475447,32.51112726039286,4.699999809265137,-0.19931858587804896,0.2489361965478205,-0.1165414177425901,-0.1318808862577625,0.1420502162588113,0.0332134745952629,0.0205403035754021,0.018183328713285,0.8004795833851632,0.043406471059272,0.0041560349095525,0.0045510869526292,0.8101984158178671,-0.19931858587804896,0.2489361965478205
MSB,0.11457283814545088,0.0435041603254437,0.009846757850906234,-0.0007055837451301285,-0.011131259943802726,0.11441879055867857,0.1347914106121353,0.12204670992925713,47.14637257412988,46.66347551997881,24.690000534057617,-0.23424585704352585,0.3059021739525092,-0.0123999786376952,0.0198265785930085,-0.2026464679266629,0.0350516835560863,0.0274590695762042,0.0367812958089118,0.4919100665558334,0.3058840795597518,0.2170654780031319,0.2274590001701952,0.5090733816098441,-0.23424585704352585,0.3059021739525092
IEP,0.11028706260088517,0.0015942744514452446,0.004738319933188085,-0.0010110188258383673,0.013842304153360168,0.12305168594212816,0.13125513167160338,0.13125513167160338,47.45669946934454,43.73319171739222,48.7599983215332,-0.08814960687497075,0.09667112888208629,0.0020550446862859,-0.058466923804061,0.0041440320392414,0.010360941900775,0.013201860963092,0.0116634150061025,0.2409436402607654,0.2882525409517156,0.2495880953152349,0.2831616458383283,0.3114347035610337,-0.08814960687497075,0.09667112888208629
CLM,0.0874472780336492,0.0011737773247228024,-0.008126753944333476,0.015230663228449279,0.0063221721505947424,0.1799999962063785,0.1511999968133579,0.15119999681335794,57.88789028420973,44.44381411559268,9.050000190734863,-0.34463174882446723,0.5258596952267707,0.0735468402270898,-0.1448269019410788,-0.1053945681943392,0.0416353918770939,0.0425046774256002,0.0218657396380763,0.1055197360220503,0.067183900407768,0.1414436666515425,0.1101959429684553,0.1610135047929838,-0.34463174882446723,0.5258596952267707
RYLD,0.057471483786661955,0.03502013528552469,0.0053052502646565615,-9.588345138382797e-05,-0.017871475940215858,0.10513068809495017,0.07721006833404266,0.08830977799975814,54.27266260298217,44.54282719746215,20.65999984741211,-0.12381519228107607,0.14131173148666987,0.0202469060450425,-0.0941755411783056,-0.0932241721052367,0.0036818796015107,0.0158064431120964,0.0108836985318712,0.8186368082445015,0.7111222277429334,0.5716580343499604,0.6891031764455657,0.8385834236007652,-0.1354429296665357,0.15666164133536564
ORC,0.056585604940088734,-0.0021154564572276424,0.0007939593568479494,-0.002209447402740834,-0.0017041789329220282,0.14013840321761123,0.11771625870279344,0.11771625870279342,51.8215820392712,48.57282186594367,2.890000104904175,-0.3303269456918806,0.4932659953492704,0.0586080896383984,-0.0292662296570205,-0.3494239053568461,0.0210017992760927,0.027441223368303,0.0193711906052886,0.743412903785727,0.2261967191725195,0.2515738867741228,0.2602712008516722,0.7772390127291596,-0.3617687691188378,0.5668302515051926
IVR,0.039855009511959374,-0.0033353627989948877,-0.005691953701837687,-0.00017894613840977637,0.0045912112485357055,0.1727509761173594,0.14784875993742305,0.14511081993858188,67.69132975069469,50.15005500157384,15.34000015258789,-0.4480359638914361,0.8117122395331446,0.3920144750793315,-0.179679169693435,-0.5178328184771027,0.0434271211270319,0.054303887077568,0.0286696418230746,0.7017070433739306,0.2179517702111582,0.3081867047681734,0.2999475073150301,0.7168096792889269,-0.5272343858950329,1.1152130573057546
ARKK,0.016322197764180747,0.12410789594714682,-0.00897553419065752,-0.006492973376459306,-0.02960335151991617,0.013358735492044761,0.011221337813317599,0.011221337813317599,57.07588244822552,49.566886608893775,43.959999084472656,-0.525730953429828,1.108507833753476,0.0854320761598186,-0.161548753984405,-0.6516590121738357,0.0491333523715482,0.0570916658073166,0.0368588553623699,0.8086571594537798,0.5002425973752008,0.4122588497725993,0.5978012087644913,0.8801195942245567,-0.6471667957710903,1.834200375742482
TBF,-0.00042731018957430924,0.0019222908734452201,3.3687406542883306e-05,-0.006228015318026933,-0.018257760913511306,0.0017473788717009562,0.00186387079648102,0.00186387079648102,44.217751692391126,50.36796795094978,20.030000686645508,-0.05607910769158564,0.05941081307612639,-0.042085086905226,0.0229826743969814,0.2080820735111492,0.0137390770351872,0.0137767603197697,0.0108482224471263,0.0018585493996404,7.302968417211009e-05,0.0131515803105678,0.0043799342658424,0.0827963641077773,-0.05607910769158564,0.05941081307612639
