Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,hedge_ratio,shedge_ratio,B_Mkt_Delta,R2_Hedge_3mo,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,ADV_20,Dollar_ADV_20,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_3mo,R2_Mom_3mo,R2_Vol_3mo,R2_Qual_3mo,R2_multi_ols_3mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
SARK,0.6568369256149245,-0.07131085216302886,9.370752535905708e-06,-8.169917817662501e-06,8.916200863679265e-05,1.1685768334985844,0.5246347377637217,-0.0653360189278728,0.6921795852041652,1.2159037612150612,0.7632443695654886,0.7632443695654886,67.51088138907419,55.86122499458829,44.95000076293945,1786441.95,80300567.01544704,-0.34817283411100575,0.19994665941066292,0.0870617272470137,0.0611425900677387,-0.2610554099968519,0.016727434849069,0.0242689903237537,0.0400900190604255,0.9985986937342702,0.0347726204446707,0.2941060550351219,0.5510257195500048,0.9986196606874308,-0.5160206932044078,-0.1090439570415811,-0.9884383476212284,13.748
TSLY,0.4998876701651943,-0.02456500640510035,-0.0001560418868297635,-0.0018409563118113414,0.0009163121574588934,-0.5680438550378221,-0.2846611937581987,0.8335907913131361,0.2117603429229592,0.8046739840642306,0.4585035834376281,0.5032816099604653,39.38964645491297,39.02034156578975,13.380000114440918,256627.15,3433671.2963686464,-0.3851950643641412,0.05687205969247988,-0.1174142315888642,-0.2451765631763779,,0.038731152988564,0.0318824623133889,,0.7526202896176944,0.0432331979367058,0.0813314676397418,0.1447248352096002,0.7575470171272382,,,0.7816135482758099,0.829
OARK,0.44771091630777715,0.05165650512291383,-0.00016785227417782114,0.005249018252365084,-0.0024527313514966296,-0.9057716372762182,-0.49880407862174,0.7452667461026627,0.6847177766672916,0.6238856272090921,0.25167395250132474,0.38938494514172806,33.07526351955079,38.647827081829526,14.739999771118164,47969.6,707071.8930206299,-0.306809640075849,0.01515146738420814,-0.0611464999878816,-0.1321754935860982,,0.0171118934823273,0.0214390477924394,,0.6877728895613126,0.0362522382183198,0.2045817139598726,0.4015365553805554,0.6920425434809333,,,0.7494000192415616,0.51
IEP,0.2848421890179131,0.00418072299606923,-0.0032373815279110097,0.008059972075754306,-0.0017746168325969373,-1.284315669725724,-1.0466358950902075,2.218226151761063,0.0846519884646269,0.1586672013194828,0.12693376105558624,0.12693376105558626,25.056556748794705,38.02262568617779,50.41999816894531,407784.4,20560488.701324463,-0.07858192536243802,0.009005341950156787,-0.0447139193810911,-0.0623024411437337,-0.0593283655914864,0.0067810954220765,0.0103880640591608,0.0109728952338569,0.1586654165962782,0.1219717483464959,0.1077622895716595,0.1388219163547804,0.1868110792991892,-0.13709236220067145,-0.01423161817181362,0.2576712049304411,2.0
LABU,0.23781524028542633,0.46675163491424193,0.00690497716633339,-0.14480458611044417,0.021777112312067193,-1.0242499187556058,-1.0242499187556058,3.2390448247659487,0.9963548378734526,-0.006661101708812492,-0.0073288813670499935,-0.0073288813670499935,63.21592108266329,53.4059733292958,5.989999771118164,37396651.0,224005930.93058583,-0.348913054858354,0.3552035447340134,0.01697791288614,-0.0937973297841067,-0.3337041241800681,0.0476588481062423,0.0585718406368247,0.0774947960870421,0.5316783499641176,0.112806442801115,0.3557170707750272,0.3635793690264756,0.6058173525328132,-0.6625386913492144,-0.28792571556206026,3.0191507494166503,0.005
ARKK,0.15455818172889454,0.0726036416195199,-6.917921605983972e-08,9.388301986871062e-06,2.2976270403452134e-06,-1.1555153763554922,-0.5170944366601625,1.000000000000124,0.6917473770673108,0.08013290019337121,0.047708727121823856,0.04770872712182386,32.048709239684875,42.46747781587864,35.7400016784668,15469802.6,552890770.88955,-0.19522625982288844,0.20580305041938485,-0.0828842556083977,-0.0764857629488023,-0.2686719365743923,0.0170679696408199,0.0245506462133221,0.0390672232588382,1.0,0.0333109318104054,0.29219226605903,0.5485344523925972,1.0,-0.43467481943305575,-0.15296586708148374,1.0000000000000009,0.783
LQDW,0.152744876962783,0.01761148237430856,-0.0003028017246445339,0.0002189484262598167,7.607642145942375e-05,-4.2324081237258895,-4.2324081237258895,0.4335251906776865,0.3477192164423629,0.21003492178179659,0.11755114397776338,0.13106400072253185,40.502909067537296,46.90296579596029,34.127498626708984,23450.25,800298.3746709824,-0.05119694883624637,0.022700021548410554,-0.0007759179722796,0.0089430260738077,,0.0031930843085831,0.0044651296591313,,0.4135129200906573,0.0257123815171338,0.021257457676592,0.0223488468559364,0.4715693841417199,,,0.5015110574336324,0.546
TLTW,0.12428532460074215,-0.0004104187500094958,-7.752232045604795e-06,5.108377200282356e-05,-2.146139916423647e-05,-3.692039003786285,-3.692039003786285,0.5565033575455691,0.7652380030333102,0.1772715092606019,0.1418673557594513,0.1103860508341792,39.17664357080139,46.404266593491,33.70000076293945,126652.5,4268189.346628189,-0.04936530218158708,0.04302071589503176,0.0032748023177096,0.024004889674573,,0.0078635027501134,0.0082045785520504,,0.7726246076155303,0.0011226490215543,0.0028249976372702,0.0078372828618381,0.8044359063035547,,,0.6195038841292323,0.648
HYGW,0.08485471135949824,0.003004341625151882,-0.002974664581867972,0.002976281439516175,0.0002651673805327462,-0.8082334764177822,-0.8082334764177822,0.5465839608594667,0.0141431685506606,0.19282324727072767,0.1729807066032532,0.11892564578055843,52.24708739575341,46.281057853244185,36.05989837646485,11813.45,425991.8064754487,-0.045276729165284024,0.007822795045200781,0.0028059385328664,-0.0150260099621843,,0.0021739601448443,0.0050805148571927,,0.3767587029017267,0.2357712181355324,0.1645696503424254,0.2186480026963733,0.4895185289735208,,,0.5379493790859438,0.858
SVOL,0.06740623372269272,-0.05239936588540881,-0.0022892511101987975,0.006874902040864286,0.0037515729539436887,-2.9547687985631965,-2.220650107388568,14.923798571027596,0.3637295063263669,0.17299816622180783,0.10531853353612042,0.10699084471973892,48.15896089034482,48.37929449879911,21.850000381469727,206131.2,4503966.798632813,-0.0458514958319437,0.035545023054059266,-0.0144339058963914,-0.0081706899484981,-0.0479302982528022,0.0083265880786099,0.0087961185048638,0.0094750542712006,0.545677685690167,0.3561939997433399,0.3992468710624388,0.4743640344447608,0.5971711404690724,-0.12016985203347685,-0.027600833952782677,0.5993878393617341,0.32
