Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt
GNK,0.26193425321657365,0.017968433065450512,0.029704485253615437,0.008157616237319365,0.0006191260753099536,0.13628522617492242,0.14537090791991725,0.14537090791991725,32.79524489083765,41.43499627107459,17.389999389648438,-0.3542517938142694,0.5485912162369666,-0.0594916384578844,-0.3484451464338477,0.0513245208750468,0.0332474288590709,0.0379637757071739,0.0367914384483154,0.313456374565016,0.177049400674599,0.0889444263133589,0.1118102110098181,0.3320835959025903,-0.3542517938142694,0.5485912162369666,1.926436862549128
ZIM,0.1863823063353468,0.04829464036294823,0.02729008261593082,0.005700487759751685,-0.004999305711010697,0.16395013901882918,0.17488014828675114,0.17488014828675114,70.33273545993163,53.55124435538686,52.150001525878906,-0.29633836598120633,0.42113759178362664,0.1489315317719997,-0.2243046419821135,0.7705437445396583,0.0242985514164428,0.0458801774410873,0.0382887545975313,0.3169435186901914,0.2702875497302284,0.2412289709742729,0.2788237968815672,0.3248821523905734,-0.29633836598120633,0.42113759178362664,1.4204752624069712
GOGL,0.184521560865839,0.020264787367706157,0.015471666676711173,0.00539713987058707,0.00014029192199542281,0.1409427026813585,0.14787431100994994,0.15033888286011574,50.58882948041661,45.41312568806168,10.81999969482422,-0.326276459861058,0.48428834740399584,-0.0009233821747263,-0.3262764598610581,0.3855484638525361,0.0336815536710355,0.0357702249654128,0.0394875973288375,0.3533180382290861,0.1614773861756676,0.086169205865028,0.1089815514004898,0.3650915439044845,-0.326276459861058,0.48428834740399584,1.9413664237346815
SBLK,0.1746180272131006,0.021001219259803455,0.023146750424257474,0.006309146111994114,-2.952850834697247e-06,0.11557886660660074,0.20512820695221912,0.12328412438037413,53.32579053810144,50.382197771519415,25.739999771118164,-0.20824358351107286,0.2630147090370758,0.011792422592874,-0.1973807291531609,0.6188324115483468,0.030456251002478,0.0411787511933204,0.0398306525947076,0.3417750366939874,0.1651323566684238,0.0847714033568413,0.105808082842438,0.3563790534444137,-0.20824358351107286,0.2630147090370758,2.05806856807602
PBR,0.1563538089532292,0.1004832130891645,0.029540153268508527,0.004090781785096962,-0.0016421856902374408,0.15821381850446464,0.24115775509793005,0.1328996075437503,84.82604788117865,69.07176796406684,15.34000015258789,0.0,0.0,0.3178693900458198,0.0941511877122129,0.9280488167396884,0.0307074995957015,0.0312104968769005,0.0271620592457287,0.5609447010533692,0.223154972874417,0.0847317399194441,0.0972309546156914,0.6791760394555583,0.0,0.0,1.2051296180379834
MSB,0.10971608711043634,-0.006627515781709097,0.026906927832026726,0.006902471974431421,0.00028563040361869455,0.10600375386255997,0.12487805056799982,0.11307067078673064,45.79613940075389,49.86615020620694,26.649999618530277,-0.10842709330300382,0.12161326627195623,-0.0539581275700032,-0.0851355857770324,-0.0858489493914296,0.050760648368616,0.0342793594703006,0.0379102532808273,0.3113437058657345,0.1659910082864791,0.0565966666886813,0.0887142063347824,0.3605748676800827,-0.17345697949548733,0.20985838025661518,0.6122109293992483
USOI,0.10304681756782746,-0.13326579832000318,-0.0008048537026976758,8.99606614020404e-06,6.333385717771211e-06,0.29999999131142724,0.37390020609087565,0.2519999927015989,43.523505791539804,41.05146071673962,4.610000133514404,-0.21465072855357825,0.27331881031511496,-0.0043196502013324,-0.2092624024283198,0.138402132142132,0.0236890772144127,0.0252601959092822,0.0185796744733004,0.7963778323377166,0.0390287437049441,0.0004457739530402,0.0020708307184676,0.8209001300016499,-0.21465072855357825,0.27331881031511496,0.7202184423854101
IEP,0.0781282897296065,0.028010131697104677,0.01575661048536963,-0.0022114359203786456,-0.0025158255035704668,0.11267605633802817,0.12018779342723006,0.12018779342723004,60.481867109623565,59.82142112524016,53.25,-0.013340767174689794,0.013521149684565748,0.0428906887545552,0.0437083403023959,0.0516970021985996,0.009127969489177,0.0110775150098455,0.0117045600504553,0.2751781468113492,0.2515963121586013,0.1905894720093817,0.1980271831333693,0.3088770081525345,-0.013340767174689794,0.013521149684565748,0.3919990161549957
SOXL,0.0677319765292369,-0.039243844864248804,0.04776114270282278,0.07696360441286848,0.042300374822165615,0.0010223952806216732,0.0008588120357222054,0.0008588120357222055,61.16611009240111,55.211568865346976,20.540000915527344,-0.5973405098208693,1.4834879703322796,0.1637394537936949,-0.1409451674358549,-0.5643695583492212,0.0585029820697589,0.0764509512821563,0.0708953759605319,0.8476930622642797,0.5948828690002543,0.5590977941770774,0.8034298075354206,0.889980498384674,-0.7185410530726501,2.552916014633282,3.503836767165983
TBF,0.04925305695606613,0.0061422295718736,0.029230608266111256,0.0019330065246275343,-0.0001943643155579966,0.0018087854940570076,0.001929371193660808,0.0019293711936608081,44.05443073171641,45.24497615013478,19.350000381469727,-0.08812436344933838,0.09664076976843594,-0.0005165407317438,-0.0458580016611237,0.2011172966086845,0.0133565984338814,0.0131320439433969,0.011097586490806,0.0273805248445418,0.0670793290832236,0.0035474966124098,0.0210934415071126,0.181545150076052,-0.08812436344933838,0.09664076976843594,0.1296828992078233
