Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
ZIM,0.8104248340551934,0.08562098985480483,0.052236265395025225,0.005150720576238077,-0.00949407163946142,0.8081667296905705,0.6465333837524564,0.6465333837524564,36.6499543960308,34.8904688886436,23.51000022888184,-0.6194308857341482,1.6276436066785922,-0.0622257473048334,-0.4691247155258701,-0.2793110416162128,0.0423088211477912,0.036531032127226,0.0386151639581652,0.2182847769510661,0.2258342972304463,0.1490535138615574,0.1876724679414787,0.2846935567436108,-0.6481476988206364,1.8421016336915481,1.0882883416718987,4.75
GOGL,0.29968506297612024,-0.003097019024742252,0.053312815787266724,0.002680971060191552,0.010775840751673212,0.27972028220757156,0.22377622576605724,0.22377622576605727,52.75944483513919,47.52983479915218,8.579999923706055,-0.43098680486068075,0.7574284894309988,0.007042190459944,-0.1288511410951605,0.0898851795040895,0.0204505572086263,0.034942945960762,0.0379553666185759,0.2065706422137549,0.1625697576681309,0.0524668691284216,0.0766051812607632,0.3126693378334818,-0.43098680486068075,0.7574284894309988,1.057282459792772,0.6
SBLK,0.2993098625256478,-0.0009241948754227464,0.0571756363210934,0.0014668706047291926,0.00818069317672506,0.2579873538844036,0.27063044275026177,0.20638988310752288,47.29503912701058,46.73738776466156,19.51000022888184,-0.3586871193269061,0.5593012866830989,0.0056701346656979,-0.1657030127679624,0.0815208789061612,0.0288140863352667,0.0358301249244003,0.0387596564325191,0.0570064034897274,0.0620343010396434,0.0095562752432168,0.0203289143492758,0.1606314895486538,-0.3586871193269061,0.5593012866830989,0.5432857169286353,1.65
CLM,0.2843762477065493,0.02299882635252277,0.014983068533225424,0.003170258251785935,0.0022118256647243434,0.26590499563550524,0.16300614725036827,0.1630061472503683,26.79737772598825,35.13484012389055,7.809999942779541,-0.3191895945653407,0.4688377146080134,-0.119604183132787,-0.2128987429356145,-0.2899857856331289,0.0139716962419217,0.0209711634472462,0.0237931545376086,0.5141056274465106,0.4597730787634232,0.4040140842554153,0.4943939222811059,0.5565319940531548,-0.38906180224481246,0.6368267750721255,0.920705605347873,0.181
CRF,0.24697253017258408,0.02398912025669418,0.0200375357892412,0.002561479368262725,-0.009591283001658608,0.26204041650244553,0.16057146239654066,0.1605714623965407,30.36128518235284,36.29149093859758,7.570000171661377,-0.3029821787043461,0.43468354674367804,-0.1136845646606513,-0.2010400634439605,-0.2929283036300208,0.0154841011782133,0.0216875830651498,0.0234868124507515,0.5411632498911334,0.519677012314496,0.4505550271150054,0.5146011862872872,0.5826506934792217,-0.394839940658986,0.652455386908622,0.9640464821057017,0.173
TLT,0.2458134272269676,-0.010346007784533944,-0.002260005098047701,-0.0029111508857471245,0.028511799625007717,0.02883253949059386,0.022766031592475096,0.02276603159247509,20.25353124061231,31.12056601214356,96.52999877929688,-0.2020858157040082,0.2532676065688826,-0.0587031115876474,-0.1422064658957649,-0.3149379223100561,0.0079610595162298,0.0122796438730496,0.0119624088313188,0.0374036725988555,0.0244394666724047,0.0626077358930042,0.050853535194602,0.1260855193479068,-0.36379170365450764,0.5718122598277953,0.1588720833770382,0.244
SVOL,0.15125869772073822,0.0026276999730501095,0.004362518518885053,-0.0002675190274056288,0.006533281276846184,0.18669638554216872,0.11118795180722892,0.11562072289156629,37.91182017061234,37.51684164017536,20.75,-0.10667956190989536,0.11941914386059871,-0.0271917452311587,-0.0935934520626605,-0.1487622440520227,0.0070426539061301,0.0099917559812502,0.0123222613174435,0.5719974302390334,0.5171662057703426,0.550812620101226,0.5727315845324794,0.5851290905355863,-0.17087566895406103,0.2060917314276638,0.4599061955282986,0.32
RIV,0.13456196687835104,0.008398245199843134,0.023255889160301968,0.0031932294783312246,0.0101275725885384,0.1534558264107943,0.0911271706388004,0.09112717063880041,39.12149428805455,40.39176312941504,12.109999656677246,-0.17411206146803482,0.2108180218463087,-0.0423158476650601,-0.1492223225429179,-0.1961659442771494,0.0226511185752738,0.0221595008750342,0.0157687155082406,0.2328624916407214,0.2428580352697563,0.1669322898619001,0.2235661147126972,0.3053392035453389,-0.20299735515671635,0.25470098056780244,0.5974563266264662,0.17
LQD,0.08866767234416048,-0.006650851362630437,-0.0015801404879013498,-0.0014053424434177148,0.02320139532283799,0.03725154404322841,0.0222104727472339,0.022210472747233898,31.003438667125327,34.32810023660687,100.06999969482422,-0.1212155848589962,0.13793551953188277,-0.0349117818627464,-0.0978285361964284,-0.2243725615978178,0.0067262740842288,0.0084307131836605,0.0069871531364293,0.3929502753277784,0.3034547972858267,0.4265237429260651,0.4322991834323346,0.4759875639246377,-0.24024299712440544,0.3162103096320439,0.337065878666575,0.339
IEP,0.08110282231455448,0.014120227942391282,0.019413882038110564,0.0017828562950429096,0.0003709407009364555,0.14903129572502344,0.11922503658001875,0.11922503658001876,74.44939291518929,61.13754282486229,53.68000030517578,0.0,0.0,0.0207263766766552,0.041117123262587,0.0852289255563538,0.0080236992641112,0.0123057798827521,0.0114766264612083,0.3948040979448111,0.3822973198267225,0.2328008308854663,0.2844089286620932,0.5131743617806954,0.0,0.0,0.4332280004395938,2.0
