Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt
GOGL,0.3081701138535553,0.026135109182664748,-0.0015870816320816554,7.698413649583209e-06,-0.0022005228818904655,0.15054294005643906,0.15794669120675575,0.16057913606020166,28.39888108742479,36.38495358783455,10.130000114440918,-0.36924032059134937,0.5853898602674148,-0.1198957503908738,-0.2153062658999642,0.2728845274680238,0.0323224586555547,0.038657477810405,0.0392229860183382,0.3518883257851449,0.0861915530032224,0.0570657550388057,0.0624396452249472,0.4068211390926913,-0.36924032059134937,0.5853898602674148,2.037131587493384
PBR,0.2797415014425411,0.04701879501906874,0.022602293763449965,-1.1713382595652728e-05,-0.004022310522454508,0.2226605582512168,0.3393908375658101,0.1870348689310221,32.22219172919208,38.87951424738559,10.899999618530272,-0.2635135487799575,0.35779823015539325,-0.0786137203020738,-0.1514343789752809,0.3822604945936996,0.0262731980113412,0.0283639896395669,0.0272221166020902,0.5694541422637671,0.2557677473459392,0.1527648491017783,0.1548991420999442,0.6545621203914327,-0.2635135487799575,0.35779823015539325,1.135061550125389
ZIM,0.2596787234382763,0.017800372876967435,0.017964598810305123,3.646260703119576e-05,-0.002410163778178004,0.1915751690651052,0.20434684700277886,0.20434684700277886,43.58580738772568,40.65543520535697,44.630001068115234,-0.397805972023484,0.6605943492335622,-0.0524415602128518,-0.2154829024606617,0.6516900285009206,0.0399336654361383,0.0465142629098014,0.0385344529595725,0.3745460878711547,0.2292899809979819,0.1942844510058292,0.2049852937815071,0.3786504538287172,-0.397805972023484,0.6605943492335622,2.2386558274600894
SBLK,0.23497538466779486,0.023448625452810925,0.010834992029201043,-1.5719557995187866e-05,-0.0024368800081956974,0.13263486221681017,0.23539901596798576,0.14147718636459752,37.91597571092143,39.90883747419991,22.43000030517578,-0.31005839854752837,0.4493980329563989,-0.0981101910623348,-0.1672781197241373,0.4825174701752814,0.0379935872620463,0.0409398483852807,0.0397568482262515,0.337149939962873,0.1168848956031602,0.0647715965320551,0.0736653576785687,0.3787971136636365,-0.31005839854752837,0.4493980329563989,2.013129402650326
GGB,0.1979611754541106,0.0875450646682478,-0.012684716641090894,8.485701836005553e-05,-0.0030037343318211752,0.08574938213271327,0.09120392735720105,0.09146600760822748,33.25499669636093,35.80873032717523,4.070000171661377,-0.3614619494070185,0.5660773842237672,-0.0833333064843946,-0.2127116214614766,-0.2090038021601548,0.0376652520171774,0.035693888651965,0.0288172771381148,0.7109283068848677,0.314484250534194,0.3383397021366501,0.3430765707122279,0.7334210969402886,-0.3614619494070185,0.5660773842237672,1.152448990647016
FNGU,0.1903421140942552,0.26490579978963963,0.012518690144798285,-0.00034835492642765816,-0.005587195993287096,0.0,0,0,38.27727482339492,43.21388477284222,7.650000095367432,-0.7947410785777473,3.8718954239403294,-0.0590405919208889,-0.0242347007044052,-0.8020698630439842,0.0661549472717114,0.0905476247135646,0.0694730314629142,0.8947696905480789,0.6646360132934903,0.5679753183797303,0.7758026414082615,0.9344053151053544,-0.8430125145243054,5.369934501274776,3.790886879224957
USOI,0.14994671578057814,-0.15914413569867608,-2.592394574860869e-05,-1.174329061362035e-06,3.131034302368546e-05,0.2942553310903724,0.3667404404149336,0.24717447811591278,30.751053802119195,36.14724989170973,4.699999809265137,-0.19931858587804896,0.2489361965478205,-0.1098485563439524,-0.137994420925491,0.1356102113294717,0.0361421517793149,0.0223470268593346,0.0186448782931964,0.8142326761275049,0.0388857953321526,0.0076448014133558,0.0074856985038713,0.8249263828969943,-0.19931858587804896,0.2489361965478205,0.6759117332481049
CLM,0.11994678844153611,-0.00048180022925718534,-0.017250981433746416,0.0003291066434563536,0.0024378928223553883,0.18469388394150799,0.15514286251086667,0.1551428625108667,41.62552513124914,42.58622335170919,8.819999694824219,-0.3612875520949227,0.5656497744484474,0.0376470229204963,-0.1665606292888815,-0.1310337453491893,0.0179273709188191,0.0419144321845987,0.022030403748833,0.1129962601852978,0.0732053807236102,0.1467224577818596,0.1182493748976916,0.1686659769831485,-0.3612875520949227,0.5656497744484474,0.7332565117140692
SOXL,0.11919022066234013,0.06306169369947748,0.06651286251980432,-0.0007022724313489265,0.06051845732379971,0.0014925373458057035,0.0012537313704767909,0.0012537313704767909,53.724993022496754,42.44682623691888,14.06999969482422,-0.7820915972861516,3.5890841635564357,0.0383763466250663,-0.2751159296531298,-0.6661302469739268,0.0684379042060577,0.0854146265525582,0.0697347015872776,0.8575435918873042,0.7394688077915197,0.6063983047630555,0.8207714455042032,0.9109258824793608,-0.8071992638335437,4.1867021873642685,3.447910274350472
FSK,0.11912336898686782,0.06267799519237506,0.0001621695991032187,1.7516576910835658e-06,-0.0008231538151172939,0.09379652783029953,0.10799007648610147,0.10004962968565283,49.19418963832302,49.906336786487685,20.149999618530277,-0.09720895756052639,0.1076760324270094,0.0516701346034655,0.0031011011187795,0.0732412477893942,0.0165066191086708,0.0201648283871057,0.0153919674929422,0.7841494985782156,0.3973929010277023,0.3690105557191038,0.3859210773037629,0.7880682435763244,-0.09720895756052639,0.1076760324270094,1.190977149224128
