Symbol,alpha,sys_alpha_mkt,sys_alpha_mom,sys_alpha_vol,sys_alpha_qual,div_yld_use,fwd_div_yld,exp_fwd_div_yld,RSI_7,RSI_21,Close,Maxdrawdown_6mo,Maxdrawup_6mo,Returns_10,Returns_42,Returns_1yr,STD_10,STD_42,STD_1yr,R2_Mkt_4mo,R2_Mom_4mo,R2_Vol_4mo,R2_Qual_4mo,R2_multi_ols_4mo,Maxdrawdown_2yr,Maxdrawup_2yr,beta_mkt,last_dvd
LQDW,0.15498579247807698,0.02449224302095289,0.002968349654113983,-0.0005668800369469008,-0.004890939049425826,0.32870332534842006,0.20582509496950463,0.20582509496950466,70.10767327987074,46.65819525941004,35.22999954223633,,,0.0099450023577292,-0.0388757864335156,,0.002185801317423,0.0069066387982531,,0.7967221821479988,0.351875250357887,0.4114338860850024,0.3649238638869546,0.7113723233879903,,,0.6721591131623156,0.975
IEP,0.10945952622460578,-0.014026342035235761,0.04296457908430241,0.004326938603251814,-0.008954308700893067,0.1471670329318685,0.11773362634549481,0.11773362634549481,56.07361149949055,58.61571634978344,54.36000061035156,-0.006578958375742072,0.006622527709887693,-0.0025687961403383,0.0604760513134101,0.1072724510755778,0.009230008043975,0.0108232584082329,0.0114113434411479,0.2988051034616017,0.3025521720631727,0.1868903284883364,0.2162787762420793,0.4226397933138076,-0.006578958375742072,0.006622527709887693,0.3272373850546566,2.0
CLM,0.10892046040929895,-0.015266952447445978,0.0323571191893376,0.006974848810956388,0.024920196568088637,0.23659726390496555,0.1445422762601283,0.1445422762601283,72.95430765010317,54.31283405328412,8.729999542236328,-0.2389917322228492,0.31404617051129624,0.0607533448129615,-0.1010346470300729,-0.268291419601619,0.0182472180143997,0.0230777519370889,0.024247667030797,0.4773433199089055,0.44843822329987,0.4133374119026549,0.471711446965369,0.5008951369960941,-0.3170947214067058,0.46433192324986017,0.8350988082349865,0.181
HYGW,0.09992068551230662,0.018122870556948542,0.0003819922449365019,-0.0008295936154830479,-0.0018508487639314205,0.21920339894743388,0.13554514133688336,0.13554514133688333,66.48778961585658,55.78917071079572,37.04499816894531,,,0.0060611535647634,0.005923488847402,,0.0040484759403474,0.0060869370571965,,0.8436847275273569,0.6703268702089246,0.6902159994379384,0.6744755275764976,0.7731669325574521,,,0.635644202789696,0.698
SVOL,0.08130981960999269,-0.0006559819587370889,0.02018373826651022,-0.00033623895304569156,0.0064592992761636735,0.17527542472503585,0.10807092094880755,0.10842551757677257,63.04457198033927,54.68417309594326,21.31999969482422,-0.053865767139055776,0.056932478783877416,0.0109056207004392,-0.0105017044289658,-0.1011481895017272,0.0059298717640482,0.0078085013217959,0.0122441497855087,0.525481639742797,0.5418601201301811,0.5146634575246871,0.5238891560077805,0.5598081390678631,-0.12185719901716818,0.13876695097970804,0.3731627705061806,0.32
JEPQ,0.07408967530988304,0.04298333621385465,0.010035387106977387,0.0008282754582219247,0.005590511043069203,0.12356539085154483,0.11631288931217203,0.07655119623647325,64.30565076587038,53.11267394004567,42.970001220703125,-0.10645255892271654,0.11913475886000469,0.0277665906387276,-0.023242661894939,,0.0235734761866689,0.0175037528176025,,0.977004393015652,0.7743798331010798,0.8520433687694666,0.9432604807584354,0.9811101495704806,,,0.7888530817327722,0.681
TLTW,0.07178216784651292,-0.018172120003688532,-2.3717375466939376e-05,-0.00022625345313571267,-0.0011163047640301168,0.21684299430051288,0.13531608640932313,0.1353160864093231,68.03998678005992,48.0701205395175,33.81999969482422,,,0.0191625143766276,-0.0660853157811462,,0.0111010149406108,0.0117508071818004,,0.9693533857737492,0.0424072288159637,0.0849035149376832,0.0947298330095073,0.9685409434530576,,,0.8177498247349688,0.621
CRF,0.06752414236028104,-0.029334099049672477,0.03145673285914207,0.006402426948443625,-0.02396845188535269,0.23406333628071105,0.14294590185684794,0.14294590185684797,71.89714383982302,54.290398442058205,8.430000305175781,-0.22379652404343942,0.28832198125323005,0.0563910131612432,-0.0974582198369979,-0.2683555759574225,0.0170213591273101,0.0242516433551415,0.0240586435634661,0.4741860691830074,0.4478394475231457,0.4133331346848269,0.4569272106647896,0.4965745091255705,-0.32608991159305034,0.48387747446234486,0.8725728112120436,0.173
RYLD,0.0452856570098973,0.044275577051597584,0.024832010236579445,-0.0015915846953539023,-0.025948968105460487,0.11716243173967422,0.06783248441154037,0.07122233199599476,68.59140477600783,56.31413813247711,19.700000762939453,-0.04475922618689787,0.046856486253438856,0.0128534699328319,0.009172318329228,-0.1292665393617449,0.0040460539066997,0.0121561979627321,0.011897635251336,0.7611521618339702,0.7191691463274222,0.6756894943157384,0.6712967270436143,0.808502960194384,-0.13299358673023975,0.15339400573598772,0.5467160345255082,0.195
JEPI,0.006606592471193381,-0.004648128631620828,0.014096441495076786,-0.0064491398039924885,-0.018602790302207687,0.11028873267376418,0.06238802483209699,0.06818690158447144,69.40994192162283,58.68056237533486,55.18999862670898,-0.02676061909094729,0.0274964408714653,0.0254552014056683,0.019079790494429,-0.0174799909976978,0.0118533924184246,0.0116118466107492,0.0096915531799718,0.8901577216779524,0.875278549245699,0.9296921199053876,0.8582364447877507,0.9477342230734092,-0.06160941044245816,0.06565433533546794,0.6159384338191659,0.481
