,ARKK,CLM,FSK,GGB,GNK,GOGL,IEP,IVR,MSB,ORC,PBR,RYLD,SBLK,SHY,SOXL,TBF,TLT,USOI,ZIM
ARKK,0.08731729498117233,0.018984955373316674,0.018305759415568584,0.024287801460235642,-0.031611832226085046,0.012813605753428658,0.008753635579874644,0.0008782623659113096,-0.00027905280810259847,0.012418120427921083,-0.012644446506937294,0.004128459377759948,0.0033111093168008555,-0.0007231353169264297,0.05752672048111657,-0.0007515083542304168,7.445625108358083e-05,-0.016123396682519858,0.026092891529041505
CLM,0.018984955373316674,0.00932547635052749,0.005414201204980314,0.0076559843463502,-0.0073129309306759855,0.0050128589440990075,0.00287474579197771,0.0005233146266731541,-0.00038923708586928815,0.005542730639039099,-0.0013920856690513954,0.001287992424445306,0.0018629403243802885,-0.00011429398743912478,0.011012119505014161,-0.0006441650348545579,0.0001900373966153245,-0.003998459126494111,0.008341953794575222
FSK,0.018305759415568584,0.005414201204980314,0.008841843329136338,0.009453434084485634,-0.0032228535985747144,0.006336993694833829,0.0033269656433873034,0.0009281888972081535,-2.833403489481276e-05,0.006556691452611437,-0.0007894787216086101,0.001979905888659902,0.001875640438564681,-0.00010650289899573005,0.016594901867926858,-1.6180006550770274e-06,-4.391483009655428e-05,-0.002849730297270083,0.00929320578800826
GGB,0.024287801460235642,0.0076559843463502,0.009453434084485634,0.02813943220976789,-0.003328294550222567,0.01668811898954083,0.006590833069931728,0.000985497076007844,0.0018939272723686273,0.007898460645660979,0.0022111780289316325,0.0019683526528525316,0.007256753866050442,-0.0002639912879645244,0.02387475141380618,0.0014364432141200695,-0.0006029153209623536,0.0010173710105063117,0.018621986755460465
GNK,-0.031611832226085046,-0.0073129309306759855,-0.0032228535985747144,-0.003328294550222567,0.04707261226125922,0.013314621463393152,-0.00264914816019583,0.001581876501097614,0.0027275990810913253,0.004890741097584145,0.01226288689487417,0.0007704737943286971,0.011413993442148154,0.0007984185259357074,0.0072252681977425445,-3.964393493865337e-05,0.00018534637202850823,0.014618136111245728,0.008804477393059928
GOGL,0.012813605753428658,0.0050128589440990075,0.006336993694833829,0.01668811898954083,0.013314621463393152,0.032422289952354105,0.0039271266683130876,0.0005259222709212225,0.0025860164180226295,0.006305955437586189,0.0016939320140695348,0.001755445213567458,0.015582990983000502,-0.00015710441831729658,0.019679849464066115,0.0011543277303002473,-0.0004798312714786344,0.0027462190642994636,0.02473157443152882
IEP,0.008753635579874644,0.00287474579197771,0.0033269656433873034,0.006590833069931728,-0.00264914816019583,0.0039271266683130876,0.004421912641076776,0.00038267550136676507,0.0005273908455594944,0.004467507471974378,-0.0002385473449270578,0.0009937874302937278,0.0008041930613119796,-6.862708812935766e-05,0.007619308650821636,-0.00018363098348206857,4.30477286608325e-05,-0.0007346830982193632,0.002746944859419106
IVR,0.0008782623659113096,0.0005233146266731541,0.0009281888972081535,0.000985497076007844,0.001581876501097614,0.0005259222709212225,0.00038267550136676507,0.0005080941845088696,7.589701600376725e-05,0.0020986800563360082,0.0005756164090279684,0.0004112112516567932,0.0003059951800976858,5.503936504207036e-05,0.002485530097558391,-0.00023610889188552034,9.362023747626893e-05,0.00025392383520562767,0.000850168659232462
MSB,-0.00027905280810259847,-0.00038923708586928815,-2.833403489481276e-05,0.0018939272723686273,0.0027275990810913253,0.0025860164180226295,0.0005273908455594944,7.589701600376725e-05,0.0014124339757312068,0.00020814876851079332,0.000705395288975867,8.291608589953375e-05,0.0016848642230738401,4.361827388866764e-06,0.0025996228510826503,0.0002561403689370669,-9.771942634716393e-05,0.0015061239951077586,0.001827367844995647
ORC,0.012418120427921083,0.005542730639039099,0.006556691452611437,0.007898460645660979,0.004890741097584145,0.006305955437586189,0.004467507471974378,0.0020986800563360082,0.00020814876851079332,0.01654621467770474,0.001641788225518624,0.002510701983283674,0.0033097060347121034,0.00014284868982331379,0.015969547865224837,-0.0006514966743252555,0.00023439918835375137,-0.0008029477478788801,0.003292693057858266
