,ARKK,CLM,CRF,HYGW,IEP,JEPI,JEPQ,LABU,LQDW,OARK,QQQ,SARK,SDOW,SOXL,SQQQ,SVOL,TECL,TLTW,TMF,TSLY
ARKK,0.04744474438468922,0.00354912526439706,0.003270830755099569,0.005437059319910172,0.016189223093820506,0.010048119187472294,0.015572973188286673,0.017975152600643564,0.0004776146845512867,0.042520354286593495,0.0251453886108486,-0.0804729634829357,-0.03592485312974609,0.0446434246568665,-0.06944644744773758,0.005621066080933802,0.03057396293927767,-0.0031963972421617808,-0.010150326163713013,0.015826934214426863
CLM,0.00354912526439706,0.018991731163426336,0.010727270111373154,0.0017103477409174193,0.008792138769125738,0.00281119958425006,0.0005710368367602809,0.001412085119241214,-6.717932463241313e-05,0.003910713379597998,0.004055997698952377,-0.006197945693641514,-0.014655420907881635,0.015568614119596836,-0.011206131713342268,0.0017034249308374287,0.006903846806045795,-0.0009464207611722946,-0.0034580195986682488,0.0013177200146585167
CRF,0.003270830755099569,0.010727270111373154,0.0068993509547994394,0.0011174425737850672,0.005933519831298439,0.001984107831795201,0.0007816442250534413,0.001803594229586745,-6.277068099857429e-05,0.0033090430569563383,0.0027706056497591417,-0.005640236450499026,-0.009914324087507287,0.009534728256442998,-0.007707612803844471,0.0011979058263759986,0.004404611717453017,-0.0005145213642721143,-0.002372069696189164,0.0011065298028565841
HYGW,0.005437059319910172,0.0017103477409174193,0.0011174425737850672,0.0045904566381659495,0.00563762998603156,0.002593544461730484,0.003107551478085571,0.003016109927140138,0.0012397621466560304,0.005748637392742743,0.005331795522088028,-0.009277372516594726,-0.00866691237504741,0.017052384346246258,-0.01491172653326137,0.0012389460833806777,0.007719974847144985,0.0026049839386568397,-0.0019212578857930318,0.002307091330648492
IEP,0.016189223093820506,0.008792138769125738,0.005933519831298439,0.00563762998603156,0.21263421000714497,0.012338416592385784,0.007385551531337648,0.0035512838875755366,0.00047376306781581474,0.005178948934181492,0.008673186311926455,-0.028365095393344145,-0.05269624129692338,0.011195947988295143,-0.024519486381799568,0.005246326058908803,0.01293508040358121,-0.002979702213508394,-0.015705837472004477,-0.0033906519567083776
JEPI,0.010048119187472294,0.00281119958425006,0.001984107831795201,0.002593544461730484,0.012338416592385784,0.006718587559353488,0.007211206615063618,0.0047040011743852165,-5.2574632356742926e-05,0.009213944860305546,0.009859735315896782,-0.016972179474546323,-0.021109868076123563,0.0228698091254435,-0.027264893134992557,0.002498742465796352,0.013591314357299109,-0.00195045285342883,-0.005349632088624696,0.004175877554292419
JEPQ,0.015572973188286673,0.0005710368367602809,0.0007816442250534413,0.003107551478085571,0.007385551531337648,0.007211206615063618,0.01429257090742572,0.004251576006632841,0.00010460936460860286,0.01583041211129559,0.018708654769875446,-0.026181219684059037,-0.020526026685546903,0.04230687115180488,-0.051779660877157706,0.0028707847503791277,0.027068958183572377,-0.0016166438637351076,-0.005980589855694175,0.006899282267661912
LABU,0.017975152600643564,0.001412085119241214,0.001803594229586745,0.003016109927140138,0.0035512838875755366,0.0047040011743852165,0.004251576006632841,0.019222677499025984,-0.00010653404085762812,0.01595158414121761,0.007371588441078645,-0.03023726843192428,-0.019164455551427012,0.013549634571835457,-0.020142077758453718,0.002893678130496202,0.009583894376110453,-0.0037200248221929784,-0.00894672003138029,0.004527227246766615
LQDW,0.0004776146845512867,-6.717932463241313e-05,-6.277068099857429e-05,0.0012397621466560304,0.00047376306781581474,-5.2574632356742926e-05,0.00010460936460860286,-0.00010653404085762812,0.0007301857708405594,0.0005264421432853475,0.00030791482869531957,-0.0008660522770491536,0.0003725628322086129,0.000334436023123815,-0.0009056815880212344,-7.183577178195195e-05,0.00020762147773059245,0.00258525785091684,0.0023465685985927355,0.00038778316267051654
OARK,0.042520354286593495,0.003910713379597998,0.0033090430569563383,0.005748637392742743,0.005178948934181492,0.009213944860305546,0.01583041211129559,0.01595158414121761,0.0005264421432853475,0.04878113488408302,0.025152205504154035,-0.0719910778201641,-0.031729037550924905,0.05033952779434283,-0.06941840387245098,0.005356734917300421,0.031633765413551194,-0.003258502526152987,-0.012679257973906961,0.017709963630465543
