,ARKK,CLM,FSK,GGB,GNK,GOGL,IEP,IVR,MSB,ORC,PBR,RYLD,SBLK,SHY,SOXL,TBF,TLT,USOI,ZIM
ARKK,0.08465201983715955,0.03320885262572366,0.009466266368011022,0.028729543542129327,-0.03088643906944267,0.010397836484512719,0.008712211574020513,0.009367596223494944,-0.0001060748078372098,0.003151317434222704,-0.03766364707241141,0.0016664693648005744,0.004003454730834012,-0.000878453124675623,0.034283122669692676,-0.0008826784271367414,0.00018416254022132842,-0.005134082126169151,0.02802127220504925
CLM,0.03320885262572366,0.029324722954507984,0.005051131989485335,0.016305149235925354,-0.012778684442356802,0.007354145091734634,0.005156615329321283,0.010095059283642512,-0.00026826199423344666,0.0025279607864755692,-0.00726745958915922,0.0009407376049737785,0.004070201620319983,-0.0002462865564269392,0.011877208455400046,-0.0013741769779713707,0.000878859746503516,-0.0022814110110192074,0.01612556155019737
FSK,0.009466266368011022,0.005051131989485335,0.0024218751672914524,0.005936456630964895,-0.0015600398626011086,0.0027923765273315526,0.0017682074330670158,0.0053052274432201525,1.8478881264745964e-06,0.0008820176830663874,-0.0010977444885583564,0.00043028086156806397,0.0011477398670670573,-6.455234778050652e-05,0.00534642209820107,-2.374405436719024e-05,-4.073607242891712e-05,-0.00046862080034616385,0.005273550352820682
GGB,0.028729543542129327,0.016305149235925354,0.005936456630964895,0.041008966733430775,-0.004184684914362997,0.016408800586931366,0.00804126871886815,0.012819253411441897,0.0008819868199308348,0.002435050685794981,0.008000508819084805,0.0009360381727717527,0.01126758934951181,-0.0004065567761072225,0.01707305639342251,0.002164888433037591,-0.001967392006570491,0.00039266237761565977,0.024534210427818476
GNK,-0.03088643906944267,-0.012778684442356802,-0.0015600398626011086,-0.004184684914362997,0.047744737173063836,0.01103520871602173,-0.0027659567138830993,0.01726955600280108,0.0010883549938414908,0.0012873384560694618,0.038139783353899503,0.00034253480252612907,0.014330114859640548,0.001006871359428705,0.004468178909583975,-4.7323923880547336e-05,0.0004785930931288458,0.004853097365544651,0.009751878556935238
GOGL,0.010397836484512719,0.007354145091734634,0.0027923765273315526,0.016408800586931366,0.01103520871602173,0.0217353704703418,0.003154720083731576,0.004419002485763711,0.0008104154252498933,0.0013418188245318769,0.0042973291188535215,0.0005661616607495679,0.016476637549050873,-0.00017002354197543498,0.009292766894010101,0.0012733529081070867,-0.0011464442306878323,0.0007635497240874549,0.022406559565138418
IEP,0.008712211574020513,0.005156615329321283,0.0017682074330670158,0.00804126871886815,-0.0027659567138830993,0.003154720083731576,0.004540923898921729,0.004143751252462797,0.00019866819231754605,0.0011622703227020985,-0.0008144728789144782,0.0003967255873742555,0.0011382091464194623,-9.156779671723007e-05,0.004478386971784529,-0.00017543598275663387,7.148190938211677e-05,-0.0002458472017827599,0.003087249584554192
IVR,0.009367596223494944,0.010095059283642512,0.0053052274432201525,0.012819253411441897,0.01726955600280108,0.004419002485763711,0.004143751252462797,0.060308363646853616,0.0002984890607838686,0.005863713743904559,0.019177635101597992,0.0017934882436302462,0.004417300410461175,0.0007407126315122319,0.015966700641312705,-0.002983436750455846,0.00256402360253649,0.0009146178991795869,0.010215884578462366
MSB,-0.0001060748078372098,-0.00026826199423344666,1.8478881264745964e-06,0.0008819868199308348,0.0010883549938414908,0.0008104154252498933,0.00019866819231754605,0.0002984890607838686,0.0002185929994578047,2.2260255752398585e-05,0.0008626477855293515,1.185216167398788e-05,0.000861199853862049,1.5242526003197638e-06,0.00057541243643596,0.0001332561910357429,-0.00011104416289912705,0.00019778732813281497,0.0008055976463931785
ORC,0.003151317434222704,0.0025279607864755692,0.0008820176830663874,0.002435050685794981,0.0012873384560694618,0.0013418188245318769,0.0011622703227020985,0.005863713743904559,2.2260255752398585e-05,0.0010858056773880573,0.0013281710405084585,0.0002628567737919142,0.001052092798625734,4.651107669739038e-05,0.0024920518332457024,-0.00020258048783014794,0.00015800911083465523,-6.249916254192497e-05,0.0009252366413060965
PBR,-0.03766364707241141,-0.00726745958915922,-0.0010977444885583564,0.008000508819084805,0.038139783353899503,0.0042973291188535215,-0.0008144728789144782,0.019177635101597992,0.0008626477855293515,0.0013281710405084585,0.08294846532946706,0.00036920459158698435,0.0050437903023363454,0.0012894353072253023,-0.0034226297975873433,0.0027431795723357804,-0.0017433460088127684,0.007130910302867016,0.0007056431075360775
RYLD,0.0016664693648005744,0.0009407376049737785,0.00043028086156806397,0.0009360381727717527,0.00034253480252612907,0.0005661616607495679,0.0003967255873742555,0.0017934882436302462,1.185216167398788e-05,0.0002628567737919142,0.00036920459158698435,0.0001571789588451499,0.0002672707033396285,1.2471978749821466e-05,0.0014979252978560302,-9.64090375832748e-05,7.403943311583499e-05,-3.4434087026064024e-05,0.0009054171857336861
SBLK,0.004003454730834012,0.004070201620319983,0.0011477398670670573,0.01126758934951181,0.014330114859640548,0.016476637549050873,0.0011382091464194623,0.004417300410461175,0.000861199853862049,0.001052092798625734,0.0050437903023363454,0.0002672707033396285,0.018315001579936496,-3.596179871274761e-05,0.007054633767070687,0.0005793195056844617,-0.0005047909236272836,0.000825348410306752,0.018951817190608122
SHY,-0.000878453124675623,-0.0002462865564269392,-6.455234778050652e-05,-0.0004065567761072225,0.001006871359428705,-0.00017002354197543498,-9.156779671723007e-05,0.0007407126315122319,1.5242526003197638e-06,4.651107669739038e-05,0.0012894353072253023,1.2471978749821466e-05,-3.596179871274761e-05,5.6941215655894986e-05,-4.132641616645665e-06,-0.00015150238274747163,0.00014057881005614354,0.00011827732754935548,-0.00037110885404880654
SOXL,0.034283122669692676,0.011877208455400046,0.00534642209820107,0.01707305639342251,0.004468178909583975,0.009292766894010101,0.004478386971784529,0.015966700641312705,0.00057541243643596,0.0024920518332457024,-0.0034226297975873433,0.0014979252978560302,0.007054633767070687,-4.132641616645665e-06,0.03264677713577837,0.0002056264103343872,-0.0002097728101118106,-0.00056046232441102,0.020825168841092156
TBF,-0.0008826784271367414,-0.0013741769779713707,-2.374405436719024e-05,0.002164888433037591,-4.7323923880547336e-05,0.0012733529081070867,-0.00017543598275663387,-0.002983436750455846,0.0001332561910357429,-0.00020258048783014794,0.0027431795723357804,-9.64090375832748e-05,0.0005793195056844617,-0.00015150238274747163,0.0002056264103343872,0.0023050466269636085,-0.0019086659861264508,0.00045454181756482263,0.00025831634072563214
TLT,0.00018416254022132842,0.000878859746503516,-4.073607242891712e-05,-0.001967392006570491,0.0004785930931288458,-0.0011464442306878323,7.148190938211677e-05,0.00256402360253649,-0.00011104416289912705,0.00015800911083465523,-0.0017433460088127684,7.403943311583499e-05,-0.0005047909236272836,0.00014057881005614354,-0.0002097728101118106,-0.0019086659861264508,0.001594736928721481,-0.0003394351039976068,-0.0003185759839976183
USOI,-0.005134082126169151,-0.0022814110110192074,-0.00046862080034616385,0.00039266237761565977,0.004853097365544651,0.0007635497240874549,-0.0002458472017827599,0.0009146178991795869,0.00019778732813281497,-6.249916254192497e-05,0.007130910302867016,-3.4434087026064024e-05,0.000825348410306752,0.00011827732754935548,-0.00056046232441102,0.00045454181756482263,-0.0003394351039976068,0.0012725226944549247,-0.0004241848480515767
ZIM,0.02802127220504925,0.01612556155019737,0.005273550352820682,0.024534210427818476,0.009751878556935238,0.022406559565138418,0.003087249584554192,0.010215884578462366,0.0008055976463931785,0.0009252366413060965,0.0007056431075360775,0.0009054171857336861,0.018951817190608122,-0.00037110885404880654,0.020825168841092156,0.00025831634072563214,-0.0003185759839976183,-0.0004241848480515767,0.05388332086534333
