,ARKK,CLM,FSK,GGB,GNK,GOGL,IEP,IVR,MSB,ORC,PBR,RYLD,SBLK,SHY,SOXL,TBF,TLT,USOI,ZIM
ARKK,0.006158857166231632,0.002682320955818562,0.0007880707100162054,0.002764417770084527,0.0009432179461850652,0.0020512567377961415,0.00042520421124036547,0.006359355460013513,0.0018488130667530772,0.004470211404629706,0.0003912052634643751,0.003537608389044002,0.0022430375687961207,8.945907273461751e-05,0.00896544838046723,6.900719305271227e-05,-0.00020166690655272504,-0.00034154226203083645,0.0053726105828071
CLM,0.002682320955818562,0.023398181846070534,0.0014520894754165084,0.0027652052742986044,0.001656152366909064,0.004353443420527244,0.0007664519463031486,0.009438817445268656,0.001568505861670435,0.007140875242263242,0.0012141478571850621,0.0028781674102697163,0.003623630934245516,0.000292916433707285,0.006597362863192877,-0.0017424108128001193,0.0026581167845859703,-0.0006826664391794551,0.0050943036934201534
FSK,0.0007880707100162054,0.0014520894754165084,0.00046873068012865516,0.0009582321365188023,0.0011899356604674872,0.0013419786913805639,0.0001999432056026421,0.001888626732028996,0.0007751830884387432,0.0012638313512799396,0.00032004995633853135,0.0008202571763257788,0.0012073896899413492,-1.4077016710291846e-06,0.0019272323708852744,-5.702992954547929e-06,-1.0845294328611571e-05,-6.734009968757944e-05,0.0018505472906771956
GGB,0.002764417770084527,0.0027652052742986044,0.0009582321365188023,0.013870906274053078,0.009405941621866474,0.009697939882716928,0.0007939742860779306,0.008291224957141196,0.006866157031675217,0.004824820267518541,0.00235006315788345,0.003186700354723251,0.00843793009931385,6.479368036637999e-06,0.009668610788803092,0.0005151750442330758,-0.0007570614624331201,0.0015684671607465118,0.014910751957146359
GNK,0.0009432179461850652,0.001656152366909064,0.0011899356604674872,0.009405941621866474,0.020748281884890748,0.017759755768581985,0.0005322393225851024,0.005136681047791574,0.007136434244857029,0.004497540409906697,0.002727461877129299,0.002121459102847266,0.01758693257849572,-9.915141341891396e-05,0.0066661520908395805,0.0008428726217657724,-0.0012851722900049133,0.0014742040786583613,0.022735040393911672
GOGL,0.0020512567377961415,0.004353443420527244,0.0013419786913805639,0.009697939882716928,0.017759755768581985,0.022419323766152938,0.0006752167779083352,0.004216242946059049,0.0067975567065632105,0.003547171307795243,0.002601949668310153,0.00318010546484872,0.018776143029745975,-0.0001023901848413924,0.008628041668214627,0.0009023160011215202,-0.00139324645726312,0.0014495698175718617,0.022920942694297442
IEP,0.00042520421124036547,0.0007664519463031486,0.0001999432056026421,0.0007939742860779306,0.0005322393225851024,0.0006752167779083352,0.00022733152819163778,0.001082226575166661,0.0006098138753306575,0.0007579843704723861,0.00024043459207339921,0.0005521559410338286,0.0005504867115292291,-3.480912341502642e-07,0.0012393193976499924,-3.488619302691286e-06,-1.3342007676320911e-06,9.702964674406876e-05,0.0011144332581612335
IVR,0.006359355460013513,0.009438817445268656,0.001888626732028996,0.008291224957141196,0.005136681047791574,0.004216242946059049,0.001082226575166661,0.03178004777596033,0.0038704846971750998,0.016372905992267338,0.001184488920467923,0.006139043266861075,0.004446276180347362,0.0003732032405566966,0.013866311027889253,-0.0016949380481647083,0.0025522386008240954,-0.0003390532563272791,0.010409375025624624
MSB,0.0018488130667530772,0.001568505861670435,0.0007751830884387432,0.006866157031675217,0.007136434244857029,0.0067975567065632105,0.0006098138753306575,0.0038704846971750998,0.010588514390162547,0.0021251000460286913,0.0018889794612903072,0.0024415154097963605,0.00623308297129381,-2.321398412807042e-05,0.007037777333046856,0.0002926570876326164,-0.00040926927822625126,0.0015236546351445864,0.009035660735212017
ORC,0.004470211404629706,0.007140875242263242,0.0012638313512799396,0.004824820267518541,0.004497540409906697,0.003547171307795243,0.0007579843704723861,0.016372905992267338,0.0021251000460286913,0.013049175640381265,0.0009732910886033093,0.004062349554272571,0.004606332459031904,0.0001891425577070488,0.009054941276823983,-0.00043160465045651947,0.0005719328922858295,-0.0003762308992887516,0.00849071055287079
PBR,0.0003912052634643751,0.0012141478571850621,0.00032004995633853135,0.00235006315788345,0.002727461877129299,0.002601949668310153,0.00024043459207339921,0.001184488920467923,0.0018889794612903072,0.0009732910886033093,0.0010555206994121084,0.0007999154698969097,0.0022954254726382014,-8.451903543012821e-08,0.00167494331304029,5.4755899874889536e-05,-8.722783005922247e-05,0.0005737883488831183,0.003077155060668986
RYLD,0.003537608389044002,0.0028781674102697163,0.0008202571763257788,0.003186700354723251,0.002121459102847266,0.00318010546484872,0.0005521559410338286,0.006139043266861075,0.0024415154097963605,0.004062349554272571,0.0007999154698969097,0.003798170442621897,0.0028241171425795,2.4229908476744226e-05,0.00746513167428214,3.973933582455418e-05,-0.00012250913284866802,4.195193052433893e-05,0.005227982290731547
SBLK,0.0022430375687961207,0.003623630934245516,0.0012073896899413492,0.00843793009931385,0.01758693257849572,0.018776143029745975,0.0005504867115292291,0.004446276180347362,0.00623308297129381,0.004606332459031904,0.0022954254726382014,0.0028241171425795,0.020314985390826528,-9.992610341728227e-05,0.008518231759141119,0.0008432410832477978,-0.0013304691150704672,0.0013150968629925804,0.022281578099273152
SHY,8.945907273461751e-05,0.000292916433707285,-1.4077016710291846e-06,6.479368036637999e-06,-9.915141341891396e-05,-0.0001023901848413924,-3.480912341502642e-07,0.0003732032405566966,-2.321398412807042e-05,0.0001891425577070488,-8.451903543012821e-08,2.4229908476744226e-05,-9.992610341728227e-05,4.288732274752823e-05,1.5573696637885814e-05,-0.00017696112332472882,0.00027438782937400373,-2.1612740931364215e-05,-9.074255189800391e-05
SOXL,0.00896544838046723,0.006597362863192877,0.0019272323708852744,0.009668610788803092,0.0066661520908395805,0.008628041668214627,0.0012393193976499924,0.013866311027889253,0.007037777333046856,0.009054941276823983,0.00167494331304029,0.00746513167428214,0.008518231759141119,1.5573696637885814e-05,0.022309396013333455,0.0007510699237870825,-0.0012125052525159094,0.0003756242830415487,0.01530572234074962
TBF,6.900719305271227e-05,-0.0017424108128001193,-5.702992954547929e-06,0.0005151750442330758,0.0008428726217657724,0.0009023160011215202,-3.488619302691286e-06,-0.0016949380481647083,0.0002926570876326164,-0.00043160465045651947,5.4755899874889536e-05,3.973933582455418e-05,0.0008432410832477978,-0.00017696112332472882,0.0007510699237870825,0.001384496426060085,-0.002158938846634411,0.00030379708873277906,0.0010838430009166035
TLT,-0.00020166690655272504,0.0026581167845859703,-1.0845294328611571e-05,-0.0007570614624331201,-0.0012851722900049133,-0.00139324645726312,-1.3342007676320911e-06,0.0025522386008240954,-0.00040926927822625126,0.0005719328922858295,-8.722783005922247e-05,-0.00012250913284866802,-0.0013304691150704672,0.00027438782937400373,-0.0012125052525159094,-0.002158938846634411,0.003385956222612288,-0.0004923799173834782,-0.0016903858452285438
USOI,-0.00034154226203083645,-0.0006826664391794551,-6.734009968757944e-05,0.0015684671607465118,0.0014742040786583613,0.0014495698175718617,9.702964674406876e-05,-0.0003390532563272791,0.0015236546351445864,-0.0003762308992887516,0.0005737883488831183,4.195193052433893e-05,0.0013150968629925804,-2.1612740931364215e-05,0.0003756242830415487,0.00030379708873277906,-0.0004923799173834782,0.0013578957024682726,0.0012174054537799307
ZIM,0.0053726105828071,0.0050943036934201534,0.0018505472906771956,0.014910751957146359,0.022735040393911672,0.022920942694297442,0.0011144332581612335,0.010409375025624624,0.009035660735212017,0.00849071055287079,0.003077155060668986,0.005227982290731547,0.022281578099273152,-9.074255189800391e-05,0.01530572234074962,0.0010838430009166035,-0.0016903858452285438,0.0012174054537799307,0.04191777974854524
