,ARKK,CLM,FSK,GGB,GNK,GOGL,IEP,IVR,MSB,ORC,PBR,RYLD,SBLK,SHY,SOXL,TBF,TLT,USOI,ZIM
ARKK,0.0928545124914614,0.014585113206554244,0.01499812593326787,0.028443589691075452,-0.0356219499957812,0.013523066560800755,0.004736097688596553,0.007907096666712006,-0.000751129225168669,0.010492307490182195,-0.043238539090705706,0.005626155232409682,0.000593303709807309,-0.00037890014882510854,0.06341130966540313,2.5031504297260406e-05,-0.0008128415429808668,-0.015020947696456463,0.008808419463368604
CLM,0.014585113206554244,0.006582948198842906,0.003421077300887761,0.005549915129816843,-0.0089707194007485,0.0020128198383003444,0.001180457555553748,0.004157285903441806,-0.0014000808470281492,0.003675240596090719,-0.0055352977129070275,0.0011732371723729602,8.493654295731664e-05,-5.0656316957729205e-05,0.008650475118960783,-0.00023252861030561526,0.0006406773468142291,-0.003223287175694836,0.0017914049233057198
FSK,0.01499812593326787,0.003421077300887761,0.00618416752992696,0.0076560975561880285,-0.0030110406363496383,0.004226004037560957,0.0016471079066055563,0.007557352833096538,6.627755826795479e-05,0.004702686541493733,-0.0027443505375384196,0.002262646302730683,0.00022577870906735227,-5.247499604829571e-05,0.01447490450677313,8.509977061441178e-05,-0.00040971374457694494,-0.0024023215203042604,0.0025924400437184287
GGB,0.028443589691075452,0.005549915129816843,0.0076560975561880285,0.03930320454024028,-0.0015307953692349234,0.018384432862431906,0.003528323060738683,0.010939682580426612,0.008277939561240396,0.00793696463151858,0.009693950329904806,0.0028230304537588467,0.0014338484015388952,-0.000146126515375614,0.028159549661565506,0.0006621463326333092,-0.0024425762481241915,0.0011627734653166552,0.009025094707786969
GNK,-0.0356219499957812,-0.0089707194007485,-0.0030110406363496383,-0.0015307953692349234,0.06701813806032249,0.016114268380219836,-0.0016757731119108274,0.018531400741648846,0.012349434938296877,0.006565993922122091,0.05174862692413052,0.0017274545380561261,0.002345174672594105,0.0004461108631680324,0.009930754824375042,0.00015178430205413707,8.850268248908475e-05,0.015455247426915024,0.005373501139819229
GOGL,0.013523066560800755,0.0020128198383003444,0.004226004037560957,0.018384432862431906,0.016114268380219836,0.03170927876462225,0.0014353848347670275,0.0035617023012483487,0.008244809771559133,0.0045876004362358,0.0064565159845617615,0.0022632635312163575,0.002581145256937234,-6.786392280722499e-05,0.017763699957821434,0.0005492214239123465,-0.0019626427935871657,0.002672760865952957,0.00899549653888341
IEP,0.004736097688596553,0.001180457555553748,0.0016471079066055563,0.003528323060738683,-0.0016757731119108274,0.0014353848347670275,0.0013974769114683879,0.0019044282536301736,0.0009354702547994273,0.00211093658751851,-0.0007675603937853645,0.0006817985478124262,5.651071461792223e-05,-2.6646805881706452e-05,0.0039020055536530835,1.3817533690622325e-05,-0.00010113071172787935,-0.0005310014060824176,0.000676918430826761
IVR,0.007907096666712006,0.004157285903441806,0.007557352833096538,0.010939682580426612,0.018531400741648846,0.0035617023012483487,0.0019044282536301736,0.05676850632767087,0.0031184632964373765,0.02103344206844471,0.0202669823957077,0.005646284946646082,0.0005229259553493353,0.0002781645589498861,0.02599221435342789,-0.0009267043208134709,0.003244376944328833,0.002218119228394269,0.003506730525259757
MSB,-0.000751129225168669,-0.0014000808470281492,6.627755826795479e-05,0.008277939561240396,0.012349434938296877,0.008244809771559133,0.0009354702547994273,0.0031184632964373765,0.01587494425065727,0.0012881180931099618,0.009845386069646066,0.0006503784291672879,0.0008100718945046924,9.020112634162629e-06,0.010297611535550281,0.0004286504443221338,-0.0014521234412125429,0.005209273526856422,0.002595026609817752
ORC,0.010492307490182195,0.003675240596090719,0.004702686541493733,0.00793696463151858,0.006565993922122091,0.0045876004362358,0.00211093658751851,0.02103344206844471,0.0012881180931099618,0.015096626335979607,0.005700855587116697,0.003059729587462412,0.00049576371194438,6.902108136391364e-05,0.014635988432716152,-0.00021660591804972056,0.00069145620661197,-0.0007712974261613651,0.0016690412877167216
PBR,-0.043238539090705706,-0.0055352977129070275,-0.0027443505375384196,0.009693950329904806,0.05174862692413052,0.0064565159845617615,-0.0007675603937853645,0.0202669823957077,0.009845386069646066,0.005700855587116697,0.10367905371810243,0.0017480749612246243,0.0009514535359354483,0.0005637835351828387,-0.005925319383935031,0.0010047302715110258,-0.002650197892505215,0.021600420409625034,0.0015432098636681693
RYLD,0.005626155232409682,0.0011732371723729602,0.002262646302730683,0.0028230304537588467,0.0017274545380561261,0.0022632635312163575,0.0006817985478124262,0.005646284946646082,0.0006503784291672879,0.003059729587462412,0.0017480749612246243,0.001731952371505876,0.00015078346950447727,1.3589045827164625e-05,0.008467048813871903,-5.098106800612898e-05,0.00014779935668403354,-0.0003391616052514257,0.00110680329660544
SBLK,0.000593303709807309,8.493654295731664e-05,0.00022577870906735227,0.0014338484015388952,0.002345174672594105,0.002581145256937234,5.651071461792223e-05,0.0005229259553493353,0.0008100718945046924,0.00049576371194438,0.0009514535359354483,0.00015078346950447727,0.0002877721815651536,-1.3655880010706028e-06,0.0016131205615786256,4.229342589716576e-05,-0.00014511913287604204,0.0003519452044018521,0.0008451454146333325
SHY,-0.00037890014882510854,-5.0656316957729205e-05,-5.247499604829571e-05,-0.000146126515375614,0.0004461108631680324,-6.786392280722499e-05,-2.6646805881706452e-05,0.0002781645589498861,9.020112634162629e-06,6.902108136391364e-05,0.0005637835351828387,1.3589045827164625e-05,-1.3655880010706028e-06,8.909525898231796e-06,-3.292599802387808e-05,-2.0330057441166854e-05,7.640182910352625e-05,0.00013217152928005698,-3.8749448241825043e-05
SOXL,0.06341130966540313,0.008650475118960783,0.01447490450677313,0.028159549661565506,0.009930754824375042,0.017763699957821434,0.0039020055536530835,0.02599221435342789,0.010297611535550281,0.014635988432716152,-0.005925319383935031,0.008467048813871903,0.0016131205615786256,-3.292599802387808e-05,0.1039070590171515,0.00042517453711774503,-0.0015371793361067072,-0.0031950392377406915,0.012239292123778089
TBF,2.5031504297260406e-05,-0.00023252861030561526,8.509977061441178e-05,0.0006621463326333092,0.00015178430205413707,0.0005492214239123465,1.3817533690622325e-05,-0.0009267043208134709,0.0004286504443221338,-0.00021660591804972056,0.0010047302715110258,-5.098106800612898e-05,4.229342589716576e-05,-2.0330057441166854e-05,0.00042517453711774503,0.00023422584623144385,-0.0007938867081087166,0.0003619050094325901,8.998374746850733e-05
TLT,-0.0008128415429808668,0.0006406773468142291,-0.00040971374457694494,-0.0024425762481241915,8.850268248908475e-05,-0.0019626427935871657,-0.00010113071172787935,0.003244376944328833,-0.0014521234412125429,0.00069145620661197,-0.002650197892505215,0.00014779935668403354,-0.00014511913287604204,7.640182910352625e-05,-0.0015371793361067072,-0.0007938867081087166,0.002714339396592903,-0.0010837118309442032,-0.00033840019357118625
USOI,-0.015020947696456463,-0.003223287175694836,-0.0024023215203042604,0.0011627734653166552,0.015455247426915024,0.002672760865952957,-0.0005310014060824176,0.002218119228394269,0.005209273526856422,-0.0007712974261613651,0.021600420409625034,-0.0003391616052514257,0.0003519452044018521,0.00013217152928005698,-0.0031950392377406915,0.0003619050094325901,-0.0010837118309442032,0.009527446848081477,-9.974777583056675e-05
ZIM,0.008808419463368604,0.0017914049233057198,0.0025924400437184287,0.009025094707786969,0.005373501139819229,0.00899549653888341,0.000676918430826761,0.003506730525259757,0.002595026609817752,0.0016690412877167216,0.0015432098636681693,0.00110680329660544,0.0008451454146333325,-3.8749448241825043e-05,0.012239292123778089,8.998374746850733e-05,-0.00033840019357118625,-9.974777583056675e-05,0.0057331425198796325
