,ARKK,CLM,FSK,GGB,GNK,GOGL,IEP,IVR,MSB,ORC,PBR,RYLD,SBLK,SHY,SOXL,TBF,TLT,USOI,ZIM
ARKK,0.004670750178231575,0.0018593172732645532,0.0030747300828548926,0.003152868475445972,0.00039042505658956996,0.0029717490901045108,0.0010930514283387538,0.0059042416987590595,0.0006064961318356859,0.002637416149747427,0.0011063664230679356,0.0012350404741869596,0.001076845604984276,7.274288635435352e-05,0.005788251135610546,0.00013889841254016263,-0.00023459171623949182,-0.0005165070231483064,0.0053179305836363565
CLM,0.0018593172732645532,0.016345173799497723,0.005654268188326786,0.0030012453563449054,0.0005043927309352813,0.00466468542084775,0.0021752849475081344,0.008559463777499682,0.0003526634785316911,0.00407373656714642,0.0047184669747079135,0.0009138255101452756,0.00155056827138473,0.00022106562281448347,0.0038399528711729365,-0.0021684252863781884,0.0022797007635497017,-0.0013093672403177961,0.005189572344947012
FSK,0.0030747300828548926,0.005654268188326786,0.01016253844917543,0.0048024669131778094,0.0014525852121797375,0.007074135301299566,0.0029977567088306525,0.009305758369569634,0.0009629795139878023,0.003858816410868464,0.005796747896649753,0.001459369966691705,0.002435065484398873,3.0094378587703427e-05,0.006268514540554791,-0.0002769080474245718,0.00019489581245336565,-0.0009739501346604948,0.008710747589057736
GGB,0.003152868475445972,0.0030012453563449054,0.0048024669131778094,0.024096764679884766,0.00290864601868005,0.012609667713817985,0.0033806167089136334,0.011108890547565234,0.003534975883211292,0.004135019987937401,0.014149749000465933,0.0015827419779679012,0.004330193927312104,6.398173188471448e-05,0.008623162609277717,0.0010502731970802822,-0.0010502346926250696,0.006233657286124875,0.01905829049417499
GNK,0.00039042505658956996,0.0005043927309352813,0.0014525852121797375,0.00290864601868005,0.001278482616447672,0.004671274841690184,0.0005359498157630928,0.0015160192333628904,0.0008250936536894946,0.0009113845454645525,0.003044628908806664,0.000266560631317567,0.0019207190506155864,-1.6575346804539194e-05,0.0015971663346675716,0.00021271162951732374,-0.00022953597956189409,0.001004177356891959,0.005372239909878661
GOGL,0.0029717490901045108,0.00466468542084775,0.007074135301299566,0.012609667713817985,0.004671274841690184,0.02732420860884876,0.0027742321101231378,0.0049337087899101895,0.003551247105279266,0.003258836071799585,0.011953992494594745,0.0016624316137859574,0.009182159665980833,-6.704677484526126e-05,0.008441595026330113,0.0009216209250007414,-0.0010207960576748558,0.004132581637827631,0.02354296658929442
IEP,0.0010930514283387538,0.0021752849475081344,0.0029977567088306525,0.0033806167089136334,0.0005359498157630928,0.0027742321101231378,0.0025892165179310805,0.003715322456552859,0.000812455751823927,0.001598247749721783,0.0038689922837431365,0.0006961540050698613,0.0008384913173070591,-3.2740788298722782e-06,0.0026525755187460534,6.251909339386805e-06,-3.777471136432862e-05,0.000900919622424874,0.0039313240213915985
IVR,0.0059042416987590595,0.008559463777499682,0.009305758369569634,0.011108890547565234,0.0015160192333628904,0.0049337087899101895,0.003715322456552859,0.03788175490354163,0.0011792399722682534,0.012306474259804035,0.005842310122255126,0.0025965637106467846,0.0020554398631195364,0.00039386114952922474,0.010353997067563202,-0.002818762779062415,0.0029354383538211307,-0.0007223723468665349,0.01170470804818261
MSB,0.0006064961318356859,0.0003526634785316911,0.0009629795139878023,0.003534975883211292,0.0008250936536894946,0.003551247105279266,0.000812455751823927,0.0011792399722682534,0.002467189294199544,0.0003375585593683159,0.0031692146569739445,0.00035418575175123556,0.0012891869532393372,-4.094658375459427e-05,0.0020616536851977376,0.00033043311548220587,-0.00036199612771505057,0.0018453743852589555,0.003522376234864836
ORC,0.002637416149747427,0.00407373656714642,0.003858816410868464,0.004135019987937401,0.0009113845454645525,0.003258836071799585,0.001598247749721783,0.012306474259804035,0.0003375585593683159,0.00625978540198145,0.0027362976254479542,0.0010808194932873598,0.0014514550737234893,0.00011874671743043139,0.004371196317267957,-0.00044142338853420094,0.00040260106145367146,-0.0005634230167087703,0.006071061320888303
PBR,0.0011063664230679356,0.0047184669747079135,0.005796747896649753,0.014149749000465933,0.003044628908806664,0.011953992494594745,0.0038689922837431365,0.005842310122255126,0.0031692146569739445,0.0027362976254479542,0.021214194625382255,0.0013363981048585766,0.004191834797867376,3.588105730132202e-05,0.004952589704218673,0.000593491956488407,-0.000654083731802719,0.007510773963865496,0.01406849373906574
RYLD,0.0012350404741869596,0.0009138255101452756,0.001459369966691705,0.0015827419779679012,0.000266560631317567,0.0016624316137859574,0.0006961540050698613,0.0025965637106467846,0.00035418575175123556,0.0010808194932873598,0.0013363981048585766,0.0006200698433841768,0.0005480729543861978,1.0392612165515495e-05,0.002079107566680502,5.961601865942097e-05,-9.325259434877462e-05,5.7609943714397023e-05,0.002263815937554794
SBLK,0.001076845604984276,0.00155056827138473,0.002435065484398873,0.004330193927312104,0.0019207190506155864,0.009182159665980833,0.0008384913173070591,0.0020554398631195364,0.0012891869532393372,0.0014514550737234893,0.004191834797867376,0.0005480729543861978,0.003986768180458156,-3.701370566638393e-05,0.0031442869213291215,0.00039665041286413423,-0.000450561458316315,0.0014920739833729152,0.009160273863291263
SHY,7.274288635435352e-05,0.00022106562281448347,3.0094378587703427e-05,6.398173188471448e-05,-1.6575346804539194e-05,-6.704677484526126e-05,-3.2740788298722782e-06,0.00039386114952922474,-4.094658375459427e-05,0.00011874671743043139,3.588105730132202e-05,1.0392612165515495e-05,-3.701370566638393e-05,3.0782415807587144e-05,3.129518481826488e-05,-0.00020972773091499784,0.00022584476398585621,-3.4259181738598487e-05,-4.2780327541875215e-05
