,ARKK,CLM,CRF,HYGW,IEP,JEPI,JEPQ,LABU,LQDW,OARK,QQQ,SARK,SDOW,SOXL,SQQQ,SVOL,TECL,TLTW,TMF,TSLY
ARKK,0.08089344095303651,0.003935949051767855,0.003289751461009051,0.002986588158187258,0.008602054168424902,0.004649579821043226,0.009860668493995481,0.03562328499329788,0.0009881106003173294,0.026203187403075714,0.014626921792457847,-0.09110460649861088,-0.04728634786092891,0.1195366937323044,-0.049574512778801344,0.011638161891116753,0.04644032621600096,0.00014970689384211566,-0.00048360093699388774,0.03819196423966005
CLM,0.003935949051767855,0.0026679948811743227,0.002062245515094374,0.000206847538438749,0.0008658225088062124,0.0004223025145864943,0.00035428690559271344,0.001642457370874449,9.807727021372965e-06,0.00134302835299015,0.001074055754912719,-0.004475662864315224,-0.005986977118506655,0.013257024402239357,-0.003688349612686924,0.0008711896581152182,0.004368167482078296,9.657914898201555e-06,3.763146566744631e-05,0.0012311860103295603
CRF,0.003289751461009051,0.002062245515094374,0.0018633528877373975,0.00021189514784343948,0.0007948641568925859,0.00037797554992654344,0.0003033695921720341,0.0015314887873989307,1.9791957721920284e-05,0.0011045073950788056,0.0009949785826872668,-0.003794190989437612,-0.0054536914636540154,0.012191331659785953,-0.0034173940490657686,0.0007759469371184192,0.003858646262613653,9.794531008928147e-05,1.877053292179126e-05,0.00179814122540316
HYGW,0.002986588158187258,0.000206847538438749,0.00021189514784343948,0.0012380568874488334,0.0004600594450438761,0.00044256619983957027,0.0006520886921753339,0.0023855546899868613,0.0011448175584258206,0.0013652308371494752,0.0007632777918767292,-0.0033973670501088265,-0.004837832913512134,0.009956842960852348,-0.002645694952416723,0.001360338707954974,0.0028824101070332856,0.0015328707154906474,0.0004410884541903226,0.0038473960489171207
IEP,0.008602054168424902,0.0008658225088062124,0.0007948641568925859,0.0004600594450438761,0.009116701000751161,0.0012604232460837873,0.0014672321491842808,0.007447927494440256,-0.0007363851097635367,0.004090458094809758,0.0017851660870143973,-0.009699974726702264,-0.010191240982803511,0.01439624008424901,-0.006029173512520011,0.0038360138695870735,0.006482141752798495,-0.0022240769894377754,-0.004266295022751461,0.0023502596848236764
JEPI,0.004649579821043226,0.0004223025145864943,0.00037797554992654344,0.00044256619983957027,0.0012604232460837873,0.0010604270514366007,0.0011741936374364444,0.0031482159051210595,7.56283516851597e-05,0.001538769369333413,0.0011505941962124588,-0.005175249471186025,-0.007735097953587595,0.008854335104245754,-0.003909108618058507,0.0017496425847378756,0.004095305834404004,-0.00040940660267890756,-0.001090713529679843,0.0024089443383646728
JEPQ,0.009860668493995481,0.00035428690559271344,0.0003033695921720341,0.0006520886921753339,0.0014672321491842808,0.0011741936374364444,0.0021196903972718483,0.004826190486032549,0.00033638581832972275,0.00336067140120805,0.0023497184963590153,-0.011034831102110752,-0.00885173198268596,0.019859843215012062,-0.008007535815754743,0.0020857637870884435,0.008181833628582937,0.00013171075422324874,-0.0002728108893575685,0.00587229780050005
LABU,0.03562328499329788,0.001642457370874449,0.0015314887873989307,0.0023855546899868613,0.007447927494440256,0.0031482159051210595,0.004826190486032549,0.035819840481356634,0.0009386250330312121,0.01303558015463647,0.006968784052396177,-0.039834251731632034,-0.03285384424538579,0.05419138571455173,-0.023496957521909025,0.008155791410039985,0.02287256936934123,0.00024165783366701148,-0.0014913610232177388,0.018197555740526117
LQDW,0.0009881106003173294,9.807727021372965e-06,1.9791957721920284e-05,0.0011448175584258206,-0.0007363851097635367,7.56283516851597e-05,0.00033638581832972275,0.0009386250330312121,0.0017496226073830164,0.0005314456370890248,0.00032942343438273786,-0.001183189001892976,-0.0019157327448251463,0.005776168611882965,-0.0011872281616926942,0.00058500323577677,0.001306246347840417,0.0030936447028206116,0.002771519134454989,0.002792980394786708
OARK,0.026203187403075714,0.00134302835299015,0.0011045073950788056,0.0013652308371494752,0.004090458094809758,0.001538769369333413,0.00336067140120805,0.01303558015463647,0.0005314456370890248,0.01253270893510485,0.004891103182361718,-0.029463612272496584,-0.016306061732810143,0.041410084918616606,-0.016632060698117554,0.00445601436627764,0.015580433350577055,-1.2293983638735738e-05,-0.0008936063861132259,0.017537777115757425
