,ARKK,CLM,FSK,GGB,GNK,GOGL,IEP,IVR,MSB,ORC,PBR,RYLD,SBLK,SHY,SOXL,TBF,TLT,USOI,ZIM
ARKK,0.02238998461550407,0.015495176569402254,0.006242352863231901,0.01057070780085412,-0.016499544613554736,0.005576349883101932,0.0003819720027000695,0.0010278641665663248,-0.0002828084452150996,0.0019042364848648721,-0.012688239425211538,0.0014419351224654845,0.0015159712362639813,-0.0005088613949331893,0.02156985845654251,-0.00011835240845049196,2.3468003470159364e-05,-0.004406549681861269,0.012553616342728498
CLM,0.015495176569402254,0.02398308605725837,0.0058565616946610775,0.01056270829342178,-0.012127469519333328,0.006716947508190446,0.00039912548583324387,0.001973728424565076,-0.002029510447746469,0.0027884143808374123,-0.004505997820516473,0.00139725094135744,0.0023577693604036037,-0.00025620215168420667,0.013223582343787345,-0.0003740444315292939,0.0007664433531943797,-0.003458711871918566,0.011890876968915273
FSK,0.006242352863231901,0.0058565616946610775,0.003914837609993052,0.0053734860296795525,-0.002367550620811312,0.0034773996266649542,0.00019345602813265148,0.0014326963307491824,4.63176668400979e-06,0.0013395212914848213,-0.0012403671990496579,0.0008710692603417383,0.0009778444728452617,-0.00010410703912655518,0.008010928943041215,3.875412834984275e-06,-9.493372099390636e-05,-0.0010741910286060964,0.005714665263618941
GGB,0.01057070780085412,0.01056270829342178,0.0053734860296795525,0.020407121966503794,-0.003115328695452753,0.011585850722317742,0.00048826191694726056,0.0019515470842797426,0.005627487534851261,0.0020775596692626293,0.0033585964225164434,0.0011171323812794794,0.004610044980318652,-0.000317849388447707,0.014720568877022697,0.00046870674618653817,-0.0013992086956608443,0.00039044868845732376,0.013871405601978058
GNK,-0.016499544613554736,-0.012127469519333328,-0.002367550620811312,-0.003115328695452753,0.05027876851893202,0.010942965906829857,-0.00023459037616004586,0.003803722655307872,0.009730916099394872,0.0015338413463747145,0.024423128035510097,0.0004609074656847933,0.008510296491674329,0.0011300485455572132,0.004556557443769963,-2.882761330388389e-05,0.000546883807897707,0.008033718838206591,0.007578844582885693
GOGL,0.005576349883101932,0.006716947508190446,0.0034773996266649542,0.011585850722317742,0.010942965906829857,0.021360260954618494,0.0002780813666054578,0.0009775653568837679,0.0073147461249764715,0.001544714399632559,0.002260000883981817,0.000978870957979661,0.009361464150427098,-0.00018629042288818148,0.011939230530155748,0.0003652146990689546,-0.0010828749361808322,0.0010966689622216729,0.017717354131912024
IEP,0.0003819720027000695,0.00039912548583324387,0.00019345602813265148,0.00048826191694726056,-0.00023459037616004586,0.0002780813666054578,3.319431483154514e-05,7.868447811397255e-05,0.00015743630014745404,0.00012367969329354672,-3.8384293524871574e-05,5.655635643276187e-05,5.305180760665581e-05,-8.118372403015762e-06,0.000476959059294613,-5.8097304332961255e-06,9.43770876947875e-06,-3.330527753468203e-05,0.0001982315250157584
IVR,0.0010278641665663248,0.001973728424565076,0.0014326963307491824,0.0019515470842797426,0.003803722655307872,0.0009775653568837679,7.868447811397255e-05,0.0028071719296530345,0.0006194459185971478,0.0015574947744017022,0.002580809676680629,0.000619721372040159,0.0005132737845263472,0.0001766284548271798,0.0040463987619449825,-0.00021149885867939545,0.0005931953964975146,0.0003029462635378132,0.0016901100133730085
MSB,-0.0002828084452150996,-0.002029510447746469,4.63176668400979e-06,0.005627487534851261,0.009730916099394872,0.0073147461249764715,0.00015743630014745404,0.0006194459185971478,0.016712050517090998,0.00021685189524365075,0.004619457135647448,0.00022324453851129767,0.004326999958078531,1.844060914837219e-05,0.006772037465257612,0.00034094521013030107,-0.0009248736664332369,0.0027674664967080533,0.005668666225228117
ORC,0.0019042364848648721,0.0027884143808374123,0.0013395212914848213,0.0020775596692626293,0.0015338413463747145,0.001544714399632559,0.00012367969329354672,0.0015574947744017022,0.00021685189524365075,0.0016587282870919463,0.0009759397281531827,0.000496131184508771,0.0007186414366446091,6.098498798492767e-05,0.0033308732778591183,-8.273511243921869e-05,0.0002115855709365276,-0.00015641134056241086,0.0007529134652152036
PBR,-0.012688239425211538,-0.004505997820516473,-0.0012403671990496579,0.0033585964225164434,0.024423128035510097,0.002260000883981817,-3.8384293524871574e-05,0.002580809676680629,0.004619457135647448,0.0009759397281531827,0.033093508800554575,0.00022679662585867573,0.0016419317165696948,0.0008921615146266781,-0.0039578552994960605,0.0005262754912733553,-0.001071553384610351,0.007293909037176059,-0.0006071025469518176
