,ARKK,CLM,FSK,GGB,GNK,GOGL,IEP,IVR,MSB,ORC,PBR,RYLD,SBLK,SHY,SOXL,TBF,TLT,USOI,ZIM
ARKK,0.05032983817303092,0.023374392504349747,0.011420316628619297,0.002003285114077696,-0.006675712974548103,0.009265586071952648,0.0019049766360384852,0.004394044279709845,-0.0004962401438384614,0.00475446082697302,-0.02088448172994483,0.0024515593122033286,0.0015632412409229961,-0.0008040010069108528,0.025513511934982337,-0.00025896124211612683,-3.95005104681722e-05,-0.014943776046793492,0.016630080971356837
CLM,0.023374392504349747,0.024463105327480916,0.007339165290349536,0.0013855457480326358,-0.0031827738516636904,0.007732089574300493,0.0013779581901436644,0.005487444541285578,-0.001027045872330597,0.004448168545771677,-0.005047141059354334,0.0016239488790538237,0.0016443161300655248,-0.00027501507906138725,0.010728530916657495,-0.0006488700794438664,0.0005846336248833022,-0.007781649989264338,0.010878030135692753
FSK,0.011420316628619297,0.007339165290349536,0.005973813110056219,0.000863732460368835,-0.0007799366774550246,0.004804676246181986,0.0008223090249724764,0.004741358577961104,-0.0001294881983795272,0.0025767939733766124,-0.0014944221509811159,0.0012004188647697582,0.0008049922092340254,-0.00012502153026268492,0.007745357169705646,-4.067558920750806e-05,-3.767603751114796e-05,-0.0030005341013931252,0.006136430425381372
GGB,0.002003285114077696,0.0013855457480326358,0.000863732460368835,0.0003568373235264727,-9.911942094624837e-05,0.0015289086739223828,0.00022042976342127995,0.0006900364276403346,0.0004187520568844015,0.000409543732506851,0.0005190462537048212,0.0001565838383251283,0.00037567594807056,-3.8594259394861754e-05,0.0014956018425376868,0.00010387485492523984,-0.00013750258696151673,0.00013717499755559905,0.001560977769669543
GNK,-0.006675712974548103,-0.0031827738516636904,-0.0007799366774550246,-9.911942094624837e-05,0.003623971208291619,0.002798644535848076,-0.00021095904784814958,0.0026562976816072786,0.00144879391835766,0.0005781077413383871,0.0072077519546404,0.00012083256219623379,0.0013585659993200893,0.0003064551227943125,0.0009261128824573103,-3.533760488481421e-05,0.00013753092053981437,0.00470547994275192,0.001782359990278482
GOGL,0.009265586071952648,0.007732089574300493,0.004804676246181986,0.0015289086739223828,0.002798644535848076,0.022997257761947363,0.0010637660643090505,0.002867508056844366,0.0036882598888891647,0.0026547797070077157,0.002724848278382421,0.0012176957809127995,0.005820597113543855,-0.0001479763864380662,0.010192020636884614,0.0002896951112586677,-0.0004598184986938458,0.001665710547317531,0.015612728464699832
IEP,0.0019049766360384852,0.0013779581901436644,0.0008223090249724764,0.00022042976342127995,-0.00021095904784814958,0.0010637660643090505,0.0003941916578565355,0.0007580397164894374,0.0002793626493260499,0.0006784533252123938,-0.00011187097441660272,0.0002184744119637379,0.0001331663457749842,-2.8178282800861678e-05,0.0012615126881594088,-3.734301626509629e-05,2.677268814503608e-05,-0.0002685769374259499,0.0005635486479739749
IVR,0.004394044279709845,0.005487444541285578,0.004741358577961104,0.0006900364276403346,0.0026562976816072786,0.002867508056844366,0.0007580397164894374,0.019155961067245507,0.0010251395177167271,0.005925233286972747,0.007383959442153032,0.0018067014921034203,0.0008116619798483707,0.000463936556845886,0.008686896953683972,-0.0010349912868586394,0.0012793987586382197,0.0016407259471589541,0.0042251233159753395
MSB,-0.0004962401438384614,-0.001027045872330597,-0.0001294881983795272,0.0004187520568844015,0.00144879391835766,0.0036882598888891647,0.0002793626493260499,0.0010251395177167271,0.005240219975223686,0.00030343696949252573,0.002824061311528864,0.00010742131317514452,0.0014768996737823357,9.291382744120954e-06,0.002808189300339008,0.00037383884521429177,-0.0004518029067324627,0.0033421411911776174,0.0025027989881400443
ORC,0.00475446082697302,0.004448168545771677,0.0025767939733766124,0.000409543732506851,0.0005781077413383871,0.0026547797070077157,0.0006784533252123938,0.005925233286972747,0.00030343696949252573,0.00355822187293284,0.0014533414005782057,0.0008476052212760825,0.0006588407711028716,9.234272819597274e-05,0.004345264878780459,-0.0002943412894179846,0.0003342922452161027,-0.0006866936269367458,0.001396323633342709
PBR,-0.02088448172994483,-0.005047141059354334,-0.0014944221509811159,0.0005190462537048212,0.0072077519546404,0.002724848278382421,-0.00011187097441660272,0.007383959442153032,0.002824061311528864,0.0014533414005782057,0.039548301659886376,0.0002718072538043406,0.0010862732276982444,0.000978053504248874,-0.0034502632404919986,0.0009374248128860602,-0.000834557015330375,0.017686914489295907,-0.0008556445648123527
RYLD,0.0024515593122033286,0.0016239488790538237,0.0012004188647697582,0.0001565838383251283,0.00012083256219623379,0.0012176957809127995,0.0002184744119637379,0.0018067014921034203,0.00010742131317514452,0.0008476052212760825,0.0002718072538043406,0.0005145551380421934,0.00021035855223604447,1.720690414857812e-05,0.00266951583218007,-0.00010928376970827082,0.00011924296680499328,-0.0004026199245756294,0.0014667701252941894
SBLK,0.0015632412409229961,0.0016443161300655248,0.0008049922092340254,0.00037567594807056,0.0013585659993200893,0.005820597113543855,0.0001331663457749842,0.0008116619798483707,0.0014768996737823357,0.0006588407711028716,0.0010862732276982444,0.00021035855223604447,0.002313741156792713,-1.245251814205352e-05,0.0026079487536175565,7.626443279380687e-05,-0.00010791161096202902,0.0008699047435570739,0.005080411982024553
SHY,-0.0008040010069108528,-0.00027501507906138725,-0.00012502153026268492,-3.8594259394861754e-05,0.0003064551227943125,-0.0001479763864380662,-2.8178282800861678e-05,0.000463936556845886,9.291382744120954e-06,9.234272819597274e-05,0.000978053504248874,1.720690414857812e-05,-1.245251814205352e-05,6.862503115144468e-05,-5.6049760929832116e-05,-9.50904338362849e-05,0.00012690084331317374,0.0004602582752211935,-0.0003035919151784489
SOXL,0.025513511934982337,0.010728530916657495,0.007745357169705646,0.0014956018425376868,0.0009261128824573103,0.010192020636884614,0.0012615126881594088,0.008686896953683972,0.002808189300339008,0.004345264878780459,-0.0034502632404919986,0.00266951583218007,0.0026079487536175565,-5.6049760929832116e-05,0.02981085670894267,3.0612260774879925e-05,-8.873537623296691e-05,-0.0031458805336831916,0.016113389888368235
TBF,-0.00025896124211612683,-0.0006488700794438664,-4.067558920750806e-05,0.00010387485492523984,-3.533760488481421e-05,0.0002896951112586677,-3.734301626509629e-05,-0.0010349912868586394,0.00037383884521429177,-0.0002943412894179846,0.0009374248128860602,-0.00010928376970827082,7.626443279380687e-05,-9.50904338362849e-05,3.0612260774879925e-05,0.0007111532909900039,-0.0008490296020749059,0.0009216785422524741,0.00026626758044105654
TLT,-3.95005104681722e-05,0.0005846336248833022,-3.767603751114796e-05,-0.00013750258696151673,0.00013753092053981437,-0.0004598184986938458,2.677268814503608e-05,0.0012793987586382197,-0.0004518029067324627,0.0003342922452161027,-0.000834557015330375,0.00011924296680499328,-0.00010791161096202902,0.00012690084331317374,-8.873537623296691e-05,-0.0008490296020749059,0.001022894069303791,-0.0009909598341576304,-0.00041112160488635956
USOI,-0.014943776046793492,-0.007781649989264338,-0.0030005341013931252,0.00013717499755559905,0.00470547994275192,0.001665710547317531,-0.0002685769374259499,0.0016407259471589541,0.0033421411911776174,-0.0006866936269367458,0.017686914489295907,-0.0004026199245756294,0.0008699047435570739,0.0004602582752211935,-0.0031458805336831916,0.0009216785422524741,-0.0009909598341576304,0.01651382570122545,-0.0016443613132751294
