,ARKK,CLM,FSK,GGB,GNK,GOGL,IEP,IVR,MSB,ORC,PBR,RYLD,SBLK,SHY,SOXL,TBF,TLT,USOI,ZIM
ARKK,0.10461571370025782,0.0355542783381505,0.019187020363252046,0.016766747090902607,-0.039890330034278956,0.012018370503909748,0.007805861678706096,0.009744054336293289,-0.000651587179778155,0.0012760918860584552,-0.010637943339669057,0.005792301402515848,0.0019913117907012982,-0.001326472022112329,0.051568812075726424,-0.00026467643663586075,-0.00032601578259714505,-0.015133709603504889,0.026285483569403367
CLM,0.0355542783381505,0.029173159543427116,0.009028134798151106,0.008773206356071504,-0.015362316951064884,0.007299625928933831,0.004159797867123325,0.010293844656782921,-0.0027504960450048933,0.0009986850681511393,-0.0019357455020289494,0.0028625248850780542,0.0015866068342019974,-0.00029937467844215454,0.015384515670037924,-0.0009001315088910279,0.0011387848123184602,-0.005950196028762931,0.013830128123544417
FSK,0.019187020363252046,0.009028134798151106,0.00798399205992215,0.00581370867156959,-0.0033105333727790356,0.00518535620128783,0.0026330739813620234,0.009663049246033305,0.0004470248632225016,0.0006178708397528913,-0.0005332673059485625,0.00242216857520986,0.000938131341927312,-0.0001618746006026705,0.013113633248761537,-2.539487275660029e-07,-0.0001352028974001441,-0.0023447481793851138,0.00822019939098206
GGB,0.016766747090902607,0.008773206356071504,0.00581370867156959,0.011814794757740346,-0.0027284946472996624,0.008873185851760569,0.0034771260923989397,0.007054638966988607,0.004905786031904488,0.0005157678072334802,0.001139354684636682,0.0015624722529931426,0.0022413918862312777,-0.00027728503966815483,0.012091708570740907,0.0007069501526314989,-0.001233996383961882,0.0006143870420855339,0.01135773615085716
GNK,-0.039890330034278956,-0.015362316951064884,-0.0033105333727790356,-0.0027284946472996624,0.06879875110484579,0.013450680132566702,-0.0026771213123017064,0.020948609418167397,0.014247007055905116,0.0005924219474233195,0.011989821252499058,0.0013041218881256608,0.006623348197425429,0.0015355138288336851,0.00742941092184776,2.674181662338912e-05,0.0005677310025584387,0.015239014770984114,0.01005886539828028
GOGL,0.012018370503909748,0.007299625928933831,0.00518535620128783,0.008873185851760569,0.013450680132566702,0.02221393003640453,0.0025888152990204624,0.0044316462341364975,0.008985178272774253,0.0005188917151425014,0.0011567099796510828,0.001794602264116996,0.0064243320659349915,-0.0002350751452910499,0.01272925994581237,0.0008358500424825078,-0.001448115164140501,0.0019685458484090326,0.019448298594872713
IEP,0.007805861678706096,0.004159797867123325,0.0026330739813620234,0.0034771260923989397,-0.0026771213123017064,0.0025888152990204624,0.002966861827023525,0.0034138169764487284,0.0016067855557125778,0.0003671690565218454,-0.00015580371302428058,0.0010053182016317426,0.0003126214314022523,-9.750259177590255e-05,0.004848708532639122,-7.203888295921981e-05,4.4243984318208955e-05,-0.0005016394538135813,0.0021550653155036786
IVR,0.009744054336293289,0.010293844656782921,0.009663049246033305,0.007054638966988607,0.020948609418167397,0.0044316462341364975,0.0034138169764487284,0.06233604964713673,0.0035511053187589517,0.002347301188903421,0.005041664963030596,0.005597267398556884,0.0017720186998638116,0.0009840151932777607,0.021187173725874517,-0.0019206495217731284,0.003179433802504689,0.0024481557231236972,0.00893686108587022
MSB,-0.000651587179778155,-0.0027504960450048933,0.0004470248632225016,0.004905786031904488,0.014247007055905116,0.008985178272774253,0.0016067855557125778,0.0035511053187589517,0.02373021245415573,9.076062875075745e-05,0.0026784419447111545,0.0005300362959787298,0.002931497294040035,9.48761290089806e-06,0.00849882567484886,0.0010256113490074187,-0.0016399442273787295,0.006075105395957716,0.0076534683043039155
ORC,0.0012760918860584552,0.0009986850681511393,0.0006178708397528913,0.0005157678072334802,0.0005924219474233195,0.0005188917151425014,0.0003671690565218454,0.002347301188903421,9.076062875075745e-05,0.0001682425179187466,0.00013269980808195778,0.0003152133095340538,0.0001543920248011818,2.5377935890990165e-05,0.0012560599296389705,-5.5555512606981384e-05,8.501742221923443e-05,-5.7472789332241395e-05,0.0003134667692557013
