,ARKK,CLM,FSK,GGB,GNK,GOGL,IEP,IVR,MSB,ORC,PBR,RYLD,SBLK,SHY,SOXL,TBF,TLT,USOI,ZIM
ARKK,0.002389619314397559,0.0014478070209165193,0.0017775178750407993,0.001902491361468068,0.0002799914276847164,0.0015443528323748148,0.0007788541841032415,0.004748392402283759,0.0003312199004509939,0.0027139636518621847,0.0006391616676678756,0.002097707554637892,0.0007514653494145431,3.946330230372119e-05,0.014939723588499947,3.696875059716053e-05,-6.745340953547773e-05,-0.0003936295060123864,0.003419988034993867
CLM,0.0014478070209165193,0.016974419212726032,0.00441873190757375,0.002526000342535925,0.00047036226616382996,0.0037627657695667263,0.0020120132533704422,0.009647175796803097,0.00034731086705076575,0.006027703616105907,0.00296067334991505,0.002336318508278948,0.0015192214675015898,0.0001840832360952933,0.015098431709685951,-0.0008897993726934703,0.0009833143135267216,-0.0011024685158851054,0.004223016124992334
FSK,0.0017775178750407993,0.00441873190757375,0.006087612427551176,0.003515623756127857,0.001461242667965277,0.004789410893954057,0.0022088679928283146,0.00816220014987259,0.000725897943427628,0.004465088798310118,0.0031059324144368564,0.0027996595372178136,0.002133507310614942,-1.0965492437838602e-06,0.01856101704969654,-2.1523961719437963e-05,-1.0983356747315467e-05,-0.0005823794532151188,0.0061875625248742775
GGB,0.001902491361468068,0.002526000342535925,0.003515623756127857,0.016680684182938364,0.003397481620971723,0.010091817290434322,0.0028615404318208647,0.010892866675140755,0.0020881179418769298,0.005410730728918553,0.007914398984541986,0.0033708000453092813,0.00440177324672139,7.470069571689627e-06,0.028288417403234838,0.0003624654026497961,-0.0003888574863236741,0.0034043112670828464,0.015441312463246053
GNK,0.0002799914276847164,0.00047036226616382996,0.001461242667965277,0.003397481620971723,0.0023958334430332906,0.005743015949126702,0.0006623264309157998,0.0021829802425993566,0.0006797358948087754,0.0017219781291115878,0.002786711023938811,0.0007721954326062211,0.0029993762699446628,-1.663566015727617e-05,0.006883614881882102,0.00014781091825973825,-0.00016450673556665007,0.000960720036953567,0.007434748202010406
GOGL,0.0015443528323748148,0.0037627657695667263,0.004789410893954057,0.010091817290434322,0.005743015949126702,0.021492065385908588,0.002375749409103523,0.005130234917250414,0.001860792856409023,0.003998718551825784,0.007633525425344271,0.003306422923325415,0.009244842017632265,-4.8835156428431795e-05,0.025460720993581588,0.0004569967281066027,-0.0005156588284928236,0.002725067484629542,0.021586380207035172
IEP,0.0007788541841032415,0.0020120132533704422,0.0022088679928283146,0.0028615404318208647,0.0006623264309157998,0.002375749409103523,0.002210795492185414,0.00406581664648418,0.0005449845197631807,0.002315491287702774,0.0023397949105804687,0.0016268766071960061,0.0009003502384756846,-5.588149428834432e-06,0.009977330134037312,1.9623656794486753e-05,-3.159044121415846e-05,0.0006214719695254254,0.0034641629978680263
IVR,0.004748392402283759,0.009647175796803097,0.00816220014987259,0.010892866675140755,0.0021829802425993566,0.005130234917250414,0.00406581664648418,0.04641646599061994,0.0012815999543607693,0.019643365766430932,0.004136027953229986,0.007100826134616963,0.002654792937022663,0.00033032473663536274,0.044587557055284416,-0.0012265593817691028,0.0013357220201489382,-0.0008273384740775346,0.011999335377669784
MSB,0.0003312199004509939,0.00034731086705076575,0.000725897943427628,0.0020881179418769298,0.0006797358948087754,0.001860792856409023,0.0005449845197631807,0.0012815999543607693,0.000839677113430672,0.0005730560213245651,0.0015128323518633253,0.0006390447608745236,0.0008467207151461478,-4.352600960420757e-06,0.005312806801303871,5.597024244114694e-05,-5.9377615728182685e-05,0.0008215774368214227,0.002375693013207077
ORC,0.0027139636518621847,0.006027703616105907,0.004465088798310118,0.005410730728918553,0.0017219781291115878,0.003998718551825784,0.002315491287702774,0.019643365766430932,0.0005730560213245651,0.012824774756605081,0.0028905184647599075,0.003819447937444617,0.0023706594197021895,0.00013153539971272018,0.023597544678584836,-0.00021794438795122637,0.0002010651971920791,-0.0006777445338806644,0.008372929520700288
