,APLY,ARKK,CLM,CRF,HYGW,IEP,JEPI,JEPQ,KLIP,LABU,LQDW,OARK,QQQ,SARK,SDOW,SOXL,SQQQ,SVOL,TECL,TLTW,TMF,TSLY
APLY,0.0003299999284251894,0.0022379448011216746,0.00037237531535548124,0.00037605838541304504,0.0002139754603595092,0.0013603783054646694,0.0006848399094781156,0.0008819091467960918,0.0004170959489460626,0.0006053635266415926,0.0001215218081022967,0.0011891281867596184,0.0019915819184443085,-0.002375513855453629,-0.002506897779776258,0.006164769615522046,-0.0028040937206644683,0.0006784175568082291,0.006983721559099967,0.00020346515082920647,0.0002055858310152486,0.0019101053845485838
ARKK,0.0022379448011216746,0.08030003228191568,0.005613523753274298,0.008490768326579232,0.0034811662005206144,0.013425246547218902,0.008756722540153437,0.009416622605862722,0.020577150258747727,0.10395319166638622,0.0016340350723993851,0.04019815878196876,0.022708464212085184,-0.08323367628672289,-0.03301338400970747,0.0702800379959866,-0.03120801921984832,0.009794785260807752,0.06721033428279999,-0.00014740974018998709,-0.012375273822978658,0.05284365930614163
CLM,0.00037237531535548124,0.005613523753274298,0.005133598966575605,0.006007890582301046,0.0005826914389092046,0.003954256222268138,0.0018742995032998751,0.0009352396410538499,-0.000404364948702505,0.011811323715362011,0.00020589986013188241,0.002644240493943311,0.0020732297050835703,-0.005750012458472844,-0.008192812133112596,0.0034089032973981252,-0.0028988831487188815,0.001562867197367034,0.006173757563983545,-0.0001859797991922795,-0.0036183821466251476,0.002257796105685669
CRF,0.00037605838541304504,0.008490768326579232,0.006007890582301046,0.008366883375797744,0.000746757494890209,0.004906893556057555,0.002314217929816258,0.001684183309370243,-0.0005388611592075491,0.01979867841752444,0.0003351461824805799,0.004022844828988144,0.003010120223938504,-0.00856860120310035,-0.010180253103916924,0.0026313937360667805,-0.0043612227794674096,0.002071994375820002,0.008325193480458504,-0.0001575778686057775,-0.00508176637680363,0.002908085442576921
HYGW,0.0002139754603595092,0.0034811662005206144,0.0005826914389092046,0.000746757494890209,0.0006987442630473744,0.0015070642433968925,0.000861603146790031,0.0008391858646472427,0.00044471791568085603,0.005706941730289915,0.0007193660781603094,0.0021723860103735108,0.001841597006969279,-0.003628261565202345,-0.0021673548326748785,0.007975724391125719,-0.002591013403590319,0.0005046326456795705,0.006385194866771148,0.0006983187855837525,0.0009554085411930908,0.002309017123433154
IEP,0.0013603783054646694,0.013425246547218902,0.003954256222268138,0.004906893556057555,0.0015070642433968925,0.04400611280865869,0.006000644956752261,0.002284638917966602,-0.00013402097043089677,0.007901512124274956,0.0005942461926956198,0.002024661936764075,0.0037631644376948372,-0.014315559663931493,-0.023178637406319414,0.00924532189200458,-0.005287606389588076,0.00510158756765035,0.012833469904483554,-0.0004684476954049353,-0.013970086247285296,-0.00017583385699721974
JEPI,0.0006848399094781156,0.008756722540153437,0.0018742995032998751,0.002314217929816258,0.000861603146790031,0.006000644956752261,0.005474727848712423,0.003577874030360966,0.004484836075826383,0.007874118095417404,0.00013091958030864671,0.004117916104360534,0.00629716843262824,-0.009082761088297092,-0.016318329801555648,0.021650760512107507,-0.00888461834161857,0.002718638337837699,0.02127052176146144,-0.0002118769441355078,-0.002607401910576917,0.0038612420344694234
JEPQ,0.0008819091467960918,0.009416622605862722,0.0009352396410538499,0.001684183309370243,0.0008391858646472427,0.002284638917966602,0.003577874030360966,0.005800170728170989,0.0017360709529739024,0.0027026005129179246,0.0001634324517955232,0.005442620690828352,0.009779814034938314,-0.009686767271549069,-0.010313215289163324,0.033025627703297276,-0.013665412659327254,0.0024858024912102995,0.03405700312377911,-2.3406175940027185e-05,-0.003608190024847551,0.008854068838940056
KLIP,0.0004170959489460626,0.020577150258747727,-0.000404364948702505,-0.0005388611592075491,0.00044471791568085603,-0.00013402097043089677,0.004484836075826383,0.0017360709529739024,0.03485692671873421,0.03847683304654996,-0.00042774162378775505,0.009897888153894823,0.005095789976697318,-0.021782463469746157,-0.014818607704432383,0.015566751191343865,-0.007170332041604086,0.0037781906191224706,0.010556582381191846,-0.0007194790819309707,-0.008428045387248333,0.0067925217217114356
LABU,0.0006053635266415926,0.10395319166638622,0.011811323715362011,0.01979867841752444,0.005706941730289915,0.007901512124274956,0.007874118095417404,0.0027026005129179246,0.03847683304654996,0.429193118343794,0.00036735493289044173,0.0550360719193665,0.012992883224506464,-0.10708048577558821,-0.045907471072207405,0.02836957215236526,-0.018438236297135226,0.017803830114182156,0.024667588900850794,-0.0036778208519478895,-0.04371779558922237,0.056575145306710206
LQDW,0.0001215218081022967,0.0016340350723993851,0.00020589986013188241,0.0003351461824805799,0.0007193660781603094,0.0005942461926956198,0.00013091958030864671,0.0001634324517955232,-0.00042774162378775505,0.00036735493289044173,0.001650196831296277,0.0014152404194005502,0.00028468209760971406,-0.0017012374849455527,0.0010118420535636418,-0.001529561846812864,-0.00044575137043949655,-0.00019657341160672626,0.00027703442838127235,0.0020802885904004616,0.008854495129923612,0.0012517804036407682
OARK,0.0011891281867596184,0.04019815878196876,0.002644240493943311,0.004022844828988144,0.0021723860103735108,0.002024661936764075,0.004117916104360534,0.005442620690828352,0.009897888153894823,0.0550360719193665,0.0014152404194005502,0.02558706577434615,0.013186150773418868,-0.04158987741336152,-0.01563106079638288,0.04225479299000366,-0.018204127998445754,0.00472110127965894,0.03954868454192028,0.0006611298704285813,-0.005059123538969006,0.035328134986430317
QQQ,0.0019915819184443085,0.022708464212085184,0.0020732297050835703,0.003010120223938504,0.001841597006969279,0.0037631644376948372,0.00629716843262824,0.009779814034938314,0.005095789976697318,0.012992883224506464,0.00028468209760971406,0.013186150773418868,0.022673955608447628,-0.02368691951254936,-0.022649837396274956,0.08807410808772942,-0.03153572092232704,0.004723818625495426,0.08015488252415136,0.00019149912212528444,-0.006354479317227814,0.023531663449861278
SARK,-0.002375513855453629,-0.08323367628672289,-0.005750012458472844,-0.00856860120310035,-0.003628261565202345,-0.014315559663931493,-0.009082761088297092,-0.009686767271549069,-0.021782463469746157,-0.10708048577558821,-0.0017012374849455527,-0.04158987741336152,-0.02368691951254936,0.08642133943381322,0.03439915157504411,-0.07346933157672941,0.032560545096379276,-0.010320049219766259,-0.06994873365641377,0.00015644444369956626,0.013078227594535946,-0.054695418489951894
SDOW,-0.002506897779776258,-0.03301338400970747,-0.008192812133112596,-0.010180253103916924,-0.0021673548326748785,-0.023178637406319414,-0.016318329801555648,-0.010313215289163324,-0.014818607704432383,-0.045907471072207405,0.0010118420535636418,-0.01563106079638288,-0.022649837396274956,0.03439915157504411,0.06301107219627902,-0.0824283023747821,0.03185440454747995,-0.009883397848400918,-0.0800093892869304,0.0025197288085243384,0.018421400140041365,-0.014950746387861407
SOXL,0.006164769615522046,0.0702800379959866,0.0034089032973981252,0.0026313937360667805,0.007975724391125719,0.00924532189200458,0.021650760512107507,0.033025627703297276,0.015566751191343865,0.02836957215236526,-0.001529561846812864,0.04225479299000366,0.08807410808772942,-0.07346933157672941,-0.0824283023747821,0.573991131528192,-0.12235082335739451,0.018273813821311578,0.3645540623924549,-0.003018067083944478,-0.040102301340685834,0.054238130112194805
SQQQ,-0.0028040937206644683,-0.03120801921984832,-0.0028988831487188815,-0.0043612227794674096,-0.002591013403590319,-0.005287606389588076,-0.00888461834161857,-0.013665412659327254,-0.007170332041604086,-0.018438236297135226,-0.00044575137043949655,-0.018204127998445754,-0.03153572092232704,0.032560545096379276,0.03185440454747995,-0.12235082335739451,0.044095189908758735,-0.006854868135274963,-0.11128317306623568,-0.00030006612298988866,0.008745646143652808,-0.03286325203140866
SVOL,0.0006784175568082291,0.009794785260807752,0.001562867197367034,0.002071994375820002,0.0005046326456795705,0.00510158756765035,0.002718638337837699,0.0024858024912102995,0.0037781906191224706,0.017803830114182156,-0.00019657341160672626,0.00472110127965894,0.004723818625495426,-0.010320049219766259,-0.009883397848400918,0.018273813821311578,-0.006854868135274963,0.00748313325544941,0.014762179908065968,-0.00023523167645293305,-0.003884682582134822,0.0005328118878372189
TECL,0.006983721559099967,0.06721033428279999,0.006173757563983545,0.008325193480458504,0.006385194866771148,0.012833469904483554,0.02127052176146144,0.03405700312377911,0.010556582381191846,0.024667588900850794,0.00027703442838127235,0.03954868454192028,0.08015488252415136,-0.06994873365641377,-0.0800093892869304,0.3645540623924549,-0.11128317306623568,0.014762179908065968,0.31024980656398526,-0.0005211671628305441,-0.029079531558047055,0.06057098269442426
TLTW,0.00020346515082920647,-0.00014740974018998709,-0.0001859797991922795,-0.0001575778686057775,0.0006983187855837525,-0.0004684476954049353,-0.0002118769441355078,-2.3406175940027185e-05,-0.0007194790819309707,-0.0036778208519478895,0.0020802885904004616,0.0006611298704285813,0.00019149912212528444,0.00015644444369956626,0.0025197288085243384,-0.003018067083944478,-0.00030006612298988866,-0.00023523167645293305,-0.0005211671628305441,0.003421444522246554,0.01749097944696299,-0.00023661517546707828
TMF,0.0002055858310152486,-0.012375273822978658,-0.0036183821466251476,-0.00508176637680363,0.0009554085411930908,-0.013970086247285296,-0.002607401910576917,-0.003608190024847551,-0.008428045387248333,-0.04371779558922237,0.008854495129923612,-0.005059123538969006,-0.006354479317227814,0.013078227594535946,0.018421400140041365,-0.040102301340685834,0.008745646143652808,-0.003884682582134822,-0.029079531558047055,0.01749097944696299,0.12061736839672745,-0.0029301193199767475
TSLY,0.0019101053845485838,0.05284365930614163,0.002257796105685669,0.002908085442576921,0.002309017123433154,-0.00017583385699721974,0.0038612420344694234,0.008854068838940056,0.0067925217217114356,0.056575145306710206,0.0012517804036407682,0.035328134986430317,0.023531663449861278,-0.054695418489951894,-0.014950746387861407,0.054238130112194805,-0.03286325203140866,0.0005328118878372189,0.06057098269442426,-0.00023661517546707828,-0.0029301193199767475,0.12263377863238835
