,ARKK,CLM,FSK,GGB,GNK,GOGL,IEP,IVR,MSB,ORC,PBR,RYLD,SBLK,SHY,SOXL,TBF,TLT,USOI,ZIM
ARKK,0.05389180589207052,0.0028213133225709125,0.011455479643043102,0.0023692083151852427,0.002960844891400711,0.00580128175865005,0.0043459060261249694,0.006482508053944559,0.0053330361196156995,0.012009191360925223,0.005636970819326618,0.0027918828134215644,0.008419697382769792,0.00030795871621415406,0.06588555438247504,-4.560191247446205e-05,-0.00012286622317483496,-0.0030301988720160067,0.006515298513957241
CLM,0.0028213133225709125,0.0031293479773868067,0.0025228096581768,0.0002727577735935199,0.0005401193069109318,0.001550387295214902,0.0009332574619401289,0.0011746610708817046,0.0005728429207682327,0.00234631162771684,0.0017691541611444908,0.00027318108667417337,0.001639249821654211,9.883087731226414e-05,0.005863993290367078,-0.00039229816197055493,0.0006576563102128729,-0.000650053621286112,0.0007550585317444707
FSK,0.011455479643043102,0.0025228096581768,0.01081568595628445,0.0013103175766505327,0.005818723478461451,0.006430283894976664,0.0032650409629855913,0.0031018275708950467,0.003952146821307891,0.00550549199752222,0.006425832514634217,0.0010455503373484093,0.007581977545954391,-1.7408054884080593e-06,0.023304371698050812,-2.351908799611232e-05,-2.3280291112854143e-05,-0.0008862570730988692,0.003936149160610856
GGB,0.0023692083151852427,0.0002727577735935199,0.0013103175766505327,0.0010920862798758646,0.0026616486261621074,0.002692615425085059,0.0007621649757042406,0.0007954401807369314,0.0020112469538608123,0.0012294656376786494,0.002763915791600664,0.00023897874669843685,0.003069812767135313,5.271681496819773e-06,0.006823356114637088,8.081931984282029e-05,-0.00012992246915604171,0.001133336666745404,0.0018180813781159986
GNK,0.002960844891400711,0.0005401193069109318,0.005818723478461451,0.0026616486261621074,0.020531491846537187,0.01732911084932583,0.001855584338662639,0.0017660602208730033,0.007261748509184459,0.004070723681865754,0.011592604031893076,0.0005791721056832753,0.022382365321128597,-5.9309604250150496e-05,0.016730245562014072,0.00042943648001165,-0.0007210814476467492,0.0036522741468652995,0.009628420103213272
GOGL,0.00580128175865005,0.001550387295214902,0.006430283894976664,0.002692615425085059,0.01732911084932583,0.021810465355603763,0.0022709854233181085,0.0014360515669487005,0.006824517092762859,0.003167148324040163,0.010795021975724689,0.0008346218190216927,0.023641454556832503,-7.371798360028945e-05,0.020959819161147246,0.0004887387277898727,-0.0008334036465192598,0.0036700163100556213,0.009526064605160301
IEP,0.0043459060261249694,0.0009332574619401289,0.0032650409629855913,0.0007621649757042406,0.001855584338662639,0.0022709854233181085,0.0026024862290151152,0.0012529484642475027,0.0021589762035686753,0.0023249164836698097,0.0034160127950970697,0.0004959195023155926,0.0024424501531102403,3.326254351086296e-06,0.010522501596966013,-1.7416816785476e-05,1.4102671667657199e-05,0.0008362495038502606,0.0016508039462372682
IVR,0.006482508053944559,0.0011746610708817046,0.0031018275708950467,0.0007954401807369314,0.0017660602208730033,0.0014360515669487005,0.0012529484642475027,0.003710684380328661,0.0013910983177917923,0.005059538807551259,0.0016851161601149334,0.0005539399930015125,0.001974247214036337,0.00012024891100385965,0.011824002075422772,-0.0003600901133565998,0.0005963092523932459,-0.0003133459766181247,0.0015460530277760134
MSB,0.0053330361196156995,0.0005728429207682327,0.003952146821307891,0.0020112469538608123,0.007261748509184459,0.006824517092762859,0.0021589762035686753,0.0013910983177917923,0.011235796937886379,0.001986945334207491,0.008375707580132393,0.0006757626471234015,0.008087405330983389,4.605000460621301e-06,0.017783991890002383,0.00010403234273420511,-0.0001517700390638742,0.0040482900887686465,0.003732402068944177
ORC,0.012009191360925223,0.00234631162771684,0.00550549199752222,0.0012294656376786494,0.004070723681865754,0.003167148324040163,0.0023249164836698097,0.005059538807551259,0.001986945334207491,0.010662928288515935,0.0037066236297692966,0.0009711085430498084,0.0053573630083771345,0.00016592871077900637,0.02038503948466988,-0.0002574305460250308,0.00037837150352248983,-0.000936179299949941,0.003290529240861459
