,ARKK,CLM,FSK,GGB,GNK,GOGL,IEP,IVR,MSB,ORC,PBR,RYLD,SBLK,SHY,SOXL,TBF,TLT,USOI,ZIM
ARKK,0.046274607047159695,0.01876971855871852,0.011468596818860763,0.01702337806895292,-0.0024247696168048652,0.0020643089985111405,0.004900317682601338,0.0020659413648998217,-0.0008612785830794161,0.00499249243960555,-0.013774680163567508,0.0027820529819542745,0.0027778118193429483,-0.0002967252735243896,0.03702653386187343,-0.0001713270647220494,-0.00010956374837767993,-0.008285057463808055,0.02007532049037056
CLM,0.01876971855871852,0.01695098579115022,0.006364870472414144,0.010171150262326047,-0.0010221464087831374,0.0014902635795572801,0.0030824903152731264,0.002233357437431634,-0.0013302443926636771,0.004032514273189012,-0.00297189473977717,0.0015891685129908687,0.002562621564368738,-8.553138895791361e-05,0.013633109207148544,-0.0005110892701283377,0.00036703763603713893,-0.0037627705210910474,0.011242266757496013
FSK,0.011468596818860763,0.006364870472414144,0.006588304086502737,0.008094512735070274,-0.000311043883951945,0.0011865067217813083,0.0022826562350472023,0.0025089627210850987,-0.00017493860759324194,0.0030057003755949723,-0.0011877132803871317,0.0014965479849940184,0.0016247012014660171,-5.384929863515213e-05,0.012272423500294227,4.96523137903415e-05,-0.00011917781105483873,-0.001784961546314578,0.008163441639627733
GGB,0.01702337806895292,0.010171150262326047,0.008094512735070274,0.02810251084359996,-0.0003375429195574701,0.0036059407587879346,0.005265407878839084,0.003062730906906713,0.004704626114685023,0.004046890833371095,0.0030737959551739337,0.0016590389887798948,0.006838010331451176,-0.00013307145673377034,0.020046365390033252,0.000977645307788611,-0.001052690913099102,0.0007056441310866954,0.01775098117072847
GNK,-0.0024247696168048652,-0.0010221464087831374,-0.000311043883951945,-0.0003375429195574701,0.0005076582903331391,0.0003024766101831503,-0.0002180763038886001,0.0004988396911622412,0.0007159737628583175,0.00024589777963845484,0.0018378176478871678,5.439021740364195e-05,0.0010705739049025496,4.3951157784124016e-05,0.0004791667575129919,-1.3296980686892492e-05,4.3047427146022074e-05,0.0010217809700635298,0.0008760641033074589
GOGL,0.0020643089985111405,0.0014902635795572801,0.0011865067217813083,0.0036059407587879346,0.0003024766101831503,0.0015326012697540617,0.0006666086701465842,0.00037499976995775136,0.0013963905385400073,0.0007466625626113759,0.0004230324386171051,0.0003515356680255323,0.003198901239458101,-1.9723218530396236e-05,0.003856610991366096,0.0001967662598735259,-0.00020935145929174215,0.0003727268694042725,0.005277408228395095
IEP,0.004900317682601338,0.0030824903152731264,0.0022826562350472023,0.005265407878839084,-0.0002180763038886001,0.0006666086701465842,0.002842530749998156,0.0010149132670654686,0.0009398984709713971,0.0020186527849582643,-0.0002685983044705679,0.0006906006894853296,0.0006538736417510603,-3.0332702543628657e-05,0.005105865680078045,-5.7774606713921805e-05,1.8704594028208898e-05,-0.0004005519038469659,0.0018197679254700959
IVR,0.0020659413648998217,0.002233357437431634,0.0025089627210850987,0.003062730906906713,0.0004988396911622412,0.00037499976995775136,0.0010149132670654686,0.004827355107033103,0.0006707926441963874,0.003332733486401201,0.002513997610412464,0.0010877806782279707,0.0008361594187789442,8.986419434221058e-05,0.006541098690800339,-0.0005198413780018706,0.0005266195390601952,0.0004877874771298289,0.0027139981373150842
MSB,-0.0008612785830794161,-0.0013302443926636771,-0.00017493860759324194,0.004704626114685023,0.0007159737628583175,0.0013963905385400073,0.0009398984709713971,0.0006707926441963874,0.008704460783283418,0.0004626644968293544,0.002524683714384884,0.0001694462392609491,0.00403554611065203,3.2182524541034073e-06,0.005213648020341066,0.00048339949831889106,-0.0004761939326596229,0.0025148023302978178,0.004250610073968182
ORC,0.00499249243960555,0.004032514273189012,0.0030057003755949723,0.004046890833371095,0.00024589777963845484,0.0007466625626113759,0.0020186527849582643,0.003332733486401201,0.0004626644968293544,0.004459743169923864,0.0010781156235468616,0.001129715176794342,0.001493458332728366,3.8937291939397776e-05,0.007254492764197346,-0.00029970144085122833,0.00027921153759325243,-0.0004115933946017712,0.0019370693478930195
