,ARKK,CLM,FSK,GGB,GNK,GOGL,IEP,IVR,MSB,ORC,PBR,RYLD,SBLK,SHY,SOXL,TBF,TLT,USOI,ZIM
ARKK,0.03146663163579364,0.0066433802730482185,0.008406694425438723,0.0017274746968504973,0.00403296380182341,0.005936702166394034,0.0026134992700906673,0.00566877611790766,0.0022273401441726664,0.009241858193809129,0.0011550645620287928,0.002813664107227189,0.00429482228609859,5.191454887543309e-05,0.05445593073684274,0.00027399286652294143,-0.0004598096890146421,-0.0018538199019877324,0.00385334614168018
CLM,0.0066433802730482185,0.02614214548338162,0.00728461623993685,0.000723174257287679,0.002879900453246135,0.00531765789018503,0.002724670639938058,0.004322458613357291,0.000477318531809812,0.008042171287860634,0.0021899216291520105,0.0010561824459762797,0.00374821053520367,0.00010130442380218585,0.018710567523176694,-0.0028481483960985906,0.0027884789248655566,-0.0015638182645020444,0.0019858365616827254
FSK,0.008406694425438723,0.00728461623993685,0.010817295603942102,0.0010075037536260495,0.007563488352104271,0.007199340441519412,0.003138915622462332,0.003969100152628775,0.0016902346452424247,0.006521628011575173,0.002256504825629968,0.001384289801440293,0.005222877655930203,1.3396373216543252e-05,0.024407853741740464,-0.0002032397469813566,8.41255447368095e-05,-0.0007998919743622303,0.002775760213896602
GGB,0.0017274746968504973,0.000723174257287679,0.0010075037536260495,0.001079349646414094,0.003175895851909326,0.002732275924058167,0.0007423353170378332,0.0010071826019491415,0.0013456000456141498,0.0015428597771968441,0.0011520051573697,0.00031220650876899155,0.001979174914926868,7.119300270397031e-06,0.006879445462311845,0.0002814002997313109,-0.000271450005804595,0.001327841283326327,0.0012511138621840434
GNK,0.00403296380182341,0.002879900453246135,0.007563488352104271,0.003175895851909326,0.03241252281239816,0.023379495630993972,0.0027549462758237465,0.0032230150558931587,0.007763832842585212,0.007265151953569373,0.0060989972619945884,0.0011931105885336474,0.019597965361885062,-1.7475647275779627e-05,0.028058214809123544,0.0010648070674035665,-0.0010846808401354427,0.0049523916184647946,0.008058418896283016
GOGL,0.005936702166394034,0.00531765789018503,0.007199340441519412,0.002732275924058167,0.023379495630993972,0.026659040539136536,0.002782033689832001,0.0021436238569286213,0.006790860561746577,0.0051057696800851865,0.004761932155955392,0.0014314081290586402,0.01834617689153993,-5.664672477085475e-06,0.028083292593799068,0.0008063087668357526,-0.0008505424302327982,0.004059508923186656,0.006840274760407352
IEP,0.0026134992700906673,0.002724670639938058,0.003138915622462332,0.0007423353170378332,0.0027549462758237465,0.002782033689832001,0.0025791338164583674,0.0014958038003671298,0.0015164306528381998,0.002409283750689702,0.0015575024629010152,0.0006201925745342692,0.0017091139176135947,5.182625592848651e-07,0.009407522575340376,-2.7140195293265582e-05,-3.5017855751081843e-06,0.0008514275252508487,0.0011660041825785493
IVR,0.00566877611790766,0.004322458613357291,0.003969100152628775,0.0010071826019491415,0.0032230150558931587,0.0021436238569286213,0.0014958038003671298,0.006107260755667655,0.0010357316413941997,0.007451911821934325,0.0010232029968259768,0.0009260799980600099,0.0017215958420632139,6.387112304168444e-05,0.014566991001654685,-0.0013106771576905124,0.0012793639952129701,-0.0002590588013457532,0.0013845710596127984
MSB,0.0022273401441726664,0.000477318531809812,0.0016902346452424247,0.0013456000456141498,0.007763832842585212,0.006790860561746577,0.0015164306528381998,0.0010357316413941997,0.007951103737329147,0.001413857499960904,0.002209238025829947,0.0005745348227524596,0.005100751455052448,-1.661846503914665e-05,0.01296554395060379,0.0006517496396613194,-0.0006829627362206343,0.003333174043020095,0.0019514292735768831
ORC,0.009241858193809129,0.008042171287860634,0.006521628011575173,0.0015428597771968441,0.007265151953569373,0.0051057696800851865,0.002409283750689702,0.007451911821934325,0.001413857499960904,0.013919731423889595,0.0020040388835306827,0.0014379055792587303,0.004281133055259826,7.449771947079405e-05,0.022401885817644202,-0.0010550483983090661,0.0009689730459975339,-0.000985051161784976,0.002637455868562602
