,APLY,ARKK,CLM,CRF,HYGW,IEP,JEPI,JEPQ,KLIP,LABU,LQDW,OARK,QQQ,SARK,SDOW,SOXL,SQQQ,SVOL,TECL,TLTW,TMF,TSLY
APLY,0.01598976016206214,0.0057261408906741085,0.001689865044851458,0.0009174848354594001,0.0003414838794472088,0.02710122822280167,0.0027714074769067828,0.004642430929757275,0.00035069576555577127,0.003103509315622539,0.0008109402059027386,0.008860819359268475,0.011354671028814102,-0.009236122309534368,-0.01373905795250777,0.019308605220804333,-0.030908167470426254,0.003167658695748841,0.02096109871448807,0.002424030297279212,0.005336435808136054,0.0019125627040988498
ARKK,0.0057261408906741085,0.024426521565546953,0.0028754359424761765,0.0032763060516367666,0.000583287815075212,0.03758115436390426,0.0027173837463721007,0.00427932165958578,0.010919533215643101,0.04503803737167168,0.0014347040699249402,0.02229394938304563,0.01217394598345741,-0.0385003093534045,-0.01567674840004372,0.02457227175666478,-0.03269965593347718,0.004809090272248395,0.018092476383340907,0.0024541376092836395,0.004222240359283212,0.003039634902923978
CLM,0.001689865044851458,0.0028754359424761765,0.005612504991828324,0.004131873715199296,0.00015248101533820254,0.019902008601458868,0.001323888326889459,0.0005083767647094087,-0.0003754186174121728,0.010245471206477397,0.00019319727563462132,0.003843847378056484,0.001414444997478931,-0.00449918131574604,-0.00865043660760716,0.0012219118811241433,-0.0038840261541627724,0.001325917161430911,0.002264439369328864,-0.00011542574110020169,-0.0028999565855168034,0.00022926607113301134
CRF,0.0009174848354594001,0.0032763060516367666,0.004131873715199296,0.0038909683071246615,0.0001419701741045762,0.015776566402892968,0.0010154446333819208,0.0006930682546737287,0.0005212969272604576,0.011575845727145284,0.0002183559158090307,0.0037459628667449287,0.0015781315473096162,-0.0050566198454992375,-0.006392498865440537,0.001807837803111756,-0.004436499320335226,0.0013002922449865013,0.0022265217785150887,-5.886157779098689e-05,-0.0026598065263525434,0.00021024458375212013
HYGW,0.0003414838794472088,0.000583287815075212,0.00015248101533820254,0.0001419701741045762,7.642111484419754e-05,0.0018030927122498514,0.00018382923840911612,0.00019069439054651054,0.00023961921384858944,0.00137826689801751,0.0002836608591052014,0.0006668906851050107,0.0004771901375603421,-0.0009140679338011527,-0.0007537236474804443,0.0013645195302705874,-0.0012943873992528972,0.00014113393827123164,0.0008980256018199213,0.0004166121173836061,0.0007506036545009332,4.643087386033649e-05
IEP,0.02710122822280167,0.03758115436390426,0.019902008601458868,0.015776566402892968,0.0018030927122498514,0.9418724992086293,0.019083871745611998,0.00668846201646236,0.0006442576796997234,0.06891601757430939,0.003144012706684416,0.022800538738766352,0.013233113714214706,-0.06074910414885952,-0.095072873251941,0.03363282572438105,-0.03595948515128829,0.019687720699185673,0.02554589416827864,-0.0023238661523164853,-0.05660660472407752,-0.0003091684064263129
JEPI,0.0027714074769067828,0.0027173837463721007,0.001323888326889459,0.0010154446333819208,0.00018382923840911612,0.019083871745611998,0.002675751635104276,0.0019351713298958917,0.0026301461529058432,0.005337753192645173,0.0002683291415016047,0.0032593088562724044,0.0034923166870106793,-0.004300240716995445,-0.010715850876667871,0.0064096461172070945,-0.00950472976653468,0.001632515862058436,0.00624156685253853,0.00017973465348653994,-0.0003030494630346472,0.00013385860334152333
JEPQ,0.004642430929757275,0.00427932165958578,0.0005083767647094087,0.0006930682546737287,0.00019069439054651054,0.00668846201646236,0.0019351713298958917,0.003910925697110121,0.0012923867005631806,0.0035681573109368273,0.00026433006924759747,0.004715880103221083,0.007307821514949878,-0.006713129906458405,-0.0075759496548979946,0.013216053043173217,-0.019771292108317955,0.0018262933346556757,0.012984878482008008,0.0006430123443440785,0.0003001027892238714,0.0008232801717050651
KLIP,0.00035069576555577127,0.010919533215643101,-0.0003754186174121728,0.0005212969272604576,0.00023961921384858944,0.0006442576796997234,0.0026301461529058432,0.0012923867005631806,0.02907094684719591,0.028006629554811775,0.00022931701325451097,0.009281755723832621,0.004431494486961286,-0.017368510419740045,-0.012065875352607659,0.008731976695780765,-0.011987111921518703,0.0034663638238653822,0.004162403045528673,0.0002531621094813536,-0.003400506584476583,0.00044768598903497764
LABU,0.003103509315622539,0.04503803737167168,0.010245471206477397,0.011575845727145284,0.00137826689801751,0.06891601757430939,0.005337753192645173,0.0035681573109368273,0.028006629554811775,0.26416540601602084,0.0018629183635016783,0.05179545877423123,0.013486479723961133,-0.07069563857375771,-0.03605636173583025,0.03053909041344218,-0.03722719271947118,0.013083174573127208,0.01785363879480482,0.0003100287601022911,-0.016283226251235954,0.004886089646481411
