,ARKK,CLM,CRF,HYGW,IEP,JEPI,JEPQ,LABU,LQDW,OARK,QQQ,SARK,SDOW,SOXL,SQQQ,SVOL,TECL,TLTW,TMF,TSLY
ARKK,0.1590436852073111,0.0016760392385581572,0.006123896847688467,0.007517946511504916,0.07769941820100777,0.01669577916942598,0.016486868391124725,0.1292048304378753,0.003309501240633283,0.04030160521015624,0.018047192246976155,-0.15784315349191447,-0.0244528296518978,0.07160144885711857,-0.12636602250917076,0.023990018888387643,0.07254118035127521,-0.001596621693462475,-0.0388279242097264,0.06676041752771919
CLM,0.0016760392385581572,0.0005329173001339841,0.0014576840274732072,0.0002933987014362517,0.005245538342150185,0.0005487759539257307,0.00024332068349611837,0.0009357313163318199,0.00017522208168258254,0.0005748308550936634,0.00043310187716830715,-0.0017163573701481736,-0.0010803126519902952,0.002826123360357829,-0.0030164653862543695,0.0004557319725947811,0.0021312492888949956,9.95800363659028e-05,-0.0005444960955962042,0.0008964719353315984
CRF,0.006123896847688467,0.0014576840274732072,0.004619284739927188,0.0008543704918793784,0.016085147536897403,0.001717664061395135,0.0007925230635720445,0.005543562592711649,0.00047279744285496364,0.0019506780741465844,0.0012370242066391313,-0.006217389115780475,-0.0033716515975544077,0.007164010342427496,-0.008633409290984932,0.0015355267482460074,0.005756026714664051,0.00035530940295106395,-0.0017761994048941189,0.0028310690296894704
HYGW,0.007517946511504916,0.0002933987014362517,0.0008543704918793784,0.002959775898574465,0.011943373331253105,0.0018523824378893557,0.0013775821245024039,0.01020970360340002,0.002502718688659346,0.0024200305657706613,0.0015717752637514828,-0.007538765923609283,-0.0023664856553503276,0.011896090499947968,-0.011152652389433925,0.002309945052776362,0.007703778914303361,0.0013673027379329508,-0.002178207437865131,0.00330316826604406
IEP,0.07769941820100777,0.005245538342150185,0.016085147536897403,0.011943373331253105,1.4466002307121386,0.03393966483530118,0.011388947098818328,0.03766382027196686,0.004253900307317108,0.003980654406068182,0.009083407178316849,-0.08004241341413706,-0.05703725054841074,0.0325288797828514,-0.06573097637972487,0.03588803707523065,0.045845059235932406,-0.003166960317396904,-0.11307142233147847,-0.017661709828695766
JEPI,0.01669577916942598,0.0005487759539257307,0.001717664061395135,0.0018523824378893557,0.03393966483530118,0.007041757768264601,0.0044236072807059025,0.015466297122804394,0.00044136303452065853,0.003953381625099143,0.0037650486386231925,-0.01656335977076716,-0.008431422701815974,0.01808163740882383,-0.0262945630367466,0.005501280636446279,0.017048019471199213,-0.0003263055128149994,-0.008149849373470745,0.008214280864297346
JEPQ,0.016486868391124725,0.00024332068349611837,0.0007925230635720445,0.0013775821245024039,0.011388947098818328,0.0044236072807059025,0.006383269594996199,0.005486613924984029,0.00048716141608581577,0.004419304457692482,0.005087239095174711,-0.01619099472997424,-0.004830707085094258,0.027054863080409792,-0.03573808504506897,0.004081412965462785,0.025515524885657753,-5.4331617934026815e-05,-0.0055160235111647304,0.009202857803447642
LABU,0.1292048304378753,0.0009357313163318199,0.005543562592711649,0.01020970360340002,0.03766382027196686,0.015466297122804394,0.005486613924984029,0.33878221479675846,0.0019679340121514515,0.030679164199048738,0.00920423196805536,-0.12720226880929347,-0.02855643251494168,0.03344449753777394,-0.06281321432941639,0.023762565522641773,0.03686710582618299,-0.005429277634834757,-0.08430061847576295,0.03820774894413181
LQDW,0.003309501240633283,0.00017522208168258254,0.00047279744285496364,0.002502718688659346,0.004253900307317108,0.00044136303452065853,0.00048716141608581577,0.0019679340121514515,0.003623515464369293,0.0013383451973222884,0.000661367334289813,-0.00333705267426305,-0.0002701789784111647,0.0030470447092154815,-0.004730254017350977,0.0005706799040245376,0.0029976172408542065,0.0029704613989196453,0.013681294010666187,0.0019950430666801472
OARK,0.04030160521015624,0.0005748308550936634,0.0019506780741465844,0.0024200305657706613,0.003980654406068182,0.003953381625099143,0.004419304457692482,0.030679164199048738,0.0013383451973222884,0.013214976175823082,0.0049888104269634765,-0.040020373139641456,-0.006172162073680038,0.022015265127954844,-0.03495061453920572,0.00609069864770519,0.02023404444764694,-0.0001989709420908562,-0.012315741206113206,0.023364816285538027
QQQ,0.018047192246976155,0.00043310187716830715,0.0012370242066391313,0.0015717752637514828,0.009083407178316849,0.0037650486386231925,0.005087239095174711,0.00920423196805536,0.000661367334289813,0.0049888104269634765,0.00568453711131589,-0.017955561006522965,-0.005435876203833159,0.03452695025360223,-0.040047948914221365,0.004064756171645999,0.029073889912433364,0.0002602570495002433,-0.0036447768401562768,0.01008516942266119
SARK,-0.15784315349191447,-0.0017163573701481736,-0.006217389115780475,-0.007538765923609283,-0.08004241341413706,-0.01656335977076716,-0.01619099472997424,-0.12720226880929347,-0.00333705267426305,-0.040020373139641456,-0.017955561006522965,0.15693677876309095,0.024422354979103344,-0.07193086362386805,0.12581111553758662,-0.024322791402927785,-0.07204490560567377,0.0015284182910197926,0.03824954392500493,-0.06574074789115389
SDOW,-0.0244528296518978,-0.0010803126519902952,-0.0033716515975544077,-0.0023664856553503276,-0.05703725054841074,-0.008431422701815974,-0.004830707085094258,-0.02855643251494168,-0.0002701789784111647,-0.006172162073680038,-0.005435876203833159,0.024422354979103344,0.013710999235304836,-0.027450692728684927,0.03819513556128234,-0.008334367599760042,-0.025753312188104793,0.0007581240018611958,0.01441980707919002,-0.010085917219190731
SOXL,0.07160144885711857,0.002826123360357829,0.007164010342427496,0.011896090499947968,0.0325288797828514,0.01808163740882383,0.027054863080409792,0.03344449753777394,0.0030470447092154815,0.022015265127954844,0.03452695025360223,-0.07193086362386805,-0.027450692728684927,0.3786118724345983,-0.244809454263181,0.0217543927261171,0.20804718990083543,-0.0002588099192704675,-0.044915114211165515,0.04743452493568683
SQQQ,-0.12636602250917076,-0.0030164653862543695,-0.008633409290984932,-0.011152652389433925,-0.06573097637972487,-0.0262945630367466,-0.03573808504506897,-0.06281321432941639,-0.004730254017350977,-0.03495061453920572,-0.040047948914221365,0.12581111553758662,0.03819513556128234,-0.244809454263181,0.2826884756641613,-0.028886615440768208,-0.20504888495762266,-0.0018612850511346799,0.02527941287736726,-0.07208468349771349
SVOL,0.023990018888387643,0.0004557319725947811,0.0015355267482460074,0.002309945052776362,0.03588803707523065,0.005501280636446279,0.004081412965462785,0.023762565522641773,0.0005706799040245376,0.00609069864770519,0.004064756171645999,-0.024322791402927785,-0.008334367599760042,0.0217543927261171,-0.028886615440768208,0.014235215483386484,0.016992831314683744,-0.0003886274647993868,-0.013490040567391637,0.005660471587705059
TECL,0.07254118035127521,0.0021312492888949956,0.005756026714664051,0.007703778914303361,0.045845059235932406,0.017048019471199213,0.025515524885657753,0.03686710582618299,0.0029976172408542065,0.02023404444764694,0.029073889912433364,-0.07204490560567377,-0.025753312188104793,0.20804718990083543,-0.20504888495762266,0.016992831314683744,0.16371868276752313,0.001232274879416399,-0.018880559947398807,0.04000380037921842
TLTW,-0.001596621693462475,9.95800363659028e-05,0.00035530940295106395,0.0013673027379329508,-0.003166960317396904,-0.0003263055128149994,-5.4331617934026815e-05,-0.005429277634834757,0.0029704613989196453,-0.0001989709420908562,0.0002602570495002433,0.0015284182910197926,0.0007581240018611958,-0.0002588099192704675,-0.0018612850511346799,-0.0003886274647993868,0.001232274879416399,0.003677811362154839,0.02527915700826555,-0.0009691965335212701
TMF,-0.0388279242097264,-0.0005444960955962042,-0.0017761994048941189,-0.002178207437865131,-0.11307142233147847,-0.008149849373470745,-0.0055160235111647304,-0.08430061847576295,0.013681294010666187,-0.012315741206113206,-0.0036447768401562768,0.03824954392500493,0.01441980707919002,-0.044915114211165515,0.02527941287736726,-0.013490040567391637,-0.018880559947398807,0.02527915700826555,0.264576403612903,-0.016518023273258402
TSLY,0.06676041752771919,0.0008964719353315984,0.0028310690296894704,0.00330316826604406,-0.017661709828695766,0.008214280864297346,0.009202857803447642,0.03820774894413181,0.0019950430666801472,0.023364816285538027,0.01008516942266119,-0.06574074789115389,-0.010085917219190731,0.04743452493568683,-0.07208468349771349,0.005660471587705059,0.04000380037921842,-0.0009691965335212701,-0.016518023273258402,0.09274693581642443
