,ARKK,CLM,FSK,GGB,GNK,GOGL,IEP,IVR,MSB,ORC,PBR,RYLD,SBLK,SHY,SOXL,TBF,TLT,USOI,ZIM
ARKK,0.010631508360910933,0.003981669519099053,0.0016449772488252123,0.005251277152936568,0.0003608666045291093,0.002326823655876844,0.0015925391063338497,0.008647481909145006,0.0007793326158375539,0.005146092828504112,0.002082188328871688,0.004878300520480332,0.0010952079981890136,0.00014406829759691336,0.026952329840625563,0.00015790005631860927,-0.00012196460680537907,-0.0008460474539206808,0.005682178746856174
CLM,0.003981669519099053,0.028239422966963725,0.002455497501310647,0.004258425969656049,0.0004435559882396665,0.004210956155582805,0.002310410033192347,0.01051829765631204,0.000556240962173859,0.006758745018920142,0.004509187214393138,0.003182141349255375,0.0014516162332316946,0.0003195606709185995,0.016141595577406503,-0.002550204326259511,0.0010336728803447277,-0.0012173790230201483,0.0045749884917588544
FSK,0.0016449772488252123,0.002455497501310647,0.0011700489837572843,0.0020572567007976477,0.0005274506531841251,0.001977911709649984,0.00089953012401123,0.0032296286821938192,0.0004380619684775611,0.0018548808599012127,0.0018819208260082837,0.0013874539366612855,0.0006873012516929231,1.5894138602247603e-06,0.007168405700946843,-4.4073444261804634e-05,6.270208274134274e-06,-0.00019879691959958406,0.0024835234306648493
GGB,0.005251277152936568,0.004258425969656049,0.0020572567007976477,0.025604175945638758,0.0035334162216009556,0.012031386936848196,0.00307045344520446,0.011692372879008248,0.003242987517348839,0.005788309049133805,0.011662033691519412,0.004565107688298397,0.004184228274537239,1.869796519827612e-05,0.030606558680257214,0.001170252978561637,-0.00046681968343932097,0.0035895942049480717,0.017062012868613207
GNK,0.0003608666045291093,0.0004435559882396665,0.0005274506531841251,0.0035334162216009556,0.0015478862296601852,0.004404059249114575,0.00041688661416685886,0.0014850896198861103,0.0006562526035744053,0.0010970305420986508,0.0028328953763389446,0.0006298652487572614,0.0016992659754461866,-2.2747491691225442e-05,0.004232208500816521,0.0003216636927758441,-0.00013238093378477428,0.0006744925242641234,0.005150007163028686
GOGL,0.002326823655876844,0.004210956155582805,0.001977911709649984,0.012031386936848196,0.004404059249114575,0.018717826563508046,0.0017116412759039825,0.004068150667575871,0.0020593861823705803,0.002842506320629272,0.00896939033494589,0.0030784394533313543,0.006035973703802358,-9.753239921676394e-05,0.01786713180173644,0.0012308310565960128,-0.0005136604897580749,0.002321898767759181,0.01725684746080218
IEP,0.0015925391063338497,0.002310410033192347,0.00089953012401123,0.00307045344520446,0.00041688661416685886,0.0017116412759039825,0.0017940858347769441,0.0032146945354044974,0.0005799809467793047,0.0018991023960423683,0.002544629470739398,0.001644495002328404,0.000551627390125774,-4.257053163391283e-06,0.00807315079225007,1.972040673078532e-05,-1.708430162212075e-05,0.0004904644160513337,0.0027209534393198495
IVR,0.008647481909145006,0.01051829765631204,0.0032296286821938192,0.011692372879008248,0.0014850896198861103,0.004068150667575871,0.0032146945354044974,0.03665618243862016,0.0013823278681371974,0.016088315647517337,0.0049202762935391395,0.006989657736936543,0.0015627538752219635,0.0004278635021158548,0.0342452446746641,-0.0028787512407250195,0.0011636995972941538,-0.0005624044377116794,0.009378564703574647
MSB,0.0007793326158375539,0.000556240962173859,0.0004380619684775611,0.003242987517348839,0.0006562526035744053,0.0020593861823705803,0.0005799809467793047,0.0013823278681371974,0.0012273351749016168,0.000597913167285421,0.002499183778293243,0.0008858582989868681,0.0007327788167364705,-7.014080871836568e-06,0.0054035627663581165,0.0001507838770847926,-5.8801178849697044e-05,0.0009248141353975402,0.0024769907589028
ORC,0.005146092828504112,0.006758745018920142,0.0018548808599012127,0.005788309049133805,0.0010970305420986508,0.002842506320629272,0.0018991023960423683,0.016088315647517337,0.000597913167285421,0.010859831674862892,0.003492212285164901,0.003933180105312327,0.00138692294021458,0.00018003439175656448,0.018881605364006147,-0.0006428975614025693,0.00022983651342204172,-0.0005291260469860321,0.006501370969383328
