,APLY,ARKK,CLM,CRF,HYGW,IEP,JEPI,JEPQ,KLIP,LABU,LQDW,OARK,QQQ,SARK,SDOW,SOXL,SQQQ,SVOL,TECL,TLTW,TMF,TSLY
APLY,0.0002520183392748721,0.001108446414866101,0.00021623139521109751,0.00016124246454320748,0.00013397478251004805,0.0006503440026834445,0.00046324349831154823,0.0006491370120668743,-2.6395248638985903e-05,1.6183229988956815e-05,0.0001111973073749861,0.000884578434289862,0.0013729277396949619,-0.0012131841769383003,-0.001893528249058296,0.003973041084624774,-0.0022294633882832217,0.0003658706420739269,0.005002274662775786,0.0001909590608050208,0.0003739500012627405,0.0018849006343036425
ARKK,0.001108446414866101,0.06340612295100528,0.005396403928294787,0.009754459535882203,0.0031847698738086457,0.012126296386830326,0.0068614871379558216,0.006773757451348096,0.017861757598243377,0.08197102545071477,0.0026597847199818685,0.032458009854573235,0.01661368177208774,-0.06710888100997275,-0.02995448725546087,0.0591256791828077,-0.026390164559026617,0.007364860629636379,0.0491950992773972,0.000987644818083766,-0.0044078905910034105,0.036673194430631134
CLM,0.00021623139521109751,0.005396403928294787,0.0038254891684013936,0.0053172940380493625,0.0004787686123010627,0.0031724468010458137,0.0014721145455067913,0.000693430375370842,0.0001573168221179956,0.010279044782508498,0.0003052839233663704,0.0028882565858309645,0.0016503067973248314,-0.005687937562660296,-0.007227023889924572,0.004070146414308895,-0.002677086470080922,0.0011960937833912545,0.004747095287302149,2.0258483340445834e-05,-0.0017079163795752361,0.002327227774755849
CRF,0.00016124246454320748,0.009754459535882203,0.0053172940380493625,0.00891026404635034,0.0007577731287891889,0.004485682430612755,0.002056221642092042,0.0014206834195202777,0.000998513034032742,0.0190794206295822,0.0005162787176945449,0.004653386993227626,0.002805942204422493,-0.010135910943449825,-0.010522195374711977,0.004879457511245908,-0.004682347454844322,0.0019670156760244906,0.007132751903655181,7.615063742904932e-05,-0.002999010651519432,0.0030465561402408248
HYGW,0.00013397478251004805,0.0031847698738086457,0.0004787686123010627,0.0007577731287891889,0.0007900444925276277,0.0011655852705491048,0.0007250566776036111,0.0006584450274037462,0.0005797510151811046,0.004761570170973624,0.0011448272539837973,0.0018029094447518212,0.0014720545095976874,-0.003353488608770357,-0.0023493953210845793,0.008057620001034608,-0.0023841893775970466,0.00040412633162521355,0.005589902437241367,0.0009246152946210079,0.001661796240599411,0.001232098756584582
IEP,0.0006503440026834445,0.012126296386830326,0.0031724468010458137,0.004485682430612755,0.0011655852705491048,0.030797049691451202,0.00459331835477109,0.0014404686565162646,0.0004339689862064518,0.013780873172636552,0.0008699952170498137,0.0036142850635175203,0.0023613807608768543,-0.013200560249562197,-0.01852777766465266,0.010817149298475062,-0.0038315845203463067,0.0032855956335048975,0.009079483018479025,-0.00016799637719306046,-0.008196222206751097,-0.0012740731091803012
JEPI,0.00046324349831154823,0.0068614871379558216,0.0014721145455067913,0.002056221642092042,0.0007250566776036111,0.00459331835477109,0.00427489428607325,0.002956548162883204,0.0031647411860929865,0.007886196773540903,0.00037169577448680613,0.0036547518261368117,0.00479495136121114,-0.0073065656125542115,-0.013756825458601242,0.016861823398464967,-0.007803740677367241,0.00194979118092596,0.01683063019941819,0.00013473973624183856,-0.00046049989502651325,0.0021943149236104704
JEPQ,0.0006491370120668743,0.006773757451348096,0.000693430375370842,0.0014206834195202777,0.0006584450274037462,0.0014404686565162646,0.002956548162883204,0.004926197560341425,0.0011668127465374505,0.002690651845078198,0.00022867092122161553,0.0042567420245808955,0.007676573595416627,-0.007134326967916886,-0.009126039681639546,0.024709275575655824,-0.012366637027454552,0.0018442633694931278,0.027372491060392305,0.00019060834086327368,-0.001413295906647327,0.0061096943493666326
KLIP,-2.6395248638985903e-05,0.017861757598243377,0.0001573168221179956,0.000998513034032742,0.0005797510151811046,0.0004339689862064518,0.0031647411860929865,0.0011668127465374505,0.027627942129469257,0.02928367345504846,-4.274676304909993e-05,0.00752006605478543,0.0038710177419176103,-0.019136789248053804,-0.012427423462467137,0.013660554376985882,-0.006263588111079441,0.0030144704631531226,0.007076909597606864,-0.00034108641093289795,-0.005422191612351234,0.0035939593856322946
LABU,1.6183229988956815e-05,0.08197102545071477,0.010279044782508498,0.0190794206295822,0.004761570170973624,0.013780873172636552,0.007886196773540903,0.002690651845078198,0.02928367345504846,0.30926545076837386,0.0021327596770033238,0.04554827421759083,0.010301778220962067,-0.08660166290345298,-0.04300202406099335,0.03546571786997111,-0.016932167473427837,0.012848930253015995,0.022414594465229767,-0.0010109255072117398,-0.021948381587783183,0.03442272923875015
