,ARKK,CLM,FSK,GGB,GNK,GOGL,IEP,IVR,MSB,ORC,PBR,RYLD,SBLK,SHY,SOXL,TBF,TLT,USOI,ZIM
ARKK,0.015254522833283607,0.004651541994800144,0.007506713557059745,0.00523407018488477,-0.014433207490080611,0.006313477621226162,0.003221700311902797,0.00350501967206788,9.282304494407537e-05,0.00417280817857603,-0.014414620601508315,0.002549962083309407,0.0032903621875547675,-0.0007431643499878661,0.003121425916066194,0.00011249190631999895,-0.000756400904087654,-0.002095759919079732,0.010710484748609136
CLM,0.004651541994800144,0.003963546914891852,0.0032775625926714665,0.0020335873363024446,-0.0069375266121303744,0.001977537694916402,0.0017074378911106328,0.003504397838835537,-0.00063808614437045,0.003137668017019299,-0.003377602786362768,0.0011124900340410777,0.0010829079675578686,-0.00020076416904172783,0.0008769104288227807,-0.00012730858180393095,0.00036084247532230934,-0.0008749838047158238,0.004039074682396294
FSK,0.007506713557059745,0.0032775625926714665,0.009304972725681402,0.004224941280153894,-0.0036886420969166793,0.005754362513685036,0.003593485179042281,0.009836590468798891,0.00015999650418452595,0.006279083934851141,-0.00262961272645892,0.0028032880750887335,0.00351680019191182,-0.00031843685378078604,0.0021288347427848337,0.00016823591879474144,-0.0008135218464497531,-0.0010168712577258386,0.009555954583679768
GGB,0.00523407018488477,0.0020335873363024446,0.004224941280153894,0.007370179597805365,-0.00047728141330728084,0.008966399480076704,0.0027941902411630823,0.005220975770540609,0.003041304074386357,0.003415501017802457,0.003928710414085787,0.001637456980609678,0.007529754674942407,-0.00030947805226740955,0.0016613246619508646,0.0003547843551124255,-0.001457639005478514,0.00021255921896860082,0.012156116705450677
GNK,-0.014433207490080611,-0.0069375266121303744,-0.0036886420969166793,-0.00047728141330728084,0.06898813411436973,0.01762540272802298,-0.002415589870427595,0.020074740557597774,0.00988807218232063,0.008445153223063266,0.04554277711375433,0.0016992223244162153,0.027434500449637078,0.0021236919453420746,0.001169018530849388,0.00016281754016874073,6.613214663287131e-05,0.00552267762135542,0.015246929183399349
GOGL,0.006313477621226162,0.001977537694916402,0.005754362513685036,0.008966399480076704,0.01762540272802298,0.03716355080825342,0.0031749927227021045,0.004497114966402317,0.007556752200860392,0.005598153981728692,0.006870790470775301,0.0031098736910138577,0.03250756425203676,-0.0003963880739977212,0.002567273739342301,0.000727011742691612,-0.0028986261706490627,0.0010267991345921236,0.028246380419385826
IEP,0.003221700311902797,0.0017074378911106328,0.003593485179042281,0.0027941902411630823,-0.002415589870427595,0.0031749927227021045,0.00380320586805092,0.0036362291457275515,0.001652825831599317,0.0027615539746960642,-0.00015693255561247748,0.0014936747453564766,0.0015551540266081304,-0.00020294431907121868,0.0010069963559810407,0.00010152850504735734,-0.00048630262399995916,-0.00017807658481898756,0.0044909022526515435
IVR,0.00350501967206788,0.003504397838835537,0.009836590468798891,0.005220975770540609,0.020074740557597774,0.004497114966402317,0.0036362291457275515,0.06375246166703451,0.0028869578334186925,0.024527498770940105,0.019234356827340034,0.00582045164577092,0.0068235010366742505,0.00138283536457059,0.0033210776430043338,-0.0009016158745647576,0.0035759860949999543,0.0008725485619161407,0.01094647710393384
MSB,9.282304494407537e-05,-0.00063808614437045,0.00015999650418452595,0.003041304074386357,0.00988807218232063,0.007556752200860392,0.001652825831599317,0.0028869578334186925,0.01016033946798245,0.0013680429554338185,0.007096452431149885,0.0009305518339224267,0.0077616983220078935,2.957099001086593e-06,0.0011534826549395747,0.00038974285212797864,-0.0014855899824236178,0.0014293630841106172,0.00578806877336814
ORC,0.00417280817857603,0.003137668017019299,0.006279083934851141,0.003415501017802457,0.008445153223063266,0.005598153981728692,0.0027615539746960642,0.024527498770940105,0.0013680429554338185,0.015579688229657294,0.006701361316677274,0.0030957117488810957,0.006234381028042347,0.00044935392921246136,0.002033750201967657,-0.00022441964307332742,0.0008198003388504753,-1.2306362921918108e-05,0.007740488215197365
PBR,-0.014414620601508315,-0.003377602786362768,-0.00262961272645892,0.003928710414085787,0.04554277711375433,0.006870790470775301,-0.00015693255561247748,0.019234356827340034,0.007096452431149885,0.006701361316677274,0.07821678548100001,0.0018556054707978178,0.01004632647024079,0.002283164829750073,-0.0002846849086716328,0.0008901466606643939,-0.002674084891526503,0.006582533422414351,0.003924766459723094
RYLD,0.002549962083309407,0.0011124900340410777,0.0028032880750887335,0.001637456980609678,0.0016992223244162153,0.0031098736910138577,0.0014936747453564766,0.00582045164577092,0.0009305518339224267,0.0030957117488810957,0.0018556054707978178,0.00214394688545349,0.002383488589142182,2.244283666888506e-05,0.0012336544502466627,5.5078801053026134e-05,-0.0002403992245843909,-0.00010299061796118353,0.003521962461436726
SBLK,0.0032903621875547675,0.0010829079675578686,0.00351680019191182,0.007529754674942407,0.027434500449637078,0.03250756425203676,0.0015551540266081304,0.0068235010366742505,0.0077616983220078935,0.006234381028042347,0.01004632647024079,0.002383488589142182,0.03855688276598146,-0.00011144661668623214,0.0025205498252347043,0.000598006319058576,-0.0023154815025724727,0.0014608592397782907,0.029247941368331663
SHY,-0.0007431643499878661,-0.00020076416904172783,-0.00031843685378078604,-0.00030947805226740955,0.0021236919453420746,-0.0003963880739977212,-0.00020294431907121868,0.00138283536457059,2.957099001086593e-06,0.00044935392921246136,0.002283164829750073,2.244283666888506e-05,-0.00011144661668623214,0.0002012750425373256,-4.128182114670851e-05,-0.00010147615516925001,0.0004282656988357166,0.00021691670187171528,-0.0006474412208081223
