snapped_at,price,market_cap,total_volume
2019-11-22 00:00:00 UTC,1.0009951736422351,4292424386.707467,29584385318.684963
2019-11-23 00:00:00 UTC,1.0009667210599626,4307290446.789244,42906098775.249084
2019-11-24 00:00:00 UTC,1.000324685634194,4292479947.931959,26505424422.35447
2019-11-25 00:00:00 UTC,0.9999428429931079,4293854079.141539,26761650455.890446
2019-11-26 00:00:00 UTC,1.000705800501835,4293965830.7886467,36734741081.58457
2019-11-27 00:00:00 UTC,0.9999485286789072,4290698536.382481,26889139669.217514
2019-11-28 00:00:00 UTC,0.998244420703041,4285167649.1304393,30591386806.213093
2019-11-29 00:00:00 UTC,1.000653520461512,4292216044.678289,22857515724.67355
2019-11-30 00:00:00 UTC,0.9996345257672052,4286771768.536877,24099380304.9986
2019-12-01 00:00:00 UTC,1.0002821232089047,4286494287.18568,19383832515.749992
2019-12-02 00:00:00 UTC,1.0002093004473342,4288996420.014503,23688721937.09547
2019-12-03 00:00:00 UTC,1.0002549158963725,4289905360.0254,19906240091.458874
2019-12-04 00:00:00 UTC,0.9987696152104908,4286019192.1538186,17978581741.995876
2019-12-05 00:00:00 UTC,0.9999583373382892,4287650290.8584337,26076009963.415268
2019-12-06 00:00:00 UTC,1.000548821623725,4283121715.859229,23549639360.587555
2019-12-07 00:00:00 UTC,1.0011621627785017,4288527224.179576,20773814305.282063
2019-12-08 00:00:00 UTC,0.999323786283202,4285244210.6415615,17694479338.91777
2019-12-09 00:00:00 UTC,0.9985465733206084,4284190124.393583,18021228132.27915
2019-12-10 00:00:00 UTC,0.9999542909648028,4288018633.665489,20265072716.99636
2019-12-11 00:00:00 UTC,0.9993802096715084,4287290646.702933,19627445983.20192
2019-12-12 00:00:00 UTC,0.998870288536774,4285078168.710535,18295188578.36149
2019-12-13 00:00:00 UTC,0.9991840897381956,4291936960.869422,20234407853.524532
2019-12-14 00:00:00 UTC,0.999309852042943,4285342719.4131374,19210398968.547558
2019-12-15 00:00:00 UTC,0.9997280681120564,4287222687.765144,20532566791.521225
2019-12-16 00:00:00 UTC,0.9992235603974641,4285886684.709128,19531688421.926453
