snapped_at,price,market_cap,total_volume
2019-05-09 00:00:00 UTC,0.0032943096729554943,7116084.668899641,2146002.827990107
2019-05-10 00:00:00 UTC,0.0031437629792297928,6796234.573244426,3816858.127290554
2019-05-11 00:00:00 UTC,0.0037633124228397454,8118766.838888749,7771947.106328975
2019-05-12 00:00:00 UTC,0.00467011509245386,10168666.005191118,12644633.504685078
2019-05-13 00:00:00 UTC,0.005218062375747743,11260147.515432395,17282002.997800354
2019-05-14 00:00:00 UTC,0.008771439775532169,18947310.4557418,72534590.53999157
2019-05-15 00:00:00 UTC,0.007717692444279263,16665799.202633055,98251438.74888398
2019-05-16 00:00:00 UTC,0.009576281363449393,20738305.297899127,48234032.89778964
2019-05-17 00:00:00 UTC,0.010889454739030588,23552487.13834557,58419125.8522936
2019-05-18 00:00:00 UTC,0.014521189912462663,31299208.07861396,168823052.56284595
2019-05-19 00:00:00 UTC,0.01234462149027778,26678408.34676415,56237389.2403383
2019-05-20 00:00:00 UTC,0.020172912698865224,41681357.74350744,139262475.84046942
2019-05-21 00:00:00 UTC,0.030190717212877444,66604903.12068474,392858767.1612495
2019-05-22 00:00:00 UTC,0.028913648277292675,62459642.03780136,696647294.9053901
2019-05-23 00:00:00 UTC,0.02169048924254803,46878984.71453992,288364882.81651336
2019-05-24 00:00:00 UTC,0.026635006042308385,57629891.39939205,416431723.6133023
2019-05-25 00:00:00 UTC,0.025595960114327226,54996274.32764021,151057259.37115043
2019-05-26 00:00:00 UTC,0.02502797665936501,54013343.753708795,147967215.62507176
2019-05-27 00:00:00 UTC,0.024397479508656287,52600982.41064171,95178261.24083906
2019-05-28 00:00:00 UTC,0.02228945300073269,48249663.522860795,77853505.57534209
2019-05-29 00:00:00 UTC,0.023761635754138758,50823040.71395896,92800163.63645634
2019-05-30 00:00:00 UTC,0.022118548256102752,47821537.80628897,3988206.4294172483
2019-05-31 00:00:00 UTC,0.01971449651124225,42600957.27020902,49505071.82437271
2019-06-01 00:00:00 UTC,0.02300462440600146,49723944.58162022,57155721.04378115
2019-06-02 00:00:00 UTC,0.021409017137042057,46228763.96926077,55810055.02566798
2019-06-03 00:00:00 UTC,0.020158085424526486,43550002.73463604,30773342.05159061
2019-06-04 00:00:00 UTC,0.019799638884990287,42881156.96830865,30733193.14056267
2019-06-05 00:00:00 UTC,0.02101781204643477,45295451.67379857,81555692.63318744
2019-06-06 00:00:00 UTC,0.022966122830628908,49638985.77589161,91943585.65713398
2019-06-07 00:00:00 UTC,0.023380650931131338,50499381.98705505,92096248.46087883
2019-06-08 00:00:00 UTC,0.02439035583413357,52893272.32213757,38703199.06502011
2019-06-09 00:00:00 UTC,0.026258675690796388,56724814.5970296,63273397.97597493
2019-06-10 00:00:00 UTC,0.02575926351994261,55710274.59470173,71404139.27415243
2019-06-11 00:00:00 UTC,0.02737700117050995,59107812.90467676,53479139.98113877
2019-06-12 00:00:00 UTC,0.023804335568610002,51420080.14114724,44491000.902283095
2019-06-13 00:00:00 UTC,0.023710133343086148,51535963.68612039,45489808.02600256
2019-06-14 00:00:00 UTC,0.0232212275070925,49975244.82925779,57059260.53866467
2019-06-15 00:00:00 UTC,0.02115182276960832,45637339.24130931,45609709.02514853
2019-06-16 00:00:00 UTC,0.02256404874583387,48117850.63891002,41376359.44770077
2019-06-17 00:00:00 UTC,0.023146705156691517,50240871.9315466,39432554.45913444
2019-06-18 00:00:00 UTC,0.0217103555146592,46777411.14854612,33740043.09616906
2019-06-19 00:00:00 UTC,0.0223922266756101,48709215.9153947,31736411.32730231
2019-06-20 00:00:00 UTC,0.02309069796664873,49859833.7031693,54183244.37969357
2019-06-21 00:00:00 UTC,0.022599682881120683,48851915.16555594,35401143.90807466
2019-06-22 00:00:00 UTC,0.021190606751222002,45743869.91399176,42987217.52297043
2019-06-23 00:00:00 UTC,0.02188562775876704,47416092.08409725,62292809.76456504
2019-06-24 00:00:00 UTC,0.021117575982205133,45620125.31141169,38492722.83076165
2019-06-25 00:00:00 UTC,0.020723672674110443,44753023.924934536,19311226.208773367
2019-06-26 00:00:00 UTC,0.019158140179115855,41373470.27392949,27817296.088681426
2019-06-27 00:00:00 UTC,0.01788664072228165,38734904.11679759,64540534.11535855
2019-06-28 00:00:00 UTC,0.019414255484757125,42164738.77447959,71947730.25663866
2019-06-29 00:00:00 UTC,0.019288015593992014,41898477.22571068,50630118.86531852
