snapped_at,price,market_cap,total_volume
2019-03-09 00:00:00 UTC,4.188820566120424,455501106.87601656,222493674.64328492
2019-03-10 00:00:00 UTC,4.2497655442564,462559543.0059554,220543554.92138845
2019-03-11 00:00:00 UTC,4.314754669329987,469739129.8718199,198444309.71179348
2019-03-12 00:00:00 UTC,4.19001644160955,457089073.9113488,157433144.75711647
2019-03-13 00:00:00 UTC,4.270907099581872,464807629.2472568,166490406.74114692
2019-03-14 00:00:00 UTC,4.217979757839639,459639052.8520753,151348716.24780574
2019-03-15 00:00:00 UTC,4.291377546256821,467503631.40847117,178283770.56562802
2019-03-16 00:00:00 UTC,4.39969250959654,479230876.6888802,204395832.41827253
2019-03-17 00:00:00 UTC,4.4913042061727735,489459292.15860784,221335400.89701065
2019-03-18 00:00:00 UTC,4.413313275356533,481225640.59414303,188453186.1209912
2019-03-19 00:00:00 UTC,4.3924111325296655,478952246.1384008,402250003.9872494
2019-03-20 00:00:00 UTC,4.580692942939431,499389333.28076565,471974821.1785196
2019-03-21 00:00:00 UTC,4.646003399308665,506938760.282321,271575165.3124175
2019-03-22 00:00:00 UTC,4.774088895122642,521042839.30865663,345274319.0957743
2019-03-23 00:00:00 UTC,4.8542165682512834,530592447.1929035,286260539.60745937
2019-03-24 00:00:00 UTC,4.875629171593385,531969979.02369666,193594277.48322555
2019-03-25 00:00:00 UTC,4.822846557049052,526532064.32576394,206761586.69946417
2019-03-26 00:00:00 UTC,4.6803409958233395,511288397.7807452,218361951.7814028
2019-03-27 00:00:00 UTC,4.637637254691263,506705816.32564616,188188663.36434105
2019-03-28 00:00:00 UTC,4.797721948768488,524953949.11049485,191749571.2521016
2019-03-29 00:00:00 UTC,4.711080126110363,514962721.8160648,180330365.98696303
2019-03-30 00:00:00 UTC,4.867152529254543,532435766.80393165,204157270.52733845
2019-03-31 00:00:00 UTC,4.785898785503739,523064754.68400216,200012825.00435528
2019-04-01 00:00:00 UTC,4.826028656160436,527768853.79836017,139382126.75001034
