snapped_at,price,market_cap,total_volume
2016-04-24 00:00:00 UTC,459.923,7114859335.0,1609960187.0
2016-04-25 00:00:00 UTC,460.466,7123685300.0,1607304204.0
2016-04-26 00:00:00 UTC,467.856,7240796777.0,1278134939.0
2016-04-27 00:00:00 UTC,444.789,6885300361.0,1344104894.0
2016-04-28 00:00:00 UTC,449.381,6957889603.0,1497339511.0
2016-04-29 00:00:00 UTC,456.566,7070940369.0,683291625.4
2016-04-30 00:00:00 UTC,447.903,6938342200.0,577836728.9
2016-05-01 00:00:00 UTC,452.592,7012822522.0,394606185.8
2016-05-02 00:00:00 UTC,444.48800000000006,6888908380.0,679795242.4
2016-05-03 00:00:00 UTC,450.3,6980741978.0,460396814.1
2016-05-04 00:00:00 UTC,447.119,6933273129.0,430680620.3
2016-05-05 00:00:00 UTC,448.92199999999997,6962982235.0,547921245.8
2016-05-06 00:00:00 UTC,461.62,7161803490.0,892002595.4
2016-05-07 00:00:00 UTC,459.24800000000016,7126736757.0,418352341.3
2016-05-08 00:00:00 UTC,459.283,7129139993.0,640880145.1
2016-05-09 00:00:00 UTC,461.74699999999996,7169395601.0,892533004.2
2016-05-10 00:00:00 UTC,450.32599999999996,6993799201.0,1121093827.0
2016-05-11 00:00:00 UTC,452.17900000000003,7024148586.0,672525013.6
2016-05-12 00:00:00 UTC,454.731,7065405649.0,697010377.1
2016-05-13 00:00:00 UTC,456.00699999999995,7086941589.0,489812072.4
2016-05-14 00:00:00 UTC,455.50300000000004,7080714422.0,540603400.5
2016-05-15 00:00:00 UTC,457.837,7118621365.0,514727783.6
2016-05-16 00:00:00 UTC,454.89300000000003,7074393585.0,649625052.5
2016-05-17 00:00:00 UTC,452.42199999999997,7037627800.0,456208618.6
2016-05-18 00:00:00 UTC,453.371,7054124066.0,382814029.9
2016-05-19 00:00:00 UTC,440.539,6855767039.0,626926267.8
2016-05-20 00:00:00 UTC,441.88800000000003,6878428608.0,644225134.7
2016-05-21 00:00:00 UTC,443.147,6899543980.0,382669886.1
2016-05-22 00:00:00 UTC,438.675,6831902516.0,369986913.4
2016-05-23 00:00:00 UTC,443.175,6903990658.0,378979422.1
2016-05-24 00:00:00 UTC,445.769,6945849972.0,423917608.1
2016-05-25 00:00:00 UTC,449.055,6998825287.0,593928754.6
2016-05-26 00:00:00 UTC,453.73199999999997,7073262178.0,772901620.2
2016-05-27 00:00:00 UTC,473.86400000000003,7388724420.0,1609915744.0
2016-05-28 00:00:00 UTC,528.545,8243121752.0,2308852892.0
2016-05-29 00:00:00 UTC,524.624,8182390025.0,2265760455.0
2016-05-30 00:00:00 UTC,534.224,8335577206.0,1027238918.0
2016-05-31 00:00:00 UTC,531.4069999999998,8293336920.0,976889071.5
2016-06-01 00:00:00 UTC,539.168,8416291167.0,864207752.9
2016-06-02 00:00:00 UTC,538.832,8413013020.0,655601895.7
2016-06-03 00:00:00 UTC,570.445,8908568259.0,947549857.4
2016-06-04 00:00:00 UTC,573.526,8958404429.0,1014758654.0
2016-06-05 00:00:00 UTC,574.4756747,8975651028.0,980649173.4
2016-06-06 00:00:00 UTC,585.563,9151383511.0,850291006.7
2016-06-07 00:00:00 UTC,577.9106943,9033842182.0,995595870.0
2016-06-08 00:00:00 UTC,583.139,9117713570.0,625927307.7
2016-06-09 00:00:00 UTC,577.607,9033585758.0,570784842.2
2016-06-10 00:00:00 UTC,579.2276479,9060944980.0,574507838.3
2016-06-11 00:00:00 UTC,597.746562,9352955399.0,567638086.3
2016-06-12 00:00:00 UTC,671.7122785,10512767357.0,2134843167.0
2016-06-13 00:00:00 UTC,704.2918522000001,11025583302.0,1929369214.0
2016-06-14 00:00:00 UTC,685.9321316,10740428206.0,1295617504.0
2016-06-15 00:00:00 UTC,693.227,10857217290.0,1111645976.0
2016-06-16 00:00:00 UTC,765.4630000000003,11991494583.0,2295279423.0
2016-06-17 00:00:00 UTC,749.419,11742908608.0,2089119189.0
2016-06-18 00:00:00 UTC,756.7996013,11861509350.0,1639977543.0
2016-06-19 00:00:00 UTC,764.046,11978503075.0,1440147059.0
2016-06-20 00:00:00 UTC,734.1617357999999,11512940800.0,1274257071.0
2016-06-21 00:00:00 UTC,664.9965294,10430819686.0,2616450205.0
2016-06-22 00:00:00 UTC,591.895,9286122276.0,2116429838.0
2016-06-23 00:00:00 UTC,623.2062563999998,9779539537.0,2950728709.0
2016-06-24 00:00:00 UTC,661.4166052,10381264326.0,2819565197.0
2016-06-25 00:00:00 UTC,666.0566978999999,10456807082.0,2165368589.0
2016-06-26 00:00:00 UTC,629.306,9882102247.0,1973414930.0
2016-06-27 00:00:00 UTC,648.3,10182702232.0,1893446211.0
2016-06-28 00:00:00 UTC,646.8430000000002,10162291636.0,1557753995.0
2016-06-29 00:00:00 UTC,637.437,10016780634.0,1478192306.0
2016-06-30 00:00:00 UTC,671.6160000000001,10556309174.0,1557452115.0
2016-07-01 00:00:00 UTC,677.71,10654888849.0,1520646626.0
2016-07-02 00:00:00 UTC,693.047,10897332419.0,1369565986.0
2016-07-03 00:00:00 UTC,664.7451003,10456041581.0,1980745475.0
2016-07-04 00:00:00 UTC,678.7005717000002,10678148802.0,1647219063.0
2016-07-05 00:00:00 UTC,667.5305179999998,10504760880.0,1363651289.0
2016-07-06 00:00:00 UTC,675.919,10639167836.0,1193299158.0
2016-07-07 00:00:00 UTC,638.62,10054273625.0,2122556833.0
2016-07-08 00:00:00 UTC,665.7445062999999,10483645176.0,1407424927.0
2016-07-09 00:00:00 UTC,653.8705125,10298813662.0,1734638027.0
2016-07-10 00:00:00 UTC,650.321,10244077501.0,1043956725.0
2016-07-11 00:00:00 UTC,649.07,10225531861.0,969355597.1
2016-07-12 00:00:00 UTC,670.948,10571303712.0,1085661832.0
2016-07-13 00:00:00 UTC,658.15,10370703851.0,930971250.7
2016-07-14 00:00:00 UTC,659.576,10394281929.0,907126119.1
2016-07-15 00:00:00 UTC,665.6869915,10491679653.0,915530669.9
2016-07-16 00:00:00 UTC,663.5010000000002,10458476977.0,583921220.0
2016-07-17 00:00:00 UTC,678.3905582,10694420116.0,878701509.4
2016-07-18 00:00:00 UTC,674.7874377999998,10638777020.0,951136968.0
2016-07-19 00:00:00 UTC,674.557389,10636194258.0,721148317.7
2016-07-20 00:00:00 UTC,670.8934741,10579131342.0,718486386.1
2016-07-21 00:00:00 UTC,665.3643845,10493517599.0,651736587.5
2016-07-22 00:00:00 UTC,651.09,10269410782.0,744993482.4
2016-07-23 00:00:00 UTC,655.423,10338768243.0,749951409.5
2016-07-24 00:00:00 UTC,660.8489235000002,10425364937.0,628152931.6
2016-07-25 00:00:00 UTC,654.5186382999998,10326505496.0,571897923.7
2016-07-26 00:00:00 UTC,651.31,10276898044.0,704328935.7
2016-07-27 00:00:00 UTC,655.6182633,10345876482.0,701731382.9
2016-07-28 00:00:00 UTC,655.8904302,10351218168.0,590272472.8
2016-07-29 00:00:00 UTC,657.3423792,10375300169.0,498459288.3
2016-07-30 00:00:00 UTC,654.5489802999998,10332176091.0,381261251.2
2016-07-31 00:00:00 UTC,623.7457713,9847086966.0,1034681070.0
2016-08-01 00:00:00 UTC,605.747,9564059424.0,1099193369.0
2016-08-02 00:00:00 UTC,517.1349294,8165924599.0,1868906087.0
2016-08-03 00:00:00 UTC,567.3810616000002,8960483431.0,2497221231.0
2016-08-04 00:00:00 UTC,576.6037067000002,9107192616.0,1656264327.0
2016-08-05 00:00:00 UTC,576.0338,9099338659.0,730357921.5
2016-08-06 00:00:00 UTC,587.635,9283768001.0,781499291.6
2016-08-07 00:00:00 UTC,592.6675,9364319559.0,1119146427.0
2016-08-08 00:00:00 UTC,590.7125,9334500359.0,732938493.5
2016-08-09 00:00:00 UTC,585.3025,9249860836.0,764158462.5
2016-08-10 00:00:00 UTC,592.2668432999999,9361030949.0,787203551.1
2016-08-11 00:00:00 UTC,587.6138,9288488902.0,332761748.9
2016-08-12 00:00:00 UTC,586.53,9272434001.0,332148000.2
2016-08-13 00:00:00 UTC,584.4688682999998,9241013898.0,528917329.6
2016-08-14 00:00:00 UTC,570.7367,9024984100.0,800709328.0
2016-08-15 00:00:00 UTC,567.7342837,8978508770.0,689576137.5
2016-08-16 00:00:00 UTC,578.2231511,9145336947.0,665471810.7
2016-08-17 00:00:00 UTC,571.4619150000002,9039235991.0,509828615.1
2016-08-18 00:00:00 UTC,572.2684198,9053050627.0,448162729.7
2016-08-19 00:00:00 UTC,573.4919907000002,9073411772.0,404401760.6
2016-08-20 00:00:00 UTC,581.9462731000001,9208301152.0,449090940.6
2016-08-21 00:00:00 UTC,580.5870271000001,9187908144.0,397848571.1
2016-08-22 00:00:00 UTC,585.2175,9262302917.0,391991120.3
2016-08-23 00:00:00 UTC,582.0038,9212472966.0,602216568.7
2016-08-24 00:00:00 UTC,577.8880532000002,9148400142.0,366732500.4
2016-08-25 00:00:00 UTC,576.1163,9121223052.0,401309291.0
2016-08-26 00:00:00 UTC,578.1038,9153633134.0,338221514.6
2016-08-27 00:00:00 UTC,568.575,9003730819.0,445311513.4
2016-08-28 00:00:00 UTC,573.5288,9083223370.0,339737295.9
2016-08-29 00:00:00 UTC,572.5102284,9068122329.0,381390186.6
2016-08-30 00:00:00 UTC,576.08,9125715540.0,414583282.4
2016-08-31 00:00:00 UTC,571.7582827,9058256695.0,335483654.4
2016-09-01 00:00:00 UTC,571.59,9056523460.0,356532608.3
2016-09-02 00:00:00 UTC,573.9625,9095188851.0,378500484.5
2016-09-03 00:00:00 UTC,596.195,9448393430.0,561496914.8
2016-09-04 00:00:00 UTC,608.6888,9647700437.0,884434073.9
2016-09-05 00:00:00 UTC,606.6438,9616262727.0,618185193.0
2016-09-06 00:00:00 UTC,610.6838,9681336387.0,560341026.7
2016-09-07 00:00:00 UTC,614.3264886,9740198080.0,597124132.7
2016-09-08 00:00:00 UTC,625.4675,9917920560.0,1600702239.0
2016-09-09 00:00:00 UTC,621.9125,9862631721.0,850137524.8
2016-09-10 00:00:00 UTC,623.0588,9881939361.0,586796232.5
2016-09-11 00:00:00 UTC,605.3154152000002,9601743135.0,1228662231.0
2016-09-12 00:00:00 UTC,605.8312052,9611117069.0,973866198.7
2016-09-13 00:00:00 UTC,606.645,9625199431.0,699782155.3
2016-09-14 00:00:00 UTC,608.425,9654573080.0,619105286.0
2016-09-15 00:00:00 UTC,605.5838,9610607639.0,549080254.7
2016-09-16 00:00:00 UTC,606.5533659,9627042762.0,546585886.1
2016-09-17 00:00:00 UTC,605.3438,9609021664.0,531090439.8
2016-09-18 00:00:00 UTC,608.795,9664864143.0,1306045902.0
2016-09-19 00:00:00 UTC,608.6176343,9663034352.0,1272958790.0
