snapped_at,price,market_cap,total_volume
2018-04-11 00:00:00 UTC,0.1995294897752309,3701520822.4659204,26690227.306415524
2018-04-12 00:00:00 UTC,0.2124213587946128,3940681916.932722,38878561.26522418
2018-04-13 00:00:00 UTC,0.24054300657807826,4464368392.522828,102071482.50836012
2018-04-14 00:00:00 UTC,0.2446637517072818,4540879078.129445,108661808.30437824
2018-04-15 00:00:00 UTC,0.2490200799758212,4621734004.713832,40616490.81886507
2018-04-16 00:00:00 UTC,0.2896855886857183,5376475720.861921,127238692.31321298
2018-04-17 00:00:00 UTC,0.28440897296648243,5278552750.412946,87557757.26356421
2018-04-18 00:00:00 UTC,0.2996672929288776,5564265148.724957,109694405.04467748
2018-04-19 00:00:00 UTC,0.35197207364144084,6535713754.873754,159130954.88543004
2018-04-20 00:00:00 UTC,0.3666945813358972,6809234385.488843,166129740.22992277
2018-04-21 00:00:00 UTC,0.3827003690167152,7106606029.616277,142252988.43006656
2018-04-22 00:00:00 UTC,0.3745929571986406,6956055478.049379,113400271.69127984
2018-04-23 00:00:00 UTC,0.3667591996322069,6810587309.145182,59000220.57831883
2018-04-24 00:00:00 UTC,0.3710565904775838,6890393460.996053,51639157.35758145
2018-04-25 00:00:00 UTC,0.4012380763469829,7451177540.319838,111494613.14863448
2018-04-26 00:00:00 UTC,0.3380302850774662,6277383285.487275,124639200.46889144
2018-04-27 00:00:00 UTC,0.3865891917008039,7179220678.860708,147493405.24118292
2018-04-28 00:00:00 UTC,0.3902420686265395,7247234029.113262,168009816.66414598
2018-04-29 00:00:00 UTC,0.4252997716972888,7898329530.743795,100143826.259091
2018-04-30 00:00:00 UTC,0.4549302869015243,8448631900.863098,150216575.7014993
2018-05-01 00:00:00 UTC,0.4228600457762929,7853096612.702768,73525215.78564064
2018-05-02 00:00:00 UTC,0.4366932585335264,8110169060.71874,147778840.16005936
2018-05-03 00:00:00 UTC,0.4359635384879856,8096670923.499527,63345843.24106353
2018-05-04 00:00:00 UTC,0.4413721802731456,8197137417.098905,24248971.815135546
2018-05-05 00:00:00 UTC,0.4284005274418533,7956247151.334134,45018094.928840615
2018-05-06 00:00:00 UTC,0.4293218979013103,7973376215.03338,37191247.56961656
2018-05-07 00:00:00 UTC,0.4112350719442078,7637481884.543201,36930508.95454568
