"","timestamp","AvgPrc","Day","index","Pred","CI_Up","CI_Low","CI_UpT"
"1079",2020-10-26 05:30:00,NA,"Monday",154.142857142857,137.802574566392,143.067940592631,132.537208540153,144.354400246142
"1080",2020-10-26 06:30:00,NA,"Monday",154.285714285714,137.927227814998,143.192593841237,132.661861788758,144.479113082035
"1081",2020-10-26 07:30:00,NA,"Monday",154.428571428571,138.051884994391,143.31725102063,132.786518968151,144.603829796324
"1082",2020-10-26 08:30:00,NA,"Monday",154.571428571429,138.176546099102,143.441912125341,132.911180072863,144.728550383634
"1083",2020-10-26 09:30:00,NA,"Monday",154.714285714286,138.301211123677,143.566577149916,133.035845097437,144.853274838604
"1084",2020-10-26 10:30:00,NA,"Monday",154.857142857143,138.425880062673,143.691246088912,133.160514036434,144.978003155887
"1085",2020-10-26 11:30:00,NA,"Monday",155,138.550552910663,143.815918936902,133.285186884424,145.102735330148
"1086",2020-10-27 05:30:00,NA,"Tuesday",155.142857142857,138.675229662232,143.940595688471,133.409863635992,145.227471356066
"1087",2020-10-27 06:30:00,NA,"Tuesday",155.285714285714,138.799910311978,144.065276338217,133.534544285738,145.352211228332
"1088",2020-10-27 07:30:00,NA,"Tuesday",155.428571428571,138.924594854513,144.189960880752,133.659228828273,145.476954941652
"1089",2020-10-27 08:30:00,NA,"Tuesday",155.571428571429,139.049283284461,144.314649310701,133.783917258222,145.601702490742
"1090",2020-10-27 09:30:00,NA,"Tuesday",155.714285714286,139.173975596463,144.439341622702,133.908609570223,145.726453870334
"1091",2020-10-27 10:30:00,NA,"Tuesday",155.857142857143,139.298671785167,144.564037811407,134.033305758928,145.851209075171
"1092",2020-10-27 11:30:00,NA,"Tuesday",156,139.42337184524,144.68873787148,134.158005819001,145.97596810001
"1093",2020-10-28 05:30:00,NA,"Wednesday",156.142857142857,139.548075771359,144.813441797598,134.282709745119,146.100730939619
"1094",2020-10-28 06:30:00,NA,"Wednesday",156.285714285714,139.672783558213,144.938149584453,134.407417531974,146.225497588781
"1095",2020-10-28 07:30:00,NA,"Wednesday",156.428571428571,139.797495200508,145.062861226747,134.532129174268,146.350268042291
"1096",2020-10-28 08:30:00,NA,"Wednesday",156.571428571429,139.922210692958,145.187576719197,134.656844666719,146.475042294955
"1097",2020-10-28 09:30:00,NA,"Wednesday",156.714285714286,140.046930030294,145.312296056533,134.781564004055,146.599820341594
"1098",2020-10-28 10:30:00,NA,"Wednesday",156.857142857143,140.171653207258,145.437019233497,134.906287181018,146.724602177041
"1099",2020-10-28 11:30:00,NA,"Wednesday",157,140.296380218604,145.561746244843,135.031014192364,146.84938779614
"1100",2020-10-29 05:30:00,NA,"Thursday",157.142857142857,140.4211110591,145.686477085339,135.155745032861,146.97417719375
"1101",2020-10-29 06:30:00,NA,"Thursday",157.285714285714,140.545845723527,145.811211749767,135.280479697288,147.09897036474
"1102",2020-10-29 07:30:00,NA,"Thursday",157.428571428571,140.670584206678,145.935950232918,135.405218180439,147.223767303993
"1103",2020-10-29 08:30:00,NA,"Thursday",157.571428571429,140.795326503359,146.060692529598,135.529960477119,147.348568006404
"1104",2020-10-29 09:30:00,NA,"Thursday",157.714285714286,140.920072608387,146.185438634626,135.654706582147,147.47337246688
"1105",2020-10-29 10:30:00,NA,"Thursday",157.857142857143,141.044822516593,146.310188542833,135.779456490354,147.598180680341
"1106",2020-10-29 11:30:00,NA,"Thursday",158,141.169576222822,146.434942249061,135.904210196583,147.722992641719
"1107",2020-10-30 05:30:00,NA,"Friday",158.142857142857,141.294333721928,146.559699748167,136.028967695689,147.847808345958
"1108",2020-10-30 06:30:00,NA,"Friday",158.285714285714,141.41909500878,146.684461035019,136.153728982541,147.972627788014
"1109",2020-10-30 07:30:00,NA,"Friday",158.428571428571,141.543860078258,146.809226104497,136.278494052019,148.097450962855
"1110",2020-10-30 08:30:00,NA,"Friday",158.571428571429,141.668628925255,146.933994951495,136.403262899016,148.222277865461
"1111",2020-10-30 09:30:00,NA,"Friday",158.714285714286,141.793401544677,147.058767570916,136.528035518437,148.347108490826
"1112",2020-10-30 10:30:00,NA,"Friday",158.857142857143,141.91817793144,147.183543957679,136.6528119052,148.471942833954
"1113",2020-10-30 11:30:00,NA,"Friday",159,142.042958080474,147.308324106713,136.777592054235,148.59678088986
"1114",2020-11-02 04:30:00,NA,"Monday",159.142857142857,142.167741986721,147.43310801296,136.902375960481,148.721622653575
"1115",2020-11-02 05:30:00,NA,"Monday",159.285714285714,142.292529645134,147.557895671374,137.027163618895,148.846468120137
"1116",2020-11-02 06:30:00,NA,"Monday",159.428571428571,142.417321050681,147.68268707692,137.151955024441,148.971317284599
"1117",2020-11-02 07:30:00,NA,"Monday",159.571428571429,142.542116198337,147.807482224577,137.276750172098,149.096170142025
"1118",2020-11-02 08:30:00,NA,"Monday",159.714285714286,142.666915083095,147.932281109334,137.401549056855,149.221026687491
"1119",2020-11-02 09:30:00,NA,"Monday",159.857142857143,142.791717699954,148.057083726193,137.526351673715,149.345886916083
"1120",2020-11-02 10:30:00,NA,"Monday",160,142.91652404393,148.181890070169,137.65115801769,149.470750822902
"1121",2020-11-03 04:30:00,NA,"Tuesday",160.142857142857,143.041334110047,148.306700136287,137.775968083808,149.595618403058
"1122",2020-11-03 05:30:00,NA,"Tuesday",160.285714285714,143.166147893344,148.431513919583,137.900781867105,149.720489651672
"1123",2020-11-03 06:30:00,NA,"Tuesday",160.428571428571,143.290965388869,148.556331415109,138.02559936263,149.845364563881
"1124",2020-11-03 07:30:00,NA,"Tuesday",160.571428571429,143.415786591684,148.681152617924,138.150420565445,149.970243134827
"1125",2020-11-03 08:30:00,NA,"Tuesday",160.714285714286,143.540611496862,148.805977523101,138.275245470623,150.09512535967
"1126",2020-11-03 09:30:00,NA,"Tuesday",160.857142857143,143.665440099486,148.930806125726,138.400074073247,150.220011233576
"1127",2020-11-03 10:30:00,NA,"Tuesday",161,143.790272394654,149.055638420893,138.524906368415,150.344900751726
"1128",2020-11-04 04:30:00,NA,"Wednesday",161.142857142857,143.915108377472,149.180474403711,138.649742351233,150.469793909312
"1129",2020-11-04 05:30:00,NA,"Wednesday",161.285714285714,144.03994804306,149.305314069299,138.774582016821,150.594690701535
"1130",2020-11-04 06:30:00,NA,"Wednesday",161.428571428571,144.164791386549,149.430157412788,138.89942536031,150.71959112361
"1131",2020-11-04 07:30:00,NA,"Wednesday",161.571428571429,144.289638403081,149.55500442932,139.024272376841,150.844495170761
"1132",2020-11-04 08:30:00,NA,"Wednesday",161.714285714286,144.414489087809,149.679855114048,139.14912306157,150.969402838226
"1133",2020-11-04 09:30:00,NA,"Wednesday",161.857142857143,144.539343435899,149.804709462139,139.27397740966,151.094314121251
"1134",2020-11-04 10:30:00,NA,"Wednesday",162,144.664201442528,149.929567468767,139.398835416289,151.219229015095
"1135",2020-11-05 04:30:00,NA,"Thursday",162.142857142857,144.789063102882,150.054429129122,139.523697076643,151.344147515029
"1136",2020-11-05 05:30:00,NA,"Thursday",162.285714285714,144.913928412162,150.179294438402,139.648562385923,151.469069616333
"1137",2020-11-05 06:30:00,NA,"Thursday",162.428571428571,145.038797365578,150.304163391817,139.773431339338,151.593995314298
"1138",2020-11-05 07:30:00,NA,"Thursday",162.571428571429,145.16366995835,150.429035984589,139.898303932111,151.718924604229
"1139",2020-11-05 08:30:00,NA,"Thursday",162.714285714286,145.288546185712,150.553912211952,140.023180159473,151.843857481439
"1140",2020-11-05 09:30:00,NA,"Thursday",162.857142857143,145.413426042909,150.678792069148,140.148060016669,151.968793941253
"1141",2020-11-05 10:30:00,NA,"Thursday",163,145.538309525194,150.803675551433,140.272943498954,152.093733979006
"1142",2020-11-06 04:30:00,NA,"Friday",163.142857142857,145.663196627834,150.928562654073,140.397830601595,152.218677590046
"1143",2020-11-06 05:30:00,NA,"Friday",163.285714285714,145.788087346106,151.053453372345,140.522721319867,152.34362476973
"1144",2020-11-06 06:30:00,NA,"Friday",163.428571428571,145.912981675299,151.178347701538,140.647615649059,152.468575513425
"1145",2020-11-06 07:30:00,NA,"Friday",163.571428571429,146.03787961071,151.30324563695,140.772513584471,152.593529816512
"1146",2020-11-06 08:30:00,NA,"Friday",163.714285714286,146.162781147652,151.428147173891,140.897415121412,152.71848767438
"1147",2020-11-06 09:30:00,NA,"Friday",163.857142857143,146.287686281443,151.553052307683,141.022320255204,152.843449082428
"1148",2020-11-06 10:30:00,NA,"Friday",164,146.412595007417,151.677961033656,141.147228981178,152.96841403607
"1149",2020-11-09 04:30:00,NA,"Monday",164.142857142857,146.537507320915,151.802873347155,141.272141294676,153.093382530725
"1150",2020-11-09 05:30:00,NA,"Monday",164.285714285714,146.662423217292,151.927789243531,141.397057191053,153.218354561827
"1151",2020-11-09 06:30:00,NA,"Monday",164.428571428571,146.787342691911,152.05270871815,141.521976665672,153.343330124818
