Date,Close,Volume,Dividends
2003-04-07,45.437713623046875,485400,0.0
2003-04-08,45.80393981933594,194700,0.0
2003-04-09,45.93996810913086,102400,0.0
2003-04-10,45.725467681884766,53300,0.0
2003-04-11,45.652252197265625,450000,0.0
2003-04-14,45.52662658691406,207100,0.0
2003-04-15,45.77252197265625,128500,0.0
2003-04-16,45.96089172363281,97700,0.0
2003-04-17,46.03413391113281,106200,0.0
2003-04-21,45.93473434448242,148000,0.0
2003-04-22,45.90858840942383,299900,0.0
2003-04-23,46.00275802612305,42700,0.0
2003-04-24,46.416072845458984,199000,0.0
2003-04-25,46.52067565917969,529700,0.0
2003-04-28,46.44742965698242,80500,0.0
2003-04-29,46.36894989013672,177500,0.0
2003-04-30,46.79795455932617,293400,0.0
2003-05-01,46.82059097290039,231200,0.473
2003-05-02,46.4524040222168,231500,0.0
2003-05-05,46.699607849121094,77700,0.0
2003-05-06,46.93101501464844,260600,0.0
2003-05-07,47.478023529052734,306900,0.0
2003-05-08,47.593692779541016,437400,0.0
2003-05-09,47.64108657836914,110000,0.0
2003-05-12,47.94086837768555,364700,0.0
2003-05-13,48.04605484008789,227800,0.0
2003-05-14,48.78236770629883,1426500,0.0
2003-05-15,48.93497085571289,810300,0.0
2003-05-16,49.292564392089844,703900,0.0
2003-05-19,49.12432098388672,817800,0.0
2003-05-20,49.850093841552734,606600,0.0
2003-05-21,49.8448371887207,1799600,0.0
2003-05-22,50.28665542602539,576200,0.0
2003-05-23,50.41288757324219,690600,0.0
2003-05-27,49.502960205078125,846400,0.0
2003-05-28,49.41880798339844,730500,0.0
2003-05-29,49.850093841552734,508300,0.0
2003-05-30,49.755435943603516,722200,0.0
2003-06-02,49.38993835449219,478600,0.398
2003-06-03,49.786014556884766,389400,0.0
2003-06-04,49.933937072753906,394100,0.0
2003-06-05,49.54307174682617,820900,0.0
2003-06-06,49.72265625,276800,0.0
2003-06-09,50.055389404296875,282200,0.0
2003-06-10,50.652244567871094,534800,0.0
2003-06-11,50.58885192871094,633600,0.0
2003-06-12,50.98501968383789,315400,0.0
2003-06-13,51.32831954956055,478400,0.0
2003-06-16,50.84243392944336,789300,0.0
2003-06-17,50.440948486328125,691600,0.0
2003-06-18,49.796592712402344,657600,0.0
2003-06-19,49.70153045654297,817700,0.0
2003-06-20,49.516666412353516,561700,0.0
2003-06-23,49.81245803833008,819900,0.0
2003-06-24,50.27197265625,292900,0.0
2003-06-25,49.46915054321289,1002800,0.0
2003-06-26,48.803653717041016,1423800,0.0
2003-06-27,48.62931442260742,735900,0.0
2003-06-30,48.85649490356445,541900,0.0
2003-07-01,48.614158630371094,449000,0.353
2003-07-02,48.736087799072266,338800,0.0
2003-07-03,48.0362434387207,559100,0.0
2003-07-07,47.728729248046875,465400,0.0
2003-07-08,47.7711067199707,389600,0.0
2003-07-09,47.92491149902344,270400,0.0
2003-07-10,47.90901184082031,718000,0.0
2003-07-11,48.13697814941406,389500,0.0
2003-07-14,47.585567474365234,465900,0.0
2003-07-15,46.47211837768555,3171100,0.0
2003-07-16,46.737220764160156,1205400,0.0
2003-07-17,46.59408187866211,1030600,0.0
2003-07-18,46.498653411865234,550800,0.0
2003-07-21,45.512481689453125,1267600,0.0
2003-07-22,45.73516845703125,1576900,0.0
2003-07-23,45.888916015625,1374700,0.0
2003-07-24,45.48597717285156,701100,0.0
2003-07-25,45.364009857177734,1273500,0.0
2003-07-28,44.7542724609375,1268500,0.0
2003-07-29,44.14456558227539,2139300,0.0
2003-07-30,44.6429328918457,1963400,0.0
2003-07-31,43.98017501831055,4706400,0.0
2003-08-01,43.94716262817383,3061200,0.378
2003-08-04,44.325374603271484,1858700,0.0
2003-08-05,43.691524505615234,2413000,0.0
2003-08-06,44.55437088012695,2549700,0.0
2003-08-07,44.74077606201172,1796400,0.0
2003-08-08,44.55975341796875,2399100,0.0
2003-08-11,44.336002349853516,1355000,0.0
2003-08-12,44.128257751464844,1534200,0.0
2003-08-13,43.27606964111328,2258100,0.0
2003-08-14,43.702152252197266,1612300,0.0
2003-08-15,43.675540924072266,515100,0.0
2003-08-18,43.8779296875,655300,0.0
2003-08-19,44.55437088012695,1086500,0.0
2003-08-20,44.314666748046875,503600,0.0
2003-08-21,44.20817565917969,783600,0.0
2003-08-22,44.405216217041016,413200,0.0
2003-08-25,44.05903244018555,648200,0.0
2003-08-26,44.405216217041016,837200,0.0
2003-08-27,44.20283508300781,409100,0.0
2003-08-28,44.66090393066406,557200,0.0
2003-08-29,44.55437088012695,651100,0.0
2003-09-02,43.90272903442383,868700,0.372
2003-09-03,43.97226333618164,639900,0.0
2003-09-04,44.21837615966797,562900,0.0
2003-09-05,44.97808837890625,838000,0.0
2003-09-08,44.51263427734375,621100,0.0
2003-09-09,44.833656311035156,599900,0.0
2003-09-10,45.288421630859375,1285900,0.0
2003-09-11,44.994140625,859500,0.0
2003-09-12,45.304466247558594,1375300,0.0
2003-09-15,45.23490524291992,367100,0.0
2003-09-16,45.16535949707031,655200,0.0
2003-09-17,45.727073669433594,1223900,0.0
2003-09-18,45.75920486450195,615000,0.0
2003-09-19,45.812713623046875,869300,0.0
2003-09-22,45.448890686035156,1126400,0.0
2003-09-23,45.75920486450195,632100,0.0
2003-09-24,46.15510940551758,1005300,0.0
2003-09-25,46.38516616821289,846800,0.0
2003-09-26,46.8025016784668,1869700,0.0
2003-09-29,46.427982330322266,743000,0.0
2003-09-30,47.19839859008789,1623900,0.0
2003-10-01,47.01951217651367,931900,0.367
2003-10-02,46.80460739135742,1194100,0.0
2003-10-03,45.82143020629883,1451200,0.0
2003-10-06,46.020198822021484,507200,0.0
2003-10-07,45.48833465576172,594200,0.0
2003-10-08,45.47761154174805,811800,0.0
2003-10-09,45.1552619934082,1385600,0.0
2003-10-10,45.42387008666992,256600,0.0
2003-10-13,45.24657440185547,116300,0.0
2003-10-14,44.934974670410156,337100,0.0
2003-10-15,44.71470260620117,465600,0.0
2003-10-16,44.537452697753906,564900,0.0
2003-10-17,44.88124084472656,354500,0.0
2003-10-20,45.031673431396484,281600,0.0
2003-10-21,45.198238372802734,429700,0.0
2003-10-22,45.63874435424805,798000,0.0
2003-10-23,45.3056640625,1055600,0.0
2003-10-24,45.81065368652344,1412200,0.0
2003-10-27,45.7193603515625,346900,0.0
2003-10-28,45.96109390258789,2200300,0.0
2003-10-29,45.54745101928711,926600,0.0
2003-10-30,45.3432731628418,936300,0.0
2003-10-31,45.76767349243164,887400,0.0
2003-11-03,45.550819396972656,957700,0.348
2003-11-04,45.80976867675781,246500,0.0
2003-11-05,45.49690628051758,275100,0.0
2003-11-06,45.07075119018555,861600,0.0
2003-11-07,45.04374694824219,725700,0.0
2003-11-10,45.0059928894043,553900,0.0
2003-11-11,45.01140594482422,99900,0.0
2003-11-12,45.34047317504883,321400,0.0
2003-11-13,46.041709899902344,920400,0.0
2003-11-14,46.34919738769531,484800,0.0
2003-11-17,46.419349670410156,695000,0.0
2003-11-18,46.70526123046875,632200,0.0
2003-11-19,46.18735885620117,553900,0.0
2003-11-20,46.63514709472656,373300,0.0
2003-11-21,46.662086486816406,516900,0.0
2003-11-24,46.27912139892578,573800,0.0
2003-11-25,46.532615661621094,298700,0.0
2003-11-26,46.343814849853516,613800,0.0
2003-11-28,45.92305374145508,311300,0.0
2003-12-01,45.66720199584961,1106600,0.418
2003-12-02,45.86236572265625,589100,0.0
2003-12-03,45.678035736083984,1446100,0.0
2003-12-04,45.78105545043945,561500,0.0
2003-12-05,46.51285934448242,1163800,0.0
2003-12-08,46.1876220703125,436200,0.0
2003-12-09,45.86236572265625,939200,0.0
2003-12-10,45.93822479248047,555700,0.0
2003-12-11,46.26891326904297,510500,0.0
2003-12-12,46.355655670166016,553100,0.0
2003-12-15,46.32855987548828,690000,0.0
2003-12-16,46.48033905029297,462800,0.0
2003-12-17,46.794769287109375,533100,0.0
2003-12-18,47.217620849609375,708100,0.0
2003-12-19,47.20133590698242,477600,0.0
2003-12-22,47.07126235961914,483700,0.0
2003-12-23,46.53999328613281,446600,0.0
2003-12-24,46.979095458984375,138900,0.0
2003-12-26,47.152557373046875,80500,0.0
2003-12-29,46.72968673706055,187800,0.0
2003-12-30,46.53999328613281,393900,0.0
2003-12-31,46.53998947143555,171400,0.4
2004-01-02,45.98988723754883,867100,0.0
2004-01-05,45.87007522583008,626400,0.0
2004-01-06,46.37660217285156,690500,0.0
2004-01-07,46.56175994873047,252000,0.0
2004-01-08,46.54541778564453,513300,0.0
2004-01-09,47.35694122314453,1623000,0.0
2004-01-12,47.318843841552734,863200,0.0
2004-01-13,47.64018630981445,465700,0.0
2004-01-14,47.874385833740234,1180300,0.0
2004-01-15,48.05411148071289,1537200,0.0
2004-01-16,47.71641540527344,751800,0.0
2004-01-20,47.705528259277344,629600,0.0
2004-01-21,47.819915771484375,570500,0.0
2004-01-22,48.168479919433594,443600,0.0
2004-01-23,47.59115982055664,1021300,0.0
2004-01-26,47.30248260498047,639500,0.0
2004-01-27,47.59659957885742,576100,0.0
2004-01-28,47.17719650268555,1823800,0.0
2004-01-29,47.07918930053711,814500,0.0
2004-01-30,47.405948638916016,526200,0.0
2004-02-02,47.30644226074219,335600,0.358
2004-02-03,47.54706954956055,350900,0.0
2004-02-04,47.4540901184082,645700,0.0
2004-02-05,47.26816940307617,971400,0.0
2004-02-06,47.7877082824707,798200,0.0
2004-02-09,47.92988204956055,272400,0.0
2004-02-10,47.66194534301758,203200,0.0
2004-02-11,48.01741409301758,1335100,0.0
2004-02-12,47.8150520324707,256700,0.0
2004-02-13,48.01741409301758,513600,0.0
2004-02-17,47.98457717895508,644100,0.0
2004-02-18,48.05022048950195,990900,0.0
2004-02-19,48.099456787109375,668900,0.0
2004-02-20,47.765804290771484,1009800,0.0
2004-02-23,48.061153411865234,504000,0.0
2004-02-24,48.14866256713867,940900,0.0
2004-02-25,48.22518539428711,572300,0.0
2004-02-26,48.07210159301758,399100,0.0
2004-02-27,48.487728118896484,836000,0.0
2004-03-01,48.46909713745117,771900,0.356
2004-03-02,48.161537170410156,676000,0.0
2004-03-03,48.07371520996094,718000,0.0
2004-03-04,48.28786087036133,421600,0.0
2004-03-05,49.22134017944336,2789800,0.0
2004-03-08,49.512359619140625,1309400,0.0
2004-03-09,49.84181594848633,829000,0.0
2004-03-10,49.80886459350586,878900,0.0
2004-03-11,49.88025665283203,1337100,0.0
2004-03-12,49.57272720336914,442100,0.0
2004-03-15,49.655113220214844,756200,0.0
2004-03-16,50.06692123413086,1374200,0.0
2004-03-17,49.98456573486328,1936500,0.0
2004-03-18,49.721046447753906,1842100,0.0
2004-03-19,49.655113220214844,366700,0.0
2004-03-22,49.957130432128906,947200,0.0
2004-03-23,50.044944763183594,562200,0.0
2004-03-24,50.01752853393555,327400,0.0
2004-03-25,49.825355529785156,514000,0.0
2004-03-26,49.29817199707031,1378600,0.0
2004-03-29,48.96872329711914,2454000,0.0
2004-03-30,48.935821533203125,1021000,0.0
2004-03-31,49.17185592651367,1647300,0.0
2004-04-01,49.01095199584961,1309200,0.348
2004-04-02,47.798213958740234,2603700,0.0
2004-04-05,47.423316955566406,1422700,0.0
2004-04-06,47.68244552612305,1695400,0.0
2004-04-07,47.572181701660156,659600,0.0
2004-04-08,47.434391021728516,893700,0.0
2004-04-12,47.26350784301758,311700,0.0
2004-04-13,46.7508430480957,1449500,0.0
2004-04-14,46.712242126464844,2529200,0.0
2004-04-15,46.43665313720703,1184800,0.0
2004-04-16,46.613037109375,986900,0.0
2004-04-19,46.513771057128906,682100,0.0
2004-04-20,46.089393615722656,1618700,0.0
2004-04-21,46.31533432006836,763600,0.0
2004-04-22,46.590980529785156,1024300,0.0
2004-04-23,46.326385498046875,963200,0.0
2004-04-26,46.40357208251953,515800,0.0
2004-04-27,46.57997131347656,1033400,0.0
2004-04-28,46.14447021484375,1215700,0.0
2004-04-29,45.91848373413086,2504900,0.0
2004-04-30,46.10591125488281,831500,0.0
2004-05-03,46.163997650146484,668800,0.325
2004-05-04,45.848541259765625,3950900,0.0
2004-05-05,45.721282958984375,2236600,0.0
2004-05-06,45.59955978393555,3163200,0.0
2004-05-07,45.00186538696289,1756400,0.0
2004-05-10,44.896724700927734,958700,0.0
2004-05-11,45.10150909423828,766000,0.0
2004-05-12,44.80266571044922,1945700,0.0
2004-05-13,44.63108825683594,1187000,0.0
2004-05-14,44.996368408203125,4086400,0.0
2004-05-17,45.39480209350586,1735600,0.0
2004-05-18,45.21769332885742,674200,0.0
2004-05-19,45.06829071044922,319200,0.0
2004-05-20,45.416893005371094,1745900,0.0
2004-05-21,45.234291076660156,1461900,0.0
2004-05-24,45.378177642822266,314800,0.0
2004-05-25,45.51099395751953,645300,0.0
2004-05-26,45.7545166015625,505500,0.0
2004-05-27,46.11423110961914,1122800,0.0
2004-05-28,45.986934661865234,612700,0.0
2004-06-01,45.565818786621094,662000,0.322
2004-06-02,45.44916915893555,906600,0.0
2004-06-03,45.54358673095703,1173600,0.0
2004-06-04,45.27693176269531,568200,0.0
2004-06-07,45.28804016113281,377200,0.0
2004-06-08,45.37138366699219,1294200,0.0
2004-06-09,45.17692947387695,589400,0.0
2004-06-10,45.26582717895508,336200,0.0
2004-06-14,44.904727935791016,892200,0.0
2004-06-15,45.85471725463867,1567400,0.0
2004-06-16,45.67688751220703,494700,0.0
2004-06-17,45.97694396972656,552800,0.0
2004-06-18,45.876914978027344,394500,0.0
2004-06-21,45.91023635864258,731900,0.0
2004-06-22,45.77134704589844,362700,0.0
2004-06-23,45.860267639160156,302900,0.0
2004-06-24,46.138023376464844,1087900,0.0
2004-06-25,46.18244552612305,253200,0.0
2004-06-28,45.71023178100586,573100,0.0
2004-06-29,45.999122619628906,401500,0.0
2004-06-30,46.47138214111328,1730800,0.0
2004-07-01,46.55836868286133,1099300,0.336
2004-07-02,47.04924774169922,1293300,0.0
2004-07-06,46.97112274169922,351600,0.0
2004-07-07,46.987850189208984,303500,0.0
2004-07-08,47.01576232910156,715200,0.0
2004-07-09,47.06595993041992,2152900,0.0
2004-07-12,47.132911682128906,1297800,0.0
2004-07-13,46.99345016479492,307100,0.0
2004-07-14,47.01020431518555,241400,0.0
2004-07-15,47.060367584228516,562700,0.0
2004-07-16,47.685096740722656,2970600,0.0
2004-07-19,47.718563079833984,978300,0.0
2004-07-20,47.28901672363281,1091500,0.0
2004-07-21,47.16078567504883,662800,0.0
2004-07-22,47.227684020996094,154700,0.0
2004-07-23,47.38389205932617,209200,0.0
2004-07-26,47.16078567504883,712000,0.0
2004-07-27,46.52490997314453,961200,0.0
2004-07-28,46.53046798706055,495200,0.0
2004-07-29,46.636478424072266,519600,0.0
2004-07-30,47.1830940246582,578400,0.0
2004-08-02,47.244686126708984,714800,0.33
2004-08-03,47.435089111328125,509500,0.0
2004-08-04,47.45745849609375,481300,0.0
2004-08-05,47.59183120727539,623100,0.0
2004-08-06,48.392616271972656,1240900,0.0
2004-08-09,48.2246208190918,322100,0.0
2004-08-10,48.05107116699219,860100,0.0
2004-08-11,48.25821304321289,898400,0.0
2004-08-12,48.3590202331543,697500,0.0
2004-08-13,48.51580047607422,637500,0.0
2004-08-16,48.34782791137695,729400,0.0
2004-08-17,48.62222671508789,182000,0.0
2004-08-18,48.38703918457031,365300,0.0
2004-08-19,48.50462341308594,372900,0.0
2004-08-20,48.459835052490234,875400,0.0
2004-08-23,48.179832458496094,1007200,0.0
2004-08-24,48.20782470703125,1044200,0.0
2004-08-25,48.37583541870117,588200,0.0
2004-08-26,48.65021514892578,478000,0.0
2004-08-27,48.61663055419922,304400,0.0
2004-08-30,48.84620666503906,259100,0.0
2004-08-31,49.1485710144043,1721100,0.0
2004-09-01,49.199180603027344,1388900,0.35
2004-09-02,48.715675354003906,867000,0.0
2004-09-03,48.721317291259766,958100,0.0
2004-09-07,48.67072296142578,475500,0.0
2004-09-08,49.081092834472656,584800,0.0
2004-09-09,48.895572662353516,284800,0.0
2004-09-10,48.96869659423828,711700,0.0
2004-09-13,49.18229293823242,152900,0.0
2004-09-14,49.23294448852539,695700,0.0
2004-09-15,49.1204719543457,642500,0.0
2004-09-16,49.67704391479492,1103400,0.0
2004-09-17,49.429691314697266,765400,0.0
2004-09-20,49.755794525146484,727200,0.0
2004-09-21,49.90194320678711,1018500,0.0
2004-09-22,50.41914749145508,2541200,0.0
2004-09-23,50.21677780151367,2391000,0.0
2004-09-24,50.27863311767578,1984300,0.0
2004-09-27,50.49789047241211,1420800,0.0
2004-09-28,50.29549789428711,1161100,0.0
2004-09-29,49.80638122558594,1970700,0.0
2004-09-30,49.61522674560547,1945700,0.0
2004-10-01,49.367393493652344,1999300,0.361
2004-10-04,49.440792083740234,1106200,0.0
2004-10-05,49.440792083740234,501700,0.0
2004-10-06,49.214969635009766,531300,0.0
2004-10-07,49.00046920776367,2128600,0.0
2004-10-08,49.64965057373047,1534500,0.0
2004-10-11,49.700462341308594,60800,0.0
2004-10-12,49.813377380371094,757900,0.0
2004-10-13,49.9940071105957,648000,0.0
2004-10-14,50.231136322021484,717100,0.0
2004-10-15,50.05609893798828,746400,0.0
2004-10-18,50.078670501708984,613600,0.0
2004-10-19,50.2085075378418,505400,0.0
2004-10-20,50.55289077758789,1127100,0.0
2004-10-21,50.586761474609375,1649200,0.0
2004-10-22,50.70529556274414,491500,0.0
2004-10-25,50.74479675292969,246800,0.0
2004-10-26,50.59239959716797,503700,0.0
2004-10-27,50.095619201660156,2351800,0.0
2004-10-28,50.25932312011719,839200,0.0
2004-10-29,50.49079895019531,1169300,0.0
2004-11-01,50.1767578125,923500,0.366
2004-11-02,50.25043487548828,709300,0.0
2004-11-03,50.27312469482422,1066600,0.0
2004-11-04,50.324134826660156,2285100,0.0
2004-11-05,49.774288177490234,1838000,0.0
2004-11-08,49.598567962646484,454100,0.0
2004-11-09,49.57024383544922,373000,0.0
2004-11-10,49.383182525634766,1303400,0.0
2004-11-11,49.275482177734375,309700,0.0
2004-11-12,49.80832290649414,1125900,0.0
2004-11-15,49.853660583496094,763200,0.0
2004-11-16,49.853660583496094,520900,0.0
2004-11-17,50.27875900268555,1249400,0.0
2004-11-18,50.431846618652344,891500,0.0
2004-11-19,50.02934646606445,1244500,0.0
2004-11-22,50.290164947509766,511500,0.0
2004-11-23,50.35247039794922,746300,0.0
2004-11-24,50.35247039794922,309700,0.0
2004-11-26,50.02371597290039,697100,0.0
2004-11-29,49.49087905883789,1546400,0.0
2004-11-30,49.281158447265625,1754500,0.0
2004-12-01,49.20432662963867,2489800,0.355
2004-12-02,49.00507354736328,2881500,0.0
2004-12-03,49.767791748046875,2233700,0.0
2004-12-06,49.938533782958984,1314100,0.0
2004-12-07,50.001102447509766,784300,0.0
2004-12-08,50.7808952331543,2639700,0.0
2004-12-09,50.445091247558594,1428900,0.0
2004-12-10,50.570316314697266,1445000,0.0
2004-12-13,50.6784553527832,677400,0.0
2004-12-14,50.877655029296875,1568200,0.0
2004-12-15,51.33868408203125,2511500,0.0
2004-12-16,50.581687927246094,1998200,0.0
2004-12-17,50.513397216796875,1319800,0.0
2004-12-20,50.60443878173828,230500,0.0
2004-12-21,50.75814437866211,245200,0.0
2004-12-22,50.58740234375,511600,0.0
2004-12-23,50.42234420776367,738600,0.0
2004-12-27,50.029624938964844,1322600,0.0
2004-12-28,49.98976135253906,1253500,0.0
2004-12-29,49.938533782958984,567500,0.0
2004-12-30,50.27434158325195,626400,0.0
2004-12-31,50.5914306640625,1056400,0.335
2005-01-03,50.69997787475586,1168000,0.0
2005-01-04,50.16864776611328,1935400,0.0
2005-01-05,50.43717956542969,1094100,0.0
2005-01-06,50.471439361572266,1057400,0.0
2005-01-07,50.58572769165039,738700,0.0
2005-01-10,50.665679931640625,379400,0.0
2005-01-11,50.96281433105469,844100,0.0
2005-01-12,51.03132247924805,722000,0.0
2005-01-13,51.5227165222168,1876700,0.0
2005-01-14,51.516990661621094,1043800,0.0
2005-01-18,51.688377380371094,1251600,0.0
2005-01-19,51.836944580078125,655800,0.0
2005-01-20,51.93976974487305,1064200,0.0
2005-01-21,51.99690628051758,606300,0.0
2005-01-24,52.21974182128906,561400,0.0
2005-01-25,51.72837829589844,1942200,0.0
